DLiP-ID,T001QR
RPCG,0.12248316508424564
SIC0,0.31273891286316463
SIC1,0.6234027136225829
SIC2,0.8143892128144615
SIC3,0.8796613303866727
SIC4,0.8985307511624994
SIC5,0.8985307511624994
SaaN,0
SaaO,0
SaaS,0
Sare,54.576000000000015
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,11.875479717915383
SsLi,0
SsOH,9.425836300923992
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,99.44308834232294
TIC1,198.22634336117534
TIC2,258.9552342352024
TIC3,279.71012173736585
TIC4,285.71012173736585
TIC5,285.71012173736585
Vabc,403.26078205385693
WPol,49
apol,62.53661799999997
bpol,37.775382000000015
nRot,7
ABCGG,19.520216468675375
ATS0Z,1962.0
ATS0d,174.0
ATS0i,9010.336935806874
ATS0m,7980.916666000003
ATS0p,88.09985552607397
ATS0s,325.9767280140223
ATS0v,12028.299873299433
ATS1Z,1751.0
ATS1d,219.0
ATS1i,8169.369214390049
ATS1m,6734.323352
ATS1p,106.73642372600001
ATS1s,151.62757201646093
ATS1v,14841.17541272969
ATS2Z,2594.0
ATS2d,354.0
ATS2i,15970.099077718636
ATS2m,9863.405968
ATS2p,166.466753973037
ATS2s,358.55864197530866
ATS2v,22433.258643921676
ATS3Z,3099.0
ATS3d,424.0
ATS3i,23274.650030552115
ATS3m,11307.575784999995
ATS3p,210.77566564122498
ATS3s,427.98971193415633
ATS3v,27358.659786627348
ATS4Z,3913.0
ATS4d,436.0
ATS4i,28689.324612477598
ATS4m,14695.175645000001
ATS4p,215.62898757365807
ATS4s,585.3296563023931
ATS4v,28441.22460144735
ATS5Z,3371.0
ATS5d,379.0
ATS5i,26106.486933267704
ATS5m,12164.853328999998
ATS5p,197.40570238098005
ATS5s,708.7222222222222
ATS5v,27093.684846001022
ATS6Z,2606.0
ATS6d,401.0
ATS6i,27127.754235956785
ATS6m,9316.952738999998
ATS6p,195.37997337705397
ATS6s,551.4912551440331
ATS6v,25408.590970793848
ATS7Z,2746.0
ATS7d,366.0
ATS7i,23920.68955710565
ATS7m,9653.839833000002
ATS7p,210.77587294098004
ATS7s,404.712962962963
ATS7v,26419.677473019183
ATS8Z,3077.0
ATS8d,363.0
ATS8i,28510.80199948525
ATS8m,11163.697816
ATS8p,205.49065689014802
ATS8s,472.40895061728395
ATS8v,25631.817945698735
C1SP1,0
C1SP2,2
C1SP3,2
C2SP1,0
C2SP2,6
C2SP3,6
C3SP2,0
C3SP3,2
C4SP3,0
FCSP3,0.5789473684210527
GGI10,0.13212937455361698
JGI10,0.007340520808534276
JGT10,0.6014189310972406
Kier1,25.26222222222222
Kier2,10.543388429752065
Kier3,6.2571900826446285
MAXdO,13.086246824347022
MID_C,38.35741471404669
MID_N,4.135562999669789
MID_O,8.670198693146018
MID_X,3.517205562973349
MID_h,18.545821168777792
MINdO,11.50934352619154
MPC10,60
MWC01,30.0
MWC02,5.003946305945459
MWC03,5.849324779946859
MWC04,6.748759547491679
MWC05,7.617267813628347
MWC06,8.516192691082654
MWC07,9.394743094973961
MWC08,10.292924899567096
MWC09,11.177047052000846
MWC10,12.07496688012049
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.398100000000002
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.4680601411351315
SRW05,0.0
SRW06,7.01301578963963
SRW07,0.0
SRW08,8.646992628951082
SRW09,0.0
SRW10,10.327479965258176
SaaCH,3.968446760858169
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.22230283600278367
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.4694515174897127
SdssS,0
SsCH3,4.789156518574508
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.780944000027995
SssPH,0
SssSe,0
SsssB,0
SsssN,0.9936422115142352
SsssP,0
VE1_A,4.422945659357071
VE1_D,5.311103026774615
VE2_A,0.1525153675640369
VE2_D,0.18314148368188327
VE3_A,2.551516649878902
VE3_D,2.7345102769970535
VR1_A,266.6441073985793
VR1_D,175.11838065128828
VR2_A,9.19462439305446
VR2_D,6.038564850044423
VR3_A,6.650625575158369
VR3_D,6.230172943083927
WPath,2198
Xc-3d,3.115267574004573
Xc-4d,0.16666666666666666
Xc-5d,1.119479222391052
Xc-6d,0.17955837819827097
Xp-0d,21.930356941388638
Xp-1d,13.445301994011931
Xp-2d,13.2111775787044
Xp-3d,9.907212242194083
Xp-4d,8.190794479336269
Xp-5d,5.729440014607002
Xp-6d,3.2891156883217754
Xp-7d,2.0065951923485867
ZMIC0,96.28208497994763
ZMIC1,47.442829279064334
ZMIC2,36.16061786090203
ZMIC3,32.698244816534114
ZMIC4,29.956115580751643
ZMIC5,29.956115580751643
nAcid,1
nAtom,55
nBase,0
nRing,2
piPC1,3.6375861597263857
piPC2,4.197201947661808
piPC3,4.561740628060756
piPC4,4.961970122114975
piPC5,5.352746364474509
piPC6,5.322400037063994
piPC7,5.492289540561966
piPC8,5.2344452899536265
piPC9,5.161924741642482
AATS0Z,35.67272727272727
AATS0d,3.1636363636363636
AATS0i,163.82430792376135
AATS0m,145.1075757454546
AATS0p,1.6018155550195268
AATS0s,5.9268496002549504
AATS0v,218.69636133271698
AATS1Z,31.267857142857142
AATS1d,3.9107142857142856
AATS1i,145.88159311410803
AATS1m,120.25577414285715
AATS1p,1.9060075665357146
AATS1s,2.7076352145796596
AATS1v,265.0209895130302
AATS2Z,25.184466019417474
AATS2d,3.436893203883495
AATS2i,155.0495056089188
AATS2m,95.76122299029126
AATS2p,1.6161820774081261
AATS2s,3.481151863837948
AATS2v,217.79862761089007
AATS3Z,21.081632653061224
AATS3d,2.8843537414965987
AATS3i,158.3309525887899
AATS3m,76.92228425170065
AATS3p,1.4338480655865644
AATS3s,2.9114946390078664
AATS3v,186.11333188181868
AATS4Z,22.61849710982659
AATS4d,2.520231213872832
AATS4i,165.83424631489942
AATS4m,84.94321182080925
AATS4p,1.2464103327957115
AATS4s,3.383408417932908
AATS4v,164.40014220489797
AATS5Z,21.20125786163522
AATS5d,2.3836477987421385
AATS5i,164.19174171866482
AATS5m,76.50851150314465
AATS5p,1.2415452979935853
AATS5s,4.4573724668064285
AATS5v,170.40053362264794
AATS6Z,15.793939393939393
AATS6d,2.43030303030303
AATS6i,164.41063173307143
AATS6m,56.46638023636363
AATS6p,1.1841210507700242
AATS6s,3.34237124329717
AATS6v,153.99146042905363
AATS7Z,18.185430463576157
AATS7d,2.423841059602649
AATS7i,158.41516262983873
AATS7m,63.93271412582783
AATS7p,1.3958667082184109
AATS7s,2.6802182977679667
AATS7v,174.96475147694824
AATS8Z,17.582857142857144
AATS8d,2.0742857142857143
AATS8i,162.91886856848714
AATS8m,63.792558948571426
AATS8p,1.17423232508656
AATS8s,2.699479717813051
AATS8v,146.4675311182785
AMID_C,1.3226694728981618
AMID_N,0.1426056206782686
AMID_O,0.29897236872917304
AMID_X,0.12128295044735686
AMID_h,0.6395110747854411
ATS0dv,373.65432098765433
ATS0pe,353.66629999999986
ATS0se,438.0068189999999
ATS1dv,280.22222222222223
ATS1pe,365.0511
ATS1se,440.2055399999999
ATS2dv,513.0
ATS2pe,660.3799999999999
ATS2se,806.5264159999998
ATS3dv,495.44444444444446
ATS3pe,925.0877
ATS3se,1147.3127800000002
ATS4dv,525.3086419753087
ATS4pe,1107.1013
ATS4se,1380.202069
ATS5dv,540.4444444444446
ATS5pe,1062.7473000000002
ATS5se,1311.7899779999998
ATS6dv,393.55555555555554
ATS6pe,1017.3637000000001
ATS6se,1279.4555999999998
ATS7dv,359.22222222222223
ATS7pe,938.7002000000002
ATS7se,1170.2446739999998
ATS8dv,284.33333333333337
ATS8pe,1055.104
ATS8se,1335.7910539999996
ATSC0Z,879.5272727272725
ATSC0c,1.0369344071504865
ATSC0d,39.52727272727271
ATSC0i,76.81997649618583
ATSC0m,4043.0234115272715
ATSC0p,16.993881146475374
ATSC0s,147.12056955009638
ATSC0v,2861.7069802237434
ATSC1Z,93.735867768595
ATSC1c,-0.7075136133800183
ATSC1d,11.91768595041322
ATSC1i,-10.751139787771079
ATSC1m,402.6669756085954
ATSC1p,-0.8208406375709263
ATSC1s,-19.39045823618401
ATSC1v,48.00944231077752
ATSC2Z,193.68528925619827
ATSC2c,0.26767262755316407
ATSC2d,-2.423801652892567
ATSC2i,5.854394512984946
ATSC2m,891.9405068852897
ATSC2p,3.599722180843001
ATSC2s,62.62692621753135
ATSC2v,330.6281421063833
ATSC3Z,-187.70016528925612
ATSC3c,0.01328711230457784
ATSC3d,-7.79107438016529
ATSC3i,-33.37222949402061
ATSC3m,-823.8792315547108
ATSC3p,-5.649031798158724
ATSC3s,2.854110612925612
ATSC3v,-571.5757012938093
ATSC4Z,636.705123966942
ATSC4c,0.0030655846606805984
ATSC4d,-13.531239669421488
ATSC4i,5.987572709442268
ATSC4m,2883.564810814215
ATSC4p,9.726646756829364
ATSC4s,-64.81299834295065
ATSC4v,1148.33028131359
ATSC5Z,-367.1606611570248
ATSC5c,-0.22167342117161482
ATSC5d,1.5666115702479357
ATSC5i,3.5229630491565875
ATSC5m,-1661.4210376697515
ATSC5p,-7.678253387520251
ATSC5s,-29.353089285421866
ATSC5v,-1170.4145737083716
ATSC6Z,161.5636363636364
ATSC6c,0.2158909857196883
ATSC6d,-0.8545454545454547
ATSC6i,24.598339424066783
ATSC6m,784.2358140181813
ATSC6p,9.856618388712027
ATSC6s,-16.80769976860511
ATSC6v,1148.8032033565858
ATSC7Z,-484.1566942148759
ATSC7c,-0.13763282371079924
ATSC7d,-20.047603305785135
ATSC7i,-18.35431865075488
ATSC7m,-2256.0046780657854
ATSC7p,-7.495617614298226
ATSC7s,-25.6038682907136
ATSC7v,-1714.7671489009451
ATSC8Z,328.0677685950413
ATSC8c,0.054204430631583624
ATSC8d,-9.714049586776861
ATSC8i,-33.64545689067813
ATSC8m,1509.719093504132
ATSC8p,-5.436186411891162
ATSC8s,-6.93375093370417
ATSC8v,-82.4985185701629
AXp-0d,0.7562192048754702
AXp-1d,0.448176733133731
AXp-2d,0.30025403587964544
AXp-3d,0.18013113167625605
AXp-4d,0.12045285999023925
AXp-5d,0.07538736861325003
AXp-6d,0.04698736697602536
AXp-7d,0.02826190411758573
GATS1Z,0.6863264799862975
GATS1c,1.6788233713651493
GATS1d,1.0977953738993302
GATS1i,1.4869920029539323
GATS1m,0.6803976447109255
GATS1p,1.1915007359608785
GATS1s,0.7067198753254466
GATS1v,1.0240698764773788
GATS2Z,0.6312526066116719
GATS2c,0.7198029185170227
GATS2d,1.3329864863657888
GATS2i,1.1535132307640854
GATS2m,0.6308149272766548
GATS2p,0.8526598803407271
GATS2s,0.44428904736409924
GATS2v,0.9278549355902485
GATS3Z,1.059404908860638
GATS3c,0.9778829980653281
GATS3d,1.2825038018887414
GATS3i,1.286219209738423
GATS3m,1.0439424946765081
GATS3p,1.2297652305381088
GATS3s,0.7808767655048868
GATS3v,1.083273586250863
GATS4Z,0.6388087423832276
GATS4c,1.2490373454209263
GATS4d,1.2161062690440365
GATS4i,0.9952253120942899
GATS4m,0.6365547583014365
GATS4p,0.7555255709269608
GATS4s,1.3714319418141085
GATS4v,0.7937478353943526
GATS5Z,1.1086144045881505
GATS5c,1.5326774176915474
GATS5d,0.9966846609154506
GATS5i,1.0310155157398364
GATS5m,1.0955924163960915
GATS5p,1.150184243986505
GATS5s,1.6286075193850897
GATS5v,1.0419320963908822
GATS6Z,0.6487575970562701
GATS6c,0.8100364374296154
GATS6d,1.0308187672493105
GATS6i,0.8257650831582811
GATS6m,0.6515708848882479
GATS6p,0.6399145866645154
GATS6s,1.190882696006316
GATS6v,0.8119823440066575
GATS7Z,1.184426147591189
GATS7c,0.8050321394699467
GATS7d,1.1806752895447101
GATS7i,1.1350565249892022
GATS7m,1.1869874041563366
GATS7p,1.1863120167227044
GATS7s,0.7891432533482866
GATS7v,1.233500653882593
GATS8Z,0.8269247352473882
GATS8c,0.7621975712206214
GATS8d,0.9680115652516761
GATS8i,1.0726829563222802
GATS8m,0.8261103348470926
GATS8p,1.0919609425315548
GATS8s,0.8279776943707851
GATS8v,1.021551466243893
MATS1Z,0.10467215269123316
MATS1c,-0.6701286377622078
MATS1d,0.2961213694309371
MATS1i,-0.13745324628194866
MATS1m,0.09781701802016178
MATS1p,-0.04743959087945492
MATS1s,-0.12944620940248755
MATS1v,0.016476924844784635
MATS2Z,0.11759064987570551
MATS2c,0.13784091317735375
MATS2d,-0.03274354462714704
MATS2i,0.04069427165895862
MATS2m,0.11780265978318553
MATS2p,0.11311022658592378
MATS2s,0.22730718515846088
MATS2v,0.061693600756804516
MATS3Z,-0.07984738526824298
MATS3c,0.0047942941376525935
MATS3d,-0.07374725419146504
MATS3i,-0.16253855941636863
MATS3m,-0.0762434700170879
MATS3p,-0.12437319689505234
MATS3s,0.007258431083469766
MATS3v,-0.07472982234150842
MATS4Z,0.2301471602167218
MATS4c,0.0009398934333551602
MATS4d,-0.10883217850476738
MATS4i,0.02477953866909734
MATS4m,0.2267462155078153
MATS4p,0.18196470332675496
MATS4s,-0.14005715552587694
MATS4v,0.12757284499026744
MATS5Z,-0.14440173043734447
MATS5c,-0.0739482505182295
MATS5d,0.013709766074765838
MATS5i,0.015863517181163904
MATS5m,-0.14214743074460953
MATS5p,-0.15629152496500542
MATS5s,-0.0690153958420915
MATS5v,-0.14147513701775732
MATS6Z,0.06123123992227232
MATS6c,0.06940039930232439
MATS6d,-0.00720637841153021
MATS6i,0.1067358628402605
MATS6m,0.0646575375400339
MATS6p,0.193336615372613
MATS6s,-0.03808146343280226
MATS6v,0.1338132812916164
MATS7Z,-0.20050369129933243
MATS7c,-0.04834554684324336
MATS7d,-0.18473592182140547
MATS7i,-0.0870261637382289
MATS7m,-0.20324481819546822
MATS7p,-0.16065734617861693
MATS7s,-0.0633895880082488
MATS7v,-0.21825577013098904
MATS8Z,0.11723003502471814
MATS8c,0.01642888699711686
MATS8d,-0.0772374819292943
MATS8i,-0.1376502172176661
MATS8m,0.11735849520927924
MATS8p,-0.10053711184192105
MATS8s,-0.014812197040444546
MATS8v,-0.00906036362755411
MAXsCl,5.937739858957691
MAXsOH,9.425836300923992
MINsCl,5.937739858957691
MINsOH,9.425836300923992
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,4
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,-4.056621512030737
SdssSe,0
SdsssP,0
SpAD_A,34.18446145719284
SpAD_D,312.65729239444624
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.6454776788713685
SssNH2,0
SsssAs,0
SsssCH,-2.5636031081012156
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,631
TMWC10,135.6751730647574
TSRW10,64.56642238915734
VE1_Dt,5.282183989658464
VE2_Dt,0.18214427550546428
VE3_Dt,2.729050383592483
VR1_Dt,176.57367684505462
VR2_Dt,6.0887474774156765
VR3_Dt,6.238448958814936
Xc-3dv,2.070473733288664
Xc-4dv,0.04564354645876384
Xc-5dv,0.5345808111310738
Xc-6dv,0.04156682932099111
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.2771415418912907
Xp-0dv,18.889831071375895
Xp-1dv,11.617195983016567
Xp-2dv,10.529898503506683
Xp-3dv,7.46894698166362
Xp-4dv,5.9262199587298765
Xp-5dv,3.824024456726614
Xp-6dv,2.148404187698497
Xp-7dv,1.2001267734138257
Xpc-4d,6.476989556646164
Xpc-5d,10.019997994691918
Xpc-6d,15.409195070789595
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,56
nFRing,0
nHBAcc,4
nHBDon,2
nHRing,0
nSpiro,0
naRing,1
piPC10,5.38306054812622
AATS0dv,6.793714927048261
AATS0pe,6.430296363636361
AATS0se,7.963760345454544
AATS1dv,5.003968253968254
AATS1pe,6.518769642857143
AATS1se,7.860813214285713
AATS2dv,4.980582524271845
AATS2pe,6.41145631067961
AATS2se,7.830353553398057
AATS3dv,3.3703703703703702
AATS3pe,6.293113605442177
AATS3se,7.804848843537417
AATS4dv,3.0364661385855993
AATS4pe,6.399429479768786
AATS4se,7.978046641618497
AATS5dv,3.3990216631726073
AATS5pe,6.683945283018869
AATS5se,8.250251433962262
AATS6dv,2.3851851851851853
AATS6pe,6.165840606060606
AATS6se,7.754276363636362
AATS7dv,2.378955114054452
AATS7pe,6.216557615894041
AATS7se,7.74996472847682
AATS8dv,1.624761904761905
AATS8pe,6.029165714285715
AATS8se,7.633091737142855
AATSC0Z,15.99140495867768
AATSC0c,0.018853352857281572
AATSC0d,0.7186776859504129
AATSC0i,1.3967268453851969
AATSC0m,73.50951657322312
AATSC0p,0.3089796572086432
AATSC0s,2.6749194463653887
AATSC0v,52.03103600406806
AATSC1Z,1.6738547815820535
AATSC1c,-0.012634171667500327
AATSC1d,0.21281582054309323
AATSC1i,-0.1919846390673407
AATSC1m,7.190481707296347
AATSC1p,-0.014657868528052256
AATSC1s,-0.34625818278900017
AATSC1v,0.8573114698353129
AATSC2Z,1.8804397015164882
AATSC2c,0.002598763374302564
AATSC2d,-0.023532054882452108
AATSC2i,0.056838781679465496
AATSC2m,8.659616571701841
AATSC2p,0.034948759037310685
AATSC2s,0.6080284098789451
AATSC2v,3.209981962197896
AATSC3Z,-1.276871872716028
AATSC3c,9.038851907876083e-05
AATSC3d,-0.05300050598751898
AATSC3i,-0.22702196934707897
AATSC3m,-5.604620622821162
AATSC3p,-0.038428787742576354
AATSC3s,0.019415718455276273
AATSC3v,-3.8882700768286345
AATSC4Z,3.6803764391152716
