DLiP-ID,C002I3
DLiP-Mol-ID,31342
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C16H14O2S/c1-19-15-9-2-12(3-10-15)4-11-16(18)13-5-7-14(17)8-6-13/h2-11,17H,1H3/b11-4+"
Standard Inchi Key(RDKit),UAJSXFMZIHSLKG-NYYWCZLTSA-N
Canonical SMILES(RDKit),CSc1ccc(/C=C/C(=O)c2ccc(O)cc2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),270.353
MW Monoisotopic(RDKit),270.071450688
MolLogP(RDKit),4.0102
XLogP(SDF),
XLogP(CDK),4.184
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),37.3
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),19
QED Weighted(RDKit),0.517924371838741
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Importin subunit beta-1/Snurportin-1
Common Target Pref Name,Importin subunit beta-1/Snurportin-1
RDKit Descriptors
Ipc,24069.34700893532
qed,0.5179243718387405
Chi0,13.664925939000156
Chi1,9.185871848001627
TPSA,37.3
Chi0n,10.537212868323945
Chi0v,11.35370944925167
Chi1n,5.8435213912925015
Chi1v,7.068266262684091
Chi2n,4.017617866747218
Chi2v,4.897270678002114
Chi3n,2.694782606037777
Chi3v,3.438352653804719
Chi4n,1.6088555093507255
Chi4v,2.0171037998145884
MolMR,79.69430000000003
MolWt,270.35299999999995
fr_SH,0
Kappa1,13.432098765432098
Kappa2,6.25
Kappa3,3.728894173602854
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,583.1509276194485
MolLogP,4.010200000000003
NOCount,2
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.084841773661657
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
