DLiP-ID,C0007A
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,-1.5338000000000005
SRW02,3.5553480614894135
SRW03,0.0
SRW04,4.875197323201151
SRW05,2.3978952727983707
SRW06,6.385194398997726
SRW07,4.727387818712341
SRW08,7.980365765111246
SRW09,6.803505257608338
SRW10,9.618800989064146
SaaCH,2.9357350718065005
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.13750333312337304
SaasN,1.2452777777777777
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,5.352304736709499
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.6507623893031926
VE1_D,3.93669808119652
VE2_A,0.22817264933144954
VE2_D,0.2460436300747825
VE3_A,1.7649396488107412
VE3_D,1.8403459507372382
VR1_A,77.12646987523979
VR1_D,74.2772182354031
VR2_A,4.820404367202487
VR2_D,4.642326139712694
VR3_A,4.815450169639628
VR3_D,4.777807915317124
WPath,434
Xc-3d,1.2294957522071321
Xc-4d,0.0
Xc-5d,0.2821175568066727
Xc-6d,0.0
Xp-0d,11.706742302257043
Xp-1d,7.613392202930193
Xp-2d,6.936458746040594
Xp-3d,5.712502434823677
Xp-4d,4.695137893050608
Xp-5d,3.148977062691241
Xp-6d,2.288486509330661
Xp-7d,1.2449149704613423
ZMIC0,54.76004900916154
ZMIC1,25.744961512557982
ZMIC2,21.08750101264084
ZMIC3,20.69329673745083
ZMIC4,20.69329673745083
ZMIC5,20.69329673745083
nAcid,0
nAtom,29
nBase,0
nRing,2
piPC1,3.091042453358316
piPC2,3.6506582412937387
piPC3,4.131158535344817
piPC4,4.603919404086438
piPC5,4.978886595781676
piPC6,5.124707750356103
piPC7,5.002687124247082
piPC8,5.1387352967235715
piPC9,5.2108513407667605
AATS0Z,25.517241379310345
AATS0d,3.2758620689655173
AATS0i,169.67600044018062
AATS0m,100.8291748965517
AATS0p,1.278720129759897
AATS0s,6.849616858237548
AATS0v,200.38780761615646
AATS1Z,26.4
AATS1d,4.033333333333333
AATS1i,155.1062159872
AATS1m,100.17630069999994
AATS1p,1.5670159787333329
AATS1s,3.7925925925925927
AATS1v,245.04667886847554
AATS2Z,23.28846153846154
AATS2d,3.6346153846153846
AATS2i,160.85121858756338
AATS2m,86.90092800000002
AATS2p,1.3667146312412892
AATS2s,3.8856837606837606
AATS2v,208.26122363242897
AATS3Z,18.2
AATS3d,2.842857142857143
AATS3i,166.4387878387027
AATS3m,65.56848518571428
AATS3p,1.124319630390557
AATS3s,3.79404761904762
AATS3v,166.09044378628315
AATS4Z,16.720588235294116
AATS4d,2.5
AATS4i,168.5030887544248
AATS4m,59.39132104411765
AATS4p,1.0441959405446617
AATS4s,4.426470588235295
AATS4v,149.44833819118432
AATS5Z,14.0
AATS5d,2.3559322033898304
AATS5i,171.5481323922082
AATS5m,48.26625583050849
AATS5p,0.9844555803175423
AATS5s,3.4689265536723166
AATS5v,138.60559016200517
AATS6Z,16.904761904761905
AATS6d,2.380952380952381
AATS6i,167.25412630484865
AATS6m,60.39715457142856
AATS6p,1.0619982153998095
AATS6s,4.800264550264551
AATS6v,151.48621217017308
AATS7Z,13.722222222222221
AATS7d,1.8611111111111112
AATS7i,173.73110227474427
AATS7m,46.022272194444454
AATS7p,0.8979293009984164
AATS7s,4.907407407407408
AATS7v,124.74233449095082
AATS8Z,9.958333333333334
AATS8d,1.7916666666666667
AATS8i,174.2725540690997
AATS8m,31.837351124999987
AATS8p,0.8247396079496664
AATS8s,3.513888888888889
AATS8v,101.86193702141577
AMID_C,1.167346785112353
AMID_N,0.3731136118416471
AMID_O,0.4569966587691762
AMID_X,0.0
AMID_h,0.8301102706108234
ATS0dv,266.0
ATS0pe,196.5017
ATS0se,239.21644800000004
ATS1dv,235.0
ATS1pe,208.389
ATS1se,247.59558
ATS2dv,352.0
ATS2pe,358.7345
ATS2se,430.7530479999999
ATS3dv,348.0
ATS3pe,467.49019999999996
ATS3se,573.0608600000002
ATS4dv,302.0
ATS4pe,450.5526
ATS4se,555.4343479999999
ATS5dv,199.0
ATS5pe,380.0700999999999
ATS5se,474.1783759999999
ATS6dv,181.0
ATS6pe,275.1743000000001
ATS6se,339.03308799999996
ATS7dv,116.0
ATS7pe,238.23770000000007
ATS7se,296.070308
ATS8dv,41.0
ATS8pe,145.7816
ATS8se,184.94313200000002
ATSC0Z,243.44827586206904
ATSC0c,1.101646504910721
ATSC0d,18.827586206896555
ATSC0i,40.46084170152383
ATSC0m,1143.7381961379313
ATSC0p,5.6200870939514465
ATSC0s,79.2816091954023
ATSC0v,1259.2007512086298
ATSC1Z,-6.049940546967929
ATSC1c,-0.7369176457092179
ATSC1d,5.316290130796672
ATSC1i,-10.867628360301419
ATSC1m,-22.612007418549517
ATSC1p,-0.14719687851428812
ATSC1s,-16.341128286431495
ATSC1v,48.15173076274004
ATSC2Z,-8.976218787158158
ATSC2c,0.29417637882428777
ATSC2d,-1.794292508917953
ATSC2i,2.812871011742926
ATSC2m,-44.37209831629037
ATSC2p,-0.6505600046839731
ATSC2s,-3.8727705112960757
ATSC2v,-154.61180746616958
ATSC3Z,-35.01307966706302
ATSC3c,-0.3197467849577586
ATSC3d,-7.721759809750293
ATSC3i,-15.783248332124012
ATSC3m,-162.98974216052326
ATSC3p,-0.9737587823215983
ATSC3s,-8.948903421852293
ATSC3v,-161.78385041526843
ATSC4Z,-15.913198573127234
ATSC4c,0.5495881213951828
ATSC4d,-1.4577883472057092
ATSC4i,3.0514379527887128
ATSC4m,-84.40108766825203
ATSC4p,-0.8904613300828794
ATSC4s,14.855000660589242
ATSC4v,-281.1057403740016
ATSC5Z,-38.256837098692046
ATSC5c,-0.5151132183631447
ATSC5d,-2.6147443519619515
ATSC5i,6.4244645315886855
ATSC5m,-165.65768959096297
ATSC5p,1.4331703748669828
ATSC5s,-40.41392522129741
ATSC5v,229.93115285673827
ATSC6Z,5.695600475624257
ATSC6c,0.25030993188490547
ATSC6d,-3.612366230677766
ATSC6i,-6.361059845337462
ATSC6m,17.133825317479243
ATSC6p,-1.5420092633394762
ATSC6s,16.739661778306253
ATSC6v,-251.51965036069436
ATSC7Z,-64.76337693222352
ATSC7c,-0.11625824963670206
ATSC7d,-2.1307966706302044
ATSC7i,-3.457628438112403
ATSC7m,-305.45282958501775
ATSC7p,-0.642190946893282
ATSC7s,-3.8208481965913634
ATSC7v,-273.4462099824484
ATSC8Z,4.422116527942933
ATSC8c,0.07120313439286755
ATSC8d,-2.546967895362665
ATSC8i,-4.467715310830617
ATSC8m,17.178356678953783
ATSC8p,-0.7743213239673029
ATSC8s,3.5686682520808586
ATSC8v,-106.45150781238932
AXp-0d,0.7316713938910652
AXp-1d,0.4478466001723643
AXp-2d,0.2890191144183581
AXp-3d,0.18427427209108635
AXp-4d,0.12038815110386174
AXp-5d,0.07323202471374979
AXp-6d,0.050855255762903576
AXp-7d,0.03192089667849596
GATS1Z,0.8070160528800753
GATS1c,1.6494938063812172
GATS1d,0.9914529914529913
GATS1i,1.6499704624903115
GATS1m,0.8080514389167762
GATS1p,1.2609965823918408
GATS1s,0.9473496838629134
GATS1v,1.006222577495041
GATS2Z,0.8825125299629547
GATS2c,0.7681220440210614
GATS2d,1.2869822485207099
GATS2i,1.1904175933182009
GATS2m,0.8860406473052976
GATS2p,1.1817674840116223
GATS2s,0.7561491064209441
GATS2v,1.0645131589840209
GATS3Z,1.0121246458923512
GATS3c,1.0848224369662893
GATS3d,1.2003663003663
GATS3i,1.1614495770695477
GATS3m,1.0110408482506827
GATS3p,1.064338816341567
GATS3s,0.8680729732995045
GATS3v,1.0174857606047418
GATS4Z,1.0114480919846691
GATS4c,0.7733644731706947
GATS4d,0.9185520361990949
GATS4i,0.8976035035802223
GATS4m,1.013498113288996
GATS4p,1.02307789289027
GATS4s,0.9459743157864813
GATS4v,1.051383834693434
GATS5Z,1.08678638306045
GATS5c,1.0855097550300352
GATS5d,1.0208604954367664
GATS5i,0.7771976691927966
GATS5m,1.0794687043301938
GATS5p,0.777823682091917
GATS5s,1.3846681533266576
GATS5v,0.8612188332163739
GATS6Z,0.9392823418319166
GATS6c,0.7867057245658937
GATS6d,1.0268620268620268
GATS6i,1.078049974153566
GATS6m,0.9459032754638635
GATS6p,1.170977362724868
GATS6s,0.938286818895735
GATS6v,1.1166100776346697
GATS7Z,1.252376455775889
GATS7c,1.0936509189581642
GATS7d,0.8055555555555554
GATS7i,0.8885026488672528
GATS7m,1.2486683971328005
GATS7p,0.9255690916596921
GATS7s,1.3028646986965216
GATS7v,1.0676648550136527
GATS8Z,0.9872049102927288
GATS8c,0.8617904871331739
GATS8d,1.084401709401709
GATS8i,0.9151818197105615
GATS8m,0.9939166493013065
GATS8p,1.0190622533119524
GATS8s,0.8447092344247109
GATS8v,1.0790912545680587
MATS1Z,-0.024022662889518542
MATS1c,-0.6466264096606086
MATS1d,0.272954822954823
MATS1i,-0.25964299406131863
MATS1m,-0.01911125632748839
MATS1p,-0.025318169188211247
MATS1s,-0.19924449277113282
MATS1v,0.036965251987001596
MATS2Z,-0.020562758770974094
MATS2c,0.14892245638121387
MATS2d,-0.0531487743026204
MATS2i,0.03877122817542938
MATS2m,-0.021636050969288122
MATS2p,-0.06455635014891424
MATS2s,-0.027242311874424954
MATS2v,-0.06847662346097236
MATS3Z,-0.05958316471064344
MATS3c,-0.1202441296788946
MATS3d,-0.16991104133961263
MATS3i,-0.161607471175681
MATS3m,-0.059038267656205436
MATS3p,-0.07178080089012512
MATS3s,-0.04676245706691522
MATS3v,-0.05322800035248525
MATS4Z,-0.027876603899350108
MATS4c,0.2127571488437923
MATS4d,-0.03302090066795953
MATS4i,0.032163160328923475
MATS4m,-0.03147099714525687
MATS4p,-0.06757111783017304
MATS4s,0.07990782394871684
MATS4v,-0.09520589178377606
MATS5Z,-0.07724108128871177
MATS5c,-0.22982984269057935
MATS5d,-0.06826224622834795
MATS5i,0.07804552545927225
MATS5m,-0.0711919618887282
MATS5p,0.12534319557791576
MATS5s,-0.2505558593038091
MATS5v,0.08975297007080464
MATS6Z,0.01615405368946445
MATS6c,0.15688612221417697
MATS6d,-0.1324786324786325
MATS6i,-0.1085533613413252
MATS6m,0.010343711938139077
MATS6p,-0.18944914269665528
MATS6s,0.14578838663652005
MATS6v,-0.13791949365044615
MATS7Z,-0.21429807994963787
MATS7c,-0.08501137021407763
MATS7d,-0.09116809116809124
MATS7i,-0.06883968993812169
MATS7m,-0.21513596788429845
MATS7p,-0.09204848187390659
MATS7s,-0.038822439692320125
MATS7v,-0.17493327683099202
MATS8Z,0.021948772426817784
MATS8c,0.07809866444562226
MATS8d,-0.16346153846153852
MATS8i,-0.13342503781173223
MATS8m,0.018148542260073217
MATS8p,-0.16648109732453448
MATS8s,0.05439017760057995
MATS8v,-0.10215122977796888
MAXaaN,3.5551053476946333
MAXsOH,9.520682004283195
MAXssO,5.311740362811792
MINaaN,3.5551053476946333
MINsOH,8.90652893256068
MINssO,5.311740362811792
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,3
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,19.877252610566373
SpAD_D,112.45773998369555
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.03616110796170324
SssNH2,0
SsssAs,0
SsssCH,-2.04013321995465
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,339
TMWC10,104.04911330349091
TSRW10,62.34369488698274
VE1_Dt,3.9656232731701144
VE2_Dt,0.24785145457313215
VE3_Dt,1.8476666657166396
VR1_Dt,72.42315483921772
VR2_Dt,4.526447177451107
VR3_Dt,4.7525296957276995
Xc-3dv,0.46606592700024885
Xc-4dv,0.0
Xc-5dv,0.06555388146690141
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.2878633639084475
Xch-7d,0.4776472276842013
Xp-0dv,8.483666140438409
Xp-1dv,4.905935301779103
Xp-2dv,3.65705974737756
Xp-3dv,2.5458852518195076
Xp-4dv,1.6952653747662565
Xp-5dv,0.9827409686924642
Xp-6dv,0.5447314032621863
Xp-7dv,0.2528571571601751
Xpc-4d,2.7539578184987645
Xpc-5d,4.259608312198279
Xpc-6d,5.511748364673434
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,30
nFRing,0
nHBAcc,7
nHBDon,3
nHRing,2
nSpiro,0
naRing,1
piPC10,5.040598545281635
AATS0dv,9.172413793103448
AATS0pe,6.775920689655172
AATS0se,8.24884303448276
AATS1dv,7.833333333333333
AATS1pe,6.9463
AATS1se,8.253186000000001
AATS2dv,6.769230769230769
AATS2pe,6.898740384615385
AATS2se,8.28371246153846
AATS3dv,4.9714285714285715
AATS3pe,6.678431428571428
AATS3se,8.186583714285717
AATS4dv,4.4411764705882355
AATS4pe,6.625773529411765
AATS4se,8.168152176470587
AATS5dv,3.3728813559322033
AATS5pe,6.441866101694914
AATS5se,8.036921627118643
AATS6dv,4.309523809523809
AATS6pe,6.551769047619049
AATS6se,8.07221638095238
AATS7dv,3.2222222222222223
AATS7pe,6.617713888888891
AATS7se,8.224175222222222
AATS8dv,1.7083333333333333
AATS8pe,6.074233333333333
AATS8se,7.7059638333333345
AATSC0Z,8.394768133174795
AATSC0c,0.03798781051416279
AATSC0d,0.6492271105826398
AATSC0i,1.3952014379835804
AATSC0m,39.43924814268728
AATSC0p,0.19379610668798092
AATSC0s,2.7338485929449066
AATSC0v,43.42071555891827
AATSC1Z,-0.20166468489893097
AATSC1c,-0.0245639215236406
AATSC1d,0.17720967102655572
AATSC1i,-0.36225427867671395
AATSC1m,-0.7537335806183172
AATSC1p,-0.004906562617142937
AATSC1s,-0.5447042762143831
AATSC1v,1.6050576920913346
AATSC2Z,-0.17261959206073382
AATSC2c,0.005657238054313226
AATSC2d,-0.0345056251714991
AATSC2i,0.05409367330274858
AATSC2m,-0.853309583005584
AATSC2p,-0.012510769320845636
AATSC2s,-0.07447635598646299
AATSC2v,-2.9733039897340303
AATSC3Z,-0.5001868523866145
AATSC3c,-0.004567811213682266
AATSC3d,-0.11031085442500418
AATSC3i,-0.22547497617320017
AATSC3m,-2.328424888007475
AATSC3p,-0.013910839747451404
AATSC3s,-0.12784147745503277
AATSC3v,-2.311197863075263
AATSC4Z,-0.2340176260754005
AATSC4c,0.008082178255811511
AATSC4d,-0.021438063929495724
AATSC4i,0.04487408754101048
AATSC4m,-1.2411924657095887
AATSC4p,-0.013095019560042345
AATSC4s,0.21845589206748886
AATSC4v,-4.133907946676494
