DLiP-ID,C0019S
DLiP-Mol-ID,32044
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C16H15NO4/c1-10-8-13(9-11(2)15(10)18)17-21-16(19)12-4-6-14(20-3)7-5-12/h4-9H,1-3H3"
Standard Inchi Key(RDKit),XPJOSLKXXOAVEN-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1ccc(C(=O)ON=C2C=C(C)C(=O)C(C)=C2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),285.299
MW Monoisotopic(RDKit),285.10010796
MolLogP(RDKit),2.6833
XLogP(SDF),
XLogP(CDK),2.474
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),64.96
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),21
QED Weighted(RDKit),0.486332326618376
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,51794.83455927482
qed,0.48633232661837605
Chi0,15.405412915006313
Chi1,10.007239053047543
TPSA,64.96000000000001
Chi0n,12.044308372493166
Chi0v,12.044308372493166
Chi1n,6.356993598401795
Chi1v,6.356993598401795
Chi2n,4.607223444647593
Chi2v,4.607223444647593
Chi3n,3.004776601113104
Chi3v,3.004776601113104
Chi4n,1.8540854156331983
Chi4v,1.8540854156331983
MolMR,78.36550000000003
MolWt,285.299
fr_SH,0
Kappa1,14.71356568844182
Kappa2,6.173928415371689
Kappa3,3.4467200710242087
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,642.0223212816327
MolLogP,2.683300000000001
NOCount,5
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.0950920934070267
SMR_VSA1,19.163525905680324
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,5.15571272675054
SMR_VSA5,13.847474399381248
SMR_VSA6,7.109797541277533
SMR_VSA7,53.12716903934973
