DLiP-ID,C002K0
DLiP-Mol-ID,31752
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C12H15NO/c14-12-6-8-13(9-7-12)10-11-4-2-1-3-5-11/h1-5H,6-10H2"
Standard Inchi Key(RDKit),SJZKULRDWHPHGG-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C1CCN(Cc2ccccc2)CC1
SMILES(SDF),
MW(SDF),
MW(RDKit),189.258
MW Monoisotopic(RDKit),189.1153641
MolLogP(RDKit),1.8515
XLogP(SDF),
XLogP(CDK),1.198
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),20.31
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),14
QED Weighted(RDKit),0.707329944402767
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Importin subunit beta-1/Snurportin-1
Common Target Pref Name,Importin subunit beta-1/Snurportin-1
RDKit Descriptors
Ipc,2284.8646089018753
qed,0.707329944402767
Chi0,9.803118619434356
Chi1,6.843336592900531
TPSA,20.310000000000002
Chi0n,8.27774713784469
Chi0v,8.27774713784469
Chi1n,5.124151217585227
Chi1v,5.124151217585227
Chi2n,3.8004215660066154
Chi2v,3.8004215660066154
Chi3n,2.6627455112713823
Chi3v,2.6627455112713823
Chi4n,1.8021647400879903
Chi4v,1.8021647400879903
MolMR,55.960000000000036
MolWt,189.25799999999998
fr_SH,0
Kappa1,9.406764717381954
Kappa2,4.3782583621683955
Kappa3,2.421531264197274
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,297.3575848525983
MolLogP,1.8515000000000001
NOCount,2
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.8946821990226328
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
