DLiP-ID,T0072E
DLiP-Mol-ID,24933
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H22Cl2N2OS/c20-15-6-7-18(16(21)14-15)25-19-5-2-1-4-17(19)22-8-3-9-23-10-12-24-13-11-23/h1-2,4-7,14,22H,3,8-13H2"
Standard Inchi Key(RDKit),WPBDKMFHMPORIP-UHFFFAOYSA-N
Canonical SMILES(RDKit),Clc1ccc(Sc2ccccc2NCCCN2CCOCC2)c(Cl)c1
SMILES(SDF),
MW(SDF),
MW(RDKit),397.371
MW Monoisotopic(RDKit),396.082989684
MolLogP(RDKit),5.2788
XLogP(SDF),
XLogP(CDK),4.918
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),24.5
RO3 Pass,
Num RO5 Violations,1
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),25
QED Weighted(RDKit),0.642906913972222
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,611786.1969756373
qed,0.6429069139722222
Chi0,17.48491689530907
Chi1,12.220346690612278
TPSA,24.5
Chi0n,14.010838475079355
Chi0v,16.33919294804399
Chi1n,8.481183862208715
Chi1v,10.053609389154895
Chi2n,5.907308656512812
Chi2v,7.834721520212229
Chi3n,4.071175563529527
Chi3v,5.882853522092276
Chi4n,2.7286184641107964
Chi4v,4.179048753515753
MolMR,107.39270000000003
MolWt,397.3710000000002
fr_SH,0
Kappa1,18.868462264875795
Kappa2,9.69530246192309
Kappa3,5.7972127794579285
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,692.8743520195806
MolLogP,5.278800000000005
NOCount,3
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.5477397006629936
SMR_VSA1,4.736862953800049
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,16.21178857396156
SMR_VSA6,44.70957815668247
SMR_VSA7,52.50983610671392
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
