DLiP-ID,I000B6
apol,69.76420399999999
bpol,33.815796
nRot,5
ABCGG,19.173007573129812
ATS0Z,1324.0
ATS0d,214.0
ATS0i,9817.004693953973
ATS0m,5220.301257000002
ATS0p,93.87586933577198
ATS0s,185.55555555555554
ATS0v,13711.3394381134
ATS1Z,1630.0
ATS1d,279.0
ATS1i,9638.138409986257
ATS1m,6188.544110000003
ATS1p,122.90274033600004
ATS1s,189.94444444444446
ATS1v,17933.082771588193
ATS2Z,2478.0
ATS2d,457.0
ATS2i,17728.27274767749
ATS2m,9239.584127000004
ATS2p,191.6158512707921
ATS2s,316.3888888888889
ATS2v,27345.99252867621
ATS3Z,2686.0
ATS3d,510.0
ATS3i,24794.780335545485
ATS3m,9688.602571000001
ATS3p,219.933458014678
ATS3s,408.91666666666663
ATS3v,30207.84763710733
ATS4Z,2456.0
ATS4d,488.0
ATS4i,25880.714255450486
ATS4m,8625.331432
ATS4p,221.06270817952696
ATS4s,391.38888888888886
ATS4v,29324.005747306168
ATS5Z,2196.0
ATS5d,465.0
ATS5i,26493.036211332023
ATS5m,7544.897701000001
ATS5p,214.09044039516795
ATS5s,374.13888888888886
ATS5v,27431.483564504077
ATS6Z,2141.0
ATS6d,446.0
ATS6i,25655.74561270135
ATS6m,7567.177883000001
ATS6p,199.903834287054
ATS6s,347.30555555555554
ATS6v,26009.41982615433
ATS7Z,2213.0
ATS7d,441.0
ATS7i,23163.865974835622
ATS7m,7928.9216449999985
ATS7p,191.215393581168
ATS7s,344.49999999999994
ATS7v,25693.22110558116
ATS8Z,2198.0
ATS8d,416.0
ATS8i,22084.531053745224
ATS8m,7875.398835999999
ATS8p,184.17803949692296
ATS8s,352.38888888888874
ATS8v,24952.46918444682
C1SP1,0
C1SP2,2
C1SP3,3
C2SP1,0
C2SP2,14
C2SP3,5
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.2962962962962963
GGI10,0.1794776043260892
JGI10,0.006647318678744044
JGT10,0.37989334666840135
Kier1,23.401662049861496
Kier2,10.16595041322314
Kier3,4.8574801821555065
MID_C,57.199326139291614
MID_N,8.465486010869094
MID_O,3.8297398241824228
MID_X,0.0
MID_h,12.295225835051518
MPC10,258
MWC01,38.0
MWC02,5.231108616854587
MWC03,6.111467339502679
MWC04,7.011213987350367
MWC05,7.902117546276448
MWC06,8.803724602110622
MWC07,9.697508347391498
MWC08,10.59935602701476
MWC09,11.494282764698522
MWC10,12.396143267283795
NaaCH,10
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,5.116100000000006
SRW02,4.343805421853684
SRW03,0.0
SRW04,5.6937321388027
SRW05,3.044522437723423
SRW06,7.237778191923443
SRW07,5.41610040220442
SRW08,8.873047798971067
SRW09,7.515889085215125
SRW10,10.555995013629378
SaaCH,20.683447606286734
SaaNH,3.383263479489155
SaaSe,0
SaaaC,2.488572643265954
SaasC,7.282420924222787
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,2.1238762556854187
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.525355782079544
SssPH,0
SssSe,0
SsssB,0
SsssN,2.426139417173869
SsssP,0
VE1_A,5.225976021844895
VE1_D,5.662708499094299
VE2_A,0.1583629097528756
VE2_D,0.17159722724528179
VE3_A,2.8475640473178676
VE3_D,2.9278247796358152
VR1_A,291.00574075439727
VR1_D,230.9769182920893
VR2_A,8.818355780436281
VR2_D,6.999300554305736
VR3_A,6.86726546312768
VR3_D,6.636240253188345
WPath,3482
Xc-3d,2.106165927507411
Xc-4d,0.0
Xc-5d,0.49198750914037903
Xc-6d,0.0
Xp-0d,22.363232072819915
Xp-1d,16.15299968098985
Xp-2d,14.871868551012192
Xp-3d,13.145573172034075
Xp-4d,11.711073895779922
Xp-5d,9.44680435495728
Xp-6d,6.7425002440122
Xp-7d,4.993692403366694
ZMIC0,108.55615033446311
ZMIC1,53.04770032847305
ZMIC2,29.8095352791469
ZMIC3,24.22296570620072
ZMIC4,23.744584784987392
ZMIC5,23.744584784987392
nAcid,0
nAtom,61
nBase,0
nRing,6
piPC1,3.912023005428146
piPC2,4.54595082632812
piPC3,5.1711939702188445
piPC4,5.772414169815724
piPC5,6.260178799964651
piPC6,6.492689544492068
piPC7,6.854313296237289
piPC8,7.24751729921916
piPC9,7.406570787933236
AATS0Z,21.704918032786885
AATS0d,3.5081967213114753
AATS0i,160.93450317957334
AATS0m,85.57870913114758
AATS0p,1.5389486776356063
AATS0s,3.041894353369763
AATS0v,224.77605636251477
AATS1Z,24.696969696969695
AATS1d,4.2272727272727275
AATS1i,146.03240015130692
AATS1m,93.76581984848488
AATS1p,1.862162732363637
AATS1s,2.877946127946128
AATS1v,271.71337532709384
AATS2Z,21.17948717948718
AATS2d,3.905982905982906
AATS2i,151.5236986980982
AATS2m,78.97080450427353
AATS2p,1.6377423185537785
AATS2s,2.704178537511871
AATS2v,233.72643186902746
AATS3Z,17.10828025477707
AATS3d,3.248407643312102
AATS3i,157.92853716907953
AATS3m,61.710844401273896
AATS3p,1.4008500510489044
AATS3s,2.604564755838641
AATS3v,192.4066728478174
AATS4Z,15.067484662576687
AATS4d,2.9938650306748467
AATS4i,158.77738807024838
AATS4m,52.91614375460123
AATS4p,1.35621293361673
AATS4s,2.4011588275391955
AATS4v,179.9018757503446
AATS5Z,13.149700598802395
AATS5d,2.784431137724551
AATS5i,158.64093539719775
AATS5m,45.179028149700606
AATS5p,1.2819786850010058
AATS5s,2.240352628077179
AATS5v,164.2603806257729
AATS6Z,13.38125
AATS6d,2.7875
AATS6i,160.34841007938343
AATS6m,47.29486176875001
AATS6p,1.2493989642940875
AATS6s,2.170659722222222
AATS6v,162.55887391346457
AATS7Z,15.26206896551724
AATS7d,3.0413793103448277
AATS7i,159.75079982645258
AATS7m,54.6822182413793
AATS7p,1.3187268522839173
AATS7s,2.375862068965517
AATS7v,177.19462831435283
AATS8Z,15.81294964028777
AATS8d,2.9928057553956835
AATS8i,158.8815183722678
AATS8m,56.65754558273381
AATS8p,1.3250218668843379
AATS8s,2.535171862509991
AATS8v,179.51416679458146
AMID_C,1.733312913311867
AMID_N,0.2565298791172453
AMID_O,0.1160527219449219
AMID_X,0.0
AMID_h,0.37258260106216723
ATS0dv,416.0
ATS0pe,371.7210999999999
ATS0se,459.22089999999986
ATS1dv,464.0
ATS1pe,426.343
ATS1se,509.0612479999998
ATS2dv,661.0
ATS2pe,740.7914999999999
ATS2se,896.6857079999996
ATS3dv,640.0
ATS3pe,975.0922000000002
ATS3se,1199.0729079999999
ATS4dv,507.0
ATS4pe,990.6062
ATS4se,1225.8606959999995
ATS5dv,463.0
ATS5pe,988.4762999999998
ATS5se,1236.1203559999997
ATS6dv,500.0
ATS6pe,935.3525000000002
ATS6se,1176.1391800000001
ATS7dv,542.0
ATS7pe,872.0765000000002
ATS7se,1084.287836
ATS8dv,515.0
ATS8pe,849.0872000000002
ATS8se,1052.4925280000002
ATSC0Z,426.3606557377049
ATSC0c,1.0997321496525425
ATSC0d,36.68852459016392
ATSC0i,93.36845116288971
ATSC0m,2038.6347125901639
ATSC0p,14.088260159483214
ATSC0s,38.64116575591985
ATSC0v,3125.697862305017
ATSC1Z,27.21633969363078
ATSC1c,-0.46980184548385867
ATSC1d,13.927170115560342
ATSC1i,-7.58285064158921
ATSC1m,131.97191260736372
ATSC1p,0.38579295412203496
ATSC1s,-4.417764041924217
ATSC1v,166.62690812769867
ATSC2Z,18.390217683418467
ATSC2c,-0.2211959346269086
ATSC2d,-0.8124160171996699
ATSC2i,-19.82907173375753
ATSC2m,87.73000995001358
ATSC2p,-0.9807907154744212
ATSC2s,-0.08678969213772027
ATSC2v,-21.01622711241898
ATSC3Z,-63.452835259338855
ATSC3c,0.09771123696964823
ATSC3d,-15.673743617307174
ATSC3i,-12.578509046066555
ATSC3m,-299.0971898140284
ATSC3p,-0.6624216377545963
ATSC3s,-2.3656051240705938
ATSC3v,-309.1425624298442
ATSC4Z,-174.47191615157217
ATSC4c,0.02005911374686761
ATSC4d,-18.52835259338887
ATSC4i,6.428454457255158
ATSC4m,-833.8672627737169
ATSC4p,-3.1941328785297816
ATSC4s,-7.512003941592764
ATSC4v,-970.4751664641504
ATSC5Z,-137.77425423273314
ATSC5c,0.17479608391773008
ATSC5d,-0.9177640419242147
ATSC5i,-5.143821823094173
ATSC5m,-666.1495319763507
ATSC5p,-4.097095728106567
ATSC5s,-2.971625011197703
ATSC5v,-1094.6282188001512
ATSC6Z,137.6933619994625
ATSC6c,-0.182235725476026
ATSC6d,12.587476484815904
ATSC6i,-3.08749083092599
ATSC6m,660.3983990749797
ATSC6p,2.7396914861584247
ATSC6s,1.7039550300098578
ATSC6v,843.6834342544679
ATSC7Z,58.011556033324375
ATSC7c,-0.13462868207208384
ATSC7d,3.1994087610857305
ATSC7i,4.785283867503551
ATSC7m,277.7894035151842
ATSC7p,0.7251128269380022
ATSC7s,4.156245334288871
ATSC7v,389.4554972443801
ATSC8Z,12.260145122278958
ATSC8c,0.10073187120724691
ATSC8d,-8.55253963988175
ATSC8i,-1.7034813479139557
ATSC8m,56.86962683552803
ATSC8p,-0.01759194399573147
ATSC8s,-0.07759264236017938
ATSC8v,19.966381921094793
AXp-0d,0.6776736991763611
AXp-1d,0.42507893897341714
AXp-2d,0.27039761001840346
AXp-3d,0.17072172950693604
AXp-4d,0.11048182920547096
AXp-5d,0.07211301034318535
AXp-6d,0.047150351356728674
AXp-7d,0.03008248435763069
GATS1Z,0.8177029445485305
GATS1c,1.4305468457541632
GATS1d,0.7185799008855311
GATS1i,1.2246737605072782
GATS1m,0.8189297343589335
GATS1p,0.9917540728560879
GATS1s,0.9685070750876353
GATS1v,0.9073177552849057
GATS2Z,0.9032920836981126
GATS2c,1.2149091591716101
GATS2d,1.2160582938062834
GATS2i,1.2087048723759524
GATS2m,0.9035133906840102
GATS2p,1.0288113714383327
GATS2s,0.8418092309626203
GATS2v,0.9581109920527666
GATS3Z,1.0464810435593555
GATS3c,1.2091704193030748
GATS3d,1.260395143525555
GATS3i,1.0895541931331727
GATS3m,1.0427535254989646
GATS3p,0.983147354240003
GATS3s,1.046703925241053
GATS3v,0.9867856549307115
GATS4Z,1.1201956736294447
GATS4c,1.057870244096988
GATS4d,1.1688514613727203
GATS4i,1.0106946726752442
GATS4m,1.1204598798630283
GATS4p,1.0528371396863685
GATS4s,0.913972772928631
GATS4v,1.0822516444588355
GATS5Z,1.0849379371064085
GATS5c,0.8206896418583169
GATS5d,0.9303109598497379
GATS5i,0.9816481482004645
GATS5m,1.0882067789933307
GATS5p,1.106307725234236
GATS5s,0.7666887870342093
GATS5v,1.129883689939789
GATS6Z,0.8584281759458627
GATS6c,0.8656507284178298
GATS6d,0.8534684986595176
GATS6i,0.9493456969912525
GATS6m,0.8602576854410036
GATS6p,0.9272676255917118
GATS6s,0.7235375223908739
GATS6v,0.9105915107060066
GATS7Z,0.9239385228948122
GATS7c,1.0889900439241629
GATS7d,0.9925117870019416
GATS7i,0.9793621155126503
GATS7m,0.9241622897062992
GATS7p,0.9546165174634719
GATS7s,0.680591541694977
GATS7v,0.9274053758787737
GATS8Z,0.9896373888277874
GATS8c,1.1932481422862058
GATS8d,1.141242501976971
GATS8i,0.9883909980454729
GATS8m,0.9872309738632777
GATS8p,0.9815926026207276
GATS8s,1.0154613181331997
GATS8v,0.966186743943896
MATS1Z,0.0589981637351678
MATS1c,-0.39483322981941926
MATS1d,0.3508476182738921
MATS1i,-0.07506167417754267
MATS1m,0.059831238861407635
MATS1p,0.025309457032803368
MATS1s,-0.10566671237690384
MATS1v,0.04927016759015708
MATS2Z,0.022488149602883572
MATS2c,-0.10486587684959474
MATS2d,-0.01154495390420313
MATS2i,-0.11072513094184198
MATS2m,0.02243637742196231
MATS2p,-0.036296350189343345
MATS2s,-0.0011710134977788876
MATS2v,-0.0035055141990014715
MATS3Z,-0.05782346245251335
MATS3c,0.03452135011222488
MATS3d,-0.1659864642566441
MATS3i,-0.052343070404764255
MATS3m,-0.057003707163473534
MATS3p,-0.018268686779464867
MATS3s,-0.023786043827564936
MATS3v,-0.03842748743808783
MATS4Z,-0.1531407042288074
MATS4c,0.00682601204439304
MATS4d,-0.18899433652965786
MATS4i,0.025766097596614582
MATS4m,-0.15307340390759014
MATS4p,-0.08484726485124303
MATS4s,-0.07275248258905309
MATS4v,-0.11619291883000318
MATS5Z,-0.1180332352827412
MATS5c,0.05805747462354303
MATS5d,-0.009137221535481327
MATS5i,-0.020123296486135183
MATS5m,-0.11935639035259397
MATS5p,-0.10622631408339354
MATS5s,-0.028090349893218153
MATS5v,-0.12791839684302622
MATS6Z,0.1231248558135958
MATS6c,-0.06317662929076513
MATS6d,0.13080317247542447
MATS6i,-0.012607105126301883
MATS6m,0.12350269918019975
MATS6p,0.07414026766071688
MATS6s,0.016811937281983633
MATS6v,0.10290639834021413
MATS7Z,0.05723994739019294
MATS7c,-0.05150062572519659
MATS7d,0.03668608055221721
MATS7i,0.02156102404023083
MATS7m,0.0573242119608933
MATS7p,0.02165260022688508
MATS7s,0.045249396137228844
MATS7v,0.05241706206367528
MATS8Z,0.012619249417445437
MATS8c,0.040197127082089
MATS8d,-0.10230100102223853
MATS8i,-0.008006676151654372
MATS8m,0.012242102134600428
MATS8p,-0.0005479885770861377
MATS8s,-0.000881222051678933
MATS8v,0.0028032860326287316
MAXaaN,4.369511666889614
MAXsOH,10.147975033952445
MAXssO,6.217190722937476
MINaaN,4.369511666889614
MINsOH,10.147975033952445
MINssO,6.217190722937476
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,44.284112381507114
SpAD_D,436.19010627638966
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.355755653521483
SssNH2,0
SsssAs,0
SsssCH,-0.3368425188378126
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1432
TMWC10,150.2469224984833
TSRW10,85.68087049032326
VE1_Dt,5.68034693365999
VE2_Dt,0.17213172526242396
VE3_Dt,2.930934779209912
VR1_Dt,228.07973848410234
VR2_Dt,6.91150722679098
VR3_Dt,6.623617766478958
Xc-3dv,1.0480722729753704
Xc-4dv,0.0
Xc-5dv,0.16653519849398907
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.19245008972987526
Xch-6d,0.6989177797732451
Xch-7d,1.1296980076709475
Xp-0dv,18.713626213171988
Xp-1dv,11.6902649565741
Xp-2dv,9.068264259338152
Xp-3dv,6.78366978954503
Xp-4dv,5.164723304580713
Xp-5dv,3.470158126125063
Xp-6dv,2.108176950711789
Xp-7dv,1.3310264357411972
Xpc-4d,5.274220460262891
Xpc-5d,9.141990347948116
Xpc-6d,13.515895744338083
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,66
nFRing,3
nHBAcc,5
nHBDon,3
nHRing,3
nSpiro,0
naRing,4
piPC10,7.759729131820962
AATS0dv,6.819672131147541
AATS0pe,6.093788524590162
AATS0se,7.528211475409834
AATS1dv,7.03030303030303
AATS1pe,6.459742424242425
AATS1se,7.713049212121209
AATS2dv,5.64957264957265
AATS2pe,6.331551282051281
AATS2se,7.663980410256407
AATS3dv,4.076433121019108
AATS3pe,6.210778343949046
AATS3se,7.63740705732484
AATS4dv,3.1104294478527605
AATS4pe,6.077338650306748
AATS4se,7.520617766871163
AATS5dv,2.7724550898203595
AATS5pe,5.919019760479041
AATS5se,7.401918299401196
AATS6dv,3.125
AATS6pe,5.845953125000001
AATS6se,7.350869875000001
AATS7dv,3.7379310344827585
AATS7pe,6.014320689655174
AATS7se,7.477847144827586
AATS8dv,3.7050359712230216
AATS8pe,6.108541007194246
AATS8se,7.571888690647484
AATSC0Z,6.989518946519753
AATSC0c,0.01802839589594332
AATSC0d,0.6014512227895725
AATSC0i,1.5306303469326183
AATSC0m,33.420241190002685
AATSC0p,0.23095508458169203
AATSC0s,0.6334617337036041
AATSC0v,51.24094856237733
AATSC1Z,0.41236878323682996
AATSC1c,-0.007118209780058464
AATSC1d,0.21101772902364155
AATSC1i,-0.1148916763877153
AATSC1m,1.9995744334449048
AATSC1p,0.005845347789727802
AATSC1s,-0.06693581881703359
AATSC1v,2.5246501231469494
AATSC2Z,0.15718134772152537
AATSC2c,-0.0018905635438197315
AATSC2d,-0.0069437266427322215
AATSC2i,-0.1694792455876712
AATSC2m,0.749829144871911
AATSC2p,-0.008382826627986506
AATSC2s,-0.0007417922404933357
AATSC2v,-0.17962587275571779
AATSC3Z,-0.4041581863652156
AATSC3c,0.0006223645666856575
AATSC3d,-0.09983276189367626
AATSC3i,-0.08011789201316277
AATSC3m,-1.9050776421275695
AATSC3p,-0.004219246100347747
AATSC3s,-0.015067548560959196
AATSC3v,-1.9690609071964598
AATSC4Z,-1.0703798536906268
AATSC4c,0.00012306204752679514
AATSC4d,-0.11367087480606669
