DLiP-ID,C100L8
BIC0,0.3048761849407862
BIC1,0.5150045647982104
BIC2,0.6371766073310238
BIC3,0.843178433250308
BIC4,0.9270082166367787
BIC5,0.9270082166367787
CIC0,3.1910912644757206
CIC1,2.113283334294874
CIC2,1.4866283513858365
CIC3,0.4299866842383988
CIC4,-8.881784197001252e-16
CIC5,-8.881784197001252e-16
GGI1,2.5
GGI2,1.7777777777777786
GGI3,0.8125
GGI4,0.6933333333333334
GGI5,0.3819444444444445
GGI6,0.12326530612244896
GGI7,0.07118055555555555
GGI8,0.05265810027714791
GGI9,0.0
JGI1,0.14705882352941174
JGI2,0.08080808080808086
JGI3,0.03869047619047619
JGI4,0.043333333333333335
JGI5,0.025462962962962958
JGI6,0.009481946624803766
JGI7,0.007118055555555555
JGI8,0.010531620055429581
JGI9,0.0
MIC0,17.561436559219892
MIC1,26.62560894267018
MIC2,34.15236194239061
MIC3,39.94860022955035
MIC4,40.38202680726266
MIC5,40.38202680726266
MPC2,22
MPC3,27
MPC4,31
MPC5,36
MPC6,28
MPC7,27
MPC8,25
MPC9,24
Mare,0.9734814814814813
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,1
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.262970822144265
RPCG,0.2090790380269743
SIC0,0.3288818582934343
SIC1,0.5555555555555557
SIC2,0.6873473135359307
SIC3,0.909569535758153
SIC4,1.0000000000000002
SIC5,1.0000000000000002
SaaN,0
SaaO,0
SaaS,0
Sare,26.283999999999995
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,4.270222698132751
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,42.222498417569184
TIC1,71.32331253245205
TIC2,88.24299707099605
TIC3,116.77232208397687
TIC4,128.38196255841368
TIC5,128.38196255841368
Vabc,206.73214835173533
WPol,21
apol,33.84672299999999
bpol,14.933276999999997
nRot,2
ABCGG,10.425911496723435
ATS0Z,848.0
ATS0d,89.0
ATS0i,4186.441957249339
ATS0m,3366.617927
ATS0p,51.40964595333901
ATS0s,114.91590458771529
ATS0v,6904.123098434202
ATS1Z,773.0
ATS1d,109.0
ATS1i,3962.2674959348315
ATS1m,2944.5457039999983
ATS1p,58.80111078999998
ATS1s,90.71399176954733
ATS1v,8209.002106156518
ATS2Z,1088.0
ATS2d,156.0
ATS2i,6193.046892136901
ATS2m,4109.332196000001
ATS2p,82.63647050999995
ATS2s,140.1831275720165
ATS2v,11262.916550572572
ATS3Z,1200.0
ATS3d,167.0
ATS3i,8539.480939261126
ATS3m,4427.911521999999
ATS3p,89.072758069943
ATS3s,169.40740740740748
ATS3v,11628.62842230076
ATS4Z,977.0
ATS4d,136.0
ATS4i,8241.983723029281
ATS4m,3479.219153999999
ATS4p,74.215357390792
ATS4s,168.25720164609058
ATS4v,9465.42608926659
ATS5Z,871.0
ATS5d,113.0
ATS5i,6845.458242924668
ATS5m,3207.500964999999
ATS5p,60.55745701649
ATS5s,148.55349794238688
ATS5v,8119.02353512745
ATS6Z,721.0
ATS6d,98.0
ATS6i,5323.242496076596
ATS6m,2645.0339430000004
ATS6p,58.041411893396
ATS6s,114.15432098765429
ATS6v,7574.305709650111
ATS7Z,631.0
ATS7d,84.0
ATS7i,5025.571592455958
ATS7m,2225.9940160000015
ATS7p,57.77700368054701
ATS7s,83.48148148148147
ATS7v,6906.531966262244
ATS8Z,382.0
ATS8d,63.0
ATS8i,4988.018783205153
ATS8m,1240.7111119999993
ATS8p,42.35315590879199
ATS8s,62.65432098765432
ATS8v,4668.395083354573
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,11
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.0
JGI10,0.0
JGT10,0.36248529906005406
Kier1,12.456747404844291
Kier2,6.074380165289257
Kier3,3.49519890260631
MAXdO,11.821238347190729
MID_C,26.689596460387474
MID_N,2.0241459346758353
MID_O,1.7790706608356097
MID_X,0.0
MID_h,5.572040839606152
MINdO,11.821238347190729
MPC10,20
MWC01,17.0
MWC02,4.3694478524670215
MWC03,5.176149732573829
MWC04,6.003887067106539
MWC05,6.827629234502852
MWC06,7.6586995582682995
MWC07,8.487764380725425
MWC08,9.320001626185702
MWC09,10.15116760669524
MWC10,10.98391889826689
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.2276000000000007
SRW02,3.5553480614894135
SRW03,0.0
SRW04,4.812184355372417
SRW05,0.0
SRW06,6.278521424165844
SRW07,0.0
SRW08,7.83002808253384
SRW09,0.0
SRW10,9.418573310554638
SaaCH,16.49307236989446
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.1162536218190984
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.12305555555555525
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.8111574074074075
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.7544166890045982
VE1_D,3.950581241316735
VE2_A,0.2346510430627874
VE2_D,0.24691132758229595
VE3_A,1.7929365599194684
VE3_D,1.8438663470337502
VR1_A,75.0638677237622
VR1_D,72.44342444968888
VR2_A,4.6914917327351375
VR2_D,4.527714028105555
VR3_A,4.7883429500524874
VR3_D,4.75280953405484
WPath,460
Xc-3d,0.8047378541243649
Xc-4d,0.0
Xc-5d,0.23570226039551584
Xc-6d,0.0
Xp-0d,11.380468888623982
Xp-1d,7.770856947829095
Xp-2d,6.63289683089825
Xp-3d,5.418220980171821
Xp-4d,4.116412474119563
Xp-5d,3.2159667820154594
Xp-6d,1.5896168450032542
Xp-7d,1.0143875803294753
ZMIC0,50.86524916564533
ZMIC1,43.32230835304494
ZMIC2,32.53599116018781
ZMIC3,22.505038812248205
ZMIC4,21.13283334294875
ZMIC5,21.13283334294875
nAcid,0
nAtom,27
nBase,0
nRing,2
piPC1,3.2188758248682006
piPC2,3.7612001156935624
piPC3,4.269697449699962
piPC4,4.7318028369214575
piPC5,5.198497031265826
piPC6,4.98060554764456
piPC7,5.178089939549877
piPC8,5.303149423335136
piPC9,5.58642903421058
AATS0Z,31.40740740740741
AATS0d,3.2962962962962963
AATS0i,155.05340582404958
AATS0m,124.68955285185184
AATS0p,1.904060961234778
AATS0s,4.256144614359825
AATS0v,255.70826290497044
AATS1Z,27.607142857142858
AATS1d,3.892857142857143
AATS1i,141.50955342624397
AATS1m,105.16234657142851
AATS1p,2.100039671071428
AATS1s,3.239785420340976
AATS1v,293.1786466484471
AATS2Z,25.302325581395348
AATS2d,3.627906976744186
AATS2i,144.02434632876515
AATS2m,95.56586502325584
AATS2p,1.9217783839534872
AATS2s,3.260072734232942
AATS2v,261.9282918737808
AATS3Z,21.428571428571427
AATS3d,2.982142857142857
AATS3i,152.4907310582344
AATS3m,79.06984860714284
AATS3p,1.5905849655346966
AATS3s,3.0251322751322762
AATS3v,207.65407896965644
AATS4Z,18.78846153846154
AATS4d,2.6153846153846154
AATS4i,158.49968698133233
AATS4m,66.90806065384614
AATS4p,1.4272184113613844
AATS4s,3.2357154162709727
AATS4v,182.02742479358827
AATS5Z,20.25581395348837
AATS5d,2.627906976744186
AATS5i,159.1967033238295
AATS5m,74.59304569767438
AATS5p,1.4083129538718604
AATS5s,3.4547325102880673
AATS5v,188.81450081691744
AATS6Z,20.6
AATS6d,2.8
AATS6i,152.0926427450456
AATS6m,75.57239837142858
AATS6p,1.6583260540970286
AATS6s,3.261552028218694
AATS6v,216.40873456143174
AATS7Z,18.558823529411764
AATS7d,2.4705882352941178
AATS7i,147.8109291898811
AATS7m,65.47041223529416
AATS7p,1.6993236376631473
AATS7s,2.455337690631808
AATS7v,203.13329312536013
AATS8Z,11.9375
AATS8d,1.96875
AATS8i,155.87558697516104
AATS8m,38.77222224999998
AATS8p,1.3235361221497497
AATS8s,1.9579475308641976
AATS8v,145.8873463548304
AMID_C,1.6680997787742171
AMID_N,0.1265091209172397
AMID_O,0.11119191630222561
AMID_X,0.0
AMID_h,0.3482525524753845
ATS0dv,197.30864197530866
ATS0pe,165.5041
ATS0se,204.22701300000003
ATS1dv,201.22222222222223
ATS1pe,178.24150000000003
ATS1se,213.72404200000003
ATS2dv,261.8888888888889
ATS2pe,270.99110000000013
ATS2se,326.8347880000001
ATS3dv,244.55555555555554
ATS3pe,343.9146999999999
ATS3se,424.199334
ATS4dv,205.88888888888889
ATS4pe,322.32349999999997
ATS4se,400.66646
ATS5dv,173.55555555555554
ATS5pe,266.5987
ATS5se,332.05500400000005
ATS6dv,123.33333333333333
ATS6pe,216.20500000000007
ATS6se,267.2454800000001
ATS7dv,78.33333333333334
ATS7pe,199.59800000000004
ATS7se,249.63699599999998
ATS8dv,37.666666666666664
ATS8pe,178.03099999999998
ATS8se,228.35853000000003
ATSC0Z,314.66666666666663
ATSC0c,0.3690481664711139
ATSC0d,14.0
ATSC0i,42.880600922728256
ATSC0m,1419.3174007407406
ATSC0p,8.979991959311999
ATSC0s,35.12996268635652
ATSC0v,1454.170097992137
ATSC1Z,-33.91358024691359
ATSC1c,-0.24551674006712712
ATSC1d,3.4444444444444438
ATSC1i,0.45247314480333856
ATSC1m,-145.59245873113866
ATSC1p,-0.4512353568878871
ATSC1s,-1.8746122439848554
ATSC1v,18.631705130518494
ATSC2Z,-13.728395061728417
ATSC2c,0.07361585248383322
ATSC2d,-4.555555555555558
ATSC2i,-11.020135336392556
ATSC2m,-75.4594650315502
ATSC2p,-1.4696434261095532
ATSC2s,1.6714185791294074
ATSC2v,-385.2795741929449
ATSC3Z,12.8395061728395
ATSC3c,0.07061002118526888
ATSC3d,-4.111111111111113
ATSC3i,-21.86862207411102
ATSC3m,48.754639056241444
ATSC3p,-2.1036638556394434
ATSC3s,0.27439995952304935
ATSC3v,-321.91191223273864
ATSC4Z,-102.50617283950619
ATSC4c,-0.1407198252842353
ATSC4d,-1.2222222222222219
ATSC4i,-3.5821781056487008
ATSC4m,-457.4193673155007
ATSC4p,-1.9204775628195554
ATSC4s,-2.8062661497492463
ATSC4v,-273.50272122084033
ATSC5Z,58.16049382716048
ATSC5c,0.08670774147651929
ATSC5d,0.7777777777777775
ATSC5i,14.095909076662526
ATSC5m,271.6306155980796
ATSC5p,1.7292278589447765
ATSC5s,-5.853854216910041
ATSC5v,456.9850850924736
ATSC6Z,-14.308641975308642
ATSC6c,-0.011019897616187352
ATSC6d,-3.1111111111111125
ATSC6i,12.573232235243045
ATSC6m,-68.2217311824417
ATSC6p,2.2679840377712215
ATSC6s,-12.75772652927502
ATSC6v,93.13033515540079
ATSC7Z,-97.39506172839508
ATSC7c,-0.018617879482827504
ATSC7d,-3.2222222222222223
ATSC7i,-8.846213922014076
ATSC7m,-450.04320082167345
ATSC7p,-2.274117607646888
ATSC7s,-3.972459574795488
ATSC7v,-492.2587820049718
ATSC8Z,-48.12345679012345
ATSC8c,-0.017656695979515497
ATSC8d,0.2222222222222232
ATSC8i,-9.02039860447808
ATSC8m,-219.88184065569257
ATSC8p,-1.9523553459487784
ATSC8s,1.8031610700382976
ATSC8v,-287.8958385360456
AXp-0d,0.7112793055389989
AXp-1d,0.4571092322252409
AXp-2d,0.30149531049537504
AXp-3d,0.20067485111747485
AXp-4d,0.13278749916514718
AXp-5d,0.08933241061154054
AXp-6d,0.05677203017868765
AXp-7d,0.03756991038257316
GATS1Z,0.8734866828087169
GATS1c,1.612102012921564
GATS1d,0.7959183673469388
GATS1i,0.956819642629234
GATS1m,0.8664170361307354
GATS1p,0.8866326617452749
GATS1s,0.551975066498348
GATS1v,0.8240471155262583
GATS2Z,0.7042520693732757
GATS2c,0.8113450472353698
GATS2d,1.3388704318936877
GATS2i,1.0926550677302849
GATS2m,0.7195689294363485
GATS2p,0.8745781223100403
GATS2s,0.5944681221700074
GATS2v,1.011857594653104
GATS3Z,0.9088983050847459
GATS3c,1.0339536047078675
GATS3d,1.2270408163265307
GATS3i,1.2268978486977828
GATS3m,0.9123455917229066
GATS3p,1.0386836062797513
GATS3s,0.9252384236002007
GATS3v,1.034106428207484
GATS4Z,1.2886652542372885
GATS4c,1.7189426740520382
GATS4d,1.0535714285714286
GATS4i,1.109214259477937
GATS4m,1.276263481166806
GATS4p,1.143274326353581
GATS4s,1.4496457792595174
GATS4v,1.0366341922222122
GATS5Z,0.8954473787938512
GATS5c,1.3078519179514982
GATS5d,1.058139534883721
GATS5i,0.7901463866394713
GATS5m,0.8922211483013729
GATS5p,0.8475696628516196
GATS5s,1.9898952452436245
GATS5v,0.7528219195416621
GATS6Z,0.8982748184019372
GATS6c,0.9082392824419148
GATS6d,1.1938775510204083
GATS6i,0.685391192610392
GATS6m,0.9058792833495525
GATS6p,0.7082599806938576
GATS6s,1.9177732687689075
GATS6v,0.8748231852540898
GATS7Z,1.3961552841475577
GATS7c,0.4519283356370162
GATS7d,0.9012605042016807
GATS7i,1.0789259717100435
GATS7m,1.383677854251542
GATS7p,1.3256394874741149
GATS7s,0.5784288873698445
GATS7v,1.2821537843445951
GATS8Z,1.2587725105932206
GATS8c,0.3847454379585358
GATS8d,0.609375
GATS8i,1.0868829048206818
GATS8m,1.256127449809349
GATS8p,1.2936920620381358
GATS8s,0.19813545011443132
GATS8v,1.2719423405090138
MATS1Z,-0.10392705811138019
MATS1c,-0.6415105305319556
MATS1d,0.23724489795918363
MATS1i,0.010175076380530128
MATS1m,-0.09891566748135307
MATS1p,-0.048454365037197876
MATS1s,-0.05145641123614761
MATS1v,0.012355010679252725
MATS2Z,-0.02739456050453296
MATS2c,0.12525169225353064
MATS2d,-0.20431893687707653
MATS2i,-0.1613694704245242
MATS2m,-0.03338331829791274
MATS2p,-0.10276171345827323
MATS2s,0.029874651341511484
MATS2v,-0.16636274736140766
MATS3Z,0.0196731234866828
MATS3c,0.09224843922872575
MATS3d,-0.1415816326530613
MATS3i,-0.24588741066360964
MATS3m,0.016561976173389302
MATS3p,-0.1129473730513082
MATS3s,0.003766015400173167
MATS3v,-0.10673271945731655
MATS4Z,-0.1691452086049544
MATS4c,-0.1979851677005201
MATS4d,-0.04532967032967032
MATS4i,-0.04337572359746806
MATS4m,-0.16733833448975186
MATS4p,-0.11104364533413556
MATS4s,-0.04147740618484819
MATS4v,-0.0976577833104181
MATS5Z,0.11605735120220731
MATS5c,0.14752653110687966
MATS5d,0.034883720930232544
MATS5i,0.20640847987969296
MATS5m,0.12016956780938345
MATS5p,0.1209126068187509
MATS5s,-0.1046307944149544
MATS5v,0.1973250059217978
MATS6Z,-0.03507869249394673
MATS6c,-0.023035106654594156
MATS6d,-0.1714285714285715
MATS6i,0.22619437164492262
MATS6m,-0.037079931944037615
MATS6p,0.19483176535212635
MATS6s,-0.28015044704209846
MATS6v,0.049405087826240916
MATS7Z,-0.24579386839481562
MATS7c,-0.04006194310488455
MATS7d,-0.18277310924369747
MATS7i,-0.16382546965206723
MATS7m,-0.2518022026114869
MATS7p,-0.20110451455882458
MATS7s,-0.08979799605076279
MATS7v,-0.2688209489726038
MATS8Z,-0.12903866525423727
MATS8c,-0.04036827326679669
MATS8d,0.013392857142857203
MATS8i,-0.17749194644551491
MATS8m,-0.13071445679198684
MATS8p,-0.18344112451415706
MATS8s,0.0433082484723415
MATS8v,-0.16704518549803238
MAXsSH,4.270222698132751
MINsSH,4.270222698132751
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,20.90370468023567
SpAD_D,118.2448020757381
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,273
TMWC10,101.97866595679179
TSRW10,47.89465523411616
VE1_Dt,3.9427626700061853
VE2_Dt,0.24642266687538658
VE3_Dt,1.8418852921207916
VR1_Dt,72.69554816140831
VR2_Dt,4.5434717600880195
VR3_Dt,4.7562837761661845
Xc-3dv,0.4001823206003903
Xc-4dv,0.0
Xc-5dv,0.07291204487348904
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1853954059492991
Xch-7d,0.20118446353109126
Xp-0dv,9.44604149967037
Xp-1dv,5.362978410194453
Xp-2dv,3.819104294947383
Xp-3dv,2.5782019669963465
Xp-4dv,1.5798558851424223
Xp-5dv,1.004071425216951
Xp-6dv,0.413782289491083
Xp-7dv,0.20478475195157875
Xpc-4d,1.9882301260083481
Xpc-5d,2.642924228555439
Xpc-6d,3.736080943390877
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,28
nFRing,0
nHBAcc,2
nHBDon,2
nHRing,0
nSpiro,0
naRing,2
piPC10,5.768125664217802
AATS0dv,7.307727480566988
AATS0pe,6.129781481481481
AATS0se,7.563963444444446
AATS1dv,7.186507936507937
AATS1pe,6.365767857142858
AATS1se,7.633001500000001
AATS2dv,6.090439276485789
AATS2pe,6.302118604651166
AATS2se,7.600809023255817
AATS3dv,4.367063492063492
AATS3pe,6.141333928571427
AATS3se,7.5749881071428575
AATS4dv,3.9594017094017095
AATS4pe,6.198528846153845
AATS4se,7.70512423076923
AATS5dv,4.036175710594315
AATS5pe,6.199969767441861
AATS5se,7.722209395348838
AATS6dv,3.5238095238095237
AATS6pe,6.177285714285716
AATS6se,7.6355851428571455
AATS7dv,2.3039215686274512
AATS7pe,5.870529411764707
AATS7se,7.3422645882352935
AATS8dv,1.1770833333333333
AATS8pe,5.563468749999999
AATS8se,7.136204062500001
AATSC0Z,11.65432098765432
AATSC0c,0.013668450610041254
AATSC0d,0.5185185185185185
AATSC0i,1.588170404545491
AATSC0m,52.567311138545946
AATSC0p,0.3325922947893333
AATSC0s,1.3011097291243157
AATSC0v,53.858151777486555
AATSC1Z,-1.2111992945326282
AATSC1c,-0.008768455002397398
AATSC1d,0.123015873015873
AATSC1i,0.016159755171547805
AATSC1m,-5.199730668969238
AATSC1p,-0.01611554846028168
AATSC1s,-0.0669504372851734
AATSC1v,0.6654180403756605
AATSC2Z,-0.3192650014355446
AATSC2c,0.0017119965693914703
AATSC2d,-0.10594315245478042
AATSC2i,-0.2562822171254083
AATSC2m,-1.754871279803493
AATSC2p,-0.03417775409557101
AATSC2s,0.03887019951463738
AATSC2v,-8.959990097510346
AATSC3Z,0.2292768959435625
AATSC3c,0.00126089323545123
AATSC3d,-0.07341269841269846
AATSC3i,-0.3905111084662682
AATSC3m,0.8706185545757401
AATSC3p,-0.03756542599356149
AATSC3s,0.00489999927719731
AATSC3v,-5.7484270041560475
AATSC4Z,-1.9712725546058882
AATSC4c,-0.0027061504862352943
AATSC4d,-0.023504273504273497
AATSC4i,-0.06888804049324425
AATSC4m,-8.79652629452886
AATSC4p,-0.03693226082345299
AATSC4s,-0.05396665672594704
AATSC4v,-5.259667715785391
AATSC5Z,1.352569623887453
AATSC5c,0.0020164591041050995
AATSC5d,0.018087855297157614
AATSC5i,0.32781183899215177
AATSC5m,6.316991060420456
AATSC5p,0.040214601370808754
AATSC5s,-0.1361361445793033
AATSC5v,10.627560118429619
