DLiP-ID,T0003G
ATS4i,21045.559588568038
ATS4m,7767.004919999999
ATS4p,156.88744979231902
ATS4s,384.74074074074076
ATS4v,20158.390793846505
ATS5Z,2076.0
ATS5d,284.0
ATS5i,19805.087300581476
ATS5m,7346.478042
ATS5p,143.680135354923
ATS5s,503.12499999999994
ATS5v,18934.443373562615
ATS6Z,1714.0
ATS6d,272.0
ATS6i,18226.9818103593
ATS6m,5917.228978
ATS6p,136.884092351527
ATS6s,361.5416666666667
ATS6v,17755.05962941331
ATS7Z,1523.0
ATS7d,262.0
ATS7i,17878.957588487465
ATS7m,5184.941660999999
ATS7p,136.673702858376
ATS7s,308.37500000000006
ATS7v,17457.005251438168
ATS8Z,1386.0
ATS8d,249.0
ATS8i,18473.143623266435
ATS8m,4652.138161999999
ATS8p,137.52225916147
ATS8s,272.8796296296296
ATS8v,16913.633875976804
C1SP1,0
C1SP2,2
C1SP3,3
C2SP1,0
C2SP2,6
C2SP3,6
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.5
GGI10,0.03295582083460871
JGI10,0.003661757870512079
JGT10,0.4310444632243353
Kier1,20.3136
Kier2,10.222222222222221
Kier3,6.3525
MAXdO,12.662873598513478
MID_C,36.16936681802225
MID_N,4.204083750537635
MID_O,5.2669438824136945
MID_X,0.0
MID_h,11.712668350740085
MINdO,12.362934810900178
MPC10,43
MWC01,25.0
MWC02,4.762173934797756
MWC03,5.572154032177765
MWC04,6.428105272684596
MWC05,7.267525427828172
MWC06,8.134174272137903
MWC07,8.987571750367046
MWC08,9.860110212566559
MWC09,10.72179052308187
MWC10,11.598010821706389
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,1
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.757900000000001
SRW02,3.9318256327243257
SRW03,0.0
SRW04,5.209486152841421
SRW05,0.0
SRW06,6.693323668269949
SRW07,0.0
SRW08,8.273591798199632
SRW09,0.0
SRW10,9.908524844053396
SaaCH,9.287506125045738
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.8213257076884424
SaasN,0
SdCH2,0
SddsN,0
SdsCH,2.787661722096246
SdssC,-0.18070730452674888
SdssS,0
SsCH3,2.053476920089023
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.860026899457365
SssPH,0
SssSe,0
SsssB,0
SsssN,1.3444633408919122
SsssP,0
VE1_A,3.8597096970452465
VE1_D,4.808543106326597
VE2_A,0.16082123737688528
VE2_D,0.2003559627636082
VE3_A,2.2260607099830083
VE3_D,2.445862887093995
VR1_A,328.9668665552828
VR1_D,133.47871959938703
VR2_A,13.706952773136784
VR2_D,5.561613316641126
VR3_A,6.671425773489313
VR3_D,5.769410798738166
WPath,1446
Xc-3d,1.7442371149651092
Xc-4d,0.2041241452319315
Xc-5d,0.428855364161831
Xc-6d,0.08333333333333333
Xp-0d,17.416002794556718
Xp-1d,11.542841985014105
Xp-2d,10.05916270812207
Xp-3d,7.7387711980879095
Xp-4d,5.978639378510015
Xp-5d,4.794664965350676
Xp-6d,2.698325612922217
Xp-7d,1.7453515478049866
ZMIC0,80.3128356580898
ZMIC1,48.500690838567124
ZMIC2,31.759996339040235
ZMIC3,24.614168963068067
ZMIC4,23.799182480060956
ZMIC5,23.799182480060956
nAcid,0
nAtom,50
nBase,0
nRing,2
piPC1,3.4965075614664802
piPC2,3.979681653901961
piPC3,4.340553386467307
piPC4,4.683287965252044
piPC5,5.13100756737452
piPC6,5.062199385148413
piPC7,5.3088863178972705
piPC8,5.523957798060834
piPC9,5.810766671430125
AATS0Z,24.4
AATS0d,2.84
AATS0i,163.5264230495615
AATS0m,96.22623086000002
AATS0p,1.49039495052148
AATS0s,4.768767146776406
AATS0v,203.28119001590406
AATS1Z,27.705882352941178
AATS1d,3.549019607843137
AATS1i,145.32916988840785
AATS1m,104.90453821568629
AATS1p,1.854243530392157
AATS1s,2.4389978213507626
AATS1v,253.3515818991204
AATS2Z,19.9247311827957
AATS2d,3.021505376344086
AATS2i,155.2939604557798
AATS2m,72.77069589247311
AATS2p,1.497992084822473
AATS2s,3.230004646223284
AATS2v,197.60531222194797
AATS3Z,16.031007751937985
AATS3d,2.612403100775194
AATS3i,161.8665051745429
AATS3m,57.0083355503876
AATS3p,1.2747935694086434
AATS3s,2.551153220403866
AATS3v,160.2386958119358
AATS4Z,16.984496124031008
AATS4d,2.449612403100775
AATS4i,163.1438727795972
AATS4m,60.20934046511628
AATS4p,1.2161817813358062
AATS4s,2.982486362331324
AATS4v,156.2665953011357
AATS5Z,17.3
AATS5d,2.3666666666666667
AATS5i,165.04239417151229
AATS5m,61.22065035
AATS5p,1.197334461291025
AATS5s,4.192708333333333
AATS5v,157.7870281130218
AATS6Z,15.303571428571429
AATS6d,2.4285714285714284
AATS6i,162.74090902106516
AATS6m,52.832401589285716
AATS6p,1.2221793959957767
AATS6s,3.2280505952380953
AATS6v,158.5273181197617
AATS7Z,13.72072072072072
AATS7d,2.3603603603603602
AATS7i,161.07168998637357
AATS7m,46.71118613513512
AATS7p,1.2312946203457298
AATS7s,2.778153153153154
AATS7v,157.27031758052402
AATS8Z,12.052173913043479
AATS8d,2.1652173913043478
AATS8i,160.63603150666464
AATS8m,40.453375321739124
AATS8p,1.1958457318388696
AATS8s,2.372866344605475
AATS8v,147.075077182407
AMID_C,1.507056950750927
AMID_N,0.17517015627240148
AMID_O,0.2194559951005706
AMID_X,0.0
AMID_h,0.48802784794750353
ATS0dv,282.44444444444446
ATS0pe,303.5254
ATS0se,379.6116209999999
ATS1dv,207.33333333333331
ATS1pe,322.9306
ATS1se,391.15902
ATS2dv,386.3333333333333
ATS2pe,580.6699000000001
ATS2se,713.0581099999998
ATS3dv,342.0
ATS3pe,773.9592
ATS3se,973.4501039999999
ATS4dv,334.0
ATS4pe,796.8113999999999
ATS4se,999.96011
ATS5dv,404.3333333333333
ATS5pe,764.7814
ATS5se,953.641174
ATS6dv,268.33333333333337
ATS6pe,696.087
ATS6se,871.48046
ATS7dv,233.33333333333334
ATS7pe,671.6915
ATS7se,843.898222
ATS8dv,187.66666666666666
ATS8pe,670.4229999999999
ATS8se,849.15217
ATSC0Z,513.1199999999999
ATSC0c,0.5578247779785991
ATSC0d,26.479999999999997
ATSC0i,72.98163971628827
ATSC0m,2354.62899242
ATSC0p,14.23379826099552
ATSC0s,100.68909636488343
ATSC0v,2595.979423720881
ATSC1Z,126.17760000000003
ATSC1c,-0.3451542862725884
ATSC1d,6.990399999999999
ATSC1i,-12.658669868575009
ATSC1m,543.7357133916
ATSC1p,-1.1309817346984332
ATSC1s,-15.830729801097393
ATSC1v,9.555723697303506
ATSC2Z,24.436800000000027
ATSC2c,0.10272955215502191
ATSC2d,0.3471999999999993
ATSC2i,-9.874926134524566
ATSC2m,94.6432468788002
ATSC2p,-1.53681175792763
ATSC2s,42.9528469478738
ATSC2v,-471.17840275236665
ATSC3Z,60.31040000000003
ATSC3c,0.10251845602418455
ATSC3d,-0.3183999999999994
ATSC3i,9.92758518154685
ATSC3m,299.7209135363999
ATSC3p,1.057810823265078
ATSC3s,1.3243758916323713
ATSC3v,350.43811241904325
ATSC4Z,10.350400000000018
ATSC4c,-0.3176484642219293
ATSC4d,-6.1184
ATSC4i,-13.025924623013514
ATSC4m,47.23491533640015
ATSC4p,-1.3001215946064812
ATSC4s,-44.543619650205756
ATSC4v,-30.08722386787602
ATSC5Z,-77.72799999999998
ATSC5c,0.2858797261191164
ATSC5d,-1.1519999999999997
ATSC5i,10.259340033640674
ATSC5m,-329.901928728
ATSC5p,0.6960187965426315
ATSC5s,32.432255829903994
ATSC5v,72.3182565381123
ATSC6Z,-184.34879999999995
ATSC6c,-0.052334021664215066
ATSC6d,-2.7551999999999994
ATSC6i,3.1331717006877553
ATSC6m,-826.2886048808001
ATSC6p,-0.26373083877556514
ATSC6s,-32.739350891632384
ATSC6v,-204.06094169699162
ATSC7Z,-175.16639999999998
ATSC7c,-0.08209097341658178
ATSC7d,-5.9456
ATSC7i,2.4120891406660983
ATSC7m,-794.3085322124001
ATSC7p,-0.704314227871095
ATSC7s,-28.385135150891635
ATSC7v,-300.2879183524294
ATSC8Z,-93.936
ATSC8c,0.03289720089806655
ATSC8d,-8.184
ATSC8i,-6.887236443333474
ATSC8m,-437.277844846
ATSC8p,-1.9553433591900555
ATSC8s,-7.507661694101505
ATSC8v,-444.6384109886134
AXp-0d,0.7256667831065299
AXp-1d,0.4617136794005642
AXp-2d,0.30482311236733545
AXp-3d,0.19346927995219773
AXp-4d,0.12455498705229197
AXp-5d,0.08411692921667853
AXp-6d,0.05506786965147382
AXp-7d,0.03490703095609973
GATS1Z,0.9156211595957374
GATS1c,1.6947146429004958
GATS1d,1.088501866003199
GATS1i,1.4839395061674774
GATS1m,0.9122256623904609
GATS1p,1.3823167177263183
GATS1s,0.6782998510768906
GATS1v,1.1369705110882646
GATS2Z,0.9374863789224513
GATS2c,0.9739240434242559
GATS2d,1.213738102199266
GATS2i,1.232135682622455
GATS2m,0.9426525406530314
GATS2p,1.096106588747118
GATS2s,0.49682224176605955
GATS2v,1.1226189729483196
GATS3Z,1.081157557474807
GATS3c,1.0571466334589767
GATS3d,1.2623246446052603
GATS3i,0.9912890286359963
GATS3m,1.0638553023491963
GATS3p,1.0577498962229621
GATS3s,0.8488616089732699
GATS3v,0.9437575127804156
GATS4Z,1.2195871796917115
GATS4c,1.659862371254735
GATS4d,1.3340476357760136
GATS4i,1.0885778508362096
GATS4m,1.1980943960243584
GATS4p,1.1344998220297813
GATS4s,1.6152229464713976
GATS4v,0.9640358558621651
GATS5Z,1.3042920434466274
GATS5c,1.482906085712055
GATS5d,1.141112789526687
GATS5i,0.9595239376053468
GATS5m,1.278008431418412
GATS5p,1.035739764381707
GATS5s,1.701699689535944
GATS5v,0.9071152183447142
GATS6Z,1.2780879716245714
GATS6c,1.321107656816698
GATS6d,1.181316087613293
GATS6i,0.9842919549505904
GATS6m,1.2630116424837536
GATS6p,1.0314374372271051
GATS6s,1.7092183342185512
GATS6v,0.9825921750085048
GATS7Z,1.114529520165629
GATS7c,0.9473630006604796
GATS7d,1.1252755776924963
GATS7i,0.9700436408600649
GATS7m,1.1146936535212661
GATS7p,0.986813761548292
GATS7s,1.3226363234650604
GATS7v,1.025543504387165
GATS8Z,0.9366738520356288
GATS8c,0.655033582234012
GATS8d,0.981544726126363
GATS8i,0.9992403486878281
GATS8m,0.9481772364250647
GATS8p,0.9928259569734755
GATS8s,0.7751673520131277
GATS8v,1.0727823596930717
MATS1Z,0.24108109099579972
MATS1c,-0.6066180071731888
MATS1d,0.2588116817724068
MATS1i,-0.17004907951795292
MATS1m,0.226394149792329
MATS1p,-0.07789948978634853
MATS1s,-0.1541410529514109
MATS1v,0.0036087946153887203
MATS2Z,0.02560427291107158
MATS2c,0.09901127414771797
MATS2d,0.0070493454179254645
MATS2i,-0.07274569457419486
MATS2m,0.021609971773759118
MATS2p,-0.058047954977019936
MATS2s,0.22934885007720426
MATS2v,-0.097582330428021
MATS3Z,0.04555683666785112
MATS3c,0.07123354364479853
MATS3d,-0.004660530691585275
MATS3i,0.05272423650819819
MATS3m,0.04933724042875167
MATS3p,0.028804974438025214
MATS3s,0.005098109006208374
MATS3v,0.05232272817830296
MATS4Z,0.007818410792283369
MATS4c,-0.2207136804178768
MATS4d,-0.08955713248553832
MATS4i,-0.06917915263404642
MATS4m,0.007775367915061026
MATS4p,-0.035403276725199134
MATS4s,-0.17146810806706445
MATS4v,-0.004492221537240192
MATS5Z,-0.06311713959047915
MATS5c,0.21353757891730246
MATS5d,-0.018126888217522657
MATS5i,0.05857260854421309
MATS5m,-0.05837825721695739
MATS5p,0.020374591979954046
MATS5s,0.13420956605028828
MATS5v,0.01160741360872973
MATS6Z,-0.16038854737404784
MATS6c,-0.041883049034375765
MATS6d,-0.04645015105740181
MATS6i,0.01916560619651695
MATS6m,-0.15666113118123248
MATS6p,-0.008271648890715685
MATS6s,-0.14515754114114393
MATS6v,-0.0350922021390998
MATS7Z,-0.15377257519446483
MATS7c,-0.06628948267126612
MATS7d,-0.10114041533981113
MATS7i,0.014887670983599308
MATS7m,-0.1519545700335498
MATS7p,-0.022289107614555066
MATS7s,-0.12698591383203
MATS7v,-0.052105508560927466
MATS8Z,-0.079594907878147
MATS8c,0.02564090264523005
MATS8d,-0.13437541048207013
MATS8i,-0.041030191143649815
MATS8m,-0.08074342188047104
MATS8p,-0.05972750709373283
MATS8s,-0.03241861188958194
MATS8v,-0.07446940699507819
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,-3.6143730447425875
SdssSe,0
SdsssP,0
SpAD_A,30.44939724663074
SpAD_D,251.67317683082538
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.131539960834538
SssNH2,0
SsssAs,0
SsssCH,-0.5962690014277321
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,469
TMWC10,122.33161624734805
TSRW10,58.01675209608872
VE1_Dt,4.822117751660031
VE2_Dt,0.2009215729858346
VE3_Dt,2.4486819364870653
VR1_Dt,131.25117835420406
VR2_Dt,5.468799098091836
VR3_Dt,5.752581616722124
Xc-3dv,0.9373816134937701
Xc-4dv,0.05270462766947299
Xc-5dv,0.2403678962806502
Xc-6dv,0.02151657414559676
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1853954059492991
Xch-7d,0.1619479727478387
Xp-0dv,14.96525296010598
Xp-1dv,10.07365580697725
Xp-2dv,7.796381967537427
Xp-3dv,5.71561556568823
Xp-4dv,4.209549334355841
Xp-5dv,3.084130295192543
Xp-6dv,1.7920356367793442
Xp-7dv,1.139928630538656
Xpc-4d,3.382815062163484
Xpc-5d,5.134641166376578
Xpc-6d,8.076763236482822
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,51
nFRing,0
nHBAcc,3
nHBDon,1
nHRing,1
nSpiro,0
naRing,1
piPC10,5.54907608489522
AATS0dv,5.648888888888889
AATS0pe,6.070508
AATS0se,7.592232419999998
AATS1dv,4.065359477124183
AATS1pe,6.331972549019608
AATS1se,7.6697847058823525
AATS2dv,4.154121863799283
AATS2pe,6.243762365591399
AATS2se,7.667291505376342
AATS3dv,2.6511627906976742
AATS3pe,5.999683720930233
AATS3se,7.546124837209302
AATS4dv,2.5891472868217056
AATS4pe,6.176832558139535
AATS4se,7.751628759689923
AATS5dv,3.3694444444444445
AATS5pe,6.373178333333333
AATS5se,7.947009783333333
AATS6dv,2.3958333333333335
AATS6pe,6.2150625
AATS6se,7.781075535714286
AATS7dv,2.1021021021021022
AATS7pe,6.051274774774775
AATS7se,7.602686684684685
AATS8dv,1.6318840579710143
AATS8pe,5.829765217391303
AATS8se,7.383931913043478
AATSC0Z,10.262399999999998
AATSC0c,0.011156495559571981
AATSC0d,0.5296
AATSC0i,1.4596327943257654
AATSC0m,47.0925798484
AATSC0p,0.2846759652199104
AATSC0s,2.0137819272976687
AATSC0v,51.91958847441762
AATSC1Z,2.4740705882352945
AATSC1c,-0.006767731103384086
AATSC1d,0.13706666666666664
AATSC1i,-0.2482092131093139
AATSC1m,10.661484576305883
AATSC1p,-0.022176112445067318
AATSC1s,-0.31040646668818417
AATSC1v,0.18736713131967658
AATSC2Z,0.26276129032258094
AATSC2c,0.0011046188403765797
AATSC2d,0.0037333333333333255
AATSC2i,-0.10618200144650071
AATSC2m,1.0176693212774215
AATSC2p,-0.016524857612125052
AATSC2s,0.4618585693319764
AATSC2v,-5.066434438197491
AATSC3Z,0.4675224806201553
AATSC3c,0.0007947167133657717
AATSC3d,-0.002468217054263561
AATSC3i,0.07695802466315387
AATSC3m,2.323417934390697
AATSC3p,0.008200083901279675
AATSC3s,0.010266479780095901
AATSC3v,2.7165745148763043
AATSC4Z,0.08023565891472882
AATSC4c,-0.002462391195518832
AATSC4d,-0.047429457364341086
AATSC4i,-0.10097615986832181
AATSC4m,0.36616213439069883
AATSC4p,-0.010078461973693654
AATSC4s,-0.34529937713337794
AATSC4v,-0.2332342935494265
AATSC5Z,-0.6477333333333332
AATSC5c,0.0023823310509926364
AATSC5d,-0.009599999999999997
AATSC5i,0.08549450028033895
AATSC5m,-2.7491827393999997
AATSC5p,0.005800156637855263
AATSC5s,0.2702687985825333
AATSC5v,0.6026521378176024
AATSC6Z,-1.6459714285714282
