DLiP-ID,C101KY
Mm,0.6226535931806102
Mp,0.6739500806080149
Mv,0.6254620747154332
SZ,34.33333333333332
Si,58.55237915508468
Sm,32.37798684539173
Sp,35.045404191616775
Sv,32.52402788520253
nB,0
nC,21
nF,0
nH,25
nI,0
nN,2
nO,3
nP,0
nS,0
nX,1
ABC,19.867939558444625
AMW,7.464526352692321
IC0,1.5640943695856009
IC1,3.3536700092563416
IC2,4.450063756436211
IC3,5.123516641218017
IC4,5.200439718141093
IC5,5.200439718141093
Mpe,0.9661387631975866
Mse,1.003494593534652
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,108.66250000000004
SdO,12.200963619317037
SdS,0
Spe,50.239215686274505
SsF,0
SsI,0
Sse,52.181718863801905
StN,0
fMF,0.4807692307692308
nBr,0
nCl,1
BIC0,0.26372679829862994
BIC1,0.5654726922427596
BIC2,0.7503390393385507
BIC3,0.8638920170629947
BIC4,0.8768622554237253
BIC5,0.8768622554237253
CIC0,4.136345348555491
CIC1,2.34676970888475
CIC2,1.250375961704881
CIC3,0.5769230769230749
CIC4,0.4999999999999991
CIC5,0.4999999999999991
GGI1,3.5
GGI2,2.000000000000001
GGI3,0.625
GGI4,0.6444444444444445
GGI5,0.5347222222222223
GGI6,0.3453061224489795
GGI7,0.17708333333333331
GGI8,0.10632401108591583
GGI9,0.10499999999999998
JGI1,0.12499999999999999
JGI2,0.05714285714285717
JGI3,0.01893939393939394
JGI4,0.02478632478632479
JGI5,0.02138888888888889
JGI6,0.01381224489795918
JGI7,0.007083333333333333
JGI8,0.004622783090691992
JGI9,0.005526315789473683
MIC0,17.07463975369489
MIC1,32.75288786063399
MIC2,39.679015341879946
MIC3,41.20424046512462
MIC4,41.28177892666308
MIC5,41.28177892666308
MPC2,35
MPC3,42
MPC4,48
MPC5,57
MPC6,50
MPC7,52
MPC8,52
MPC9,56
Mare,0.9766923076923079
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.22689277932580784
RPCG,0.08521100291446006
SIC0,0.27438135423273113
SIC1,0.5883177746066878
SIC2,0.7806527174165737
SIC3,0.8987932325488728
SIC4,0.9122874682090228
SIC5,0.9122874682090228
SaaN,4.023963062483277
SaaO,0
SaaS,0
Sare,50.78800000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,11.105498120827523
SssS,0
StCH,0
StsC,0
TIC0,81.33290721845124
TIC1,174.39084048132978
TIC2,231.40331533468296
TIC3,266.42286534333687
TIC4,270.4228653433368
TIC5,270.4228653433368
Vabc,363.9428292511448
WPol,33
apol,58.52582499999998
bpol,32.78017499999999
nRot,8
ABCGG,14.049247496270658
ATS0Z,1360.0
ATS0d,151.0
ATS0i,8432.616189340626
ATS0m,5471.946742000002
ATS0p,78.78423462122498
ATS0v,11310.720183258712
ATS1Z,1259.0
ATS1d,188.0
ATS1i,7718.587405354689
ATS1m,4725.068220000001
ATS1p,94.26057218000003
ATS1v,13620.843554476502
ATS2Z,1689.0
ATS2d,284.0
ATS2i,14000.790009960641
ATS2m,6132.880930999999
ATS2p,132.754263189943
ATS2v,18771.489510997544
ATS3Z,1716.0
ATS3d,312.0
ATS3i,18502.285530167075
ATS3m,6022.110653
ATS3p,149.081067235829
ATS3v,20027.283715054342
ATS4Z,1445.0
ATS4d,277.0
ATS4i,18579.397378743775
ATS4m,4920.541785999999
ATS4p,138.991117652923
ATS4v,17838.462222572987
ATS5Z,1335.0
ATS5d,254.0
ATS5i,17762.235458236464
ATS5m,4637.767213
ATS5p,125.546338458564
ATS5v,16119.844322002933
ATS6Z,1324.0
ATS6d,238.0
ATS6i,15778.15474495777
ATS6m,4680.700832999999
ATS6p,111.04364157347
ATS6v,14764.947224450556
ATS7Z,1247.0
ATS7d,222.0
ATS7i,12980.119280588331
ATS7m,4461.352973000001
ATS7p,103.678954050131
ATS7v,14126.929318455306
ATS8Z,1166.0
ATS8d,209.0
ATS8i,11629.563579733192
ATS8m,4098.664127
ATS8p,105.65777954279199
ATS8v,14126.114346252709
C1SP1,0
C1SP2,2
C1SP3,6
C2SP1,0
C2SP2,10
C2SP3,1
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.3333333333333333
GGI10,0.09070503009896949
JGI10,0.006047002006597965
JGT10,0.28434914387552096
Kier1,23.28061224489796
Kier2,13.26530612244898
Kier3,8.489795918367347
MAXdO,12.200963619317037
MINdO,12.200963619317037
MPC10,60
MWC01,28.0
MWC02,4.844187086458591
MWC03,5.638354669333745
MWC04,6.447305862541213
MWC05,7.252053951852814
MWC06,8.064321960910803
MWC07,8.873047798971067
MWC08,9.687257547490987
MWC09,10.498332581805693
MWC10,11.314047605860557
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.500600000000002
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.2832037287379885
SRW05,0.0
SRW06,6.715383386334681
SRW07,0.0
SRW08,8.224967478914584
SRW09,0.0
SRW10,9.770356079932933
SaaCH,14.468909144627581
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.3394860752054
SaasN,0
SdCH2,0
SddsN,0
SdsCH,3.333919278318837
SdssC,-0.034518071190114075
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,2.3920801136904477
SsssP,0
WPath,2600002213
Xc-3d,1.014741362757977
Xc-4d,0.0
Xc-5d,0.11785113019775792
Xc-6d,0.0
Xp-1d,12.809663088089316
Xp-2d,10.62796849081582
Xp-3d,8.650640764749397
Xp-4d,6.597893971888564
Xp-5d,5.216304200812207
Xp-6d,3.0223273496954075
Xp-7d,2.121185550053491
ZMIC0,89.35558549477489
ZMIC1,51.795856588476724
ZMIC2,31.58550529031852
ZMIC3,26.40223241517785
ZMIC4,26.117583206090075
ZMIC5,26.117583206090075
nAcid,0
nAtom,52
nBase,1
nRing,3
piPC1,3.6109179126442243
piPC2,4.060443010546419
piPC3,4.543294782270004
piPC4,4.969813299576001
piPC5,5.456388921118531
piPC6,5.478814343140773
piPC7,5.757323241584231
piPC8,5.91704402611596
piPC9,6.249613207620882
AATS0Z,26.153846153846153
AATS0d,2.9038461538461537
AATS0i,162.1656959488582
AATS0m,105.22974503846157
AATS0p,1.5150814350235573
AATS0v,217.51384967805217
AATS1Z,23.754716981132077
AATS1d,3.547169811320755
AATS1i,145.63372462933376
AATS1m,89.15223056603776
AATS1p,1.7785013618867929
AATS1v,256.99704819766987
AATS2Z,18.766666666666666
AATS2d,3.1555555555555554
AATS2i,155.56433344400713
AATS2m,68.14312145555554
AATS2p,1.4750473687771444
AATS2v,208.5721056777505
AATS3Z,14.793103448275861
AATS3d,2.689655172413793
AATS3i,159.50246146695756
AATS3m,51.91474700862069
AATS3p,1.2851816141019743
AATS3v,172.6489975435719
AATS4Z,12.456896551724139
AATS4d,2.3879310344827585
AATS4i,160.16721878227392
AATS4m,42.418463672413786
AATS4p,1.1981992901114054
AATS4v,153.77984674631887
AATS5Z,12.136363636363637
AATS5d,2.309090909090909
AATS5i,161.47486780214967
AATS5m,42.16152011818182
AATS5p,1.1413303496233091
AATS5v,146.54403929093576
AATS6Z,13.649484536082474
AATS6d,2.4536082474226806
AATS6i,162.66138912327597
AATS6m,48.254647762886584
AATS6p,1.1447798100357731
AATS6v,152.2159507675315
AATS7Z,15.395061728395062
AATS7d,2.740740740740741
AATS7i,160.24838618010284
AATS7m,55.07843176543211
AATS7p,1.2799870870386543
AATS7v,174.40653479574453
AATS8Z,15.546666666666667
AATS8d,2.7866666666666666
AATS8i,155.0608477297759
AATS8m,54.648855026666666
AATS8p,1.4087703939038931
AATS8v,188.34819128336946
ATS0dv,340.44444444444446
ATS0pe,321.5220999999999
ATS0se,398.8464809999999
ATS1dv,317.0
ATS1pe,341.25699999999995
ATS1se,409.58269599999994
ATS2dv,390.0
ATS2pe,573.2534999999999
ATS2se,699.6092039999999
ATS3dv,368.0
ATS3pe,710.5311
ATS3se,883.309484
ATS4dv,299.0
ATS4pe,687.7450999999999
ATS4se,864.809784
ATS5dv,299.0
ATS5pe,638.988
ATS5se,809.630924
ATS6dv,328.0
ATS6pe,583.4287
ATS6se,733.9346760000002
ATS7dv,288.0
ATS7pe,497.0501
ATS7se,618.878956
ATS8dv,238.0
ATS8pe,457.8185000000001
ATS8se,565.585124
ATSC0Z,543.9230769230769
ATSC0c,0.8368552528265386
ATSC0d,24.826923076923073
ATSC0i,73.01283156762449
ATSC0m,2563.5431330769225
ATSC0p,12.913615545636056
ATSC0v,2695.3081449328656
ATSC1Z,-36.57544378698226
ATSC1c,-0.2346559009770643
ATSC1d,6.618713017751477
ATSC1i,-14.62091340449263
ATSC1m,-174.06835936686383
ATSC1p,-2.0915102522002105
ATSC1v,-174.30078885664702
ATSC2Z,-103.44378698224855
ATSC2c,-0.27495773478885505
ATSC2d,-5.431213017751481
ATSC2i,4.207499810592321
ATSC2m,-482.0500287869822
ATSC2p,-0.5185720361905606
ATSC2v,-208.41061696591595
ATSC3Z,-88.32840236686391
ATSC3c,0.04743010081946353
ATSC3d,-6.248520710059173
ATSC3i,9.607774487992383
ATSC3m,-413.12228801775143
ATSC3p,0.07559716811587114
ATSC3v,-209.49495259373364
ATSC4Z,-58.25147928994082
ATSC4c,0.06065450528378959
ATSC4d,-0.748520710059172
ATSC4i,-1.4464364273173573
ATSC4m,-280.8340620177515
ATSC4p,-1.4744317297886869
ATSC4v,-434.8353101433134
ATSC5Z,129.77810650887577
ATSC5c,-0.16223057245841221
ATSC5d,6.86612426035503
ATSC5i,-4.18851409131028
ATSC5m,612.3098781065088
ATSC5p,0.6732485927670507
ATSC5v,460.26963873373086
ATSC6Z,112.83579881656807
ATSC6c,0.15408820789415303
ATSC6d,4.495931952662722
ATSC6i,6.173737199770299
ATSC6m,536.1079296449702
ATSC6p,2.6451333456080257
ATSC6v,611.1341212674549
ATSC7Z,26.389053254437876
ATSC7c,0.10153339589541853
ATSC7d,-2.038091715976332
ATSC7i,11.736123205973566
ATSC7m,134.1597429763313
ATSC7p,3.025511347839256
ATSC7v,485.8849302872358
ATSC8Z,-117.08136094674559
ATSC8c,-0.163551227893731
ATSC8d,-4.67344674556213
ATSC8i,-7.5898067890697725
ATSC8m,-556.4933473609467
ATSC8p,-2.197811575175871
ATSC8v,-616.4199791976453
AXp-1d,0.4574879674317613
AXp-2d,0.30365624259473767
AXp-3d,0.20596763725593803
AXp-4d,0.1374561244143451
AXp-5d,0.09151410878617906
AXp-6d,0.06044654699390815
AXp-7d,0.04079202980872098
GATS1Z,0.7792965153977314
GATS1c,1.2165930385116435
GATS1d,0.7945573856744079
GATS1i,1.403522608553953
GATS1m,0.7866290516300031
GATS1p,1.1861223072017608
GATS1v,1.0682026846449615
GATS2Z,0.7631287418092679
GATS2c,1.4953305646376667
GATS2d,1.2553576039246066
GATS2i,1.1074550776109393
GATS2m,0.7678846162305886
GATS2p,0.9374791729006395
GATS2v,0.9801405693404719
GATS3Z,0.7561683466709582
GATS3c,1.1452292746913744
GATS3d,1.106800395309704
GATS3i,0.9753691149616729
GATS3m,0.761967830064718
GATS3p,0.908305664043516
GATS3v,0.9862203683280921
GATS4Z,0.7311109241730429
GATS4c,0.8468877816306227
GATS4d,0.841168300435375
GATS4i,0.9849429629397646
GATS4m,0.7401991093633631
GATS4p,0.9770060416717833
GATS4v,1.0513376778182906
GATS5Z,0.5804798086936398
GATS5c,0.8078925588671841
GATS5d,0.6909654249700726
GATS5i,0.9581285026684466
GATS5m,0.5890619962739021
GATS5p,0.9059601570964425
GATS5v,0.9143190185398355
GATS6Z,0.6118777582896309
GATS6c,1.0799762281008614
GATS6d,0.836512892587062
GATS6i,0.8881322261007852
GATS6m,0.6162657334370227
GATS6p,0.7979111880719186
GATS6v,0.8358129510614073
GATS7Z,0.6684973051116454
GATS7c,1.2390972434767982
GATS7d,1.141234185386006
GATS7i,0.9007668326733236
GATS7m,0.6715223364502522
GATS7p,0.7619484430274324
GATS7v,0.8350733707552799
GATS8Z,0.7844859284401076
GATS8c,0.9568178495096568
GATS8d,1.0955848179705656
GATS8i,1.160185632041979
GATS8m,0.7948262693884854
GATS8p,1.0607884864940293
GATS8v,1.1375787066680503
MATS1Z,-0.06597502955201023
MATS1c,-0.27511141307854053
MATS1d,0.26156409394501845
MATS1i,-0.19647295969552203
MATS1m,-0.06662031486654915
MATS1p,-0.1589057524099038
MATS1v,-0.06344806809892078
MATS2Z,-0.10988230487594089
MATS2c,-0.18983506221958948
MATS2d,-0.12639641965745765
MATS2i,0.03329551584796242
MATS2m,-0.10864564392016379
MATS2p,-0.023201821180833505
MATS2v,-0.044675790915499135
MATS3Z,-0.0727961220916907
MATS3c,0.025406746580187926
MATS3d,-0.11282352626939826
MATS3i,0.058988718814170595
MATS3m,-0.07224093381209515
MATS3p,0.002624236844232727
MATS3v,-0.03484259514059835
MATS4Z,-0.04800813424429066
MATS4c,0.03249062553245785
MATS4d,-0.013515318251021669
MATS4i,-0.008880665527717446
MATS4m,-0.04910825553312792
MATS4p,-0.05118257953375556
MATS4v,-0.07232055224519607
MATS5Z,0.11279104151399445
MATS5c,-0.09164167376881568
MATS5d,0.13073727202309698
MATS5i,-0.027118861173476894
MATS5m,0.11291231070250661
MATS5p,0.024645535559078485
MATS5v,0.0807262098943359
MATS6Z,0.11120928082905787
MATS6c,0.09870761694817692
MATS6d,0.09707970325888188
MATS6i,0.04532946116756945
MATS6m,0.11210970537941845
MATS6p,0.10980732882763944
MATS6v,0.12155133075577941
MATS7Z,0.03114616997613274
MATS7c,0.07788913667838318
MATS7d,-0.052701035659982236
MATS7i,0.10319146861790807
MATS7m,0.03359695465751073
MATS7p,0.15040741877941957
MATS7v,0.11572930118289029
MATS8Z,-0.149242445670108
MATS8c,-0.1355019492598256
MATS8d,-0.1305138135812032
MATS8i,-0.07207316751642207
MATS8m,-0.1505086388152503
MATS8p,-0.11800072722237881
MATS8v,-0.15856610670429025
MAXaaN,4.023963062483277
MAXssO,5.76559242293234
MINaaN,4.023963062483277
MINssO,5.339905697895184
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.336365323386677
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,507
TMWC10,127.61890906522548
TSRW10,61.03696194175473
Xc-3dv,0.46463920804954606
Xc-4dv,0.0
Xc-5dv,0.019641855032959652
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2874574785652648
Xch-7d,0.25137565482875424
Xp-0dv,16.06716709398519
Xp-1dv,8.965422515218307
Xp-2dv,6.164348422023168
Xp-3dv,4.241519544864388
Xp-4dv,2.76106782846941
Xp-5dv,1.8038558176980064
Xp-6dv,0.8482063636035343
Xp-7dv,0.5105274351994824
Xpc-4d,2.319258162936599
Xpc-5d,3.0536790121122594
Xpc-6d,3.868740329185216
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,53
nFRing,0
nHBAcc,5
nHBDon,0
nHRing,2
nSpiro,0
naRing,2
piPC10,6.528779948083965
AATS0dv,6.547008547008547
AATS0pe,6.183117307692306
AATS0se,7.670124634615383
AATS1dv,5.981132075471698
AATS1pe,6.438811320754716
AATS1se,7.727975396226414
AATS2dv,4.333333333333333
AATS2pe,6.369483333333332
AATS2se,7.773435599999998
AATS3dv,3.1724137931034484
AATS3pe,6.125268103448276
AATS3se,7.614736931034483
AATS4dv,2.5775862068965516
AATS4pe,5.928837068965516
AATS4se,7.45525675862069
AATS5dv,2.7181818181818183
AATS5pe,5.8089818181818185
AATS5se,7.360281127272728
AATS6dv,3.381443298969072
AATS6pe,6.014728865979382
AATS6se,7.566336865979383
AATS7dv,3.5555555555555554
AATS7pe,6.136420987654321
AATS7se,7.6404809382716055
AATS8dv,3.1733333333333333
AATS8pe,6.1042466666666675
AATS8se,7.541134986666666
AATSC0Z,10.460059171597633
AATSC0c,0.016093370246664206
AATSC0d,0.4774408284023668
AATSC0i,1.4040929147620094
AATSC0m,49.29890640532543
AATSC0p,0.24833876049300108
AATSC0v,51.83284894101665
AATSC1Z,-0.6901027129619295
AATSC1c,-0.00442746982975593
AATSC1d,0.1248813776934241
AATSC1i,-0.2758662906508043
AATSC1m,-3.2843086672993174
AATSC1p,-0.03946245758868322
AATSC1v,-3.2886941293706986
AATSC2Z,-1.1493754109138727
AATSC2c,-0.0030550859420983892
AATSC2d,-0.06034681130834978
AATSC2i,0.04674999789547023
AATSC2m,-5.356111430966469
AATSC2p,-0.005761911513228451
AATSC2v,-2.3156735218435105
AATSC3Z,-0.7614517445419303
AATSC3c,0.0004088801794781339
AATSC3d,-0.0538665578453377
AATSC3i,0.08282564213786538
AATSC3m,-3.561399034635788
AATSC3p,0.0006516997251368201
AATSC3v,-1.805990970635635
AATSC4Z,-0.5021679249132829
AATSC4c,0.0005228836662395655
AATSC4d,-0.006452764741889413
AATSC4i,-0.012469279545839287
AATSC4m,-2.4209832932564783
AATSC4p,-0.0127106183602473
AATSC4v,-3.74858025985615
AATSC5Z,1.179800968262507
AATSC5c,-0.0014748233859855657
AATSC5d,0.062419311457773
AATSC5i,-0.03807740083009346
AATSC5m,5.566453437331898
AATSC5p,0.006120441752427734
AATSC5v,4.184269443033917
AATSC6Z,1.1632556579027635
AATSC6c,0.0015885382257129178
AATSC6d,0.04634981394497651
AATSC6i,0.06364677525536391
AATSC6m,5.526885872628559
AATSC6p,0.02726941593410336
AATSC6v,6.300351765643866
AATSC7Z,0.3257907809189861
AATSC7c,0.0012534987147582535
AATSC7d,-0.025161626123164593
AATSC7i,0.14489040995029095
AATSC7m,1.6562931231645839
AATSC7p,0.03735199194863279
AATSC7v,5.998579386262171
AATSC8Z,-1.5610848126232746
AATSC8c,-0.00218068303858308
AATSC8d,-0.062312623274161726
AATSC8i,-0.10119742385426363
AATSC8m,-7.419911298145956
AATSC8p,-0.029304154335678283
AATSC8v,-8.218933055968604
ATS0are,315.8586999999999
ATS1are,332.851
ATS2are,564.4870000000001
ATS3are,701.2380000000002
ATS4are,678.5159999999998
ATS5are,630.394
ATS6are,577.3200000000002
ATS7are,491.0179999999999
ATS8are,450.06100000000004
ATSC0dv,189.25641025641025
ATSC0pe,5.9034057692307655
ATSC0se,3.9943525192307687
ATSC1dv,45.38182117028272
ATSC1pe,0.07458065828402478
ATSC1se,-0.14249775998521033
ATSC2dv,-42.31558185404335
ATSC2pe,-2.037152292899405
ATSC2se,-1.2941651678994153
ATSC3dv,-41.580539119000655
ATSC3pe,-1.5785686390532527
ATSC3se,-0.8589407736686402
ATSC4dv,3.6630506245890775
ATSC4pe,-0.5410359467455624
ATSC4se,-0.1631579659763243
ATSC5dv,74.88494411571334
ATSC5pe,1.1281204881656768
ATSC5se,0.3056565939349223
ATSC6dv,49.03665351742276
ATSC6pe,1.4506488535502944
ATSC6se,0.8271315122041434
ATSC7dv,-22.136587771203143
ATSC7pe,-0.12519552514792864
ATSC7se,-0.002344904955622947
ATSC8dv,-60.594181459566066
ATSC8pe,-1.371991013313608
ATSC8se,-0.6410797681213
AXp-0dv,0.5950802627401922
AXp-1dv,0.3201936612577967
AXp-2dv,0.17612424062923338
AXp-3dv,0.10098856059200922
AXp-4dv,0.057522246426446044
AXp-5dv,0.03164659329294748
AXp-6dv,0.016964127272070684
AXp-7dv,0.009817835292297739
BertzCT,713.966395599283
ECIndex,5600000000
GATS1dv,0.6239746109976407
GATS1pe,0.7353487857428098
GATS1se,0.7798991422954092
GATS2dv,1.232102696111638
