DLiP-ID,T005AF
bpol,34.547003000000004
nRot,7
ABCGG,14.363278069088546
ATS0Z,1044.0
ATS0d,143.0
ATS0i,8893.641293873221
ATS0m,4094.4160639999996
ATS0p,66.50789024062098
ATS0s,267.3888888888889
ATS0v,9696.721545758062
ATS1Z,1168.0
ATS1d,185.0
ATS1i,8095.755360574148
ATS1m,4325.169581000001
ATS1p,88.21482464600001
ATS1s,150.1388888888889
ATS1v,12626.325306778484
ATS2Z,1686.0
ATS2d,299.0
ATS2i,16321.01145998859
ATS2m,5993.871300000001
ATS2p,138.05791304818797
ATS2s,285.33333333333337
ATS2v,18621.362434896186
ATS3Z,1804.0
ATS3d,360.0
ATS3i,24870.35305954201
ATS3m,6092.736738999999
ATS3p,165.29432995796
ATS3s,360.86111111111114
ATS3v,21239.70603005473
ATS4Z,1689.0
ATS4d,331.0
ATS4i,25449.378392535808
ATS4m,5594.702115
ATS4p,154.307856244205
ATS4s,405.80555555555554
ATS4v,19565.31621594549
ATS5Z,1556.0
ATS5d,293.0
ATS5i,22547.4246105079
ATS5m,5310.644007
ATS5p,136.917602127903
ATS5s,345.4722222222222
ATS5v,17671.077265582255
ATS6Z,1577.0
ATS6d,278.0
ATS6i,20412.355411352917
ATS6m,5461.530283
ATS6p,127.55452876741302
ATS6s,428.27777777777777
ATS6v,16768.383395390585
ATS7Z,1411.0
ATS7d,268.0
ATS7i,19149.557241831975
ATS7m,4766.867984
ATS7p,126.39663504546999
ATS7s,303.4722222222222
ATS7v,16357.195664063433
ATS8Z,1315.0
ATS8d,255.0
ATS8i,19812.256761465418
ATS8m,4332.537176999998
ATS8p,124.932470672866
ATS8s,305.2777777777778
ATS8v,15721.0850742148
C1SP1,0
C1SP2,3
C1SP3,5
C2SP1,0
C2SP2,0
C2SP3,7
C3SP2,0
C3SP3,2
C4SP3,0
FCSP3,0.8235294117647058
GGI10,0.053770023466993166
JGI10,0.0038407159619280834
JGT10,0.3958593813621071
Kier1,20.3136
Kier2,10.87109375
Kier3,7.424397370343316
MAXdO,12.413140376138212
MID_C,34.81820432541226
MID_N,6.2011579794531935
MID_O,6.937403638775775
MID_X,0.0
MID_h,13.13856161822897
MINdO,10.492706949929648
MPC10,48
MWC01,25.0
MWC02,4.74493212836325
MWC03,5.53338948872752
MWC04,6.354370040797351
MWC05,7.1631723908466425
MWC06,7.989221408815276
MWC07,8.80732226751107
MWC08,9.636849167012697
MWC09,10.460843646427818
MWC10,11.292989264602502
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,0
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,0.5957000000000008
SRW02,3.9318256327243257
SRW03,0.0
SRW04,5.187385805840755
SRW05,0.0
SRW06,6.6240652277998935
SRW07,0.0
SRW08,8.139440521874608
SRW09,0.0
SRW10,9.69713966113932
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.9052456516069987
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.993367893219638
SssPH,0
SssSe,0
SsssB,0
SsssN,1.811526596749811
SsssP,0
VE1_A,3.9769964883980933
VE1_D,4.815790705950095
VE2_A,0.1657081870165872
VE2_D,0.20065794608125395
VE3_A,2.2559956206014657
VE3_D,2.44736898634925
VR1_A,261.3775201379326
VR1_D,131.95370461251647
VR2_A,10.890730005747193
VR2_D,5.4980710255215195
VR3_A,6.441434536903877
VR3_D,5.757919875790253
WPath,1599
Xc-3d,1.4171102898201595
Xc-4d,0.0
Xc-5d,0.23570226039551584
Xc-6d,0.0
Xp-0d,17.363596551749424
Xp-1d,11.5585506480638
Xp-2d,10.04746962317929
Xp-3d,7.560746473517599
Xp-4d,5.594338625860464
Xp-5d,4.357479307986997
Xp-6d,2.7422677078371764
Xp-7d,1.8060218096862608
ZMIC0,81.40288219143395
ZMIC1,47.838862336925345
ZMIC2,31.154044067463712
ZMIC3,24.497125214493938
ZMIC4,24.085363636446665
ZMIC5,24.085363636446665
nAcid,1
nAtom,53
nBase,1
nRing,2
piPC1,3.367295829986474
piPC2,3.6635616461296463
piPC3,3.8066624897703196
piPC4,3.912023005428146
piPC5,4.110873864173311
piPC6,4.1588830833596715
piPC7,4.110873864173311
piPC8,4.060443010546419
piPC9,4.07753744390572
AATS0Z,19.69811320754717
AATS0d,2.69811320754717
AATS0i,167.80455271458908
AATS0m,77.25313328301885
AATS0p,1.2548658535966222
AATS0s,5.045073375262055
AATS0v,182.95701029732194
AATS1Z,21.62962962962963
AATS1d,3.425925925925926
AATS1i,149.92139556618793
AATS1m,80.0957329814815
AATS1p,1.633607863814815
AATS1s,2.7803497942386834
AATS1v,233.82083901441638
AATS2Z,16.368932038834952
AATS2d,2.9029126213592233
AATS2i,158.4564219416368
AATS2m,58.19292524271845
AATS2p,1.3403680878464852
AATS2s,2.770226537216829
AATS2v,180.78992655239014
AATS3Z,11.947019867549669
AATS3d,2.384105960264901
AATS3i,164.7043248976292
AATS3m,40.349249927152314
AATS3p,1.094664436807682
AATS3s,2.389808682855041
AATS3v,140.66030483479955
AATS4Z,11.111842105263158
AATS4d,2.1776315789473686
AATS4i,167.43012100352504
AATS4m,36.807250756578945
AATS4p,1.0151832647645065
AATS4s,2.6697733918128654
AATS4v,128.71918563122034
AATS5Z,11.525925925925925
AATS5d,2.1703703703703705
AATS5i,167.0179600778363
AATS5m,39.33810375555556
AATS5p,1.0142044602066889
AATS5s,2.5590534979423865
AATS5v,130.89686863394263
AATS6Z,12.926229508196721
AATS6d,2.278688524590164
AATS6i,167.31438861764687
AATS6m,44.76664166393443
AATS6p,1.0455289243230574
AATS6s,3.5104735883424407
AATS6v,137.44576553598841
AATS7Z,12.163793103448276
AATS7d,2.310344827586207
AATS7i,165.0823900157929
AATS7m,41.09368951724138
AATS7p,1.0896261641850862
AATS7s,2.6161398467432946
AATS7v,141.0103074488227
AATS8Z,10.958333333333334
AATS8d,2.125
AATS8i,165.10213967887847
AATS8m,36.104476474999984
AATS8p,1.0411039222738834
AATS8s,2.543981481481482
AATS8v,131.00904228512334
AMID_C,1.450758513558844
AMID_N,0.2583815824772164
AMID_O,0.2890584849489906
AMID_X,0.0
AMID_h,0.5474400674262071
ATS0dv,304.0
ATS0pe,325.9616999999999
ATS0se,407.0359999999999
ATS1dv,254.0
ATS1pe,347.19100000000003
ATS1se,418.18512399999986
ATS2dv,315.0
ATS2pe,638.9957999999998
ATS2se,786.1273759999998
ATS3dv,274.0
ATS3pe,901.4379999999999
ATS3se,1135.5799319999999
ATS4dv,301.0
ATS4pe,912.8979
ATS4se,1154.652556
ATS5dv,300.0
ATS5pe,800.3060000000002
ATS5se,1015.0227240000004
ATS6dv,324.0
ATS6pe,744.0148999999999
ATS6se,935.6220440000001
ATS7dv,218.0
ATS7pe,700.0941999999999
ATS7se,880.8566799999999
ATS8dv,211.0
ATS8pe,715.1871999999998
ATS8se,905.429124
ATSC0Z,405.20754716981116
ATSC0c,1.1688633429792104
ATSC0d,25.245283018867912
ATSC0i,69.92611120009248
ATSC0m,1920.514213132075
ATSC0p,11.009118550243468
ATSC0s,119.05345911949685
ATSC0v,2509.915211985911
ATSC1Z,6.618725525097894
ATSC1c,-0.7177896893370652
ATSC1d,3.8821644713421177
ATSC1i,-12.618250685250489
ATSC1m,33.132350186187324
ATSC1p,-0.3403835733136294
ATSC1s,-0.9742791028835864
ATSC1v,-2.098604728987034
ATSC2Z,-44.34674261302956
ATSC2c,0.25920089823086234
ATSC2d,-8.75970096119615
ATSC2i,-10.87421287705755
ATSC2m,-226.04592227554278
ATSC2p,-2.7276769596734622
ATSC2s,31.570111941774442
ATSC2v,-627.7267607828784
ATSC3Z,-73.40263438946245
ATSC3c,-0.28629992199599713
ATSC3d,-5.0761836952652155
ATSC3i,-14.947712711363803
ATSC3m,-346.8741204517621
ATSC3p,-2.2430030011032676
ATSC3s,-18.984069063723744
ATSC3v,-437.73222014739684
ATSC4Z,-86.08579565681737
ATSC4c,0.5159391550399594
ATSC4d,0.9380562477750078
ATSC4i,9.823062945132522
ATSC4m,-406.2776788882163
ATSC4p,-0.2833047666286931
ATSC4s,-29.79430204501404
ATSC4v,-346.18151880424864
ATSC5Z,72.47134211463155
ATSC5c,-0.6331667790169081
ATSC5d,1.1865432538269844
ATSC5i,-8.887400405398148
ATSC5m,349.601983739053
ATSC5p,0.4550147256145344
ATSC5s,-16.417615996202688
ATSC5v,407.70001119907016
ATSC6Z,61.76753292986825
ATSC6c,0.3044471390075544
ATSC6d,-2.4514061943752226
ATSC6i,6.030889793009259
ATSC6m,282.62871284692056
ATSC6p,0.9374508258297255
ATSC6s,67.08763498279339
ATSC6v,196.7110020967976
ATSC7Z,-68.92595229619081
ATSC7c,-0.0486619401670885
ATSC7d,-3.4236383054467785
ATSC7i,7.488570731277356
ATSC7m,-324.75829485510855
ATSC7p,-0.6767137201520512
ATSC7s,-19.581889561330645
ATSC7v,-278.610308261584
ATSC8Z,-88.94161623353507
ATSC8c,0.18759635951320572
ATSC8d,-1.5742257030971882
ATSC8i,-7.689941307293934
ATSC8m,-422.42743831790676
ATSC8p,-1.4711430894979545
ATSC8s,-25.54137494561133
ATSC8v,-520.8593578300603
AXp-0d,0.723483189656226
AXp-1d,0.462342025922552
AXp-2d,0.31398342572435284
AXp-3d,0.20434449928425943
AXp-4d,0.13319853871096343
AXp-5d,0.08714958615973994
AXp-6d,0.05834612144334418
AXp-7d,0.03762545436846377
GATS1Z,0.9434579858308676
GATS1c,1.6328390420488998
GATS1d,1.1443281846869295
GATS1i,1.6604655476056513
GATS1m,0.9531530424786724
GATS1p,1.392893780102006
GATS1s,0.5841688735232322
GATS1v,1.237153410183042
GATS2Z,1.0029619878229392
GATS2c,0.8238237727318372
GATS2d,1.4798496524300877
GATS2i,1.3557817842978528
GATS2m,1.014881901219081
GATS2p,1.2990855138357753
GATS2s,0.412277509693394
GATS2v,1.2419579547366755
GATS3Z,1.0143113705241895
GATS3c,0.9376435850313454
GATS3d,1.173125847612826
GATS3i,1.114362463220604
GATS3m,1.0174397682864855
GATS3p,1.0963392797183709
GATS3s,0.8330611196057033
GATS3v,1.0762564280128666
GATS4Z,1.0591388428698871
GATS4c,0.7307910664006206
GATS4d,0.9621390921249316
GATS4i,0.9076129843718478
GATS4m,1.0579671485356215
GATS4p,0.9686467985943445
GATS4s,1.1485392705991717
GATS4v,1.0134287739053491
GATS5Z,0.8954533225719671
GATS5c,1.0361445855479599
GATS5d,0.9688645297016004
GATS5i,0.9943146080442921
GATS5m,0.8949211242429603
GATS5p,0.953582362234704
GATS5s,1.021621487657745
GATS5v,0.9132909383727751
GATS6Z,0.9351208669074746
GATS6c,0.8218807682841686
GATS6d,1.1311965497806862
GATS6i,0.9437459100470525
GATS6m,0.9358592329956439
GATS6p,0.9245454179188684
GATS6s,0.8635128302500638
GATS6v,0.931828134098208
GATS7Z,1.0537384152959843
GATS7c,0.924289895726962
GATS7d,1.1098010411834447
GATS7i,0.9717999091513205
GATS7m,1.054258384327069
GATS7p,1.0429248621762555
GATS7s,1.0447228873742955
GATS7v,1.053832591305861
GATS8Z,1.0645984665052466
GATS8c,0.7742649367169094
GATS8d,0.9354882909815649
GATS8i,1.011903597959934
GATS8m,1.0654609964829314
GATS8p,1.0682945229582728
GATS8s,1.0905814997754828
GATS8v,1.0903844822585553
MATS1Z,0.016031677048626194
MATS1c,-0.6027199774158761
MATS1d,0.1509300780601231
MATS1i,-0.177109511221439
MATS1m,0.01693233401937132
MATS1p,-0.03034576948945955
MATS1s,-0.008031995914665805
MATS1v,-0.0008206419358765969
MATS2Z,-0.056314838691011185
MATS2c,0.11410676900694693
MATS2d,-0.17854499542862118
MATS2i,-0.0800197332005168
MATS2m,-0.0605644526082441
MATS2p,-0.12749085444944383
MATS2s,0.1364497512529671
MATS2v,-0.1286916110572239
MATS3Z,-0.06358183291621392
MATS3c,-0.0859718778916389
MATS3d,-0.07057583226917707
MATS3i,-0.07502988626381452
MATS3m,-0.0633947503572003
MATS3p,-0.07151155612229515
MATS3s,-0.05596882751946968
MATS3v,-0.06121366556494005
MATS4Z,-0.07407748919234203
MATS4c,0.1539100683029311
MATS4d,0.012956297694909913
MATS4i,0.048982374240329696
MATS4m,-0.0737628551504292
MATS4p,-0.00897291626386232
MATS4s,-0.08726166180791792
MATS4v,-0.0480924730073065
MATS5Z,0.07021515835075161
MATS5c,-0.21266522627373588
MATS5d,0.018452084371366886
MATS5i,-0.049897348882731854
MATS5m,0.07146583359453085
MATS5p,0.016226131999720055
MATS5s,-0.05413899332122214
MATS5v,0.06377108024698105
MATS6Z,0.0662214626162945
MATS6c,0.11315251135047538
MATS6d,-0.04218432208581442
MATS6i,0.037467788046434594
MATS6m,0.06393148524144705
MATS6p,0.036992355541992636
MATS6s,0.24480286862512707
MATS6v,0.03404753217782022
MATS7Z,-0.07771827091669292
MATS7c,-0.01902144745670624
MATS7d,-0.06196201226740894
MATS7i,0.048930250599412785
MATS7m,-0.07726105021692214
MATS7p,-0.02808473392586437
MATS7s,-0.07515025504495965
MATS7v,-0.05071728658865605
MATS8Z,-0.09694426336375493
MATS8c,0.07088515460996271
MATS8d,-0.027541106128550097
MATS8i,-0.048571137244227715
MATS8m,-0.097146960597671
MATS8p,-0.05901969913058061
MATS8s,-0.09475385274600787
MATS8v,-0.09165497514672007
MAXsOH,8.6099484039141
MINsOH,8.6099484039141
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,12
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,30.45203806883047
SpAD_D,277.43320025410515
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,8.725485573682134
SssNH2,0
SsssAs,0
SsssCH,0.42174098773287716
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,447
TMWC10,120.98308980310414
TSRW10,57.5798568493789
VE1_Dt,4.824634514938068
VE2_Dt,0.2010264381224195
VE3_Dt,2.4492037210764455
VR1_Dt,130.86328238089496
VR2_Dt,5.452636765870623
VR3_Dt,5.749621869630045
Xc-3dv,0.648290121376787
Xc-4dv,0.0
Xc-5dv,0.061737643767834624
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1853954059492991
Xch-7d,0.16839382851364085
Xp-0dv,14.259153975009331
Xp-1dv,9.039725103109927
Xp-2dv,6.845722857021967
Xp-3dv,5.008159915881134
Xp-4dv,3.510743624514734
Xp-5dv,2.507646670348255
Xp-6dv,1.302684995157273
Xp-7dv,0.8333902188070124
Xpc-4d,2.718875780341272
Xpc-5d,3.3589126393245765
Xpc-6d,4.517585293638096
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,54
nFRing,0
nHBAcc,4
nHBDon,3
nHRing,2
nSpiro,0
naRing,0
piPC10,4.0943445622221
AATS0dv,5.735849056603773
AATS0pe,6.150220754716979
AATS0se,7.679924528301885
AATS1dv,4.703703703703703
AATS1pe,6.429462962962964
AATS1se,7.74416896296296
AATS2dv,3.058252427184466
AATS2pe,6.2038427184466
AATS2se,7.632304621359221
AATS3dv,1.814569536423841
AATS3pe,5.969788079470198
AATS3se,7.52039690066225
AATS4dv,1.980263157894737
AATS4pe,6.005907236842106
AATS4se,7.596398394736842
AATS5dv,2.2222222222222223
AATS5pe,5.928192592592594
AATS5se,7.5186868444444475
AATS6dv,2.6557377049180326
AATS6pe,6.098482786885245
AATS6se,7.6690331475409845
AATS7dv,1.8793103448275863
AATS7pe,6.035294827586206
AATS7se,7.593592068965516
AATS8dv,1.7583333333333333
AATS8pe,5.959893333333332
AATS8se,7.5452427
AATSC0Z,7.6454254182983235
AATSC0c,0.022054025339230385
AATSC0d,0.476326094695621
AATSC0i,1.3193605886809903
AATSC0m,36.23611722890708
AATSC0p,0.20771921792912204
AATSC0s,2.2462916814999407
AATSC0v,47.356890792186995
AATSC1Z,0.12256899120551655
AATSC1c,-0.013292401654390096
AATSC1d,0.07189193465448367
AATSC1i,-0.23367130898612018
AATSC1m,0.6135620404849504
AATSC1p,-0.006303399505807951
AATSC1s,-0.018042205608955305
AATSC1v,-0.03886305053679693
AATSC2Z,-0.43055089915562683
AATSC2c,0.002516513575056916
AATSC2d,-0.08504564039996262
AATSC2i,-0.10557488230152962
AATSC2m,-2.19462060461692
AATSC2p,-0.026482300579354003
AATSC2s,0.30650594118227614
AATSC2v,-6.094434570707557
AATSC3Z,-0.4861101615196189
AATSC3c,-0.0018960259734834247
AATSC3d,-0.0336171105646703
AATSC3i,-0.09899147490969405
AATSC3m,-2.2971796056408085
AATSC3p,-0.014854324510617667
AATSC3s,-0.1257223116802897
AATSC3v,-2.8988888751483235
AATSC4Z,-0.5663539187948511
AATSC4c,0.003394336546315522
AATSC4d,0.006171422682730315
AATSC4i,0.06462541411271396
AATSC4m,-2.672879466369844
AATSC4p,-0.0018638471488729809
AATSC4s,-0.1960151450329871
AATSC4v,-2.277509992133215
AATSC5Z,0.5368247564046782
AATSC5c,-0.004690124289014134
AATSC5d,0.008789209287607291
AATSC5i,-0.06583259559554185
AATSC5m,2.589644323992985
