DLiP-ID,C000AQ
AATSC6s,0.22482565511411665
AATSC6v,-16.809662519957154
AATSC7Z,-1.9803994082840237
AATSC7c,-0.010195186872026387
AATSC7d,-0.07174556213017752
AATSC7i,-0.1833422138847734
AATSC7m,-9.407080249999996
AATSC7p,-0.034201619562140545
AATSC7s,-0.17208559335963183
AATSC7v,-11.053249112056259
AATSC8Z,0.7514792899408282
AATSC8c,0.004252725401208976
AATSC8d,-0.08284023668639053
AATSC8i,-0.43872807433196415
AATSC8m,3.4284489230769273
AATSC8p,-0.03222872497220121
AATSC8s,0.156681459566075
AATSC8v,-2.923297958783473
ATS0are,160.7498
ATS1are,179.28300000000002
ATS2are,279.21
ATS3are,329.212
ATS4are,311.24399999999997
ATS5are,218.84199999999996
ATS6are,170.66989999999998
ATS7are,189.11800000000002
ATS8are,143.57000000000002
ATSC0dv,92.61538461538461
ATSC0pe,2.395111538461537
ATSC0se,1.4603513846153842
ATSC1dv,24.72189349112425
ATSC1pe,-0.18718550295858075
ATSC1se,-0.16064426035502916
ATSC2dv,18.266272189349117
ATSC2pe,0.7001881656804724
ATSC2se,0.40213796449704164
ATSC3dv,-12.562130177514792
ATSC3pe,-0.23966198224852134
ATSC3se,-0.253509514792899
ATSC4dv,-32.337278106508876
ATSC4pe,-1.3222952662721894
ATSC4se,-0.8227489704142003
ATSC5dv,-24.928994082840234
ATSC5pe,-0.73149674556213
ATSC5se,-0.4694609940828399
ATSC6dv,-29.278106508875734
ATSC6pe,0.5831260355029595
ATSC6se,0.6125274319526628
ATSC7dv,-28.91124260355029
ATSC7pe,-0.7301449704142002
ATSC7se,-0.31233647337278114
ATSC8dv,6.3076923076923075
ATSC8pe,0.4853576923076929
ATSC8se,0.23022153846153737
AXp-0dv,0.5344758942919035
AXp-1dv,0.280158583044121
AXp-2dv,0.14435004791111097
AXp-3dv,0.07428845592023757
AXp-4dv,0.037706558999668766
AXp-5dv,0.0203457835546911
AXp-6dv,0.009884456350286891
AXp-7dv,0.005170559358210525
BertzCT,592.7325666252442
ECIndex,249
ETA_eta,7.701050650190567
GATS1dv,0.5157658993830091
GATS1pe,0.875238839274961
GATS1se,0.9677147475028892
GATS2dv,0.7729915433403807
GATS2pe,0.7047735925987942
GATS2se,0.8005934322311393
GATS3dv,1.0313499028395914
GATS3pe,1.0790847358812037
GATS3se,1.1690918525817866
GATS4dv,1.3388704318936877
GATS4pe,1.6367400586772098
GATS4se,1.7703725467969562
GATS5dv,1.330922388335179
GATS5pe,1.3376348745245168
GATS5se,1.4108514639656564
GATS6dv,1.0267115567157095
GATS6pe,0.39515010312901483
GATS6se,0.18068547645043664
GATS7dv,1.138782184385382
GATS7pe,1.12967729542064
GATS7se,1.0061148744601405
GATS8dv,0.8824750830564785
GATS8pe,0.4406411135501956
GATS8se,0.24145663994039782
LogEE_A,3.7308170365613895
LogEE_D,56.94243199203398
MATS1dv,0.24786426198386322
MATS1pe,-0.07257077889648436
MATS1se,-0.10214642304664029
MATS2dv,0.11654334038054973
MATS2pe,0.1727466741333125
MATS2se,0.16271904250192734
MATS3dv,-0.06653920892622077
MATS3pe,-0.049087496402399615
MATS3se,-0.0851597495715347
MATS4dv,-0.18156146179401994
MATS4pe,-0.2870820533490493
MATS4se,-0.29296337109172016
MATS5dv,-0.19439830195644148
MATS5pe,-0.22057561689488261
MATS5se,-0.2321736850220194
MATS6dv,-0.2935453251067869
MATS6pe,0.22607472225363845
MATS6se,0.38947850395421935
MATS7dv,-0.2536337209302325
MATS7pe,-0.2476890027604301
MATS7se,-0.1737755633944371
MATS8dv,0.0681063122923588
MATS8pe,0.20264513134927106
MATS8se,0.15764804340030208
MAXaaCH,1.9420781893004115
MAXaaaC,0.8697453703703705
MAXaasC,0.9355555555555559
MAXsNH2,5.628837553539935
MDEC-22,8.130617565829237
MDEC-23,13.885688036695843
MDEC-33,3.8090912374128565
MDEN-12,0.16666666666666669
MINaaCH,1.8375
MINaaaC,0.800300925925926
MINaasC,0.6261111111111113
MINsNH2,5.628837553539935
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.5357142857142858
SM1_Dzi,0.6236333567935969
SM1_Dzm,0.5342659360630688
SM1_Dzp,-2.118657900702788
SM1_Dzv,-1.0376437345448832
SddssSe,0
SpAD_Dt,258.218269613147
SpAbs_A,21.352964209210395
SpAbs_D,113.88486398406799
SpMAD_A,1.3345602630756497
SpMAD_D,7.11780399900425
SpMax_A,2.4212921054294587
SpMax_D,56.94243199203398
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,52.05
TpiPC10,8.723479835039003
VAdjMat,5.169925001442312
VE1_DzZ,3.940796676059822
VE1_Dzi,3.9426284189822804
VE1_Dzm,3.94080276844519
VE1_Dzp,3.9446284897551758
VE1_Dzv,3.9428780789794504
VE2_DzZ,0.24629979225373888
VE2_Dzi,0.24641427618639253
VE2_Dzm,0.24630017302782437
VE2_Dzp,0.24653928060969849
VE2_Dzv,0.24642987993621565
VE3_DzZ,1.84138653416114
VE3_Dzi,1.841851241552493
VE3_Dzm,1.8413880801380473
VE3_Dzp,1.8423584066769232
VE3_Dzv,1.8419145627855216
VR1_DzZ,76.78846801609014
VR1_Dzi,76.68957224603618
VR1_Dzm,76.78794768377867
VR1_Dzp,76.32607960468391
VR1_Dzv,76.50629807317233
VR2_DzZ,4.7992792510056335
VR2_Dzi,4.793098265377261
VR2_Dzm,4.799246730236167
VR2_Dzp,4.7703799752927445
VR2_Dzv,4.781643629573271
VR3_DzZ,4.811058102084322
VR3_Dzi,4.809769373304982
VR3_Dzm,4.811051325883574
VR3_Dzp,4.8050183126036385
VR3_Dzv,4.807376694443369
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.093318756004983
Xch-7dv,0.10286331359615858
Xpc-4dv,0.6339920730325485
Xpc-5dv,0.7603191790404689
Xpc-6dv,0.8885076905283099
Zagreb1,86.0
Zagreb2,101.0
fragCpx,84.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,0
nBondsM,16
nBondsO,18
nBondsS,12
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,3
naHRing,1
AATS0are,6.182684615384615
AATS1are,6.402964285714286
AATS2are,6.345681818181817
AATS3are,6.211547169811321
AATS4are,6.22488
AATS5are,6.078944444444443
AATS6are,6.0953535714285705
AATS7are,5.909937500000001
AATS8are,5.521923076923078
AATSC0dv,3.562130177514793
AATSC0pe,0.09211967455621296
AATSC0se,0.05616736094674554
AATSC1dv,0.8829247675401517
AATSC1pe,-0.006685196534235027
AATSC1se,-0.0057372950126796125
AATSC2dv,0.41514254975793446
AATSC2pe,0.01591336740182892
AATSC2se,0.009139499193114582
AATSC3dv,-0.2370213241040527
AATSC3pe,-0.0045219241933683275
AATSC3se,-0.004783198392318849
AATSC4dv,-0.6467455621301775
AATSC4pe,-0.02644590532544379
AATSC4se,-0.016454979408284005
AATSC5dv,-0.6924720578566732
AATSC5pe,-0.0203193540433925
AATSC5se,-0.013040583168967775
AATSC6dv,-1.0456466610312762
AATSC6pe,0.02082592983939141
AATSC6se,0.0218759797125951
AATSC7dv,-0.9034763313609465
AATSC7pe,-0.022817030325443757
AATSC7se,-0.00976051479289941
AATSC8dv,0.24260355029585798
AATSC8pe,0.01866760355029588
AATSC8se,0.008854674556212975
AETA_eta,0.4813156656369104
ATSC0are,2.5213538461538443
ATSC1are,-0.2501733727810643
ATSC2are,0.755108875739646
ATSC3are,-0.32717514792899344
ATSC4are,-1.4479881656804718
ATSC5are,-0.8147284023668633
ATSC6are,0.856403550295858
ATSC7are,-0.6832662721893488
ATSC8are,0.4884615384615369
BCUTZ-1h,8.022630724689117
BCUTZ-1l,5.692963334190135
BCUTc-1h,0.4224378947902248
BCUTc-1l,-0.50808798875207
BCUTd-1h,3.1979956012167836
BCUTd-1l,0.9938484806330257
BCUTi-1h,14.54804741903859
BCUTi-1l,10.954510949535601
BCUTm-1h,16.010310511481876
BCUTm-1l,11.704918229434565
BCUTp-1h,1.9935877789409469
BCUTp-1l,0.7502177109554474
BCUTs-1h,4.005251801727351
BCUTs-1l,1.458096354792825
BCUTv-1h,20.89431602553095
BCUTv-1l,14.702557107992398
BalabanJ,1.5602931439317178
Diameter,9
ETA_beta,24.75
GATS1are,0.9222121749522323
GATS2are,0.7244259244672638
GATS3are,1.1122075833196718
GATS4are,1.6896676388753296
GATS5are,1.3620465822865484
GATS6are,0.2877032856061979
GATS7are,1.0819460164868693
GATS8are,0.3641587547593478
HybRatio,0.0
Lipinski,True
LogEE_Dt,129.1091348065735
MATS1are,-0.09213456750951847
MATS2are,0.17696869480709704
MATS3are,-0.06365668040207846
MATS4are,-0.29863077223469675
MATS5are,-0.23337262168201592
MATS6are,0.31539875664216704
MATS7are,-0.22018085521819786
MATS8are,0.19372986429756858
NsssssAs,0
RotRatio,0.05555555555555555
SM1_Dzpe,0.5810893512851898
SM1_Dzse,0.5290207864431083
SMR_VSA1,4.417150937053347
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,5.733667477162185
SMR_VSA7,48.53093654769288
SMR_VSA8,0.0
SMR_VSA9,11.454175413722904
SpAD_DzZ,78.00386743512553
SpAD_Dzi,77.53404381201679
SpAD_Dzm,78.01678621717664
SpAD_Dzp,102.4693260745724
SpAD_Dzv,92.24956025334264
SpAbs_Dt,258.2182696131471
SpDiam_A,4.6814539611202655
SpDiam_D,86.98235299386562
SpMAD_Dt,16.13864185082169
SpMax_Dt,129.1091348065735
SsssssAs,0
VE1_Dzpe,3.9409062113468574
VE1_Dzse,3.940784869446355
VE2_Dzpe,0.24630663820917859
VE2_Dzse,0.2462990543403972
VE3_Dzpe,1.8414143289888838
VE3_Dzse,1.8413835381600456
VMcGowan,157.1799999999998
VR1_Dzpe,76.78729469437104
VR1_Dzse,76.78838600254151
VR2_Dzpe,4.79920591839819
VR2_Dzse,4.799274125158845
VR3_Dzpe,4.81104282204666
VR3_Dzse,4.8110570340386305
mZagreb1,4.055555555555555
mZagreb2,3.4722222222222214
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,21
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.096975147928994
AATSC1are,-0.008934763313609439
AATSC2are,0.01716156535771923
AATSC3are,-0.006173115998660253
AATSC4are,-0.028959763313609437
AATSC5are,-0.022631344510190648
AATSC6are,0.03058584108199493
AATSC7are,-0.02135207100591715
AATSC8are,0.01878698224852065
AETA_beta,1.546875
BCUTdv-1h,6.022600673398195
BCUTdv-1l,2.752025362661982
BCUTpe-1h,3.491913790039744
BCUTpe-1l,2.241144511255394
BCUTse-1h,3.7046160648091915
BCUTse-1l,2.436803666765781
ETA_alpha,7.633333333333333
ETA_dBeta,4.25
ETA_eta_B,0.08771372187817228
ETA_eta_F,14.207797427131556
ETA_eta_L,2.793512694079289
ETA_eta_R,21.908848077322123
ETA_psi_1,0.597911227154047
LabuteASA,92.52402979933225
LogEE_DzZ,39.0354158604199
LogEE_Dzi,38.80599899080799
LogEE_Dzm,39.041784729592266
LogEE_Dzp,50.57258244331656
LogEE_Dzv,45.800516459626046
PEOE_VSA1,10.150818414215532
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,36.39820241076966
PEOE_VSA8,11.250837766380558
PEOE_VSA9,0.0
SM1_Dzare,0.6570497906002791
SpAD_Dzpe,77.63419016783712
SpAD_Dzse,78.0589535889824
SpAbs_DzZ,77.53511743512557
SpAbs_Dzi,76.98836462482242
SpAbs_Dzm,77.54930352312147
SpAbs_Dzp,103.26382278733595
SpAbs_Dzv,92.63867665379698
SpDiam_Dt,181.3854078158962
SpMAD_DzZ,4.8752417146953455
SpMAD_Dzi,4.845877738251049
SpMAD_Dzm,4.87604913857354
SpMAD_Dzp,6.404332879660775
SpMAD_Dzv,5.765597515833915
SpMax_DzZ,39.0354158604199
SpMax_Dzi,38.80599899080799
SpMax_Dzm,39.041784729592266
SpMax_Dzp,50.57258244331656
SpMax_Dzv,45.800516459626046
VE1_Dzare,3.940826316724859
VE2_Dzare,0.2463016447953037
VE3_Dzare,1.8413940556234234
VR1_Dzare,76.80070622104886
VR2_Dzare,4.8000441388155535
VR3_Dzare,4.811217464943656
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4770833333333333
AETA_dBeta,0.265625
AETA_eta_B,0.0054821076173857675
AETA_eta_F,0.8879873391957223
AETA_eta_L,0.17459454337995556
AETA_eta_R,1.3693030048326327
BCUTare-1h,3.546041991636105
BCUTare-1l,2.1916491291573457
ETA_beta_s,10.25
ETA_dPsi_A,0.11608877284595298
ETA_dPsi_B,0.0
ETA_eta_BR,0.3457137218781723
ETA_eta_FL,5.032987146415634
ETA_eta_RL,7.826499840494923
LogEE_Dzpe,38.85341316837388
LogEE_Dzse,39.062540593643895
PEOE_VSA10,5.516700717616262
PEOE_VSA11,5.583020141642242
PEOE_VSA12,5.890723922025908
PEOE_VSA13,0.0
SlogP_VSA1,5.733667477162185
SlogP_VSA2,4.9839785209472085
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,52.94808748474623
SlogP_VSA7,0.0
SlogP_VSA8,22.55389627298141
SlogP_VSA9,0.0
SpAD_Dzare,76.98507465094895
SpAbs_Dzpe,77.12573698546261
SpAbs_Dzse,77.59606040084468
SpDiam_DzZ,59.90656071820922
SpDiam_Dzi,59.60488160969084
SpDiam_Dzm,59.917119633865575
SpDiam_Dzp,79.4626060489397
SpDiam_Dzv,71.19247651641646
SpMAD_Dzpe,4.85213688548982
SpMAD_Dzse,4.8786845993114
SpMax_Dzpe,38.85341316837388
SpMax_Dzse,39.062540593643895
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,16
AETA_beta_s,0.640625
AETA_eta_BR,0.021607107617385768
AETA_eta_FL,0.3145616966509771
AETA_eta_RL,0.48915624003093267
DetourIndex,1018
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,5.890723922025908
EState_VSA4,22.35055862563906
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,48.53093654769288
EState_VSA8,4.9839785209472085
EState_VSA9,10.150818414215532
ETA_beta_ns,14.5
ETA_shape_p,0.052401746724890834
ETA_shape_x,0.0
ETA_shape_y,0.3275109170305677
GhoseFilter,True
LogEE_Dzare,38.53360293738699
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,76.4101560841737
SpDiam_Dzpe,59.61350107874726
SpDiam_Dzse,59.95039955746738
SpMAD_Dzare,4.811567165684309
SpMax_Dzare,38.53360293738699
TopoPSA(NO),52.05
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.642018140589569
VSA_EState9,29.19131519274376
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.90625
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.022916666666666696
FilterItLogS,-3.8679649419252975
SpDiam_Dzare,59.09094880261708
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6064102564102567
ETA_epsilon_2,0.7979166666666666
ETA_epsilon_3,0.4454545454545458
ETA_epsilon_4,0.5096491228070179
ETA_epsilon_5,0.7425925925925926
AETA_beta_ns_d,0.03125
ETA_dEpsilon_A,0.16095571095571087
ETA_dEpsilon_B,0.09676113360323879
ETA_dEpsilon_C,-0.06419457735247208
ETA_dEpsilon_D,0.055324074074074026
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.9375
MDEDescriptor,"0.0,0.0,0.0,0.0,8.130617565829237,13.885688036695843,0.0,3.8090912374128565,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0"
APolDescriptor,32.54993
BCUTDescriptor,"11.849999999999998,15.994918914660813,-0.3025585577430462,0.18051153063726463,5.5864811018514,9.248450163347238"
BPolDescriptor,13.508069999999996
TPSADescriptor,52.05
ALOGPDescriptor,"2.8864,8.33130496,62.4729"
XLogPDescriptor,2.3430000000000004
VAdjMaDescriptor,5.169925001442312
WeightDescriptor,210.07931302
ChiPathDescriptor,"10.957819157813608,7.8264998404949235,7.056052446612375,6.004674484996896,4.921189593915157,4.073631338169267,2.723931511566938,1.8004643746278177,8.551614308670455,5.042854494794178,3.608751197777775,2.451519045367838,1.6213820369857568,1.0986723119533195,0.5436450992657788,0.29472188341799976"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.35830498571017655,0.5507693935246438,0.0,0.0,0.02282177322938192,0.093318756004983,0.1028633135961586"
AtomCountDescriptor,26
BondCountDescriptor,18
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"0.9553418012614795,0.0,0.16666666666666666,0.0,0.34867721219270403,0.0,0.03042903097250923,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,1,0,0,0,0"
ZagrebIndexDescriptor,86.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"33.231038694431,2.0769399184019375,8.849494068532643,3.1623429597042105,5.687151108828429"
FractionalPSADescriptor,0.2477635672535007
WienerNumbersDescriptor,"441.0,22.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.2073620322967082,3.2686452403502453,4.297766710574366,0.6339920730325483,0.7603191790404689,0.8157749733697466"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"11.11111111111111,4.704,2.3397612488521577"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,544.03
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"17.494429638093905,19.162729753806463,27.38064719436654,24.32545950761293,17.661003664119473"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.20814060186400504,-0.12870461577464234,0.020910574489175222,0.008490904078133948,-0.0021779995787341863"
EccentricConnectivityIndexDescriptor,249
AutocorrelationDescriptorPolarizability,"955.3039519612885,1114.8451691102146,1539.8465520847772,1331.0188227189333,981.2172106762696"
