DLiP-ID,C003HC
DLiP-Mol-ID,34014
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H27N5O4S/c1-15-13-24-19(14-23-15)20(27)22-12-11-16-7-9-18(10-8-16)31(29,30)26-21(28)25-17-5-3-2-4-6-17/h7-10,13-14,17H,2-6,11-12H2,1H3,(H,22,27)(H2,25,26,28)"
Standard Inchi Key(RDKit),ZJJXGWJIGJFDTL-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
SMILES(SDF),
MW(SDF),
MW(RDKit),445.545
MW Monoisotopic(RDKit),445.178375344
MolLogP(RDKit),2.07812
XLogP(SDF),
XLogP(CDK),2.256
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),130.15
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),31
QED Weighted(RDKit),0.59816168153141
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Runt-related transcription factor 1/Core-binding factor subunit beta
Common Target Pref Name,Runt-related transcription factor 1/Core-binding factor subunit beta
RDKit Descriptors
Ipc,7718338.411371263
qed,0.5981616815314104
Chi0,22.269373945685228
Chi1,14.831337023048244
TPSA,130.14999999999998
Chi0n,17.426867995952446
Chi0v,18.24336457688017
Chi1n,10.324437260199971
Chi1v,11.807600507794364
Chi2n,7.606765398013322
Chi2v,9.289167639422836
Chi3n,5.113916264423449
Chi3v,6.460808376486555
Chi4n,3.3987880001588153
Chi4v,4.314024862705542
MolMR,114.97440000000005
MolWt,445.54500000000024
fr_SH,0
Kappa1,22.670220071134082
Kappa2,10.34007512930902
Kappa3,6.744800730100012
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,2
fr_NH1,3
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1001.0705398115274
MolLogP,2.0781199999999993
NOCount,9
fr_Ar_N,2
fr_COO2,0
fr_urea,1
BalabanJ,1.4808622529805018
SMR_VSA1,18.00687135247258
