DLiP-ID,C0016G
BIC1,0.5184858835138881
BIC2,0.66781757016491
BIC3,0.8299901599357223
BIC4,0.882211234766279
BIC5,0.9002035489798128
CIC0,3.5282051856336025
CIC1,2.3298046951842055
CIC2,1.4785484174217207
CIC3,0.5540933454983801
CIC4,0.2564102564102564
CIC5,0.1538461538461542
GGI1,5.5
GGI2,3.333333333333334
GGI3,1.8125
GGI4,1.675555555555556
GGI5,1.1805555555555554
GGI6,0.7118367346938775
GGI7,0.3802083333333333
GGI8,0.17233560090702943
GGI9,0.06812499999999999
JGI1,0.21153846153846156
JGI2,0.09009009009009011
JGI3,0.04647435897435898
JGI4,0.046543209876543215
JGI5,0.03373015873015872
JGI6,0.020936374549819926
JGI7,0.01267361111111111
JGI8,0.008206457186049022
JGI9,0.005677083333333333
MIC0,19.693331254869737
MIC1,31.071777893330935
MIC2,39.603447814766916
MIC3,43.81070555650226
MIC4,44.675026520559506
MIC5,45.34266754620053
MPC2,37
MPC3,48
MPC4,61
MPC5,79
MPC6,84
MPC7,94
MPC8,95
MPC9,96
Mare,1.0015384615384622
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.13889142473562005
RPCG,0.12775941568653462
SIC0,0.3324623104288373
SIC1,0.5592001140670565
SIC2,0.7202581078607112
SIC3,0.8951653398258013
SIC4,0.9514870873033666
SIC5,0.9708922523820199
SaaN,0
SaaO,0
SaaS,0
Sare,39.060000000000024
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,68.5306842959172
TIC1,115.26830342344368
TIC2,148.46729825618058
TIC3,184.52104606119087
TIC4,196.1306865356277
TIC5,200.1306865356277
Vabc,286.96068750235975
WPol,39
apol,46.99789499999999
bpol,22.002104999999993
nRot,4
ABCGG,15.235330420514973
ATS0Z,1222.0
ATS0d,141.0
ATS0i,6226.672686931335
ATS0m,4852.066767000003
ATS0p,68.05010557273496
ATS0s,251.27169067215365
ATS0v,9641.935583527329
ATS1Z,1387.0
ATS1d,176.0
ATS1i,5998.507510077099
ATS1m,5371.237522000001
ATS1p,84.29101661000001
ATS1s,133.88734567901236
ATS1v,12023.843786825984
ATS2Z,1848.0
ATS2d,262.0
ATS2i,9790.659693318676
ATS2m,7041.232797999998
ATS2p,123.68141694484898
ATS2s,294.4938271604938
ATS2v,17425.449787165762
ATS3Z,2078.0
ATS3d,301.0
ATS3i,13235.121943864551
ATS3m,7780.170811
ATS3p,142.81877403164097
ATS3s,331.57716049382714
ATS3v,19525.09863279321
ATS4Z,2064.0
ATS4d,285.0
ATS4i,14160.577935006684
ATS4m,7610.077551999999
ATS4p,134.02015395564104
ATS4s,369.6543209876543
ATS4v,18328.44885990425
ATS5Z,2012.0
ATS5d,263.0
ATS5i,13798.008467784453
ATS5m,7474.104722999999
ATS5p,122.03307906618802
ATS5s,352.63734567901224
ATS5v,17203.77053376479
ATS6Z,1905.0
ATS6d,237.0
ATS6i,12802.881432269049
ATS6m,7087.336686999999
ATS6p,116.27729669364098
ATS6s,416.85185185185173
ATS6v,16434.7893502558
ATS7Z,1600.0
ATS7d,218.0
ATS7i,12485.41367988281
ATS7m,5802.884660999998
ATS7p,112.21141271449
ATS7s,353.1111111111111
ATS7v,15500.052962777641
ATS8Z,1150.0
ATS8d,179.0
ATS8i,12071.00012322302
ATS8m,3969.4675049999996
ATS8p,94.67342586964101
ATS8s,288.8240740740741
ATS8v,12863.731150362655
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.02867054382205897
JGI10,0.005734108764411794
JGT10,0.4816039141543378
Kier1,18.781065088757398
Kier2,8.131482834185537
Kier3,4.411458333333333
MAXdO,12.526741150163769
MID_C,35.62577412864031
MID_N,5.611075445842813
MID_O,5.246772528889935
MID_X,0.0
MID_h,13.102697132292834
MINdO,12.029368071302596
MPC10,86
MWC01,26.0
MWC02,4.844187086458591
MWC03,5.6937321388027
MWC04,6.583409222158765
MWC05,7.456454555176209
MWC06,8.353025845202325
MWC07,9.234740258799718
MWC08,10.134083267375377
MWC09,11.019857896125941
MWC10,11.92039522907888
NaaCH,11
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.2440999999999995
SRW02,3.970291913552122
SRW03,0.0
SRW04,5.303304908059076
SRW05,0.0
SRW06,6.846943139585379
SRW07,0.0
SRW08,8.481566013773087
SRW09,0.0
SRW10,10.162885884509508
SaaCH,18.476975092499757
SaaNH,0
SaaSe,0
SaaaC,1.6070297933988416
SaasC,0.42451336398757067
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.5773011673805317
SdssS,0
SsCH3,0
SsNH2,5.215134840207892
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,4.504497275762157
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.329762969996253
VE1_D,4.825673746841591
VE2_A,0.18040679041651053
VE2_D,0.20106973945173298
VE3_A,2.3409815365295796
VE3_D,2.4494190990476667
VR1_A,169.4567077877977
VR1_D,137.71502320723673
VR2_A,7.060696157824904
VR2_D,5.738125966968197
VR3_A,6.008066220269959
VR3_D,5.800655238134064
WPath,1287
Xc-3d,2.066599406832826
Xc-4d,0.2041241452319315
Xc-5d,0.5960614724715861
Xc-6d,0.10206207261596575
Xp-0d,17.156489770562874
Xp-1d,11.509168480202892
Xp-2d,10.61312652937038
Xp-3d,8.725893139017996
Xp-4d,6.97161838680652
Xp-5d,5.751872261653536
Xp-6d,3.869109092513555
Xp-7d,2.8610815203160347
ZMIC0,76.19276393492264
ZMIC1,58.18206383240672
ZMIC2,39.167963035892164
ZMIC3,29.051772681858456
ZMIC4,26.98731462561017
ZMIC5,25.807939470121156
nAcid,0
nAtom,39
nBase,0
nRing,3
piPC1,3.6506582412937387
piPC2,4.31748811353631
piPC3,4.882801922586371
piPC4,5.469114437490037
piPC5,6.07073772800249
piPC6,6.375397407989426
piPC7,6.793361026159662
piPC8,7.102338591824011
piPC9,7.43458957739318
AATS0Z,31.333333333333332
AATS0d,3.6153846153846154
AATS0i,159.65827402388038
AATS0m,124.41196838461546
AATS0p,1.7448745018649992
AATS0s,6.442863863388555
AATS0v,247.22911752634178
AATS1Z,33.829268292682926
AATS1d,4.2926829268292686
AATS1i,146.30506122139266
AATS1m,131.0057932195122
AATS1p,2.0558784539024395
AATS1s,3.265545016561277
AATS1v,293.26448260551183
AATS2Z,28.0
AATS2d,3.9696969696969697
AATS2i,148.3433286866466
AATS2m,106.6853454242424
AATS2p,1.873960862800742
AATS2s,4.4620276842499065
AATS2v,264.02196647220853
AATS3Z,23.885057471264368
AATS3d,3.4597701149425286
AATS3i,152.12783843522473
AATS3m,89.42725070114942
AATS3p,1.6415951038119652
AATS3s,3.811231729814105
AATS3v,224.42642106658863
AATS4Z,22.933333333333334
AATS4d,3.1666666666666665
AATS4i,157.3397548334076
AATS4m,84.55641724444443
AATS4p,1.4891128217293448
AATS4s,4.107270233196159
AATS4v,203.64943177671387
AATS5Z,23.3953488372093
AATS5d,3.058139534883721
AATS5i,160.4419589277262
AATS5m,86.90819445348835
AATS5p,1.4189892914673026
AATS5s,4.100434252081538
AATS5v,200.04384341586965
AATS6Z,23.8125
AATS6d,2.9625
AATS6i,160.0360179033631
AATS6m,88.5917085875
AATS6p,1.4534662086705121
AATS6s,5.210648148148147
AATS6v,205.4348668781975
AATS7Z,20.253164556962027
AATS7d,2.759493670886076
AATS7i,158.04321113775708
AATS7m,73.45423621518985
AATS7p,1.4203976292973417
AATS7s,4.469760900140646
AATS7v,196.20320206047649
AATS8Z,15.333333333333334
AATS8d,2.3866666666666667
AATS8i,160.94666830964027
AATS8m,52.926233399999994
AATS8p,1.2623123449285467
AATS8s,3.8509876543209876
AATS8v,171.51641533816874
AMID_C,1.484407255360013
AMID_N,0.23379481024345053
AMID_O,0.21861552203708065
AMID_X,0.0
AMID_h,0.5459457138455347
ATS0dv,344.44444444444446
ATS0pe,253.02450000000002
ATS0se,308.36963699999984
ATS1dv,288.3333333333333
ATS1pe,271.1972
ATS1se,324.0899359999999
ATS2dv,510.66666666666663
ATS2pe,436.2944000000001
ATS2se,522.613454
ATS3dv,504.66666666666663
ATS3pe,555.4446000000002
ATS3se,677.6861879999999
ATS4dv,494.33333333333337
ATS4pe,588.0072
ATS4se,718.862992
ATS5dv,476.3333333333333
ATS5pe,565.8464999999999
ATS5se,692.7114720000001
ATS6dv,503.0
ATS6pe,534.2106000000001
ATS6se,650.1282339999998
ATS7dv,383.0
ATS7pe,509.9592
ATS7se,625.6164459999999
ATS8dv,246.0
ATS8pe,474.882
ATS8se,587.4768519999999
ATSC0Z,409.58974358974365
ATSC0c,0.7139313284964495
ATSC0d,25.89743589743591
ATSC0i,64.77810966410352
ATSC0m,1863.7662996923082
ATSC0p,11.41415340783692
ATSC0s,97.96367961028456
ATSC0v,1918.3089198414054
ATSC1Z,86.8159105851414
ATSC1c,-0.4238175247351417
ATSC1d,6.671926364234062
ATSC1i,15.38885184515919
ATSC1m,372.2312521183439
ATSC1p,0.33367385948195993
ATSC1s,-22.757121887087862
ATSC1v,224.75116156853483
ATSC2Z,-13.100591715976314
ATSC2c,0.03139878673933885
ATSC2d,-1.9033530571992063
ATSC2i,9.216552854797397
ATSC2m,-63.86035809467368
ATSC2p,0.14336380872652232
ATSC2s,30.25663955649711
ATSC2v,-182.66701950038413
ATSC3Z,-2.879684418145956
ATSC3c,0.0479093193396584
ATSC3d,-4.001972386587768
ATSC3i,-21.282368726452226
ATSC3m,-4.298695390532075
ATSC3p,-1.5729105023528993
ATSC3s,6.844574956101548
ATSC3v,-234.7515279493045
ATSC4Z,-105.00197238658775
ATSC4c,0.17494964036244626
ATSC4d,-2.558185404339249
ATSC4i,-19.658615138815605
ATSC4m,-469.7741472899404
ATSC4p,-2.6078823950122816
ATSC4s,-20.921501415031795
ATSC4v,-516.1421911074196
ATSC5Z,6.135437212360301
ATSC5c,-0.30981464383482943
ATSC5d,-3.7225509533201833
ATSC5i,-5.162675147026154
ATSC5m,34.50880770414235
ATSC5p,-0.4019508088138052
ATSC5s,-41.78472194038828
ATSC5v,160.85586010703307
ATSC6Z,-25.03024326101248
ATSC6c,0.04689611911801097
ATSC6d,-7.917817225509534
ATSC6i,3.627128377075079
ATSC6m,-110.45158672781017
ATSC6p,0.043456634190260246
ATSC6s,30.87872015153194
ATSC6v,-38.68406403531829
ATSC7Z,-154.60486522024982
ATSC7c,0.22301586395763814
ATSC7d,-9.253780407626559
ATSC7i,-11.657798664454184
ATSC7m,-683.9077393254438
ATSC7p,-3.186402555161715
ATSC7s,6.8257132202209725
ATSC7v,-345.91132302939917
ATSC8Z,-185.87771203155813
ATSC8c,-0.11095330547474279
ATSC8d,-3.366863905325446
ATSC8i,-6.2751606834735405
ATSC8m,-860.5208694082845
ATSC8p,-1.042477075973087
ATSC8s,-45.83173939334907
ATSC8v,-536.4169689795513
AXp-0d,0.7148537404401197
AXp-1d,0.4426603261616497
AXp-2d,0.2868412575505508
AXp-3d,0.18178944039620826
AXp-4d,0.11428882601322163
AXp-5d,0.072808509641184
AXp-6d,0.04606082252992327
AXp-7d,0.03043703745017058
GATS1Z,0.8304561986398628
GATS1c,1.59004291294003
GATS1d,0.9126056508089829
GATS1i,0.9306877331383927
GATS1m,0.8143790279860533
GATS1p,1.0872953111016261
GATS1s,0.767024612384547
GATS1v,0.7836773967711202
GATS2Z,0.8806668791331366
GATS2c,0.9116882011616971
GATS2d,1.1894239423942388
GATS2i,0.9756278679186493
GATS2m,0.8745811345924119
GATS2p,0.9683504247730867
GATS2s,0.5727522549718291
GATS2v,0.9505582012528434
GATS3Z,1.012535456323422
GATS3c,0.8845445864550343
GATS3d,1.2059064527142365
GATS3i,1.13465010574338
GATS3m,1.00042548234328
GATS3p,1.1134822467251904
GATS3s,0.8338295789049306
GATS3v,1.0274640066430434
GATS4Z,1.2297942489879385
GATS4c,0.9776731324968861
GATS4d,1.1412541254125408
GATS4i,1.1401713291090714
GATS4m,1.211714984482736
GATS4p,1.171014248526407
GATS4s,1.2709886347549264
GATS4v,1.0602681719261275
GATS5Z,1.0982060965347757
GATS5c,1.4057387444198721
GATS5d,1.2028666820170384
GATS5i,1.0492662214458983
GATS5m,1.084316115542008
GATS5p,1.0462133241300258
GATS5s,1.4935732704709763
GATS5v,0.8931142159554799
GATS6Z,1.0727197320646047
GATS6c,1.2309827344412811
GATS6d,1.210544554455445
GATS6i,0.9979631725087666
GATS6m,1.0628123306296604
GATS6p,0.9857613252670369
GATS6s,1.1748467294916267
GATS6v,0.9141766153719106
GATS7Z,1.232508364066291
GATS7c,0.9487528565054515
GATS7d,1.1701466349166556
GATS7i,1.0686657929771688
GATS7m,1.219840680245575
GATS7p,1.1564481193836496
GATS7s,1.1364798609319198
GATS7v,1.048000588460851
GATS8Z,1.0298109427820206
GATS8c,0.99409036450718
GATS8d,0.8314851485148511
GATS8i,0.9533216796624571
GATS8m,1.054035853288572
GATS8p,0.8643651177257972
GATS8s,1.4382031010908845
GATS8v,1.1015353346122931
MATS1Z,0.20161878906882227
MATS1c,-0.5646810597138692
MATS1d,0.24506157932866468
MATS1i,0.2259741172025432
MATS1m,0.1899774827574922
MATS1p,0.027807326089622185
MATS1s,-0.2209698376634688
MATS1v,0.11144591366972503
MATS2Z,-0.01890003073175726
MATS2c,0.025988253753853042
MATS2d,-0.043429342934293305
MATS2i,0.08407384681312909
MATS2m,-0.020246994568515624
MATS2p,0.007421923891936574
MATS2s,0.18250563316342355
MATS2v,-0.056268102241305844
MATS3Z,-0.00315167319307668
MATS3c,0.03008215296190008
MATS3d,-0.06927278934790024
MATS3i,-0.14727771830931824
MATS3m,-0.0010339286541884492
MATS3p,-0.06177399113240038
MATS3s,0.03132036027176706
MATS3v,-0.05485740199351281
MATS4Z,-0.11108885271900167
MATS4c,0.10618879967543508
MATS4d,-0.04280528052805276
MATS4i,-0.13150635717826004
MATS4m,-0.10922442217813554
MATS4p,-0.09900711255519641
MATS4s,-0.0925443387036883
MATS4v,-0.11659311690269342
MATS5Z,0.006793015394201636
MATS5c,-0.19679391122830564
MATS5d,-0.06518535574487677
MATS5i,-0.036142041813353065
MATS5m,0.00839662302682813
MATS5p,-0.015969648508955003
MATS5s,-0.19342766223653562
MATS5v,0.038026337357380514
MATS6Z,-0.029791379742080865
MATS6c,0.03202248893906614
MATS6d,-0.14904702970297024
MATS6i,0.027296645317267637
MATS6m,-0.028890504425740947
MATS6p,0.0018560385874265752
MATS6s,0.15366282824161567
MATS6v,-0.009830784302862324
MATS7Z,-0.18634236330239165
MATS7c,0.15421152535892413
MATS7d,-0.17640055144754968
MATS7i,-0.08884352794822732
MATS7m,-0.18115218615270073
MATS7p,-0.13781435351318416
MATS7s,0.03439699189466799
MATS7v,-0.0890192124831205
MATS8Z,-0.23598347314385867
MATS8c,-0.08081410150241528
MATS8d,-0.06760396039603962
MATS8i,-0.05037324448531203
MATS8m,-0.24008957140505308
MATS8p,-0.04749262254823116
MATS8s,-0.2432789844088247
MATS8v,-0.14540766660899826
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,-3.8170329034391526
SdssSe,0
SdsssP,0
SpAD_A,30.9864939403696
SpAD_D,221.74306265798356
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,730
TMWC10,125.2398854991785
TSRW10,58.76499185947917
VE1_Dt,4.85601966099255
VE2_Dt,0.20233415254135625
VE3_Dt,2.455687839906968
VR1_Dt,133.2888280850633
VR2_Dt,5.553701170210971
VR3_Dt,5.7679871507116784
Xc-3dv,1.020283560735919
Xc-4dv,0.05103103630798288
Xc-5dv,0.18069652659115276
Xc-6dv,0.017010345435994292
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.24095096150485465
Xch-7d,0.31880831165847795
Xp-0dv,13.377692973058691
Xp-1dv,8.610278561310169
Xp-2dv,6.819357862933721
Xp-3dv,4.940818558636905
Xp-4dv,3.485366305798804
Xp-5dv,2.499017091020305
Xp-6dv,1.5161144317020787
Xp-7dv,0.9646144028370053
Xpc-4d,4.355254750665778
Xpc-5d,6.5908772800216
Xpc-6d,9.916210470103877
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,41
nFRing,1
nHBAcc,4
nHBDon,3
nHRing,0
nSpiro,0
naRing,3
piPC10,7.483565125327304
AATS0dv,8.831908831908832
AATS0pe,6.487807692307693
AATS0se,7.906913769230765
AATS1dv,7.032520325203252
AATS1pe,6.6145658536585366
AATS1se,7.904632585365851
AATS2dv,7.737373737373737
AATS2pe,6.610521212121213
AATS2se,7.918385666666667
AATS3dv,5.800766283524903
AATS3pe,6.384420689655174
AATS3se,7.789496413793103
AATS4dv,5.492592592592593
AATS4pe,6.533413333333334
AATS4se,7.987366577777777
AATS5dv,5.538759689922481
AATS5pe,6.579610465116278
AATS5se,8.054784558139536
AATS6dv,6.2875
AATS6pe,6.677632500000001
AATS6se,8.126602924999997
AATS7dv,4.848101265822785
AATS7pe,6.4551797468354435
AATS7se,7.91919551898734
AATS8dv,3.28
AATS8pe,6.33176
AATS8se,7.833024693333332
AATSC0Z,10.502301117685734
AATSC0c,0.018305931499908962
AATSC0d,0.664036817882972
AATSC0i,1.6609771708744494
AATSC0m,47.78887947928995
AATSC0p,0.29267060020094665
AATSC0s,2.5118892207765273
AATSC0v,49.18740820106168
AATSC1Z,2.1174612337839367
AATSC1c,-0.010337012798418092
AATSC1d,0.162729911322782
AATSC1i,0.3753378498819315
AATSC1m,9.07881102727668
AATSC1p,0.008138386816633168
AATSC1s,-0.5550517533436063
AATSC1v,5.481735648013045
AATSC2Z,-0.19849381387842902
AATSC2c,0.00047573919302028566
AATSC2d,-0.02883868268483646
AATSC2i,0.13964474022420298
AATSC2m,-0.9675811832526315
AATSC2p,0.002172178920098823
AATSC2s,0.45843393267419863
AATSC2v,-2.767682113642184
AATSC3Z,-0.03309982089822938
AATSC3c,0.0005506818314903264
AATSC3d,-0.04599968260445711
AATSC3i,-0.24462492789025547
AATSC3m,-0.04941029184519626
AATSC3p,-0.018079431061527578
AATSC3s,0.07867327535748905
AATSC3v,-2.6982934247046493
AATSC4Z,-1.1666885820731971
AATSC4c,0.0019438848929160695
AATSC4d,-0.028424282270436103
AATSC4i,-0.21842905709795118
AATSC4m,-5.219712747666004
AATSC4p,-0.028976471055692017
AATSC4s,-0.2324611268336866
AATSC4v,-5.734913234526885
AATSC5Z,0.07134229316698025
AATSC5c,-0.0036024958585445283
AATSC5d,-0.04328547620139748
AATSC5i,-0.060031106360769235
AATSC5m,0.40126520586212033
