DLiP-ID,C001RG
BIC5,0.848959093998636
CIC0,3.0767888079134864
CIC1,1.5575462150003796
CIC2,0.8427736111912387
CIC3,0.6205513889690168
CIC4,0.47240324082086804
CIC5,0.47240324082086804
GGI1,3.0
GGI2,1.5555555555555562
GGI3,1.5138888888888888
GGI4,0.7072222222222223
GGI5,0.5525
GGI6,0.14770975056689342
GGI7,0.08163265306122447
GGI8,0.0
GGI9,0.0
JGI1,0.1875
JGI2,0.07070707070707075
JGI3,0.07208994708994709
JGI4,0.037222222222222226
JGI5,0.03946428571428571
JGI6,0.016412194507432604
JGI7,0.020408163265306117
JGI8,0.0
JGI9,0.0
MIC0,19.22393262108904
MIC1,35.59575089913538
MIC2,37.131278720812034
MIC3,38.17031575784907
MIC4,38.3196490911824
MIC5,38.3196490911824
MPC2,22
MPC3,29
MPC4,40
MPC5,46
MPC6,45
MPC7,43
MPC8,37
MPC9,22
Mare,0.9774814814814815
NaaN,0
NaaO,0
NaaS,1
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,1
RNCG,0.2989463444451522
RPCG,0.20888243881677132
SIC0,0.3529207985439085
SIC1,0.6724325834645514
SIC2,0.8227563510581948
SIC3,0.8694918883597842
SIC4,0.9006489132275106
SIC5,0.9006489132275106
SaaN,0
SaaO,0
SaaS,1.5604166666666663
Sare,26.392
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,2.2047685185185184
TIC0,45.30866474474951
TIC1,86.32821475340339
TIC2,105.62707505625019
TIC3,111.62707505625019
TIC4,115.6270750562502
TIC5,115.6270750562502
Vabc,199.30985639722405
WPol,21
apol,32.27351599999999
bpol,16.506483999999997
nRot,1
ABCGG,10.41397257169977
ATS0Z,826.0
ATS0d,88.0
ATS0i,4329.010959903589
ATS0m,3275.301798
ATS0p,47.48645885818801
ATS0s,136.80898491083676
ATS0v,6331.487212588157
ATS1Z,799.0
ATS1d,110.0
ATS1i,4027.564664459201
ATS1m,3056.9617739999985
ATS1p,57.40779970999997
ATS1s,85.24382716049382
ATS1v,7855.474120079653
ATS2Z,1231.0
ATS2d,178.0
ATS2i,7501.111986070643
ATS2m,4662.053482000002
ATS2p,88.203960843943
ATS2s,131.8641975308642
ATS2v,11517.263607747296
ATS3Z,1271.0
ATS3d,183.0
ATS3i,9870.763451912775
ATS3m,4618.699449
ATS3p,98.321069002188
ATS3s,163.95061728395066
ATS3v,12242.704576353039
ATS4Z,1240.0
ATS4d,165.0
ATS4i,8957.89143691656
ATS4m,4522.839851000002
ATS4p,89.54984419333897
ATS4s,147.34259259259258
ATS4v,11028.020775232897
ATS5Z,793.0
ATS5d,111.0
ATS5i,7163.484516891747
ATS5m,2729.3534460000005
ATS5p,63.220840869396
ATS5s,159.99074074074076
ATS5v,8189.4824988245255
ATS6Z,542.0
ATS6d,84.0
ATS6i,6262.989796621696
ATS6m,1844.7958090000006
ATS6p,44.966963289396006
ATS6s,165.16666666666669
ATS6v,5941.592161582304
ATS7Z,323.0
ATS7d,49.0
ATS7i,5172.604403903695
ATS7m,981.5229559999996
ATS7p,31.430985403395997
ATS7s,112.66666666666664
ATS7v,3946.025811566271
ATS8Z,104.0
ATS8d,32.0
ATS8i,4490.974408204588
ATS8m,197.771616
ATS8p,18.609869902188
ATS8s,57.0
ATS8v,1848.4256193782169
C1SP1,1
C1SP2,2
C1SP3,1
C2SP1,0
C2SP2,1
C2SP3,4
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.45454545454545453
GGI10,0.0
JGI10,0.0
JGT10,0.44380388350626443
Kier1,11.484375
Kier2,4.8884297520661155
Kier3,2.397146254458977
MAXdO,10.980291477702192
MAXtN,9.081579743008314
MID_C,22.691663292566204
MID_N,3.735333620228366
MID_O,1.7022791400815127
MID_X,0.0
MID_h,7.5075374635788314
MINdO,10.980291477702192
MINtN,9.081579743008314
MPC10,14
MWC01,16.0
MWC02,4.343805421853684
MWC03,5.187385805840755
MWC04,6.075346031088684
MWC05,6.949856455000773
MWC06,7.847371836159788
MWC07,8.732788324973118
MWC08,9.632400353656184
MWC09,10.522584451585907
MWC10,11.422355034785037
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.4569800000000006
SRW02,3.4965075614664802
SRW03,0.0
SRW04,4.795790545596741
SRW05,2.3978952727983707
SRW06,6.297109319933935
SRW07,4.844187086458591
SRW08,7.896924656268864
SRW09,7.034387929915503
SRW10,9.550591175100745
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.861898148148149
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.10639172335600944
SdssS,0
SsCH3,1.472085695389267
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.738611111111111
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.3960903275804193
VE1_D,3.8090155402532484
VE2_A,0.22640602183869463
VE2_D,0.25393436935021657
VE3_A,1.6280899744309885
VE3_D,1.7428358754737696
VR1_A,82.88794430287126
VR1_D,68.16439029504939
VR2_A,5.525862953524751
VR2_D,4.544292686336626
VR3_A,4.822954735100909
VR3_D,4.627387400160658
WPath,351
Xc-3d,1.013747150773105
Xc-4d,0.0
Xc-5d,0.1916383190435099
Xc-6d,0.0
Xp-0d,10.836498814253964
Xp-1d,7.219545352812841
Xp-2d,6.405825243561922
Xp-3d,4.9743707931138905
Xp-4d,4.518494396903197
Xp-5d,3.4559564739326594
Xp-6d,2.3242155535393563
Xp-7d,1.4741165257086708
ZMIC0,49.193493398525696
ZMIC1,26.7455796179909
ZMIC2,24.03731714204954
ZMIC3,22.292956029335866
ZMIC4,21.772989362028166
ZMIC5,21.772989362028166
nAcid,0
nAtom,27
nBase,0
nRing,2
piPC1,3.1135153092103742
piPC2,3.6176519448255684
piPC3,4.1647253589839
piPC4,4.77964856532102
piPC5,5.069690056877571
piPC6,5.301748971849733
piPC7,5.333925794015404
piPC8,5.213916216314214
piPC9,4.957146609145269
AATS0Z,30.59259259259259
AATS0d,3.259259259259259
AATS0i,160.33373925568847
AATS0m,121.307474
AATS0p,1.7587577354884447
AATS0s,5.066999441142102
AATS0v,234.49952639215394
AATS1Z,28.535714285714285
AATS1d,3.9285714285714284
AATS1i,143.8415951592572
AATS1m,109.17720621428566
AATS1p,2.0502785610714276
AATS1s,3.0444223985890653
AATS1v,280.5526471457019
AATS2Z,24.62
AATS2d,3.56
AATS2i,150.02223972141286
AATS2m,93.24106964000003
AATS2p,1.76407921687886
AATS2s,2.637283950617284
AATS2v,230.34527215494592
AATS3Z,20.174603174603174
AATS3d,2.9047619047619047
AATS3i,156.67878495099643
AATS3m,73.31268966666666
AATS3p,1.560651888923619
AATS3s,2.6023907505388992
AATS3v,194.32864406909584
AATS4Z,21.379310344827587
AATS4d,2.8448275862068964
AATS4i,154.44640408476826
AATS4m,77.97999743103452
AATS4p,1.5439628309196374
AATS4s,2.5403895274584927
AATS4v,190.13828922815338
AATS5Z,17.622222222222224
AATS5d,2.466666666666667
AATS5i,159.1885448198166
AATS5m,60.65229880000001
AATS5p,1.4049075748754667
AATS5s,3.555349794238684
AATS5v,181.98849997387833
AATS6Z,14.263157894736842
AATS6d,2.210526315789474
AATS6i,164.81552096372883
AATS6m,48.547258131578964
AATS6p,1.1833411391946318
AATS6s,4.3464912280701755
AATS6v,156.3576884626922
AATS7Z,10.419354838709678
AATS7d,1.5806451612903225
AATS7i,166.85820657753854
AATS7m,31.662030838709665
AATS7p,1.013902754948258
AATS7s,3.634408602150537
AATS7v,127.2911552118152
AATS8Z,4.0
AATS8d,1.2307692307692308
AATS8i,172.7297849309457
AATS8m,7.6066006153846155
AATS8p,0.7157642270072307
AATS8s,2.1923076923076925
AATS8v,71.09329305300834
AMID_C,1.512777552837747
AMID_N,0.24902224134855772
AMID_O,0.11348527600543418
AMID_X,0.0
AMID_h,0.5005024975719221
ATS0dv,190.44444444444446
ATS0pe,166.5807
ATS0se,206.06608100000003
ATS1dv,177.33333333333334
ATS1pe,178.60900000000004
ATS1se,214.56386000000006
ATS2dv,223.33333333333334
ATS2pe,306.28829999999994
ATS2se,376.34758399999987
ATS3dv,216.0
ATS3pe,383.0195000000001
ATS3se,478.00192399999986
ATS4dv,191.33333333333331
ATS4pe,348.0045
ATS4se,435.056888
ATS5dv,164.0
ATS5pe,282.79699999999997
ATS5se,349.11136
ATS6dv,89.0
ATS6pe,237.7495999999999
ATS6se,293.54654000000005
ATS7dv,28.0
ATS7pe,192.16099999999997
ATS7se,240.94841599999998
ATS8dv,0.0
ATS8pe,144.45199999999997
ATS8se,189.68256000000002
ATSC0Z,327.6296296296297
ATSC0c,0.3538229442810474
ATSC0d,16.296296296296298
ATSC0i,45.24044366479625
ATSC0m,1477.9801646666665
ATSC0p,8.909427932178517
ATSC0s,55.05862927399279
ATSC0v,1434.6177525711616
ATSC1Z,18.347050754458134
ATSC1c,-0.23627580752027072
ATSC1d,6.729766803840875
ATSC1i,1.8957189641641234
ATSC1m,85.4853752345679
ATSC1p,0.8398750657781278
ATSC1s,3.3311618787410096
ATSC1v,81.84720799942909
ATSC2Z,117.46364883401917
ATSC2c,0.1713568104016424
ATSC2d,4.414266117969825
ATSC2i,-0.4163933464175589
ATSC2m,532.0030759506174
ATSC2p,1.5962060572724077
ATSC2s,11.354059999134426
ATSC2v,229.07750712992117
ATSC3Z,-32.20987654320991
ATSC3c,-0.2119037995889212
ATSC3d,-1.6913580246913575
ATSC3i,5.744078050462631
ATSC3m,-125.40887877777789
ATSC3p,1.91654893598227
ATSC3s,-7.294412267777608
ATSC3v,228.4883826069257
ATSC4Z,3.462277091906726
ATSC4c,0.181288911963279
ATSC4d,-10.15500685871056
ATSC4i,-22.600438922165484
ATSC4m,17.089835938271634
ATSC4p,-4.097567374988781
ATSC4s,-0.437952190365441
ATSC4v,-285.84872728099714
ATSC5Z,-236.67901234567898
ATSC5c,-0.10863902966749836
ATSC5d,-12.308641975308639
ATSC5i,-20.00664356392632
ATSC5m,-1063.681362888889
ATSC5p,-6.232436931424492
ATSC5s,-6.367097664651388
ATSC5v,-737.2833077350751
ATSC6Z,-79.8491083676269
ATSC6c,0.041098346345153455
ATSC6d,-7.379972565157749
ATSC6i,-1.9898786897987746
ATSC6m,-387.63302297530856
ATSC6p,-2.269730343042656
ATSC6s,5.2940533379998875
ATSC6v,-586.6520668120899
ATSC7Z,-110.13031550068587
ATSC7c,0.00042713350646134303
ATSC7d,0.9561042524005472
ATSC7i,-0.07482943594714336
ATSC7m,-524.3749512839505
ATSC7p,-1.2343614064385937
ATSC7s,-31.279312755319964
ATSC7v,-541.1779141679677
ATSC8Z,25.393689986282617
ATSC8c,-0.02497486104818039
ATSC8d,6.529492455418378
ATSC8i,2.7684599195065323
ATSC8m,113.907303654321
ATSC8p,1.674720809191799
ATSC8s,-8.701989496482208
ATSC8v,146.8507616351746
AXp-0d,0.7224332542835976
AXp-1d,0.4512215845508026
AXp-2d,0.29117387470736006
AXp-3d,0.17153002734875483
AXp-4d,0.11296235992257993
AXp-5d,0.07512948856375347
AXp-6d,0.051649234523096804
AXp-7d,0.03428177966764351
GATS1Z,0.7340605923581278
GATS1c,1.5887939871987709
GATS1d,0.7122564935064934
GATS1i,1.0298012939437824
GATS1m,0.7327146038052229
GATS1p,0.8344265610743287
GATS1s,0.4407636952673418
GATS1v,0.8787804265360455
GATS2Z,0.7253312231517068
GATS2c,0.5891566235918442
GATS2d,1.021090909090909
GATS2i,0.9954568584609021
GATS2m,0.7223115873552814
GATS2p,0.8967960609926448
GATS2s,0.37650300493024474
GATS2v,0.8988751547157914
GATS3Z,1.1891088789121795
GATS3c,1.179463022170511
GATS3d,1.0636363636363635
GATS3i,0.9387720563467652
GATS3m,1.1676780395197055
GATS3p,1.0226818144026528
GATS3s,0.8780719778044728
GATS3v,0.923698273023025
GATS4Z,1.2676740704935794
GATS4c,0.6150915736380838
GATS4d,1.3753918495297803
GATS4i,1.2447591198703611
GATS4m,1.2408312835323008
GATS4p,1.4295299253707667
GATS4s,0.7000041778230397
GATS4v,1.1187497993745112
GATS5Z,1.5598236491069406
GATS5c,1.4576178549002068
GATS5d,1.3649999999999998
GATS5i,1.3463143660521153
GATS5m,1.5417206493224238
GATS5p,1.4666148403642594
GATS5s,1.2491027194318818
GATS5v,1.2253131634980585
GATS6Z,0.7559884336661231
GATS6c,1.3218499290345285
GATS6d,1.217583732057416
GATS6i,1.0082614254690934
GATS6m,0.799411787546694
GATS6p,0.8008315777512413
GATS6s,1.388711039922419
GATS6v,1.1327530329184314
GATS7Z,0.9394951609256597
GATS7c,1.1722482869308222
GATS7d,0.6690615835777126
GATS7i,0.8531020861420023
GATS7m,0.9847090914493218
GATS7p,0.7817282336426885
GATS7s,2.5688810267415763
GATS7v,1.1858475019515324
GATS8Z,0.6806466199412162
GATS8c,0.5729108382753482
GATS8d,0.18409090909090908
GATS8i,0.6042233474472732
GATS8m,0.7136700696100954
GATS8p,0.5689123172135716
GATS8s,1.357643678850329
GATS8v,0.9009588687776307
MATS1Z,0.05399938632473102
MATS1c,-0.6439305011326322
MATS1d,0.3982142857142855
MATS1i,0.04040664872759508
MATS1m,0.05577363491724453
MATS1p,0.09090140622716647
MATS1s,0.058341296432535966
MATS1v,0.05501402257609803
MATS2Z,0.19360388876328274
MATS2c,0.2615225471172007
MATS2d,0.1462727272727274
MATS2i,-0.004970163615801366
MATS2m,0.19437450371881335
MATS2p,0.0967459726357916
MATS2s,0.1113575197998743
MATS2v,0.08622635097638766
MATS3Z,-0.04213365201382388
MATS3c,-0.2566705059053521
MATS3d,-0.04448051948051947
MATS3i,0.054414756719730395
MATS3m,-0.03636494157244324
MATS3p,0.09219201520833573
MATS3s,-0.05677905039432335
MATS3v,0.068257619404419
MATS4Z,0.004919425885067872
MATS4c,0.23851792415917342
MATS4d,-0.2900862068965516
MATS4i,-0.2325550575710839
MATS4m,0.00538276052128444
MATS4p,-0.21409772605952535
MATS4s,-0.0037028581750626266
MATS4v,-0.09275468028828537
MATS5Z,-0.4334388424146506
MATS5c,-0.18422609063114562
MATS5d,-0.453181818181818
MATS5i,-0.2653374981752592
MATS5m,-0.43181149043178846
MATS5p,-0.4197196708162079
MATS5s,-0.06938528345447478
MATS5v,-0.30835390392194534
MATS6Z,-0.17316777133881503
MATS6c,0.08253126905887276
MATS6d,-0.3217703349282296
MATS6i,-0.03125215094720437
MATS6m,-0.18635125847923645
MATS6p,-0.18101085173527426
MATS6s,0.06831924919748807
MATS6v,-0.29055247011631985
MATS7Z,-0.2927694675194912
MATS7c,0.0010514284379820212
MATS7d,0.05109970674486795
MATS7i,-0.0014406141845135
MATS7m,-0.3090120410041604
MATS7p,-0.12066868659604853
MATS7s,-0.49480477009737867
MATS7v,-0.32855337600797574
MATS8Z,0.08048835631924044
MATS8c,-0.07330059580973816
MATS8d,0.4160839160839159
MATS8i,0.0635479874707106
MATS8m,0.08003378977792287
MATS8p,0.1952014384364203
MATS8s,-0.16412833954189232
MATS8v,0.10629930347550724
MAXaaS,1.5604166666666663
MAXtsC,2.2047685185185184
MINaaS,1.5604166666666663
MINtsC,2.2047685185185184
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,18.870521212136836
SpAD_D,97.19340083335021
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.373407029478458
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,329
TMWC10,101.71389371494392
TSRW10,61.313393547539235
VE1_Dt,3.8592949593120482
VE2_Dt,0.2572863306208032
VE3_Dt,1.7559496218738413
VR1_Dt,63.773187638292356
VR2_Dt,4.251545842552824
VR3_Dt,4.560797953673318
Xc-3dv,0.6225498801343425
Xc-4dv,0.0
Xc-5dv,0.1369169186050411
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.3055555555555555
Xch-7d,0.508938338569237
Xp-0dv,9.408633882101602
Xp-1dv,5.859582595560048
Xp-2dv,4.813184057083154
Xp-3dv,3.779903550928958
Xp-4dv,3.217902637513749
Xp-5dv,2.2956577755835053
Xp-6dv,1.392561890401491
Xp-7dv,0.8741919657973218
Xpc-4d,2.0371737931196723
Xpc-5d,3.7304156139205213
Xpc-6d,5.477866069521237
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,28
nFRing,1
nHBAcc,3
nHBDon,1
nHRing,1
nSpiro,0
naRing,1
piPC10,4.385925275089539
AATS0dv,7.053497942386832
AATS0pe,6.169655555555556
AATS0se,7.632077074074075
AATS1dv,6.333333333333334
AATS1pe,6.3788928571428585
AATS1se,7.662995000000002
AATS2dv,4.466666666666667
AATS2pe,6.125765999999999
AATS2se,7.526951679999997
AATS3dv,3.4285714285714284
AATS3pe,6.079674603174605
AATS3se,7.5873321269841245
AATS4dv,3.2988505747126435
AATS4pe,6.0000775862068965
AATS4se,7.500980827586207
AATS5dv,3.6444444444444444
AATS5pe,6.284377777777777
AATS5se,7.758030222222222
AATS6dv,2.3421052631578947
AATS6pe,6.256568421052629
AATS6se,7.724908947368422
AATS7dv,0.9032258064516129
AATS7pe,6.19874193548387
AATS7se,7.772529548387096
AATS8dv,0.0
AATS8pe,5.5558461538461525
AATS8se,7.295483076923078
AATSC0Z,12.134430727023322
AATSC0c,0.013104553491890644
AATSC0d,0.6035665294924555
AATSC0i,1.6755719875850463
AATSC0m,54.74000609876543
AATSC0p,0.32997881230290804
AATSC0s,2.039208491629363
AATSC0v,53.13399083596895
AATSC1Z,0.6552518126592191
AATSC1c,-0.008438421697152526
AATSC1d,0.2403488144228884
AATSC1i,0.06770424872014727
AATSC1m,3.053049115520282
AATSC1p,0.02999553806350456
AATSC1s,0.11897006709789319
AATSC1v,2.9231145714081817
AATSC2Z,2.3492729766803833
AATSC2c,0.0034271362080328482
AATSC2d,0.0882853223593965
AATSC2i,-0.008327866928351177
AATSC2m,10.640061519012347
AATSC2p,0.03192412114544815
AATSC2s,0.22708119998268853
AATSC2v,4.581550142598424
AATSC3Z,-0.5112678816382525
AATSC3c,-0.0033635523744273204
AATSC3d,-0.026846952772878692
AATSC3i,0.09117584207083541
AATSC3m,-1.9906171234567918
AATSC3p,0.030421411682258256
AATSC3s,-0.11578432171075569
AATSC3v,3.6267997239194556
AATSC4Z,0.059694432619081486
AATSC4c,0.0031256708959186037
AATSC4d,-0.17508632515018208
AATSC4i,-0.3896627400373359
AATSC4m,0.294652343763304
AATSC4p,-0.07064771336187553
AATSC4s,-0.007550899833886913
AATSC4v,-4.928426332430985
AATSC5Z,-5.259533607681755
AATSC5c,-0.0024142006592777414
AATSC5d,-0.2735253772290809
AATSC5i,-0.4445920791983627
