DLiP-ID,T000M2
DLiP-Mol-ID,16198
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H23Cl2NO3/c23-17-8-6-15(7-9-17)20-21(16-2-1-3-18(24)12-16)28-19(10-11-26)22(27)25(20)13-14-4-5-14/h1-3,6-9,12,14,19-21,26H,4-5,10-11,13H2/t19-,20+,21-/m0/s1"
Standard Inchi Key(RDKit),BTFDOQOPNARQSS-HBMCJLEFSA-N
Canonical SMILES(RDKit),O=C1[C@H](CCO)O[C@@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N1CC1CC1
SMILES(SDF),
MW(SDF),
MW(RDKit),420.336
MW Monoisotopic(RDKit),419.105498956
MolLogP(RDKit),4.7956
XLogP(SDF),
XLogP(CDK),4.484
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),49.77
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),28
QED Weighted(RDKit),0.730918765627963
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,p53/MDM2
Common Target Pref Name,P53/HDM2
RDKit Descriptors
Ipc,4574385.338360197
qed,0.7309187656279628
Chi0,19.672997628507925
Chi1,13.562881945713372
TPSA,49.77
Chi0n,15.430589854154348
Chi0v,16.942447746191256
Chi1n,9.642840667628068
Chi1v,10.398769613646524
Chi2n,7.542976319669359
Chi2v,8.41584788061333
Chi3n,5.423779709450236
Chi3v,5.910853127577459
Chi4n,3.8450888902367373
Chi4v,4.169804502321554
MolMR,109.39880000000004
MolWt,420.3360000000002
fr_SH,0
Kappa1,19.71458694573698
Kappa2,8.417898385423705
Kappa3,4.20395837594817
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,837.9304390928172
MolLogP,4.795600000000005
NOCount,4
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.7752693912854114
SMR_VSA1,14.637927532712578
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,5.917906046161393
SMR_VSA5,37.5122384734226
SMR_VSA6,13.151638370425493
SMR_VSA7,69.70310615856953
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,1
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,174.561923368182
NHOHCount,1
PEOE_VSA1,14.743300079491233
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,47.46734805431147
PEOE_VSA7,54.151920549253845
PEOE_VSA8,29.61772662083416
PEOE_VSA9,6.041840829147961
RingCount,4
SMR_VSA10,29.10905950981654
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,419.1054989560001
NumHDonors,1
PEOE_VSA10,12.207932775496605
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
PEOE_VSA14,0.0
SlogP_VSA1,0.0
SlogP_VSA2,35.169221613216486
