DLiP-ID,C001C6
ATS8pe,215.59799999999998
ATS8se,270.571012
ATSC0Z,337.86666666666656
ATSC0c,0.5116690694705934
ATSC0d,14.966666666666669
ATSC0i,52.506217975704914
ATSC0m,1531.4569658666665
ATSC0p,9.476578119720969
ATSC0s,14.786746176903922
ATSC0v,1599.3298429958304
ATSC1Z,-35.99555555555556
ATSC1c,-0.3628495528444285
ATSC1d,2.967777777777778
ATSC1i,2.3036534600046394
ATSC1m,-154.15948906222232
ATSC1p,-0.04548070122279507
ATSC1s,-4.016862732645768
ATSC1v,68.98331580666891
ATSC2Z,22.5422222222222
ATSC2c,0.28823887141078314
ATSC2d,-4.614444444444443
ATSC2i,-26.13645852612609
ATSC2m,81.39943874222203
ATSC2p,-3.2873220151533764
ATSC2s,2.191425045301358
ATSC2v,-436.06714188909706
ATSC3Z,-81.93333333333332
ATSC3c,-0.25048474782536284
ATSC3d,-3.133333333333333
ATSC3i,-7.713753222993649
ATSC3m,-386.2873553333333
ATSC3p,-1.3639611209306661
ATSC3s,-5.559165269521923
ATSC3v,-446.4905874039008
ATSC4Z,90.12000000000002
ATSC4c,0.008929729862026585
ATSC4d,-1.8366666666666673
ATSC4i,-1.6292528176946848
ATSC4m,405.78309472
ATSC4p,2.5547055848708617
ATSC4s,-2.4182491236092054
ATSC4v,159.8284525595376
ATSC5Z,-39.05777777777777
ATSC5c,0.19391094187837526
ATSC5d,0.7522222222222226
ATSC5i,9.509407581309059
ATSC5m,-153.82083365777788
ATSC5p,0.47861737976665336
ATSC5s,2.786261960405764
ATSC5v,142.7996923800645
ATSC6Z,-135.1511111111111
ATSC6c,-0.28933922248047417
ATSC6d,-1.4877777777777776
ATSC6i,8.37279221395717
ATSC6m,-598.1259196844446
ATSC6p,-1.1817498124826868
ATSC6s,-2.7065615421090943
ATSC6v,-110.2122058079078
ATSC7Z,11.439999999999998
ATSC7c,0.25164320530099643
ATSC7d,-1.3900000000000001
ATSC7i,1.988527259002781
ATSC7m,48.766868973333374
ATSC7p,-0.8087909104403229
ATSC7s,3.7462489203881524
ATSC7v,-27.447422088932424
ATSC8Z,-106.90222222222225
ATSC8c,-0.1696841443201736
ATSC8d,-0.4922222222222222
ATSC8i,-3.8823515074951067
ATSC8m,-489.3986985022223
ATSC8p,-2.489862113591493
ATSC8s,-3.218843121814087
ATSC8v,-382.95977210794126
AXp-0d,0.7110338629300311
AXp-1d,0.4576213023898823
AXp-2d,0.3133265103805951
AXp-3d,0.2050606871575834
AXp-4d,0.13619211834215622
AXp-5d,0.09261723832334219
AXp-6d,0.06002643169248383
AXp-7d,0.04088913849448749
GATS1Z,0.9178558698474937
GATS1c,1.779397620445357
GATS1d,0.8750628637114733
GATS1i,1.039737374055111
GATS1m,0.910961879595266
GATS1p,0.8758736471743649
GATS1s,1.2824679300587902
GATS1v,0.8252896438867865
GATS2Z,0.6784433827604159
GATS2c,0.527455370189864
GATS2d,1.3604700753447376
GATS2i,1.321395211119202
GATS2m,0.6970630481476974
GATS2p,1.0279965212434248
GATS2s,0.6874498033604213
GATS2v,1.0576217110522077
GATS3Z,0.9706245067087612
GATS3c,1.3176778258457915
GATS3d,1.0657015590200445
GATS3i,1.0905268447629706
GATS3m,0.9825330057991357
GATS3p,0.9296665492060571
GATS3s,1.231607492625131
GATS3v,1.041238794986544
GATS4Z,0.883173056951772
GATS4c,1.0711929022240427
GATS4d,1.0708006095416716
GATS4i,0.9873427847785953
GATS4m,0.8825329672819213
GATS4p,0.8480780491100741
GATS4s,1.0392283826643454
GATS4v,0.9207132370400872
GATS5Z,1.651822448739694
GATS5c,0.8055445731212296
GATS5d,1.0100459650286688
GATS5i,0.9607357340628356
GATS5m,1.5913312274898126
GATS5p,1.3452376008879483
GATS5s,0.6974644268586926
GATS5v,0.9663042579932913
GATS6Z,1.706186112768784
GATS6c,1.498284124057987
GATS6d,1.086968330707806
GATS6i,0.9563704178923541
GATS6m,1.6597657514760233
GATS6p,1.355945443188901
GATS6s,1.031458054915225
GATS6v,1.0405419363314345
GATS7Z,0.8440213101815315
GATS7c,0.37786471972379543
GATS7d,1.0185026554737022
GATS7i,0.8619198735443859
GATS7m,0.8538858547388812
GATS7p,1.0013875661638756
GATS7s,0.6062840464073563
GATS7v,1.013814971560305
GATS8Z,1.1413426054310034
GATS8c,0.8529270676932271
GATS8d,0.7331607777042075
GATS8i,0.9498076314053342
GATS8m,1.150882201993645
GATS8p,1.1567278250933632
GATS8s,1.0397900628920465
GATS8v,1.1919241701488956
MATS1Z,-0.10310105150597045
MATS1c,-0.6862731196991092
MATS1d,0.1918959695380415
MATS1i,0.042458629549371504
MATS1m,-0.09741481846592635
MATS1p,-0.004644459347295214
MATS1s,-0.2628899197265841
MATS1v,0.04174126297161512
MATS2Z,0.04258677727585683
MATS2c,0.3595727577155847
MATS2d,-0.19679666398142437
MATS2i,-0.31773086142786666
MATS2m,0.033926574312496016
MATS2p,-0.2214185987243276
MATS2s,0.09459700782544014
MATS2v,-0.17403585013082679
MATS3Z,-0.12125098658247832
MATS3c,-0.2447722197518514
MATS3d,-0.10467706013363026
MATS3i,-0.07345561650015307
MATS3m,-0.12611760041025036
MATS3p,-0.07196485396412408
MATS3s,-0.18797797713620834
MATS3v,-0.13958677422274077
MATS4Z,0.1403854941220455
MATS4c,0.009185346745665198
MATS4d,-0.06458797327394211
MATS4i,-0.016331427325311756
MATS4m,0.13945546927710778
MATS4p,0.14188474677120355
MATS4s,-0.08607456173315592
MATS4v,0.0525971790982516
MATS5Z,-0.0737879729298561
MATS5c,0.24190037860322197
MATS5d,0.032080746813249315
MATS5i,0.11560220599350823
MATS5m,-0.06411117846189503
MATS5p,0.032237422760695765
MATS5s,0.12027426858032676
MATS5v,0.05699183330833406
MATS6Z,-0.29269255202417854
MATS6c,-0.41376670750154165
MATS6d,-0.07273616166005756
MATS6i,0.11668014881819308
MATS6m,-0.28577565136905797
MATS6p,-0.09124548690671161
MATS6s,-0.13393148572221797
MATS6v,-0.05042304298490514
MATS7Z,0.026045777426992902
MATS7c,0.3783142424177876
MATS7d,-0.07144080863457254
MATS7i,0.029132480152861864
MATS7m,0.024494959355325013
MATS7p,-0.06565100253752591
MATS7s,0.1948860083404434
MATS7v,-0.013201405388223059
MATS8Z,-0.2565434416263147
MATS8c,-0.26888812876715357
MATS8d,-0.026665864082345146
MATS8i,-0.059951996068374605
MATS8m,-0.2591060437129449
MATS8p,-0.21303123275341923
MATS8s,-0.17650081838473416
MATS8v,-0.1941487709309084
MAXdsN,4.315227859662383
MAXsSH,4.286388416477703
MINdsN,4.315227859662383
MINsSH,4.286388416477703
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,21.801799474297155
SpAD_D,143.70006714167317
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,281
TMWC10,103.70205252667722
TSRW10,48.915684964485216
VE1_Dt,4.056683577531937
VE2_Dt,0.2386284457371728
VE3_Dt,1.9309940380451047
VR1_Dt,79.5756673840403
VR2_Dt,4.6809216108259
VR3_Dt,4.907336611050832
Xc-3dv,0.4040939774482639
Xc-4dv,0.0
Xc-5dv,0.0
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1853954059492991
Xch-7d,0.2144276820809155
Xp-0dv,10.062357073896091
Xp-1dv,5.638759930913586
Xp-2dv,3.9415746212398797
Xp-3dv,2.3698227120633786
Xp-4dv,1.5928871585522937
Xp-5dv,0.9961762918366637
Xp-6dv,0.3898220800072311
Xp-7dv,0.22316388671358026
Xpc-4d,1.554634153382338
Xpc-5d,2.2582866108749364
Xpc-6d,2.960397532487145
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,31
nFRing,0
nHBAcc,2
nHBDon,3
nHRing,0
nSpiro,0
naRing,2
piPC10,6.248767950068896
AATS0dv,6.510288065843622
AATS0pe,6.061123333333334
AATS0se,7.4905165666666695
AATS1dv,6.845878136200717
AATS1pe,6.438677419354839
AATS1se,7.710306774193549
AATS2dv,5.425531914893617
AATS2pe,6.305212765957449
AATS2se,7.610777021276599
AATS3dv,3.740740740740741
AATS3pe,6.1624500000000015
AATS3se,7.5853154
AATS4dv,2.941520467836257
AATS4pe,5.957201754385964
AATS4se,7.459269473684212
AATS5dv,3.1631205673758864
AATS5pe,6.02243829787234
AATS5se,7.548374212765958
AATS6dv,3.21680216802168
AATS6pe,6.065951219512194
AATS6se,7.563194926829269
AATS7dv,2.991452991452991
AATS7pe,5.860610256410257
AATS7se,7.326725692307692
AATS8dv,2.4324324324324325
AATS8pe,5.826972972972973
AATS8se,7.312730054054054
AATSC0Z,11.262222222222219
AATSC0c,0.017055635649019782
AATSC0d,0.49888888888888894
AATSC0i,1.7502072658568304
AATSC0m,51.04856552888888
AATSC0p,0.3158859373240323
AATSC0s,0.49289153923013074
AATSC0v,53.31099476652768
AATSC1Z,-1.161146953405018
AATSC1c,-0.011704824285304146
AATSC1d,0.09573476702508961
AATSC1i,0.07431140193563353
AATSC1m,-4.972886743942656
AATSC1p,-0.001467119394283712
AATSC1s,-0.12957621718212153
AATSC1v,2.2252682518280293
AATSC2Z,0.479621749408983
AATSC2c,0.00613274194491028
AATSC2d,-0.09817966903073283
AATSC2i,-0.556094862258002
AATSC2m,1.731902951962171
AATSC2p,-0.069943021599008
AATSC2s,0.046626064793645915
AATSC2v,-9.278024295512703
AATSC3Z,-1.3655555555555554
AATSC3c,-0.00417474579708938
AATSC3d,-0.05222222222222221
AATSC3i,-0.1285625537165608
AATSC3m,-6.438122588888889
AATSC3p,-0.022732685348844435
AATSC3s,-0.09265275449203206
AATSC3v,-7.441509790065013
AATSC4Z,1.5810526315789477
AATSC4c,0.00015666192740397517
AATSC4d,-0.032222222222222235
AATSC4i,-0.028583382766573417
AATSC4m,7.119001661754386
AATSC4p,0.044819396225804595
AATSC4s,-0.04242542322121413
AATSC4v,2.8040079396410102
AATSC5Z,-0.8310165484633568
AATSC5c,0.004125764720816495
AATSC5d,0.016004728132387715
AATSC5i,0.20232782087891615
AATSC5m,-3.272783694846338
AATSC5p,0.010183348505673475
AATSC5s,0.059282169370335404
AATSC5v,3.038291327235415
AATSC6Z,-3.2963685636856366
