DLiP-ID,C000A2
DLiP-Mol-ID,30513
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C16H10O7/c1-21-6-2-10(19)14-12(3-6)23-16(20)13-7-4-8(17)9(18)5-11(7)22-15(13)14/h2-5,17-19H,1H3"
Standard Inchi Key(RDKit),XQDCKJKKMFWXGB-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1cc(O)c2c(c1)oc(=O)c1c3cc(O)c(O)cc3oc21
SMILES(SDF),
MW(SDF),
MW(RDKit),314.249
MW Monoisotopic(RDKit),314.04265266
MolLogP(RDKit),2.8178
XLogP(SDF),
XLogP(CDK),2.907
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),113.27
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),1
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),23
QED Weighted(RDKit),0.36546847159381
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,236439.53099789246
qed,0.3654684715938098
Chi0,16.30060042939172
Chi1,10.99040230064194
TPSA,113.27000000000001
Chi0n,11.78403502511383
Chi0v,11.78403502511383
Chi1n,6.613214631863894
Chi1v,6.613214631863894
Chi2n,5.052447018467872
Chi2v,5.052447018467872
Chi3n,3.7095927791561825
Chi3v,3.7095927791561825
Chi4n,2.6530977621873673
Chi4v,2.6530977621873673
MolMR,81.30840000000002
MolWt,314.249
fr_SH,0
Kappa1,13.322441267195883
Kappa2,4.3253404592314375
Kappa3,1.731119224140312
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1150.4298727855662
MolLogP,2.817800000000001
NOCount,7
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.2810941378577247
SMR_VSA1,28.890747012428857
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,7.109797541277533
SMR_VSA7,34.68559177699625
SMR_VSA8,0.0
SMR_VSA9,22.99804733313562
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,3
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,1
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,127.09825350332376
NHOHCount,3
PEOE_VSA1,28.890747012428857
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,6.06636706846161
PEOE_VSA8,23.585325419849624
PEOE_VSA9,7.109797541277533
RingCount,4
SMR_VSA10,32.907733068321114
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,3
ExactMolWt,314.04265266
NumHDonors,3
PEOE_VSA10,33.43751237878189
PEOE_VSA11,17.082043808210052
PEOE_VSA12,0.0
PEOE_VSA13,0.0
