DLiP-ID,T000T3
DLiP-Mol-ID,16500
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C25H41N3O4/c29-22(1-2-23(30)31)27-17-11-25(12-18-27)9-3-21(4-10-25)24(32)28-15-7-20(8-16-28)19-5-13-26-14-6-19/h19-21,26H,1-18H2,(H,30,31)"
Standard Inchi Key(RDKit),CHDAWJSUWXVORD-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)CCC(=O)N1CCC2(CCC(C(=O)N3CCC(C4CCNCC4)CC3)CC2)CC1
SMILES(SDF),
MW(SDF),
MW(RDKit),447.62
MW Monoisotopic(RDKit),447.309706792
MolLogP(RDKit),2.8884
XLogP(SDF),
XLogP(CDK),2.008
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),89.95
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),0
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.676396774096823
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,20222333.32863784
qed,0.6763967740968232
Chi0,22.5538309960614
Chi1,15.455927458031288
TPSA,89.95
Chi0n,19.526358526818196
Chi0v,19.526358526818196
Chi1n,12.948029228470595
Chi1v,12.948029228470595
Chi2n,10.798944616368367
Chi2v,10.798944616368367
Chi3n,9.026803826508877
Chi3v,9.026803826508877
Chi4n,6.744671925567196
Chi4v,6.744671925567196
MolMR,121.9725000000001
MolWt,447.6200000000004
fr_SH,0
