DLiP-ID,T007LA
DLiP-Mol-ID,25737
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H31NO3/c1-4-22(2,3)20(25)21(26)23-16-9-8-14-18(23)19(24)15-10-13-17-11-6-5-7-12-17/h5-7,11-12,18H,4,8-10,13-16H2,1-3H3/t18-/m0/s1"
Standard Inchi Key(RDKit),YEWAPFKTDRVDLG-SFHVURJKSA-N
Canonical SMILES(RDKit),CCC(C)(C)C(=O)C(=O)N1CCCC[C@H]1C(=O)CCCc1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),357.494
MW Monoisotopic(RDKit),357.230393852
MolLogP(RDKit),3.9648
XLogP(SDF),
XLogP(CDK),3.703
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),54.45
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),26
QED Weighted(RDKit),0.661715449450518
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,FKBP1A/FK506
Common Target Pref Name,FKBP1A/FK506
RDKit Descriptors
Ipc,564672.6439083903
qed,0.6617154494505176
Chi0,19.15648977056287
Chi1,12.364209190060024
TPSA,54.45
Chi0n,16.292914331521686
Chi0v,16.292914331521686
Chi1n,9.78577986975778
Chi1v,9.78577986975778
Chi2n,7.882152372879695
Chi2v,7.882152372879695
