DLiP-ID,T006VQ
AATSC6d,-0.03452121212121212
AATSC6i,-0.34327160289464925
AATSC6m,5.42597063409793
AATSC6p,-0.00479310834710846
AATSC6s,0.37948063719037667
AATSC6v,7.5068652805996265
AATSC7Z,-3.99650909090909
AATSC7c,0.006053286257618354
AATSC7d,-0.038763636363636354
AATSC7i,-0.35628188279989687
AATSC7m,-19.081925106590408
AATSC7p,-0.06679868868745874
AATSC7s,-0.42804159011237214
AATSC7v,-6.159309260284157
AATSC8Z,-4.0956
AATSC8c,-0.009474144503716822
AATSC8d,-0.02740000000000001
AATSC8i,0.044437094317835726
AATSC8m,-19.45933489033644
AATSC8p,0.0419617378870176
AATSC8s,-2.5723050754458168
AATSC8v,-3.4888989040138685
ATS0are,169.28889999999998
ATS1are,168.525
ATS2are,259.4
ATS3are,334.2190000000001
ATS4are,318.736
ATS5are,266.736
ATS6are,201.32200000000003
ATS7are,154.497
ATS8are,123.91500000000002
ATSC0dv,106.90074074074074
ATSC0pe,4.939583999999999
ATSC0se,3.6790334399999995
ATSC1dv,10.263723456790125
ATSC1pe,-0.3461473599999997
ATSC1se,-0.22252225760000016
ATSC2dv,-6.25945679012346
ATSC2pe,0.7611736000000003
ATSC2se,0.7032194559999995
ATSC3dv,-48.76983703703702
ATSC3pe,0.2147732800000009
ATSC3se,0.28210212479999963
ATSC4dv,-52.059753086419754
ATSC4pe,-2.0501599999999978
ATSC4se,-1.2627845199999999
ATSC5dv,29.384572839506177
ATSC5pe,-0.07771583999999829
ATSC5se,-0.2902764144000008
ATSC6dv,46.95719506172839
ATSC6pe,0.7331891199999998
ATSC6se,0.028286699199998974
ATSC7dv,-11.244009876543211
ATSC7pe,-1.399745920000001
ATSC7se,-1.2225417071999998
ATSC8dv,-41.60906666666667
ATSC8pe,-2.582261760000001
ATSC8se,-1.841558001599999
AXp-0dv,0.5534571566075359
AXp-1dv,0.29128116476438154
AXp-2dv,0.1567436369426541
AXp-3dv,0.08627198743819833
AXp-4dv,0.04747114752166398
AXp-5dv,0.02525306923391825
AXp-6dv,0.013260290274884724
AXp-7dv,0.007083733094266271
BertzCT,564.1321875173596
ECIndex,270
ETA_eta,9.154290416648077
GATS1dv,0.5197461979800736
GATS1pe,0.5976492072082307
GATS1se,0.6331187565729429
GATS2dv,0.7249369439286011
GATS2pe,0.5014005227970614
GATS2se,0.5065935470268518
GATS3dv,1.0742718436252072
GATS3pe,0.7883675411345757
GATS3se,0.7633335179637668
GATS4dv,1.1515563069929877
GATS4pe,1.0718943133672794
GATS4se,1.0248995616631307
GATS5dv,0.792106463341808
GATS5pe,0.7401414590967393
GATS5se,0.7379542254791988
GATS6dv,0.684020839790124
GATS6pe,0.7073764621768663
GATS6se,0.7588056260579336
GATS7dv,1.3500676545661163
GATS7pe,1.8270180425940912
GATS7se,1.8741480296866433
GATS8dv,2.044298622467363
GATS8pe,2.7998461004003574
GATS8se,2.8436677514950777
LogEE_A,3.7519628089243433
LogEE_D,66.85168000021876
MATS1dv,0.09231895676226173
MATS1pe,-0.0673809778313315
MATS1se,-0.058157587507758395
MATS2dv,-0.03659619630994948
MATS2pe,0.09631043828792067
MATS2se,0.11946402966100786
MATS3dv,-0.21933465450816259
MATS3pe,0.020903862474124353
MATS3se,0.036864579719194226
MATS4dv,-0.24349575468647508
MATS4pe,-0.20752354854173935
MATS4se,-0.17161905981479744
MATS5dv,0.15618020891864404
MATS5pe,-0.008939361548002081
MATS5se,-0.044829649852025096
MATS6dv,0.3327725549516619
MATS6pe,0.11244799218523323
MATS6se,0.005824713997640859
MATS7dv,-0.11952474662084131
MATS7pe,-0.32201504491802657
MATS7se,-0.3776132950832869
MATS8dv,-0.6081732101776657
MATS8pe,-0.8168266801414862
MATS8se,-0.7821169403396341
MAXaaCH,1.6597423784328544
MAXaasC,0.7887962962962967
MAXdssC,-0.9780661760589011
MDEC-22,7.613579363891523
MDEC-23,16.34801255547446
MDEC-33,4.664722954084385
MDEO-11,0.4999999999999999
MINaaCH,1.2805295729402872
MINaasC,-0.4744696397077346
MINdssC,-0.9780661760589011
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.4803921568627452
SM1_Dzi,0.8316324778685833
SM1_Dzm,1.5275048983927149
SM1_Dzp,-3.9288482424134186
SM1_Dzv,-1.2613599916791494
SddssSe,0
SpAD_Dt,216.99560073477778
SpAbs_A,21.54427217363051
SpAbs_D,133.7033600004376
SpMAD_A,1.2673101278606183
SpMAD_D,7.864903529437506
SpMax_A,2.3582944711822615
SpMax_D,66.85168000021876
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,37.3
TpiPC10,8.156463161719445
VAdjMat,5.169925001442312
VE1_DzZ,4.061159960876996
VE1_Dzi,4.057252890180129
VE1_Dzm,4.06160927534408
VE1_Dzp,4.000793156014452
VE1_Dzv,4.034694602775576
VE2_DzZ,0.23889176240452917
VE2_Dzi,0.23866193471647817
VE2_Dzm,0.2389181926672988
VE2_Dzp,0.23534077388320304
VE2_Dzv,0.23733497663385741
VE3_DzZ,1.9320968885195169
VE3_Dzi,1.9311343676253008
VE3_Dzm,1.9322075193781503
VE3_Dzp,1.917120881529008
VE3_Dzv,1.925558862875207
VR1_DzZ,79.80943517367606
VR1_Dzi,80.28732466663311
VR1_Dzm,79.76798292973629
VR1_Dzp,83.58853585110538
VR1_Dzv,81.79417668501176
VR2_DzZ,4.6946726572750626
VR2_Dzi,4.722783803919595
VR2_Dzm,4.692234289984488
VR2_Dzp,4.916972697123846
VR2_Dzv,4.811422157941869
VR3_DzZ,4.910269983787795
VR3_Dzi,4.91624000982471
VR3_Dzm,4.9097504585897465
VR3_Dzp,4.956534630781877
VR3_Dzv,4.934834302466984
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.051834038994012184
Xch-7dv,0.07617555675856037
Xpc-4dv,0.9617073074773675
Xpc-5dv,1.0091737615459686
Xpc-6dv,1.179133990286647
Zagreb1,86.0
Zagreb2,99.0
fragCpx,52.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,18
nBondsS,13
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,4
naHRing,0
AATS0are,6.7715559999999995
AATS1are,6.4817307692307695
AATS2are,6.484999999999999
AATS3are,6.427288461538463
AATS4are,6.37472
AATS5are,6.062181818181818
AATS6are,6.100666666666668
AATS7are,7.022590909090909
AATS8are,7.744687500000001
AATSC0dv,4.27602962962963
AATSC0pe,0.19758335999999996
AATSC0se,0.14716133759999997
AATSC1dv,0.39475859449192785
AATSC1pe,-0.013313359999999988
AATSC1se,-0.008558548369230775
AATSC2dv,-0.1564864197530865
AATSC2pe,0.01902934000000001
AATSC2se,0.017580486399999987
AATSC3dv,-0.9378814814814812
AATSC3pe,0.004130255384615402
AATSC3se,0.005425040861538454
AATSC4dv,-1.0411950617283952
AATSC4pe,-0.041003199999999955
AATSC4se,-0.025255690399999996
AATSC5dv,0.6678312008978676
AATSC5pe,-0.001766269090909052
AATSC5se,-0.006597191236363654
AATSC6dv,1.4229453049008605
AATSC6pe,0.022217852121212116
AATSC6se,0.0008571727030302719
AATSC7dv,-0.5110913580246914
AATSC7pe,-0.0636248145454546
AATSC7se,-0.05557007759999999
AATSC8dv,-2.600566666666667
AATSC8pe,-0.16139136000000007
AATSC8se,-0.11509737509999994
AETA_eta,0.538487671567534
ATSC0are,5.295263999999999
ATSC1are,-0.35745456000000003
ATSC2are,0.9441855999999995
ATSC3are,-0.11390112000000019
ATSC4are,-2.003075999999999
ATSC5are,-0.1338686400000013
ATSC6are,0.7790155199999983
ATSC7are,-1.3356283199999994
ATSC8are,-2.738388959999998
BCUTZ-1h,17.00110236083335
BCUTZ-1l,5.675577352146477
BCUTc-1h,0.45603777950732227
BCUTc-1l,-0.329739816334329
BCUTd-1h,3.180680462168305
BCUTd-1l,0.9728957116095007
BCUTi-1h,17.424769927001986
BCUTi-1l,10.935734691134849
BCUTm-1h,35.45051707577272
BCUTm-1l,11.686774512957454
BCUTp-1h,2.20786927564881
BCUTp-1l,0.5458636364087643
BCUTs-1h,8.001917846430253
BCUTs-1l,1.2999993984728404
BCUTv-1h,22.45586049210629
BCUTv-1l,13.304122115968333
BalabanJ,1.8068709236796154
Diameter,10
ETA_beta,24.5
GATS1are,0.6091568151930015
GATS2are,0.4922020885077683
GATS3are,0.8078742990543419
GATS4are,1.0485460215014772
GATS5are,0.6888505378665641
GATS6are,0.6263985052578027
GATS7are,1.8317603325262997
GATS8are,2.9628692733733386
HybRatio,0.0
Lipinski,True
LogEE_Dt,108.49780036738889
MATS1are,-0.06490824776485324
MATS2are,0.111442224599189
MATS3are,-0.010341345369400647
MATS4are,-0.18913844522199458
MATS5are,-0.014364104844013069
MATS6are,0.1114511519590471
MATS7are,-0.28662583292267474
MATS8are,-0.8080301095469458
NsssssAs,0
RotRatio,0.1111111111111111
SM1_Dzpe,1.0697763175607211
SM1_Dzse,1.0202737730997469
SMR_VSA1,14.291479626587348
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,58.86787512571548
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,96.24419097778593
SpAD_Dzi,98.82469685380866
SpAD_Dzm,96.03652634344434
SpAD_Dzp,121.01722965918168
SpAD_Dzv,107.9201743324804
SpAbs_Dt,216.99560073477784
SpDiam_A,4.716588942364525
SpDiam_D,102.60705553094621
SpMAD_Dt,12.764447102045752
SpMax_Dt,108.49780036738889
SsssssAs,0
VE1_Dzpe,4.059381950464682
VE1_Dzse,4.058797760309567
VE2_Dzpe,0.238787173556746
VE2_Dzse,0.2387528094299745
VE3_Dzpe,1.9316589841382235
VE3_Dzse,1.9315150626738222
VMcGowan,167.94999999999976
VR1_Dzpe,80.12386747648245
VR1_Dzse,80.16427571115128
VR2_Dzpe,4.713168675087203
VR2_Dzse,4.715545630067722
VR3_Dzpe,4.914202031744235
VR3_Dzse,4.914706226686184
mZagreb1,6.416666666666667
mZagreb2,3.7499999999999996
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,19
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.21181055999999995
AATSC1are,-0.013748252307692308
AATSC2are,0.02360463999999999
AATSC3are,-0.0021904061538461574
AATSC4are,-0.04006151999999998
AATSC5are,-0.00304246909090912
AATSC6are,0.02360653090909086
AATSC7are,-0.06071037818181815
AATSC8are,-0.1711493099999999
AETA_beta,1.4411764705882353
BCUTdv-1h,7.004058389279365
BCUTdv-1l,0.7740098349832224
BCUTpe-1h,3.9886608481485712
BCUTpe-1l,2.224617726246152
BCUTse-1h,4.009941663793477
BCUTse-1l,2.420669393986872
ETA_alpha,8.166666666666666
ETA_dBeta,4.5
ETA_eta_B,0.33882616190368964
ETA_eta_F,16.335542375094207
ETA_eta_L,2.9910655605760246
ETA_eta_R,25.489832791742284
ETA_psi_1,0.5361050328227571
LabuteASA,102.27799692200529
LogEE_DzZ,48.20917738047312
LogEE_Dzi,49.461267984426016
LogEE_Dzm,48.10811640103938
LogEE_Dzp,59.35307122888101
LogEE_Dzv,53.5890989333934
PEOE_VSA1,5.106527394840706
PEOE_VSA2,0.0
PEOE_VSA3,9.184952231746642
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,29.800041095617345
PEOE_VSA7,35.392371257240434
PEOE_VSA8,0.0
PEOE_VSA9,10.586084805438322
SM1_Dzare,1.078280247719186
SpAD_Dzpe,97.93837232318936
SpAD_Dzse,98.14454991381405
SpAbs_DzZ,94.93796260408348
SpAbs_Dzi,98.09090349098351
SpAbs_Dzm,94.68872790368607
SpAbs_Dzp,122.63499070017542
SpAbs_Dzv,108.43955785846592
SpDiam_Dt,152.72371118794442
SpMAD_DzZ,5.66142299869329
SpMAD_Dzi,5.813217461988745
SpMAD_Dzm,5.649207431967314
SpMAD_Dzp,7.118660568187158
SpMAD_Dzv,6.348245548969436
SpMax_DzZ,48.20917738047312
SpMax_Dzi,49.461267984426016
SpMax_Dzm,48.10811640103938
SpMax_Dzp,59.35307122888101
SpMax_Dzv,53.5890989333934
VE1_Dzare,4.059586507392742
VE2_Dzare,0.23879920631722015
VE3_Dzare,1.9317093740194418
VR1_Dzare,80.12494994906845
VR2_Dzare,4.713232349945203
VR3_Dzare,4.914215541642197
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48039215686274506
AETA_dBeta,0.2647058823529412
AETA_eta_B,0.019930950700217036
AETA_eta_F,0.9609142573584828
AETA_eta_L,0.17594503297506026
AETA_eta_R,1.4994019289260168
BCUTare-1h,4.107708550946511
BCUTare-1l,2.174355843279566
ETA_beta_s,10.0
ETA_dPsi_A,0.17789496717724285
ETA_dPsi_B,0.0
ETA_eta_BR,0.5108261619036896
ETA_eta_FL,5.084321839893382
ETA_eta_RL,8.075387400469406
LogEE_Dzpe,49.03211418027472
LogEE_Dzse,49.132291061207006
PEOE_VSA10,5.817220841045895
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,11.075832682792555
SlogP_VSA3,0.0
SlogP_VSA4,5.817220841045895
SlogP_VSA5,10.357988675768818
SlogP_VSA6,42.46456947923127
SlogP_VSA7,5.022633313741326
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,97.94236932160211
SpAbs_Dzpe,96.99445204298871
SpAbs_Dzse,97.24430834931428
SpDiam_DzZ,74.91946430935432
SpDiam_Dzi,76.30720894591789
SpDiam_Dzm,74.80842663810968
SpDiam_Dzp,87.91130270691245
SpDiam_Dzv,81.11777948163522
SpMAD_Dzpe,5.761080724893492
SpMAD_Dzse,5.77320881845965
SpMax_Dzpe,49.03211418027472
SpMax_Dzse,49.132291061207006
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,17
AETA_beta_s,0.5882352941176471
AETA_eta_BR,0.030048597759040563
AETA_eta_FL,0.29907775528784597
AETA_eta_RL,0.4750227882629062
DetourIndex,906
EState_VSA1,11.786526128997744
EState_VSA2,10.586084805438322
EState_VSA3,0.0
EState_VSA4,11.126902983393991
EState_VSA5,24.26546827384644
EState_VSA6,18.19910120538483
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,16.70746728507322
ETA_beta_ns,14.5
ETA_shape_p,0.20408163265306123
ETA_shape_x,0.0
ETA_shape_y,0.3673469387755102
GhoseFilter,True
LogEE_Dzare,49.03461291066689
SlogP_VSA10,4.39041504767482
SlogP_VSA11,0.0
SpAbs_Dzare,96.9909455736146
SpDiam_Dzpe,75.8044874617128
SpDiam_Dzse,75.92076469764328
SpMAD_Dzare,5.761315842447183
SpMax_Dzare,49.03461291066689
TopoPSA(NO),37.3
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,12.9747324998768
VSA_EState9,30.460047916404946
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8529411764705882
EState_VSA10,9.184952231746642
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.019607843137254936
FilterItLogS,-4.128992445208611
SpDiam_Dzare,75.79400320257588
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.7053333333333335
ETA_epsilon_2,0.8960784313725488
ETA_epsilon_3,0.438775510204082
ETA_epsilon_4,0.5738738738738742
ETA_epsilon_5,0.8629629629629628
AETA_beta_ns_d,0.058823529411764705
ETA_dEpsilon_A,0.26655782312925147
ETA_dEpsilon_B,0.13145945945945925
ETA_dEpsilon_C,-0.13509836366979222
ETA_dEpsilon_D,0.03311546840958601
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7058823529411765
MDEDescriptor,"0.0,0.0,0.0,0.0,7.613579363891523,16.34801255547446,0.0,4.664722954084385,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,32.555344
BCUTDescriptor,"11.85,34.96885341508155,-0.3277469240506923,0.2906728608605912,4.148428660541592,9.980561601079748"
BPolDescriptor,11.326655999999998
TPSADescriptor,37.3
ALOGPDescriptor,"4.0868,16.701934240000003,63.321400000000004"
XLogPDescriptor,4.359999999999999
VAdjMaDescriptor,5.169925001442312
WeightDescriptor,250.01968546
ChiPathDescriptor,"12.41384908344359,8.075387400469408,7.446576738363644,6.064710543832324,4.3003898895894554,3.405039955703382,2.332707679929111,1.5904233337077838,9.40877166232811,5.243060965758868,3.9185909235663527,2.674431610584148,1.6614901632582397,1.1111350462924026,0.5967130623698126,0.31876798924198213"
ChiChainDescriptor,"0.0,0.0,0.0,0.15137471507731048,0.2715915184188113,0.0,0.0,0.0,0.051834038994012184,0.07617555675856039"
AtomCountDescriptor,25
BondCountDescriptor,18
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.304737854124365,0.0,0.41666666666666663,0.0,0.5138614366947561,0.0,0.0787065789783181,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,9,3,0,0,0,0"
ZagrebIndexDescriptor,86.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"34.020231634643125,2.001190096155478,9.874162329148644,4.836526247534184,0.0"
FractionalPSADescriptor,0.14918825264248053
WienerNumbersDescriptor,"548.0,25.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.069110355048109,3.487476847049046,4.361913673517881,0.9617073074773674,1.0091737615459686,1.095518367388228"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"13.432098765432098,5.76,3.263267429760666"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,404.04
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"27.763932117973322,21.197739705228383,31.50576449173258,35.06454626055702,23.81369429893161"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.2935590986944268,-0.12888108481183644,-0.03080815618099036,0.013735291611430408,-3.4828073695792347E-4"
EccentricConnectivityIndexDescriptor,270
AutocorrelationDescriptorPolarizability,"1007.1515022670146,1160.0344929090982,1562.1903808242005,1491.5074540292153,1066.95729116568"
