DLiP-ID,C001PD
SZ,26.33333333333334
Si,34.28956546450805
Sm,25.66389143285321
Sp,22.912780838323364
Sv,23.257233869326267
nB,0
nC,16
nF,0
nH,8
nI,0
nN,2
nO,5
nP,0
nS,0
nX,0
ABC,18.53925470817579
AMW,9.936881334064523
IC0,1.6764659725018167
IC1,3.413085422941154
IC2,4.260332600569877
IC3,4.889680181354619
IC4,4.954196310386877
IC5,4.954196310386877
MID,47.760053592871394
Mpe,1.033270082226439
Mse,1.04938561661537
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,80.82610000000003
SdO,23.23824228074048
SdS,0
Spe,32.03137254901961
SsF,0
SsI,0
Sse,32.530954115076476
StN,0
fMF,0.5806451612903226
nBr,0
nCl,0
AMID,2.076524069255278
BIC0,0.30707701636535406
BIC1,0.6251723002243735
BIC2,0.7803619310893171
BIC3,0.8956390560259656
BIC4,0.9074564270526517
BIC5,0.9074564270526517
CIC0,3.277730337885058
CIC1,1.5411108874457211
CIC2,0.6938637098169975
CIC3,0.06451612903225623
CIC4,-1.7763568394002505e-15
CIC5,-1.7763568394002505e-15
GGI1,5.0
GGI2,2.88888888888889
GGI3,1.8125
GGI4,2.386666666666667
GGI5,1.0138888888888888
GGI6,0.6457142857142858
GGI7,0.2586805555555556
GGI8,0.19223985890652556
GGI9,0.10125
JGI1,0.19230769230769232
JGI2,0.07407407407407413
JGI3,0.04215116279069768
JGI4,0.0611965811965812
JGI5,0.02896825396825397
JGI6,0.024835164835164836
JGI7,0.013614766081871343
JGI8,0.016019988242210462
JGI9,0.014464285714285716
MIC0,16.789465178384816
MIC1,36.32333367453632
MIC2,47.014200170196204
MIC3,49.19709866065948
MIC4,49.262130918724
MIC5,49.262130918724
MPC2,39
MPC3,55
MPC4,78
MPC5,112
MPC6,130
MPC7,161
MPC8,187
MPC9,218
Mare,1.0482580645161288
NaaN,2
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,2
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.19409259087369524
RPCG,0.135557982607102
SIC0,0.33839312523546344
SIC1,0.6889281750473519
SIC2,0.8599442439609718
SIC3,0.9869774782850261
SIC4,1.0000000000000004
SIC5,1.0000000000000004
SaaN,8.213819129503653
SaaO,5.650088577097506
SaaS,0
Sare,32.495999999999995
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,19.176023634788066
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,51.97044514755632
TIC1,105.80564811117577
TIC2,132.0703106176662
TIC3,151.5800856219932
TIC4,153.5800856219932
TIC5,153.5800856219932
Vabc,231.84645321396584
WPol,43
apol,38.264344
bpol,13.777655999999999
nRot,1
ABCGG,14.067423959226938
ATS0Z,1002.0
ATS0d,138.0
ATS0i,4857.787468266492
ATS0m,3988.586551
ATS0p,53.81532323879201
ATS0s,260.02777777777777
ATS0v,8593.522614701875
ATS1Z,1084.0
ATS1d,173.0
ATS1i,4892.5068125196985
ATS1m,4239.058690000002
ATS1p,67.75724183200003
ATS1s,150.44444444444443
ATS1v,10729.135924446471
ATS2Z,1684.0
ATS2d,263.0
ATS2i,7707.753969573101
ATS2m,6578.294158999997
ATS2p,100.10022433999998
ATS2s,266.77777777777777
ATS2v,15888.419510952868
ATS3Z,1955.0
ATS3d,294.0
ATS3i,10496.429562284597
ATS3m,7534.910471
ATS3p,110.91332789454695
ATS3s,343.38888888888886
ATS3v,17684.57832042304
ATS4Z,1819.0
ATS4d,261.0
ATS4i,10150.349916426945
ATS4m,6975.849050999999
ATS4p,101.307116498547
ATS4s,337.6111111111111
ATS4v,16223.899358556322
ATS5Z,1684.0
ATS5d,224.0
ATS5i,9102.57874784915
ATS5m,6463.129931
ATS5p,92.10405226569799
ATS5s,394.55555555555566
ATS5v,14636.150383890405
ATS6Z,1297.0
ATS6d,179.0
ATS6i,8339.220051248549
ATS6m,4837.362257999999
ATS6p,78.19836668284901
ATS6s,329.3888888888889
ATS6v,12069.769537473747
ATS7Z,968.0
ATS7d,136.0
ATS7i,7309.038538509696
ATS7m,3577.480775
ATS7p,60.572065714244985
ATS7s,227.05555555555557
ATS7v,9096.417268783813
ATS8Z,665.0
ATS8d,90.0
ATS8i,5539.585122887395
ATS8m,2414.257999999999
ATS8p,40.792195873396004
ATS8s,175.2777777777778
ATS8v,6057.685257113869
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,14
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.037241097847158455
JGI10,0.007448219569431692
JGT10,0.4750801887802633
Kier1,16.467455621301774
Kier2,6.378698224852071
Kier3,2.909090909090909
MAXdO,12.201493134290754
MID_C,34.475900421923626
MID_N,4.171358447622318
MID_O,9.112794723325468
MID_X,0.0
MID_h,13.284153170947786
MINdO,11.036749146449724
MPC10,220
MWC01,26.0
MWC02,4.875197323201151
MWC03,5.765191102784844
MWC04,6.68586094706836
MWC05,7.599401333415815
MWC06,8.524962928680598
MWC07,9.447386828459384
MWC08,10.375208456421358
MWC09,11.301772241507571
MWC10,12.230945729639458
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,4
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.2447999999999997
SRW02,3.970291913552122
SRW03,0.0
SRW04,5.342334251964811
SRW05,0.0
SRW06,6.926577033222725
SRW07,0.0
SRW08,8.614864218589684
SRW09,0.0
SRW10,10.360057603961561
SaaCH,9.167790786654422
SaaNH,0
SaaSe,0
SaaaC,0.9536105337196616
SaasC,-0.34826588351389853
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.335319357553755
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.27174557515575
VE1_D,4.719878831657955
VE2_A,0.1857280684850326
VE2_D,0.20521212311556328
VE3_A,2.284931666442047
VE3_D,2.384692250944148
VR1_A,161.46871780290618
VR1_D,134.9118869261797
VR2_A,7.020379034908965
VR2_D,5.865734214181726
VR3_A,5.917220549021148
VR3_D,5.73753099884335
WPath,1084
Xc-3d,1.8546811588780518
Xc-4d,0.0
Xc-5d,0.5835556890660563
Xc-6d,0.0
Xp-0d,16.13746372257519
Xp-1d,11.041713895658196
Xp-2d,10.606931168370291
Xp-3d,9.095945150577451
Xp-4d,7.96061207537015
Xp-5d,7.291884967360709
Xp-6d,5.245242329108313
Xp-7d,4.18885121721014
ZMIC0,71.86726569063663
ZMIC1,47.65157801688642
ZMIC2,29.711217839277523
ZMIC3,25.441013214899996
ZMIC4,25.250419904552455
ZMIC5,25.250419904552455
nAcid,1
nAtom,31
nBase,0
nRing,4
piPC1,3.6635616461296463
piPC2,4.412798293340635
piPC3,5.1343267664388055
piPC4,5.850764665004847
piPC5,6.577904819919806
piPC6,7.107476660351854
piPC7,7.699669017139315
piPC8,8.244194455875016
piPC9,8.790785055221326
AATS0Z,32.32258064516129
AATS0d,4.451612903225806
AATS0i,156.70282155698362
AATS0m,128.66408229032257
AATS0p,1.7359781689932907
AATS0s,8.387992831541219
AATS0v,277.21040692586695
AATS1Z,31.88235294117647
AATS1d,5.088235294117647
AATS1i,143.89725919175584
AATS1m,124.67819676470593
AATS1p,1.992860053882354
AATS1s,4.424836601307189
AATS1v,315.5628213072491
AATS2Z,31.77358490566038
AATS2d,4.962264150943396
AATS2i,145.42932018062456
AATS2m,124.11875771698108
AATS2p,1.8886834781132071
AATS2s,5.033542976939203
AATS2v,299.7815002066579
AATS3Z,28.75
AATS3d,4.323529411764706
AATS3i,154.35925826889112
AATS3m,110.8075069264706
AATS3p,1.6310783513903964
AATS3s,5.049836601307189
AATS3v,260.06732824151527
AATS4Z,27.984615384615385
AATS4d,4.015384615384615
AATS4i,156.15922948349146
AATS4m,107.32075463076922
AATS4p,1.5585710230545693
AATS4s,5.194017094017093
AATS4v,249.59845167009726
AATS5Z,28.54237288135593
AATS5d,3.7966101694915255
AATS5i,154.28099572625678
AATS5m,109.54457510169492
AATS5p,1.5610856316219999
AATS5s,6.687382297551791
AATS5v,248.0703454896679
AATS6Z,24.01851851851852
AATS6d,3.314814814814815
AATS6i,154.4300009490472
AATS6m,89.58078255555554
AATS6p,1.448117901534241
AATS6s,6.099794238683128
AATS6v,223.51425069395827
AATS7Z,21.043478260869566
AATS7d,2.9565217391304346
AATS7i,158.89214214151514
AATS7m,77.77132119565218
AATS7p,1.3167840372661954
AATS7s,4.935990338164252
AATS7v,197.74820149530026
AATS8Z,19.558823529411764
AATS8d,2.6470588235294117
AATS8i,162.92897420257046
AATS8m,71.00758823529408
AATS8p,1.1997704668645883
AATS8s,5.155228758169935
AATS8v,178.16721344452554
AMID_C,1.498952192257549
AMID_N,0.18136341076618775
AMID_O,0.3962084662315421
AMID_X,0.0
AMID_h,0.5775718769977298
ATS0dv,422.0
ATS0pe,220.41120000000004
ATS0se,261.5578200000001
ATS1dv,427.0
ATS1pe,236.476
ATS1se,277.5825839999999
ATS2dv,659.0
ATS2pe,370.15960000000007
ATS2se,434.3135160000001
ATS3dv,761.0
ATS3pe,480.27440000000007
ATS3se,568.865748
ATS4dv,708.0
ATS4pe,460.85139999999996
ATS4se,547.228932
ATS5dv,637.0
ATS5pe,421.38610000000017
ATS5se,499.8409079999999
ATS6dv,445.0
ATS6pe,375.87520000000006
ATS6se,451.5295679999999
ATS7dv,317.0
ATS7pe,308.3312000000001
ATS7se,374.5536359999999
ATS8dv,219.0
ATS8pe,230.4257
ATS8se,281.201296
ATSC0Z,196.7096774193548
ATSC0c,1.4584915653282051
ATSC0d,21.870967741935477
ATSC0i,48.705363643574685
ATSC0m,923.5076477419353
ATSC0p,6.584354795232772
ATSC0s,92.02688172043007
ATSC0v,1203.8504266524915
ATSC1Z,-10.326742976066594
ATSC1c,-0.7788223364676263
ATSC1d,6.173777315296568
ATSC1i,-0.9665978248017306
ATSC1m,-41.94768668470315
ATSC1p,0.6798480741508959
ATSC1s,-16.818013643195744
ATSC1v,113.6786615222708
ATSC2Z,12.91571279916754
ATSC2c,-0.06804205327081111
ATSC2d,0.8980228928199776
ATSC2i,-22.98494661115091
ATSC2m,55.927830634755935
ATSC2p,-1.830331244208028
ATSC2s,13.919094693028093
ATSC2v,-211.83719896405805
ATSC3Z,0.7981269510926126
ATSC3c,0.05322559319154808
ATSC3d,2.928199791883453
ATSC3i,-2.1009682490417405
ATSC3m,8.097294791883712
ATSC3p,0.12507430989704538
ATSC3s,-10.92366169499364
ATSC3v,57.44881667036883
ATSC4Z,-9.262226847034338
ATSC4c,-0.24814824001278118
ATSC4d,-8.406867845993757
ATSC4i,10.206755920037534
ATSC4m,-41.39420703954194
ATSC4p,-0.07772889860197771
ATSC4s,-17.05188461093768
ATSC4v,33.43150694144582
ATSC5Z,15.875130072840799
ATSC5c,0.7332916875290376
ATSC5d,-11.754422476586889
ATSC5i,5.880174246545659
ATSC5m,56.83522868470368
ATSC5p,-0.9189515364503116
ATSC5s,49.279483177245936
ATSC5v,-251.22940639053056
ATSC6Z,-93.2684703433923
ATSC6c,-0.5882073224247872
ATSC6d,-5.807492195629552
ATSC6i,-14.132585257060168
ATSC6m,-441.52247222788765
ATSC6p,-1.6321372665306717
ATSC6s,2.4110590819747935
ATSC6v,-521.6750691309953
ATSC7Z,-3.1821019771071803
ATSC7c,0.07991492315416016
ATSC7d,-1.3569198751300715
ATSC7i,-4.73537450232261
ATSC7m,-15.372699907388451
ATSC7p,-0.8434738673556348
ATSC7s,-13.687738466874784
ATSC7v,-103.8071712867337
ATSC8Z,-11.391259105098865
ATSC8c,0.24491141471169894
ATSC8d,0.5931321540062444
ATSC8i,4.450699572128241
ATSC8m,-56.014202555671474
ATSC8p,0.2896679829579867
ATSC8s,-8.280379234593596
ATSC8v,-25.466237618070977
AXp-0d,0.7016288575032692
AXp-1d,0.4246813036791614
AXp-2d,0.27197259406077673
AXp-3d,0.16538082091959003
AXp-4d,0.10205912917141219
AXp-5d,0.06510611578000633
AXp-6d,0.040348017916217796
AXp-7d,0.026017709423665467
GATS1Z,0.6190071961877569
GATS1c,1.344756423553557
GATS1d,0.685840707964602
GATS1i,0.9875759263435417
GATS1m,0.6149271398662842
GATS1p,0.7970264771159489
GATS1s,0.790742949046184
GATS1v,0.6682939977489539
GATS2Z,0.5726282047315235
GATS2c,0.8068914674561051
GATS2d,0.9317081315745536
GATS2i,1.2659995765809464
GATS2m,0.5779352781217332
GATS2p,1.0412065866257445
GATS2s,0.5252088566921775
GATS2v,0.8686168964148976
GATS3Z,0.8387996064283373
GATS3c,0.8857378325448791
GATS3d,0.8875585632483085
GATS3i,1.059812365443694
GATS3m,0.8360734872599394
GATS3p,0.8980239917742847
GATS3s,0.8284956647845799
GATS3v,0.8384224281813354
GATS4Z,0.9197467013144286
GATS4c,1.088255695923914
GATS4d,1.1712049012933972
GATS4i,0.9368661057955895
GATS4m,0.916907283952045
GATS4p,0.9243283533013427
GATS4s,0.9613969018654422
GATS4v,0.8696236591458886
GATS5Z,0.8556014475432347
GATS5c,0.8247301847318377
GATS5d,1.2786860656967156
GATS5i,0.9142315842031071
GATS5m,0.8626910942950513
GATS5p,1.0131804273756135
GATS5s,0.7551220265708689
GATS5v,0.9943013547044163
GATS6Z,1.2793812178856458
GATS6c,1.230499714575345
GATS6d,1.1176663389052772
GATS6i,1.0611344505447395
GATS6m,1.2792964391432078
GATS6p,1.1400688836280377
GATS6s,1.1895175686289787
GATS6v,1.2297273231901245
GATS7Z,1.1819448999672026
GATS7c,0.8504547660538675
GATS7d,0.9840323201231246
GATS7i,1.0067726731380295
GATS7m,1.1853131701564241
GATS7p,1.1134713614062768
GATS7s,1.178078112021865
GATS7v,1.1951000781597352
GATS8Z,1.336696699014142
GATS8c,0.8587683166577958
GATS8d,0.8875585632483085
GATS8i,0.8670168972209756
GATS8m,1.3400804744721866
GATS8p,1.008097687659042
GATS8s,1.1998305777881642
GATS8v,1.1998970737961305
MATS1Z,-0.04786525958366291
MATS1c,-0.48687475157541793
MATS1d,0.25737463126843674
MATS1i,-0.018094717203761938
MATS1m,-0.04141429722432686
MATS1p,0.09414156719222815
MATS1s,-0.16662600075375136
MATS1v,0.08609723358753464
MATS2Z,0.038404178295389176
MATS2c,-0.027287221296229697
MATS2d,0.024016252017587763
MATS2i,-0.27602761524822567
MATS2m,0.03542201820513364
MATS2p,-0.16259316795594422
MATS2s,0.08846716438804633
MATS2v,-0.10292373039821925
MATS3Z,0.0018496903517064439
MATS3c,0.01663678367272047
MATS3d,0.06103591879229566
MATS3i,-0.01966506924857354
MATS3m,0.003997166467660707
MATS3p,0.008659796208072224
MATS3s,-0.05411358619512538
MATS3v,0.02175511270964072
MATS4Z,-0.02245629083936726
MATS4c,-0.08114385093019716
MATS4d,-0.18332198774676656
MATS4i,0.09994458668679516
MATS4m,-0.021377032054211955
MATS4p,-0.00563011967610511
MATS4s,-0.08837023621740572
MATS4v,0.013244383856743095
MATS5Z,0.04240345542578564
MATS5c,0.26416940757747376
MATS5d,-0.2823858807059648
MATS5i,0.0634341445698469
MATS5m,0.03233603734252254
MATS5p,-0.07333124624910234
MATS5s,0.2813591998439456
MATS5v,-0.10964974432943721
MATS6Z,-0.2721930687657156
MATS6c,-0.23152315859201628
MATS6d,-0.15243635966349836
MATS6i,-0.16657612609345604
MATS6m,-0.27446075302881445
MATS6p,-0.1423021266599686
MATS6s,0.015040458658888678
MATS6v,-0.24876855600048223
MATS7Z,-0.010901649863818504
MATS7c,0.036925622583242175
MATS7d,-0.04181095293061431
MATS7i,-0.06552113369326171
MATS7m,-0.011217950394235485
MATS7p,-0.08633010503254929
MATS7s,-0.10023533685047414
MATS7v,-0.05811104534907966
MATS8Z,-0.05279937491559437
MATS8c,0.15310447404033733
MATS8d,0.024726704841228575
MATS8i,0.08331712326487391
MATS8m,-0.055301949088653164
MATS8p,0.04011160569239742
MATS8s,-0.08203861085241486
MATS8v,-0.019287459752234778
MAXaaN,4.402234032501889
MAXaaO,5.650088577097506
MAXsOH,10.171580372889897
MINaaN,3.8115850970017635
MINaaO,5.650088577097506
MINsOH,9.004443261898167
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,30.02440173577009
SpAD_D,195.47211886911094
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1249
TMWC10,125.80592689117854
TSRW10,58.21412502129091
VE1_Dt,4.792362896343736
VE2_Dt,0.20836360418885808
VE3_Dt,2.3999327105018895
VR1_Dt,125.90793986659831
VR2_Dt,5.474258255069492
VR3_Dt,5.668460126862653
Xc-3dv,0.5903728079407612
Xc-4dv,0.0
Xc-5dv,0.09744022266871184
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.23980536560709587
Xch-7d,0.5873329818425235
Xp-0dv,11.477700868529178
Xp-1dv,6.640188174996479
Xp-2dv,4.958417221133602
Xp-3dv,3.5009583454291042
Xp-4dv,2.4954585486792036
Xp-5dv,1.80321315575499
Xp-6dv,1.0254133168789115
Xp-7dv,0.6441258368683282
Xpc-4d,4.521627413870015
Xpc-5d,7.225577568942022
Xpc-6d,12.92844373769389
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,34
nFRing,1
nHBAcc,6
nHBDon,2
nHRing,2
nSpiro,0
naRing,4
piPC10,9.189243610774836
AATS0dv,13.612903225806452
AATS0pe,7.11003870967742
AATS0se,8.437349032258068
AATS1dv,12.558823529411764
AATS1pe,6.955176470588235
AATS1se,8.16419364705882
AATS2dv,12.433962264150944
AATS2pe,6.9841433962264166
AATS2se,8.194594641509436
AATS3dv,11.191176470588236
AATS3pe,7.062858823529413
AATS3se,8.365672764705883
AATS4dv,10.892307692307693
AATS4pe,7.090021538461538
AATS4se,8.418906646153847
AATS5dv,10.796610169491526
AATS5pe,7.142137288135596
AATS5se,8.471879796610168
AATS6dv,8.24074074074074
AATS6pe,6.960651851851853
AATS6se,8.361658666666665
AATS7dv,6.891304347826087
AATS7pe,6.702852173913045
AATS7se,8.142470347826086
AATS8dv,6.4411764705882355
AATS8pe,6.777226470588236
AATS8se,8.270626352941177
AATSC0Z,6.345473465140477
AATSC0c,0.04704811501058726
AATSC0d,0.7055150884495315
AATSC0i,1.5711407626959575
AATSC0m,29.790569281997914
AATSC0p,0.21239854178170234
AATSC0s,2.9686090877558087
AATSC0v,38.83388473072553
AATSC1Z,-0.3037277345901939
AATSC1c,-0.022906539307871364
AATSC1d,0.1815816857440167
AATSC1i,-0.028429347788286194
AATSC1m,-1.2337554907265633
AATSC1p,0.019995531592673407
AATSC1s,-0.49464746009399246
AATSC1v,3.3434900447726705
AATSC2Z,0.24369269432391585
AATSC2c,-0.0012838123258643607
AATSC2d,0.01694382816641467
AATSC2i,-0.4336782379462436
AATSC2m,1.0552420874482251
AATSC2p,-0.03453455177750996
AATSC2s,0.2626244281703414
AATSC2v,-3.996928282340718
AATSC3Z,0.011737161045479597
AATSC3c,0.0007827293116404129
AATSC3d,0.04306176164534489
AATSC3i,-0.030896591897672656
AATSC3m,0.11907786458652518
AATSC3p,0.0018393280867212555
AATSC3s,-0.1606420837499065
AATSC3v,0.8448355392701298
AATSC4Z,-0.14249579764668213
AATSC4c,-0.0038176652309658645
AATSC4d,-0.12933642839990395
AATSC4i,0.1570270141544236
AATSC4m,-0.6368339544544914
AATSC4p,-0.0011958292092611954
AATSC4s,-0.26233668632211815
AATSC4v,0.5143308760222434
AATSC5Z,0.2690700012345898
AATSC5c,0.012428672669983688
