DLiP-ID,I000YX
IC3,5.2820894560513825
IC4,5.604141168439423
IC5,5.65893568898737
MID,72.14066133579186
Mpe,0.9486435670158476
Mse,0.9888056350956309
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,137.89309999999995
SdO,27.676008668159643
SdS,0
Spe,69.25098039215688
SsF,0
SsI,0
Sse,72.18281136198105
StN,0
fMF,0.410958904109589
nBr,0
nCl,0
AMID,2.0611617524511963
BIC0,0.217049876748512
BIC1,0.500555780179186
BIC2,0.6959911489172709
BIC3,0.8241172224758019
BIC4,0.8743640736348152
BIC5,0.8829131730880881
CIC0,4.798667046158299
CIC1,2.981566878368207
CIC2,1.7289451973775964
CIC3,0.9077351028286351
CIC4,0.5856833904405949
CIC5,0.5308888698926477
GGI1,6.0
GGI2,4.222222222222223
GGI3,2.2222222222222223
GGI4,1.8794444444444447
GGI5,1.6644444444444444
GGI6,0.9290702947845804
GGI7,0.5390802154195011
GGI8,0.5011967750062987
GGI9,0.3984567901234568
JGI1,0.15384615384615385
JGI2,0.0767676767676768
JGI3,0.03968253968253968
JGI4,0.03356150793650794
JGI5,0.02972222222222222
JGI6,0.016590540978296077
JGI7,0.009626432418205377
JGI8,0.009112668636478161
JGI9,0.008301183127572016
MIC0,12.339675881247361
MIC1,27.493394113191854
MIC2,33.6451134146767
MIC3,37.11207201700409
MIC4,38.148864526652886
MIC5,38.80700151295425
MPC2,55
MPC3,75
MPC4,98
MPC5,123
MPC6,140
MPC7,164
MPC8,187
MPC9,220
Mare,0.9609863013698628
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.12416314513409162
RPCG,0.08936929042789236
SIC0,0.22474910225459332
SIC1,0.5183115692526689
SIC2,0.7206794504543388
SIC3,0.8533504311481035
SIC4,0.9053796460837708
SIC5,0.9142320004642093
SaaN,0
SaaO,0
SaaS,0
Sare,70.15199999999999
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,101.55449842868542
TIC1,234.20281067736218
TIC2,325.64419338967673
TIC3,385.5925302917509
TIC4,409.1023052960779
TIC5,413.102305296078
Vabc,467.0335604128209
WPol,56
apol,79.77213399999998
bpol,43.27786600000003
nRot,5
ABCGG,21.35683424173216
ATS0Z,1406.0
ATS0d,226.0
ATS0i,11919.769926376464
ATS0m,5518.990139
ATS0p,103.89979838426201
ATS0s,250.02777777777777
ATS0v,14869.210685921358
ATS1Z,1713.0
ATS1d,301.0
ATS1i,11282.066124590407
ATS1m,6403.971307000002
ATS1p,138.47534775000003
ATS1s,201.58333333333334
ATS1v,19629.70578099138
ATS2Z,2606.0
ATS2d,505.0
ATS2i,22102.9164553683
ATS2m,9466.213787
ATS2p,221.57982662818804
ATS2s,342.44444444444446
ATS2v,30261.172070228447
ATS3Z,2950.0
ATS3d,612.0
ATS3i,33803.75481529046
ATS3m,10302.4901
ATS3p,269.1531122156581
ATS3s,495.0277777777778
ATS3v,35079.16177189168
ATS4Z,3011.0
ATS4d,600.0
ATS4i,36935.934204931444
ATS4m,10445.031868000002
ATS4p,267.71382228354406
ATS4s,564.1666666666665
ATS4v,35097.642811720965
ATS5Z,3027.0
ATS5d,603.0
ATS5i,37303.44734662751
ATS5m,10478.228100000002
ATS5p,269.34178194869503
ATS5s,595.5555555555554
ATS5v,35239.14459778302
ATS6Z,3004.0
ATS6d,616.0
ATS6i,37643.91709239123
ATS6m,10470.298671999999
ATS6p,270.75878686433595
ATS6s,576.8611111111111
ATS6v,35090.40199582722
ATS7Z,2952.0
ATS7d,592.0
ATS7i,36245.72459901166
ATS7m,10286.293984
ATS7p,259.99363319894
ATS7s,588.9722222222223
ATS7v,34383.84121390119
ATS8Z,2904.0
ATS8d,555.0
ATS8i,33614.59799080418
ATS8m,10045.183398999998
ATS8p,267.422846606262
ATS8s,536.0555555555555
ATS8v,35106.99046203188
C1SP1,0
C1SP2,2
C1SP3,4
C2SP1,0
C2SP2,10
C2SP3,9
C3SP2,2
C3SP3,2
C4SP3,0
FCSP3,0.5172413793103449
GGI10,0.2106927864503622
JGI10,0.0051388484500088346
JGT10,0.3823497740656609
Kier1,26.600920447074294
Kier2,12.24
Kier3,6.189511111111111
MAXdO,13.863179825942723
MID_C,60.29938769395225
MID_N,8.239337726787205
MID_O,3.601935915052411
MID_X,0.0
MID_h,11.841273641839615
MINdO,13.81282884221692
MPC10,248
MWC01,39.0
MWC02,5.241747015059643
MWC03,6.1070228877422545
MWC04,6.99117688712121
MWC05,7.87587915949631
MWC06,8.767640577257792
MWC07,9.66097003203872
MWC08,10.55807580091745
MWC09,11.456683102015756
MWC10,12.357681526292865
NaaCH,10
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,1
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,3.2451000000000008
SRW02,4.3694478524670215
SRW03,0.0
SRW04,5.700443573390687
SRW05,3.044522437723423
SRW06,7.221835825288449
SRW07,5.351858133476067
SRW08,8.822764296703758
SRW09,7.4342573821331355
SRW10,10.466212786842876
SaaCH,20.786740791086757
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.4925117177680245
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.16731669686801376
SdssS,0
SsCH3,1.9947122367748618
SsNH2,6.152035079819171
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.500622398112755
SssPH,0
SssSe,0
SsssB,0
SsssN,3.8810725571092632
SsssP,0
VE1_A,4.829748459438831
VE1_D,5.812023433034366
VE2_A,0.13799281312682377
VE2_D,0.16605781237241043
VE3_A,2.8275573560125697
VE3_D,3.0126917460318845
VR1_A,424.7784110814832
VR1_D,249.68863600663045
VR2_A,12.136526030899521
VR2_D,7.1339610287608695
VR3_A,7.3043306157603745
VR3_D,6.772977654159276
WPath,3757
Xc-3d,2.1570657064356595
Xc-4d,0.0
Xc-5d,0.7384738188824415
Xc-6d,0.0
Xp-0d,24.36323207281991
Xp-1d,17.008040390846983
Xp-2d,15.337601109885595
Xp-3d,13.38248389277846
Xp-4d,10.957573193715076
Xp-5d,8.776338613518382
Xp-6d,6.095439568268096
Xp-7d,4.48886056839962
ZMIC0,119.3961190792297
ZMIC1,67.15086913047364
ZMIC2,43.263093603878325
ZMIC3,30.416479482152816
ZMIC4,27.070875795911174
ZMIC5,25.693399228608158
nAcid,0
nAtom,73
nBase,2
nRing,5
piPC1,3.871201010907891
piPC2,4.343805421853684
piPC3,4.799914262780603
piPC4,5.199877293734784
piPC5,5.607179793264784
piPC6,5.618133805122508
piPC7,5.884714177161102
piPC8,6.107301245433683
piPC9,6.381921764775731
AATS0Z,19.26027397260274
AATS0d,3.095890410958904
AATS0i,163.28451953940362
AATS0m,75.60260464383562
AATS0p,1.4232849093734523
AATS0s,3.4250380517503802
AATS0v,203.68781761536107
AATS1Z,22.246753246753247
AATS1d,3.909090909090909
AATS1i,146.5203392803949
AATS1m,83.16845853246755
AATS1p,1.79838113961039
AATS1s,2.6179653679653683
AATS1v,254.93124390897896
AATS2Z,18.09722222222222
AATS2d,3.5069444444444446
AATS2i,153.4924753845021
AATS2m,65.73759574305556
AATS2p,1.5387487960290835
AATS2s,2.3780864197530867
AATS2v,210.14702826547534
AATS3Z,13.981042654028435
AATS3d,2.9004739336492893
AATS3i,160.20736879284576
AATS3m,48.826967298578204
AATS3p,1.2756071668988536
AATS3s,2.3461032122169567
AATS3v,166.25195152555298
AATS4Z,13.26431718061674
AATS4d,2.643171806167401
AATS4i,162.7133665415482
AATS4m,46.01335624669604
AATS4p,1.1793560453019563
AATS4s,2.4853157121879583
AATS4v,154.615166571458
AATS5Z,13.276315789473685
AATS5d,2.6447368421052633
AATS5i,163.6116111694189
AATS5m,45.95714078947369
AATS5p,1.1813236050381362
AATS5s,2.6120857699805065
AATS5v,154.5576517446624
AATS6Z,13.004329004329005
AATS6d,2.6666666666666665
AATS6i,162.96068005364168
AATS6m,45.325968277056276
AATS6p,1.1721159604516707
AATS6s,2.497234247234247
AATS6v,151.90650214643819
AATS7Z,13.297297297297296
AATS7d,2.6666666666666665
AATS7i,163.26902972527773
AATS7m,46.33465758558558
AATS7p,1.1711424918871172
AATS7s,2.6530280280280283
AATS7v,154.88216763018556
AATS8Z,13.82857142857143
AATS8d,2.642857142857143
AATS8i,160.06951424192465
AATS8m,47.83420666190475
AATS8p,1.2734421266964857
AATS8s,2.5526455026455026
AATS8v,167.17614505729466
AMID_C,1.7228396483986357
AMID_N,0.2354096493367773
AMID_O,0.10291245471578317
AMID_X,0.0
AMID_h,0.3383221040525604
ATS0dv,388.0
ATS0pe,433.12610000000006
ATS0se,541.4865719999999
ATS1dv,400.0
ATS1pe,485.796
ATS1se,584.0923959999998
ATS2dv,559.0
ATS2pe,887.1602
ATS2se,1084.259932
ATS3dv,583.0
ATS3pe,1262.0830000000003
ATS3se,1573.0002879999997
ATS4dv,588.0
ATS4pe,1361.4334999999996
ATS4se,1706.0780320000001
ATS5dv,630.0
ATS5pe,1373.4116999999999
ATS5se,1719.3690000000001
ATS6dv,620.0
ATS6pe,1367.7694
ATS6se,1718.6596479999998
ATS7dv,577.0
ATS7pe,1335.069
ATS7se,1675.8401440000002
ATS8dv,516.0
ATS8pe,1267.2824999999998
ATS8se,1579.3375479999997
ATSC0Z,508.24657534246563
ATSC0c,0.880853582522654
ATSC0d,41.671232876712324
ATSC0i,105.89083880088442
ATSC0m,2432.802834876712
ATSC0p,16.727286563522878
ATSC0s,80.73972602739727
ATSC0v,3761.4452022934547
ATSC1Z,29.80840683054985
ATSC1c,-0.45319977555943275
ATSC1d,13.949521486207546
ATSC1i,-6.76366996353818
ATSC1m,143.47560460949484
ATSC1p,0.4160931218213183
ATSC1s,-2.8445664185484056
ATSC1v,167.56006130843943
ATSC2Z,-27.691874648151572
ATSC2c,-0.153145066252106
ATSC2d,-6.954212797898286
ATSC2i,-13.406126448253115
ATSC2m,-140.05180942803557
ATSC2p,-1.9519243457575963
ATSC2s,2.02216905402306
ATSC2v,-419.0997735881699
ATSC3Z,-62.575717770688655
ATSC3c,0.539112351612477
ATSC3d,-8.857947082004124
ATSC3i,8.281063080173562
ATSC3m,-314.51288598611376
ATSC3p,-3.6172866426660986
ATSC3s,1.6061800212672799
ATSC3v,-790.557629437378
ATSC4Z,-29.24620003753047
ATSC4c,-0.46867766100610964
ATSC4d,2.063426534058923
ATSC4i,-23.057633090164025
ATSC4m,-133.56578795909184
ATSC4p,-1.323116846451794
ATSC4s,-38.08867621609225
ATSC4v,-162.48815631419168
ATSC5Z,-57.05779696003
ATSC5c,-0.22574559780322578
ATSC5d,1.232313754925881
ATSC5i,-0.09403668338047622
ATSC5m,-266.22335302589636
ATSC5p,0.6378848766271388
ATSC5s,1.2029409311732375
ATSC5v,-80.28268462445419
ATSC6Z,97.11015199849878
ATSC6c,0.6142191187730239
ATSC6d,-0.43910677425408
ATSC6i,9.31694468096174
ATSC6m,450.12338234903365
ATSC6p,-0.6368286769500334
ATSC6s,35.658081566272614
ATSC6v,194.66260452931297
ATSC7Z,22.099455807843867
ATSC7c,-0.17226946131603543
ATSC7d,-5.849502720960778
ATSC7i,9.695573979911046
ATSC7m,128.019438648902
ATSC7p,4.09281312448621
ATSC7s,-24.370582348157892
ATSC7v,782.1260857046016
ATSC8Z,-191.01069619065484
ATSC8c,-0.2376759135935516
ATSC8d,-12.766560330268346
ATSC8i,-10.600180114272163
ATSC8m,-899.6007499193094
ATSC8p,-2.180267378359236
ATSC8s,-29.989090094034747
ATSC8v,-814.0795999924435
AXp-0d,0.6960923449377117
AXp-1d,0.43610359976530727
AXp-2d,0.27886547472519263
AXp-3d,0.17843311857037947
AXp-4d,0.11181197136443954
AXp-5d,0.07135234645136895
AXp-6d,0.04353885405905783
AXp-7d,0.02737110102682695
GATS1Z,0.9198930011824198
GATS1c,1.6126863019044897
GATS1d,0.9312226235303159
GATS1i,1.3313958838795423
GATS1m,0.9247432339304105
GATS1p,1.1241271010855916
GATS1s,0.6229733957932123
GATS1v,1.0531654852321923
GATS2Z,1.0123039189262037
GATS2c,1.2774576432712392
GATS2d,1.4338428665351743
GATS2i,1.2445952014409996
GATS2m,1.0165948402371598
GATS2p,1.1241402759458103
GATS2s,0.5675816743958073
GATS2v,1.0954035666804103
GATS3Z,1.0383063367516885
GATS3c,1.0195166833671634
GATS3d,1.2692447909363695
GATS3i,1.0293115786903209
GATS3m,1.0402936611627627
GATS3p,1.0689793882429104
GATS3s,0.8743794396100458
GATS3v,1.062254591177175
GATS4Z,1.0556116641894702
GATS4c,1.4703802451333248
GATS4d,1.0618043427260642
GATS4i,1.0642211832519997
GATS4m,1.0497913554501874
GATS4p,0.9860880380590122
GATS4s,1.6792414895159564
GATS4v,0.9712540186686953
GATS5Z,1.0789416941631749
GATS5c,1.4388641414761905
GATS5d,1.0571473061351604
GATS5i,1.0097203096036165
GATS5m,1.0725773421817173
GATS5p,0.9345113647632122
GATS5s,1.4556737746980275
GATS5v,0.9539786979041932
GATS6Z,0.9496362082206514
GATS6c,1.0407773403859086
GATS6d,1.1107354184277263
GATS6i,0.963268105195638
GATS6m,0.9492569251131239
GATS6p,0.9779942953542639
GATS6s,1.0038670186277918
GATS6v,0.951791399850853
GATS7Z,1.042056449204312
GATS7c,1.314733702334
GATS7d,1.2180286795671411
GATS7i,0.9344668434791368
GATS7m,1.0318892531871175
GATS7p,0.8773723498345297
GATS7s,1.9709087268469692
GATS7v,0.8820444464454231
GATS8Z,1.1552322939849222
GATS8c,1.2214355308017206
GATS8d,1.1148492533107919
GATS8i,1.0725884807238175
GATS8m,1.1498872900995385
GATS8p,1.0372769652811964
GATS8s,1.523118748687123
GATS8v,1.0550460820227183
MATS1Z,0.05560277144019266
MATS1c,-0.48777338095775513
MATS1d,0.31736212505443284
MATS1i,-0.060555856932727053
MATS1m,0.0559117757090479
MATS1p,0.023582898111756727
MATS1s,-0.03340111327047196
MATS1v,0.04223260847780296
MATS2Z,-0.02762092789247655
MATS2c,-0.0881372819172077
MATS2d,-0.08460031777339463
MATS2i,-0.06418082434157549
MATS2m,-0.029183822752135487
MATS2p,-0.059155870816221104
MATS2s,0.01269669118417139
MATS2v,-0.056483689237026354
MATS3Z,-0.042596290845194014
MATS3c,0.21174636415135376
MATS3d,-0.07354228790612309
MATS3i,0.027056281522716472
MATS3m,-0.04472722306011348
MATS3p,-0.07481657663831852
MATS3s,0.006882517954103324
MATS3v,-0.07271419488095388
MATS4Z,-0.018505123511158773
MATS4c,-0.17110690341766296
MATS4d,0.015923908163826838
MATS4i,-0.07002503563330996
MATS4m,-0.017655715426723978
MATS4p,-0.02543722344539339
MATS4s,-0.15170699655406722
MATS4v,-0.013891974408358841
MATS5Z,-0.035944177596705894
MATS5c,-0.08205472194468376
MATS5d,0.009468320703138544
MATS5i,-0.00028433277785360107
MATS5m,-0.035037027085680184
MATS5p,0.012209695181138189
MATS5s,0.00477029288052538
MATS5v,-0.00683368821793965
MATS6Z,0.06038110452966797
MATS6c,0.22035884420800442
MATS6d,-0.00333000333000332
MATS6i,0.02780519906066459
MATS6m,0.058470329418942174
MATS6p,-0.012031173644831946
MATS6s,0.13956662705390233
MATS6v,0.01635455270617402
MATS7Z,0.01429805634430722
MATS7c,-0.06430939980432934
MATS7d,-0.046158584620123067
MATS7i,0.03010821590177816
MATS7m,0.017303696573658378
MATS7p,0.08045745741421784
MATS7s,-0.09925411499045708
MATS7v,0.06837414635255282
MATS8Z,-0.13064319469365018
MATS8c,-0.09379614996712875
MATS8d,-0.10649791803637962
MATS8i,-0.034798331542566646
MATS8m,-0.1285424167717969
MATS8p,-0.04530934929236342
MATS8s,-0.12911585721646804
MATS8v,-0.07523426768597402
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,6
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,46.62949413497226
SpAD_D,446.71665148731194
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.502141674288555
SssNH2,0
SsssAs,0
SsssCH,0.013504846679622595
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1384
TMWC10,153.016876987942
TSRW10,87.41134228802541
VE1_Dt,5.820085243258496
VE2_Dt,0.1662881498073856
VE3_Dt,3.0140778767394427
VR1_Dt,248.9389161151746
VR2_Dt,7.11254046043356
VR3_Dt,6.769970518058458
Xc-3dv,1.293275356917278
Xc-4dv,0.0
Xc-5dv,0.2797107422868081
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.21407617506269555
Xch-6d,0.5902069087198859
Xch-7d,0.8069636278212946
Xp-0dv,20.682732597643668
Xp-1dv,13.217517055479629
Xp-2dv,10.646007821877351
Xp-3dv,8.2670614615083
Xp-4dv,6.22538251439731
Xp-5dv,4.343099624691087
Xp-6dv,2.732038018243212
Xp-7dv,1.8445495890709585
Xpc-4d,5.768228570188093
Xpc-5d,8.638349818547777
Xpc-6d,13.306626287192243
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,3
nBonds,77
nFRing,0
nHBAcc,4
nHBDon,2
nHRing,3
nSpiro,0
naRing,2
piPC10,6.610864267445046
AATS0dv,5.315068493150685
AATS0pe,5.933234246575343
AATS0se,7.417624273972602
AATS1dv,5.194805194805195
AATS1pe,6.309038961038961
AATS1se,7.585615532467529
AATS2dv,3.8819444444444446
AATS2pe,6.160834722222223
AATS2se,7.529582861111111
AATS3dv,2.7630331753554502
AATS3pe,5.981436018957347
AATS3se,7.454977668246444
AATS4dv,2.590308370044053
AATS4pe,5.997504405286342
AATS4se,7.515762255506608
AATS5dv,2.763157894736842
AATS5pe,6.023735526315789
AATS5se,7.541092105263158
AATS6dv,2.683982683982684
AATS6pe,5.921079653679653
AATS6se,7.440085056277056
AATS7dv,2.599099099099099
AATS7pe,6.013824324324324
AATS7se,7.5488294774774785
AATS8dv,2.4571428571428573
AATS8pe,6.034678571428571
AATS8se,7.5206549904761895
AATSC0Z,6.9622818540063784
AATSC0c,0.012066487431817178
AATSC0d,0.5708388065303058
AATSC0i,1.4505594356285538
AATSC0m,33.32606623118784
AATSC0p,0.2291409118290805
AATSC0s,1.1060236442109215
AATSC0v,51.526646606759655
AATSC1Z,0.3871221666305175
AATSC1c,-0.005885711370901724
AATSC1d,0.1811626167039941
AATSC1i,-0.08783986965634
AATSC1m,1.8633195403830498
AATSC1p,0.005403806776900237
AATSC1s,-0.03694242102010917
AATSC1v,2.176104692317395
AATSC2Z,-0.19230468505660814
AATSC2c,-0.001063507404528514
AATSC2d,-0.04829314442984921
AATSC2i,-0.09309810033509108
AATSC2m,-0.9725820099169137
AATSC2p,-0.013555030178872197
AATSC2s,0.014042840652937918
AATSC2v,-2.910415094362291
AATSC3Z,-0.2965673827994723
AATSC3c,0.0025550348417652936
AATSC3d,-0.04198079185783945
AATSC3i,0.03924674445579887
AATSC3m,-1.4905823980384538
AATSC3p,-0.01714353859083459
AATSC3s,0.007612227588944454
AATSC3v,-3.746718622925962
AATSC4Z,-0.12883788562788753
AATSC4c,-0.002064659299586386
AATSC4d,0.009089984731537106
AATSC4i,-0.10157547616812346
AATSC4m,-0.5883955416700081
AATSC4p,-0.005828708574677506
AATSC4s,-0.16779152518102314
