DLiP-ID,T004R7
DLiP-Mol-ID,20927
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H22N2O3S/c22-19(20-14-13-16-8-3-1-4-9-16)18-12-7-15-21(18)25(23,24)17-10-5-2-6-11-17/h1-6,8-11,18H,7,12-15H2,(H,20,22)"
Standard Inchi Key(RDKit),OXPRGUHMWIHVAT-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(NCCc1ccccc1)C1CCCN1S(=O)(=O)c1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),358.463
MW Monoisotopic(RDKit),358.135113564
MolLogP(RDKit),2.1986
XLogP(SDF),
XLogP(CDK),2.759
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),66.48
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),25
QED Weighted(RDKit),0.860809267775037
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,FKBP1A/FK506
Common Target Pref Name,FKBP1A/FK506
RDKit Descriptors
Ipc,713335.2948123907
qed,0.8608092677750372
Chi0,17.70045984493289
Chi1,12.087353528756825
TPSA,66.48
Chi0n,13.966593624374037
Chi0v,14.783090205301763
Chi1n,8.473979876687393
Chi1v,9.914043205488037
Chi2n,6.11346087940077
Chi2v,8.004015480273173
Chi3n,4.411863164171902
Chi3v,6.334261825014631
Chi4n,3.1102516792376687
Chi4v,4.787739602986223
MolMR,96.51150000000004
MolWt,358.4630000000001
fr_SH,0
Kappa1,17.636872619037568
Kappa2,7.801150619201533
Kappa3,4.08274143923016
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,807.0775538784919
MolLogP,2.1986
NOCount,5
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.6371980064703986
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,9.622004595302565
SMR_VSA4,0.0
SMR_VSA5,30.199789173443765
SMR_VSA6,13.08951281182515
SMR_VSA7,66.2271221763131
SMR_VSA8,0.0
SMR_VSA9,0.0
