DLiP-ID,T002OF
GGI8,0.25825144872763917
GGI9,0.17687500000000003
JGI1,0.28
JGI2,0.09609609609609614
JGI3,0.04391891891891892
JGI4,0.06396825396825398
JGI5,0.030833333333333338
JGI6,0.020159716060337177
JGI7,0.018823099415204676
JGI8,0.013592181511981008
JGI9,0.011054687500000002
MIC0,12.710868825295748
MIC1,32.105552072248514
MIC2,38.989616461981335
MIC3,40.00948710417739
MIC4,40.058657835884716
MIC5,40.058657835884716
MPC2,37
MPC3,46
MPC4,56
MPC5,75
MPC6,77
MPC7,77
MPC8,89
MPC9,93
Mare,0.9960975609756096
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,2
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.2213642842979283
RPCG,0.14948678799900186
SIC0,0.26373845337701723
SIC1,0.6513370223713459
SIC2,0.8126134554242986
SIC3,0.9020767958593957
SIC4,0.9111817915295879
SIC5,0.9111817915295879
SaaN,0
SaaO,0
SaaS,0
Sare,40.839999999999996
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,19.280730667115915
SsSH,0
SssO,11.139179876610884
SssS,0
StCH,0
StsC,0
TIC0,57.93269166298138
TIC1,143.0724507653907
TIC2,178.49837273061124
TIC3,198.1498571850145
TIC4,200.14985718501447
TIC5,200.14985718501447
Vabc,286.510738257208
WPol,37
apol,46.072273999999986
bpol,22.397726
nRot,2
ABCGG,14.06603862175199
ATS0Z,986.0
ATS0d,142.0
ATS0i,6538.072575068982
ATS0m,3894.883335
ATS0p,61.419252287282006
ATS0s,221.75694444444446
ATS0v,9264.765516066464
ATS1Z,1096.0
ATS1d,174.0
ATS1i,6176.031025323699
ATS1m,4167.869493000002
ATS1p,78.46182493200001
ATS1s,149.26388888888889
ATS1v,11742.22386919792
ATS2Z,1699.0
ATS2d,277.0
ATS2i,10862.223922094592
ATS2m,6434.412545
ATS2p,117.025622999943
ATS2s,257.48611111111114
ATS2v,17404.988144201117
ATS3Z,1910.0
ATS3d,303.0
ATS3i,15281.515479750897
ATS3m,6908.346344999998
ATS3p,136.223494253094
ATS3s,366.13888888888886
ATS3v,19804.8194277415
ATS4Z,1580.0
ATS4d,276.0
ATS4i,17918.240952165826
ATS4m,5485.039911999999
ATS4p,126.52897049837598
ATS4s,361.13888888888886
ATS4v,17281.86520232471
ATS5Z,1286.0
ATS5d,232.0
ATS5i,14535.070979422275
ATS5m,4594.172985
ATS5p,104.24699021377198
ATS5s,266.98611111111114
ATS5v,14233.864310812982
ATS6Z,1213.0
ATS6d,190.0
ATS6i,10435.391496243492
ATS6m,4393.577806999999
ATS6p,89.09193737364099
ATS6s,273.05555555555554
ATS6v,12526.706311959886
ATS7Z,1006.0
ATS7d,178.0
ATS7i,10314.228564426337
ATS7m,3552.234415
ATS7p,81.58247848218801
ATS7s,201.0555555555556
ATS7v,11215.301028148078
ATS8Z,952.0
ATS8d,162.0
ATS8i,8828.868706339737
ATS8m,3459.186731
ATS8p,71.67270098818801
ATS8s,189.16666666666674
ATS8v,10158.327349558069
C1SP1,0
C1SP2,1
C1SP3,2
C2SP1,0
C2SP2,10
C2SP3,2
C3SP2,2
C3SP3,1
C4SP3,0
FCSP3,0.2777777777777778
GGI10,0.11968166513621059
JGI10,0.009973472094684216
JGT10,0.5884197588988095
Kier1,17.8112
Kier2,7.086924762600439
Kier3,4.158790170132325
MAXdO,12.08821049330226
MID_C,37.21006291572081
MID_N,0.0
MID_O,9.370672689780003
MID_X,0.0
MID_h,9.370672689780003
MINdO,12.08821049330226
MPC10,88
MWC01,25.0
MWC02,4.8283137373023015
MWC03,5.673323267171493
MWC04,6.5638555265321274
MWC05,7.429520842786462
MWC06,8.31898612539206
MWC07,9.19207456316929
MWC08,10.082261156114397
MWC09,10.95903575173321
MWC10,11.850547040847962
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.685800000000001
SRW02,3.9318256327243257
SRW03,0.0
SRW04,5.293304824724492
SRW05,0.0
SRW06,6.844815479208263
SRW07,0.0
SRW08,8.481151420068972
SRW09,0.0
SRW10,10.161264387744689
SaaCH,10.94948124566631
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.2854530785589153
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.5138385508524397
SdssS,0
SsCH3,3.630424857611976
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.9180634826582055
VE1_D,4.728740043360936
VE2_A,0.17035058620253068
VE2_D,0.20559739318960593
VE3_A,2.1985066451485995
VE3_D,2.3865679143438654
VR1_A,293.61765679680633
VR1_D,128.19981187417724
VR2_A,12.765985078122014
VR2_D,5.573904864094663
VR3_A,6.51518755682089
VR3_D,5.686499199980482
WPath,1272
Xc-3d,2.4831025011061416
Xc-4d,0.2041241452319315
Xc-5d,0.6939837433578356
Xc-6d,0.14433756729740643
Xp-0d,16.612519696192862
Xp-1d,10.848173775453851
Xp-2d,10.761630469543295
Xp-3d,8.597476138396445
Xp-4d,6.421540158427581
Xp-5d,5.503371282829118
Xp-6d,3.810832269863669
Xp-7d,2.351001540548696
ZMIC0,80.50397134509254
ZMIC1,43.53221044551699
ZMIC2,27.604260683229022
ZMIC3,24.652253047635906
ZMIC4,24.48847002302039
ZMIC5,24.48847002302039
nAcid,0
nAtom,41
nBase,0
nRing,3
piPC1,3.4965075614664802
piPC2,4.0943445622221
piPC3,4.579852378003801
piPC4,5.073610093257644
piPC5,5.619494658133612
piPC6,5.750984076140496
piPC7,5.932825257901401
piPC8,6.238934790413249
piPC9,6.463224445709432
AATS0Z,24.048780487804876
AATS0d,3.4634146341463414
AATS0i,159.46518475778004
AATS0m,94.99715451219512
AATS0p,1.498030543592244
AATS0s,5.408705962059621
AATS0v,225.9698906357674
AATS1Z,25.488372093023255
AATS1d,4.046511627906977
AATS1i,143.6286284959
AATS1m,96.92719751162795
AATS1p,1.8246936030697678
AATS1s,3.47125322997416
AATS1v,273.0749737022772
AATS2Z,23.273972602739725
AATS2d,3.7945205479452055
AATS2i,148.79758797389852
AATS2m,88.14263760273973
AATS2p,1.6030907260266163
AATS2s,3.5272070015220702
AATS2v,238.4244951260427
AATS3Z,19.292929292929294
AATS3d,3.0606060606060606
AATS3i,154.35874221970602
AATS3m,69.7812762121212
AATS3p,1.3759948914453939
AATS3s,3.6983726150392813
AATS3v,200.04868108829797
AATS4Z,14.234234234234235
AATS4d,2.4864864864864864
AATS4i,161.4255941636561
AATS4m,49.41477398198197
AATS4p,1.1399006351205043
AATS4s,3.253503503503503
AATS4v,155.6924793002226
AATS5Z,14.28888888888889
AATS5d,2.577777777777778
AATS5i,161.5007886602475
AATS5m,51.046366500000005
AATS5p,1.1582998912641331
AATS5s,2.966512345679013
AATS5v,158.15404789792203
AATS6Z,18.104477611940297
AATS6d,2.8358208955223883
AATS6i,155.75211188423123
AATS6m,65.57578816417909
AATS6p,1.3297304085618058
AATS6s,4.0754560530679935
AATS6v,186.96576585014756
AATS7Z,15.476923076923077
AATS7d,2.7384615384615385
AATS7i,158.68043945271287
AATS7m,54.64976023076923
AATS7p,1.2551150535721232
AATS7s,3.0931623931623937
AATS7v,172.54309274073967
AATS8Z,17.0
AATS8d,2.892857142857143
AATS8i,157.65836975606675
AATS8m,61.77119162499999
AATS8p,1.2798696605033573
AATS8s,3.377976190476192
AATS8v,181.3987026706798
AMID_C,1.617828822422644
AMID_N,0.0
AMID_O,0.4074205517295653
AMID_X,0.0
AMID_h,0.4074205517295653
ATS0dv,348.0
ATS0pe,263.33299999999997
ATS0se,323.42022
ATS1dv,344.0
ATS1pe,283.34499999999997
ATS1se,338.7909239999999
ATS2dv,488.0
ATS2pe,473.9551000000001
ATS2se,573.0181879999998
ATS3dv,490.0
ATS3pe,650.5781
ATS3se,794.0584919999999
ATS4dv,401.0
ATS4pe,692.8016000000003
ATS4se,865.566232
ATS5dv,342.0
ATS5pe,544.0115
ATS5se,683.7442440000001
ATS6dv,334.0
ATS6pe,428.8678
ATS6se,527.176652
ATS7dv,256.0
ATS7pe,406.66810000000004
ATS7se,505.35072399999996
ATS8dv,224.0
ATS8pe,349.8235
ATS8se,433.546796
ATSC0Z,313.9024390243903
ATSC0c,1.258651646648372
ATSC0d,29.21951219512195
ATSC0i,55.40543818982645
ATSC0m,1484.9382235609758
ATSC0p,9.647192981646
ATSC0s,80.569783197832
ATSC0v,2037.8516116557062
ATSC1Z,3.224271267102915
ATSC1c,-0.7210726887595507
ATSC1d,8.672218917311127
ATSC1i,2.0862364966344895
ATSC1m,19.28436089946433
ATSC1p,0.4417191475919972
ATSC1s,-13.180741456804814
ATSC1v,111.34246473572435
ATSC2Z,89.85663295657346
ATSC2c,0.12404552201956794
ATSC2d,-9.805472932778104
ATSC2i,-6.295722932841637
ATSC2m,418.985205732897
ATSC2p,-0.6980009366350022
ATSC2s,12.470772192478025
ATSC2v,194.18809599146442
ATSC3Z,-151.52052349791794
ATSC3c,0.05704787997828607
ATSC3d,-6.822724568709099
ATSC3i,-18.485376286349354
ATSC3m,-716.9567243057705
ATSC3p,-3.4386913948380013
ATSC3s,-10.63428680018508
ATSC3v,-881.7754695966099
ATSC4Z,-70.22367638310529
ATSC4c,0.02179542581316648
ATSC4d,4.161808447352764
ATSC4i,0.45223124360736494
ATSC4m,-324.4527486650802
ATSC4p,-0.0288658948819987
ATSC4s,-21.32205532421179
ATSC4v,-155.88341249388097
ATSC5Z,125.58001189767995
ATSC5c,-0.4481986978356053
ATSC5d,0.24985127900059412
ATSC5i,11.077240173794387
ATSC5m,603.8031455978586
ATSC5p,2.502004015626002
ATSC5s,-5.313921111772087
ATSC5v,846.0139823125243
ATSC6Z,-8.645449137418211
ATSC6c,0.4871950770547111
ATSC6d,-2.1879833432480655
ATSC6i,-6.375099702403524
ATSC6m,-56.50138667281379
ATSC6p,-1.4402956657330006
ATSC6s,26.863436942296264
ATSC6v,-393.0281493011629
ATSC7Z,-41.942891136228425
ATSC7c,-0.06134903075121771
ATSC7d,0.212968471148126
ATSC7i,5.241515742036828
ATSC7m,-194.69983681618075
ATSC7p,0.692393657212
ATSC7s,-6.868592603608962
ATSC7v,-45.96963020692891
ATSC8Z,35.88935157644261
ATSC8c,-0.11572554491034223
ATSC8d,-5.714455681142175
ATSC8i,-0.9625861729707637
ATSC8m,173.28668630696015
ATSC8p,0.1248496058660001
ATSC8s,-2.7389450723775544
ATSC8v,202.0943138332308
AXp-0d,0.7222834650518636
AXp-1d,0.43392695101815404
AXp-2d,0.2908548775552242
AXp-3d,0.1869016551825314
AXp-4d,0.11467035997192108
AXp-5d,0.0733782837710549
AXp-6d,0.04949132818004765
AXp-7d,0.030532487539593457
GATS1Z,0.7793859886883142
GATS1c,1.4630440066495023
GATS1d,0.9709981752533293
GATS1i,1.060967696856277
GATS1m,0.7823817177750955
GATS1p,1.0323918062509523
GATS1s,0.8649635100730343
GATS1v,0.9152534073685317
GATS2Z,0.6991091100680141
GATS2c,0.8351263984318772
GATS2d,1.6127335513527112
GATS2i,1.1142803409093054
GATS2m,0.7050396531825797
GATS2p,1.078961673267782
GATS2s,0.6042862805318091
GATS2v,0.9188897646748041
GATS3Z,1.155863216469277
GATS3c,1.2143106095432605
GATS3d,1.113134685755721
GATS3i,1.1412674364995794
GATS3m,1.1522508618410066
GATS3p,1.1271842771124143
GATS3s,0.9475337969464319
GATS3v,1.1043857932511185
GATS4Z,1.1060991060991059
GATS4c,1.0010425719648122
GATS4d,0.8016363609018033
GATS4i,0.9455789656473288
GATS4m,1.101769295450545
GATS4p,0.950064152094195
GATS4s,1.1378387999422128
GATS4v,0.9949437797449925
GATS5Z,0.8190796857463524
GATS5c,0.8890939667037885
GATS5d,0.9658690409942498
GATS5i,0.8588542972661644
GATS5m,0.8182602050740727
GATS5p,0.8492232298625423
GATS5s,0.9801908643366415
GATS5v,0.8222995207722748
GATS6Z,0.9690243421586704
GATS6c,0.673409634326131
GATS6d,0.9296588842100018
GATS6i,1.0633322995906067
GATS6m,0.9751761099030295
GATS6p,1.07694081617971
GATS6s,0.7452620935985721
GATS6v,1.080703641275631
GATS7Z,1.0645149722072798
GATS7c,0.990230498138543
GATS7d,0.8108385771157057
GATS7i,0.9133854993148756
GATS7m,1.0627205470180752
GATS7p,0.9278826756123908
GATS7s,0.7724365173259817
GATS7v,0.9891947008715138
GATS8Z,0.8840326340326339
GATS8c,1.0636696485025436
GATS8d,1.2222752206057717
GATS8i,0.9914708572871503
GATS8m,0.8832026234046249
GATS8p,0.9716846581754416
GATS8s,1.0706852808647271
GATS8v,0.9105131558799978
MATS1Z,0.009793823747312119
MATS1c,-0.5462467919514501
MATS1d,0.2829910315642351
MATS1i,0.035902653348969076
MATS1m,0.012382612009804969
MATS1p,0.04365768071200652
MATS1s,-0.155985075493737
MATS1v,0.05209591554089413
MATS2Z,0.16077423337697305
MATS2c,0.055352410624205824
MATS2d,-0.18847622750245835
MATS2i,-0.06381961936416598
MATS2m,0.15847154735504987
MATS2p,-0.04063647571489355
MATS2s,0.08693249564894756
MATS2v,0.05351937620967742
MATS3Z,-0.19990581808763627
MATS3c,0.01877079313477226
MATS3d,-0.09670157332928615
MATS3i,-0.1381734379563232
MATS3m,-0.19995543718320571
MATS3p,-0.14761853730546412
MATS3s,-0.05466191416948644
MATS3v,-0.17919839592110914
MATS4Z,-0.08263228263228262
MATS4c,0.006396180157697957
MATS4d,0.0526102061995217
MATS4i,0.0030148731734252394
MATS4m,-0.08070565176589523
MATS4p,-0.0011052103351857267
MATS4s,-0.09775022118931102
MATS4v,-0.028254538965783126
MATS5Z,0.18224984891651555
MATS5c,-0.16222074418722554
MATS5d,0.0038953811908736665
MATS5i,0.09107947642442475
MATS5m,0.18523725302147526
MATS5p,0.11814854657818422
MATS5s,-0.03004583341508691
MATS5v,0.1891238633449942
MATS6Z,-0.016853958645003435
MATS6c,0.23686800210218584
MATS6d,-0.04582263972292127
MATS6i,-0.0704115072881056
MATS6m,-0.02328411706160615
MATS6p,-0.09136076797722327
MATS6s,0.2040320697033664
MATS6v,-0.11802123453423616
MATS7Z,-0.08428187197417963
MATS7c,-0.03074486974885295
MATS7d,0.004597405932965196
MATS7i,0.05967260544609258
MATS7m,-0.08270422590707467
MATS7p,0.04527126340066136
MATS7s,-0.05377322243014592
MATS7v,-0.014228822215770556
MATS8Z,0.08370795870795873
MATS8c,-0.06731618817699943
MATS8d,-0.1431850703553541
MATS8i,-0.012719881187663448
MATS8m,0.08543830821012344
MATS8p,0.009475061536117107
MATS8s,-0.02488897191052404
MATS8v,0.07260681175013096
MAXsOH,10.038724766879078
MAXssO,5.800857644940438
MINsOH,9.242005900236837
MINssO,5.338322231670446
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,28.782961013789315
SpAD_D,228.4806507234482
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.49456536478993196
SssNH2,0
SsssAs,0
SsssCH,-0.5829661237909243
SsssNH,0
SssssB,0
SssssC,-0.6879075756794912
SssssN,0
TMPC10,686
TMWC10,122.89791801104928
TSRW10,57.71236174447075
VE1_Dt,4.751963159126521
VE2_Dt,0.20660709387506612
VE3_Dt,2.39146695225633
VR1_Dt,125.75052751263493
VR2_Dt,5.46741423967978
VR3_Dt,5.667209126837645
Xc-3dv,1.2483532518486027
Xc-4dv,0.11785113019775792
Xc-5dv,0.20376784227264397
Xc-6dv,0.037267799624996496
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1994872375097793
Xch-7d,0.48816237210459223
Xp-0dv,12.945080997095063
Xp-1dv,7.3623043060672515
Xp-2dv,6.131356264792944
Xp-3dv,3.9409368515097296
Xp-4dv,2.430990122652836
Xp-5dv,1.783883756822135
Xp-6dv,0.9586438442572255
Xp-7dv,0.4812781349287726
Xpc-4d,4.942949444761908
Xpc-5d,6.132078409947064
Xpc-6d,9.26592213749363
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,43
nFRing,1
nHBAcc,5
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,6.6293632534374485
AATS0dv,8.487804878048781
AATS0pe,6.422756097560975
AATS0se,7.888298048780487
AATS1dv,8.0
AATS1pe,6.589418604651162
AATS1se,7.878858697674416
AATS2dv,6.684931506849315
AATS2pe,6.492535616438357
AATS2se,7.849564219178079
AATS3dv,4.94949494949495
AATS3pe,6.571495959595959
AATS3se,8.020792848484847
AATS4dv,3.6126126126126126
AATS4pe,6.241455855855859
AATS4se,7.797893981981982
AATS5dv,3.8
AATS5pe,6.044572222222222
AATS5se,7.597158266666668
AATS6dv,4.985074626865671
AATS6pe,6.401011940298507
AATS6se,7.86830823880597
AATS7dv,3.9384615384615387
AATS7pe,6.256432307692308
AATS7se,7.774626523076923
AATS8dv,4.0
AATS8pe,6.2468482142857145
AATS8se,7.741907071428571
AATSC0Z,7.656157049375373
AATSC0c,0.030698820649960292
AATSC0d,0.7126710291493159
AATSC0i,1.3513521509713768
AATSC0m,36.21800545270673
AATSC0p,0.23529738979624393
AATSC0s,1.965116663361756
AATSC0v,49.703697845261125
AATSC1Z,0.0749830527233236
AATSC1c,-0.016769132296733737
AATSC1d,0.20167950970490994
AATSC1i,0.04851712782870906
AATSC1m,0.4484735092898681
AATSC1p,0.010272538316092959
AATSC1s,-0.30652887108848403
AATSC1v,2.5893596450168452
AATSC2Z,1.2309127802270337
AATSC2c,0.0016992537262954513
AATSC2d,-0.13432154702435758
AATSC2i,-0.08624277990194024
AATSC2m,5.739523366204068
AATSC2p,-0.009561656666232907
AATSC2s,0.1708324957873702
AATSC2v,2.6601109039926634
AATSC3Z,-1.5305103383628074
AATSC3c,0.0005762412119018795
AATSC3d,-0.0689164097849404
AATSC3i,-0.1867209725893874
AATSC3m,-7.241987114199702
AATSC3p,-0.034734256513515166
AATSC3s,-0.10741703838570789
AATSC3v,-8.906822925218282
AATSC4Z,-0.6326457331811287
AATSC4c,0.00019635518750600432
AATSC4d,0.03749376979597085
AATSC4i,0.004074155347814098
AATSC4m,-2.9229977357214434
AATSC4p,-0.0002600531070450333
AATSC4s,-0.1920905885064125
AATSC4v,-1.4043550675124412
AATSC5Z,1.3953334655297773
AATSC5c,-0.004979985531506725
AATSC5d,0.0027761253222288234
AATSC5i,0.12308044637549319
AATSC5m,6.708923839976206
