DLiP-ID,T003T7
DLiP-Mol-ID,20797
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C26H28N4O5/c1-34-21-6-3-7-22(35-2)24(21)18-10-8-17(9-11-18)15-19(26(32)33)29-25(31)20-5-4-14-30(20)23-16-27-12-13-28-23/h3,6-13,16,19-20H,4-5,14-15H2,1-2H3,(H,29,31)(H,32,33)/t19-,20-/m0/s1"
Standard Inchi Key(RDKit),MGAGDDCVRPUJAS-PMACEKPBSA-N
Canonical SMILES(RDKit),COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)[C@@H]2CCCN2c2cnccn2)C(=O)O)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),476.533
MW Monoisotopic(RDKit),476.205969996
MolLogP(RDKit),2.9417
XLogP(SDF),
XLogP(CDK),1.313
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),113.88
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),9
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),35
QED Weighted(RDKit),0.484654071097224
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,110897805.08935057
qed,0.4846540710972238
