DLiP-ID,C0027W
DLiP-Mol-ID,29116
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C8H11N7S/c9-7(10)14-12-5-1-3-6(4-2-5)13-15-8(11)16/h1-4H,(H4,9,10,14)(H3,11,15,16)"
Standard Inchi Key(RDKit),MLMFUKWWZIZRHX-UHFFFAOYSA-N
Canonical SMILES(RDKit),N=C(N)NN=C1C=CC(=NNC(N)=S)C=C1
SMILES(SDF),
MW(SDF),
MW(RDKit),237.292
MW Monoisotopic(RDKit),237.079664352
MolLogP(RDKit),-0.85933
XLogP(SDF),
XLogP(CDK),1.161
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),5
HBD Lipinski(RDKit),7
PSA(SDF),
PSA(RDKit),124.67
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),1
Aromatic Rings(RDKit),0
nAtoms(SDF),
Heavy Atoms(RDKit),16
QED Weighted(RDKit),0.140453419078915
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,3350.3228917933952
qed,0.1404534190789146
Chi0,11.966255326250886
Chi1,7.575387400469408
TPSA,124.67
Chi0n,8.266777096601535
Chi0v,9.083273677529261
Chi1n,4.247268810467393
Chi1v,4.655517100931255
Chi2n,2.741537279700224
Chi2v,3.1813636853276717
Chi3n,1.4503562225183795
Chi3v,1.541643315435907
Chi4n,0.8461253880994588
Chi4v,0.8917689345582226
MolMR,68.12089999999999
MolWt,237.292
fr_SH,0
Kappa1,11.85256894049347
Kappa2,5.609936190484626
Kappa3,4.330313100626202
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,1
fr_NH0,2
fr_NH1,3
fr_NH2,2
fr_N_O,0
fr_azo,0
BertzCT,362.10276313658585
MolLogP,-0.8593299999999999
NOCount,7
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.5860674103419656
SMR_VSA1,0.0
SMR_VSA2,5.409283605791522
SMR_VSA3,10.85158279422077
SMR_VSA4,21.670150005803816
SMR_VSA5,0.0
SMR_VSA6,0.0
