DLiP-ID,C002H9
DLiP-Mol-ID,31189
Vendor-ID,
Standard Inchi(RDKit),InChI=1S/C9H6OS2/c10-6-7-3-4-9(12-7)8-2-1-5-11-8/h1-6H
Standard Inchi Key(RDKit),FYBWRAXKYXTOQC-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=Cc1ccc(-c2cccs2)s1
SMILES(SDF),
MW(SDF),
MW(RDKit),194.28
MW Monoisotopic(RDKit),193.986006812
MolLogP(RDKit),3.2891
XLogP(SDF),
XLogP(CDK),1.407
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),1
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),17.07
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),12
QED Weighted(RDKit),0.670352855151979
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Importin subunit beta-1/Snurportin-1
Common Target Pref Name,Importin subunit beta-1/Snurportin-1
RDKit Descriptors
Ipc,1243.8845127939244
qed,0.6703528551519792
Chi0,8.38890505706126
Chi1,5.898178147766923
TPSA,17.07
Chi0n,6.188846486529345
Chi0v,7.821839648384797
Chi1n,3.4884774948660784
Chi1v,5.184626887048699
Chi2n,2.2971676535137546
Chi2v,4.3602169181630375
Chi3n,1.506962749659303
Chi3v,3.583238639363536
Chi4n,0.9673601289260646
Chi4v,2.624617021150677
MolMR,53.019500000000015
MolWt,194.28
fr_SH,0
Kappa1,7.705343813943656
Kappa2,3.207836991166137
Kappa3,1.330531881321308
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,372.89881054501416
MolLogP,3.2891000000000012
NOCount,1
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.4146373229601745
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
