DLiP-ID,C001Z7
Mi,1.1187225122036417
Mm,0.6251776205145284
Mp,0.6982491641716567
Mv,0.6576348505665244
SZ,31.666666666666664
Si,53.6986805857748
Sm,30.008525784697362
Sp,33.51595988023952
Sv,31.56647282719317
nB,0
nC,23
nF,1
nH,21
nI,0
nN,2
nO,1
nP,0
nS,0
nX,1
ABC,21.35110280603902
AMW,7.503412323166678
IC0,1.4541168576447965
IC1,3.151754427398839
IC2,4.256328385912462
IC3,5.152569011092753
IC4,5.376629167387823
IC5,5.41829583405449
MID,55.90250669425916
Mpe,0.9669117647058826
Mse,0.9986647244476815
NdO,1
NdS,0
NsF,1
NsI,0
NtN,0
SMR,105.05520000000003
SdO,12.322339115325295
SdS,0
Spe,46.41176470588236
SsF,12.949326066055058
SsI,0
Sse,47.93590677348871
StN,0
fMF,0.5208333333333334
nBr,0
nCl,0
AMID,2.0704632108984873
BIC0,0.2451831492241293
BIC1,0.5314270803120724
BIC2,0.7176727181887829
BIC3,0.8687906271718474
BIC4,0.9065701044176131
BIC5,0.9135956501963424
CIC0,4.130845643076359
CIC1,2.433208073322317
CIC2,1.3286341148086942
CIC3,0.43239348962840296
CIC4,0.20833333333333304
CIC5,0.16666666666666607
GGI1,5.5
GGI2,2.666666666666668
GGI3,1.1875
GGI4,1.4400000000000002
GGI5,0.5902777777777779
GGI6,0.4220408163265307
GGI7,0.3350694444444444
GGI8,0.17989417989417986
GGI9,0.15812500000000002
JGI1,0.18333333333333332
JGI2,0.0650406504065041
JGI3,0.029687500000000002
JGI4,0.045000000000000005
JGI5,0.01967592592592593
JGI6,0.015072886297376095
JGI7,0.012887286324786324
JGI8,0.007821486082355646
JGI9,0.008322368421052632
MIC0,13.38252224599852
MIC1,28.07505684809953
MIC2,38.591344663806645
MIC3,41.04317244703639
MIC4,41.72748341791515
MIC5,41.76948341791516
MPC2,41
MPC3,52
MPC4,65
MPC5,84
MPC6,81
MPC7,90
MPC8,102
MPC9,109
Mare,0.9786666666666667
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.18030680466847387
RPCG,0.14288012508659112
SIC0,0.26036286858811214
SIC1,0.5643286641569876
SIC2,0.762105096562934
SIC3,0.9225789806874137
SIC4,0.962697451718533
SIC5,0.9701579613748266
SaaN,0
SaaO,0
SaaS,0
Sare,46.976
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,69.79760916695022
TIC1,151.28421251514428
TIC2,204.30376252379818
TIC3,247.32331253245215
TIC4,258.0782000346155
TIC5,260.0782000346155
Vabc,334.7250009288129
WPol,40
apol,55.97165299999999
bpol,25.328346999999997
nRot,4
ABCGG,14.762135359262583
ATS0Z,1092.0
ATS0d,163.0
ATS0i,7711.02625384173
ATS0m,4348.71155014977
ATS0p,76.85502400182901
ATS0s,220.69444444444443
ATS0v,11273.71050237399
ATS1Z,1267.0
ATS1d,206.0
ATS1i,7344.183189139301
ATS1m,4835.879793835199
ATS1p,98.6035885
ATS1s,157.47222222222223
ATS1v,14304.195472853524
ATS2Z,1842.0
ATS2d,322.0
ATS2i,13094.145442969197
ATS2m,6878.891596670399
ATS2p,147.826700579396
ATS2s,264.69444444444446
ATS2v,20911.577537648907
ATS3Z,1979.0
ATS3d,360.0
ATS3i,18103.03531024499
ATS3m,7110.306384521599
ATS3p,170.676020831339
ATS3s,336.8333333333333
ATS3v,23148.508418380065
ATS4Z,1713.0
ATS4d,334.0
ATS4i,20624.436521861477
ATS4m,5947.736700686401
ATS4p,157.792386479772
ATS4s,335.3888888888889
ATS4v,20533.64498241879
ATS5Z,1518.0
ATS5d,296.0
ATS5i,18210.677977400923
ATS5m,5354.6095986224
ATS5p,141.378186814319
ATS5s,292.72222222222223
ATS5v,18452.044681600935
ATS6Z,1384.0
ATS6d,265.0
ATS6i,15140.25977826448
ATS6m,4897.732406260799
ATS6p,132.60373401998
ATS6s,248.30555555555554
ATS6v,17372.194883611566
ATS7Z,1315.0
ATS7d,246.0
ATS7i,14590.83358092938
ATS7m,4693.379001632
ATS7p,121.68464087867801
ATS7s,280.11111111111114
ATS7v,15870.96857811355
ATS8Z,1141.0
ATS8d,217.0
ATS8i,12104.191279434282
ATS8m,4109.804074670399
ATS8p,102.383015437282
ATS8s,203.55555555555557
ATS8v,13554.669368306299
C1SP1,0
C1SP2,1
C1SP3,3
C2SP1,0
C2SP2,14
C2SP3,1
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.17391304347826086
GGI10,0.12376288133863891
JGI10,0.007280169490508172
JGT10,0.39412160628184223
Kier1,20.28
Kier2,9.666864961332541
Kier3,5.538461538461538
MAXdO,12.322339115325295
MAXsF,12.949326066055058
MID_C,48.074368674448706
MID_N,4.284277771683779
MID_O,1.7847217746876485
MID_X,1.7591384734390263
MID_h,7.828138019810455
MINdO,12.322339115325295
MINsF,12.949326066055058
MPC10,111
MWC01,30.0
MWC02,4.962844630259907
MWC03,5.796057750765372
MWC04,6.652863029353347
MWC05,7.498315870766981
MWC06,8.355850041007475
MWC07,9.205830216498297
MWC08,10.063691304076464
MWC09,10.915833641046829
MWC10,11.774112113242948
NaaCH,12
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.636300000000003
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.41610040220442
SRW05,0.0
SRW06,6.9167150203536085
SRW07,0.0
SRW08,8.499640032168648
SRW09,0.0
SRW10,10.121859738971446
SaaCH,22.043189462884598
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.884752520430178
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.19439070973252015
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.7812417367700624
SssPH,0
SssSe,0
SsssB,0
SsssN,2.4265145258830394
SsssP,0
VE1_A,4.465101741720857
VE1_D,5.1184138715735585
VE2_A,0.16537413858225397
VE2_D,0.189570884132354
VE3_A,2.4895437735787693
VE3_D,2.6260963733583567
VR1_A,287.6299743282983
VR1_D,164.77083120749688
VR2_A,10.652962012159197
VR2_D,6.10262337805544
VR3_A,6.654926615708393
VR3_D,6.097807379720034
WPath,2216
Xc-3d,1.6367498306861235
Xc-4d,0.0
Xc-5d,0.20118446353109126
Xc-6d,0.0
Xp-0d,18.639617433688315
Xp-1d,13.169836433395453
Xp-2d,11.839085954736957
Xp-3d,9.851648003425446
Xp-4d,7.93208159157072
Xp-5d,6.74137229028176
Xp-6d,4.2485609065033465
Xp-7d,3.0638777001895243
ZMIC0,85.79510668060499
ZMIC1,60.15112812734375
ZMIC2,31.937343753004814
ZMIC3,24.582017972010227
ZMIC4,22.854010419671482
ZMIC5,22.704636982141434
nAcid,0
nAtom,48
nBase,1
nRing,4
piPC1,3.713572066704308
piPC2,4.283586561860629
piPC3,4.7978545298175925
piPC4,5.293932768230213
piPC5,5.813197260642068
piPC6,5.811140992976701
piPC7,6.057442461509355
piPC8,6.340138820869401
piPC9,6.638240510485805
AATS0Z,22.75
AATS0d,3.3958333333333335
AATS0i,160.6463802883694
AATS0m,90.59815729478687
AATS0p,1.6011463333714377
AATS0s,4.597800925925926
AATS0v,234.86896879945812
AATS1Z,24.84313725490196
AATS1d,4.03921568627451
AATS1i,144.00359194390788
AATS1m,94.82117242814115
AATS1p,1.9334036960784313
AATS1s,3.087690631808279
AATS1v,280.4744210363436
AATS2Z,21.17241379310345
AATS2d,3.7011494252873565
AATS2i,150.5074188847034
AATS2m,79.0677195019586
AATS2p,1.699157477924092
AATS2s,3.042464878671775
AATS2v,240.362960202861
AATS3Z,16.914529914529915
AATS3d,3.076923076923077
AATS3i,154.72679752346147
AATS3m,60.77184944035555
AATS3p,1.4587694088148633
AATS3s,2.8789173789173788
AATS3v,197.8504993023937
AATS4Z,13.3828125
AATS4d,2.609375
AATS4i,161.1284103270428
AATS4m,46.466692974112505
AATS4p,1.2327530193732188
AATS4s,2.6202256944444446
AATS4v,160.4191014251468
AATS5Z,13.43362831858407
AATS5d,2.6194690265486726
AATS5i,161.15644227788428
AATS5m,47.38592565152566
AATS5p,1.251134396586894
AATS5s,2.590462143559489
AATS5v,163.29243081062774
AATS6Z,14.268041237113403
AATS6d,2.731958762886598
AATS6i,156.08515235324208
AATS6m,50.49208666248246
AATS6p,1.367048804329691
AATS6s,2.5598510882016035
AATS6v,179.09479261455223
AATS7Z,14.293478260869565
AATS7d,2.6739130434782608
AATS7i,158.596017184015
AATS7m,51.01498914817391
AATS7p,1.3226591399856304
AATS7s,3.0446859903381647
AATS7v,172.51052802297338
AATS8Z,14.818181818181818
AATS8d,2.8181818181818183
AATS8i,157.19728934330237
AATS8m,53.374078891823366
AATS8p,1.3296495511335324
AATS8s,2.643578643578644
AATS8v,176.03466712086103
AMID_C,1.78053217312773
AMID_N,0.15867695450680663
AMID_O,0.06610080646991291
AMID_X,0.06515327679403801
AMID_h,0.28993103777075757
ATS0dv,362.0
ATS0pe,297.35470000000004
ATS0se,364.27459999999996
ATS1dv,357.0
ATS1pe,326.12649999999996
ATS1se,388.93485999999996
ATS2dv,478.0
ATS2pe,549.0651
ATS2se,662.8347960000001
ATS3dv,462.0
ATS3pe,720.2595
ATS3se,882.995328
ATS4dv,382.0
ATS4pe,764.3050000000001
ATS4se,954.777212
ATS5dv,353.0
ATS5pe,667.2887000000001
ATS5se,837.39238
ATS6dv,320.0
ATS6pe,572.5844999999999
ATS6se,714.276988
ATS7dv,342.0
ATS7pe,545.9864
ATS7se,681.3753839999999
ATS8dv,268.0
ATS8pe,455.296
ATS8se,567.3245159999999
ATSC0Z,339.9166666666667
ATSC0c,0.5160877131388196
ATSC0d,26.3125
ATSC0i,93.9918886637704
ATSC0m,1642.221606888783
ATSC0p,11.58781692782048
ATSC0s,80.04108796296296
ATSC0v,2481.833082061636
ATSC1Z,15.671874999999979
ATSC1c,-0.26714053845646335
ATSC1d,5.29296875
ATSC1i,-4.4902074017483375
ATSC1m,74.78569803381116
ATSC1p,0.18469938587553006
ATSC1s,-2.0644892939814805
ATSC1v,83.2836358028289
ATSC2Z,-28.807291666666703
ATSC2c,0.05252281627012828
ATSC2d,-10.75390625
ATSC2i,-4.965650561592632
ATSC2m,-137.3687307942356
ATSC2p,-0.9634779794937673
ATSC2s,7.228190104166668
ATSC2v,-230.19432343845756
ATSC3Z,-130.29687500000003
ATSC3c,-0.006140163432770868
ATSC3d,-10.51171875
ATSC3i,-38.962285467865186
ATSC3m,-636.0589926692921
ATSC3p,-5.754651809618398
ATSC3s,-2.4786241319444455
ATSC3v,-1204.7118266144607
ATSC4Z,-45.81944444444443
ATSC4c,-0.06761194654672531
ATSC4d,-1.8125
ATSC4i,-17.23500441085105
ATSC4m,-225.60783937432865
ATSC4p,-2.3536962004510262
ATSC4s,-2.2172067901234582
ATSC4v,-426.6197761539073
ATSC5Z,70.4045138888889
ATSC5c,0.08041655898904974
ATSC5d,3.53515625
ATSC5i,29.17480358170555
ATSC5m,349.9346900249867
ATSC5p,3.3161727729326858
ATSC5s,3.8847535686728385
ATSC5v,682.1594290396455
ATSC6Z,-9.498263888888886
ATSC6c,-0.19291556217832506
ATSC6d,1.22265625
ATSC6i,-4.623186894514852
ATSC6m,-46.258733290729296
ATSC6p,-0.5355645888315519
ATSC6s,-6.961504147376543
ATSC6v,-104.05353625721453
ATSC7Z,52.95138888888889
ATSC7c,0.18535506960496193
ATSC7d,1.734375
ATSC7i,17.95937595133283
ATSC7m,256.7712442901179
ATSC7p,1.379656854424498
ATSC7s,33.58733603395062
ATSC7v,195.8533814755648
ATSC8Z,59.55034722222222
ATSC8c,-0.00383833863980838
ATSC8d,-2.48046875
ATSC8i,-21.66967721152593
ATSC8m,286.0731277930594
ATSC8p,-1.3035808387811638
ATSC8s,6.656310281635802
ATSC8v,12.362012885054469
AXp-0d,0.6903562012477154
AXp-1d,0.4389945477798484
AXp-2d,0.28875819401797453
AXp-3d,0.18945476929664318
AXp-4d,0.12203202448570338
AXp-5d,0.0802544320271638
AXp-6d,0.0524513692160907
AXp-7d,0.03404308555766138
GATS1Z,0.7509914483076878
GATS1c,1.4900105602795535
GATS1d,0.8230636672721344
GATS1i,1.016450118653703
GATS1m,0.7505512073517542
GATS1p,0.951678866686163
GATS1s,0.507402116372863
GATS1v,0.8938594008592149
GATS2Z,0.9098748002806638
GATS2c,1.0527809997832582
GATS2d,1.4371911431457667
GATS2i,1.002152926930884
GATS2m,0.9068920363872219
GATS2p,0.9936333294071932
GATS2s,0.5197043444571069
GATS2v,0.9792373592746236
GATS3Z,1.083699498997366
GATS3c,1.0213556742304564
GATS3d,1.1679152201717522
GATS3i,1.1404261033230605
GATS3m,1.084623373732444
GATS3p,1.1701532193540378
GATS3s,0.827891212835288
GATS3v,1.1568933715860583
GATS4Z,1.0451205871537141
GATS4c,1.1389022619717595
GATS4d,0.9559085510688835
GATS4i,0.9419388876410526
GATS4m,1.042014238902175
GATS4p,1.0340746761194965
GATS4s,0.8355598976220259
GATS4v,1.04943325548195
GATS5Z,0.9060914201164175
GATS5c,0.926673151654816
GATS5d,0.9168225674226977
GATS5i,0.6461607068022982
GATS5m,0.8968517285409775
GATS5p,0.8434791029639334
GATS5s,0.7614958798444675
GATS5v,0.8861268346010673
GATS6Z,0.9564806413538794
GATS6c,0.8808890656042329
GATS6d,0.8839043024707985
GATS6i,0.8558545472004634
GATS6m,0.9557614463075562
GATS6p,1.0227936056522375
GATS6s,0.7751119973387334
GATS6v,1.0375938615001674
GATS7Z,0.8874777492352133
GATS7c,0.554872951884258
GATS7d,0.8931116389548693
GATS7i,0.7438681587289301
GATS7m,0.8853208923644965
GATS7p,0.9270671770544708
GATS7s,0.5590972832806219
GATS7v,0.9704077629803403
GATS8Z,0.8439807312079928
GATS8c,0.9077137945864668
GATS8d,1.090292130672178
GATS8i,1.0112608990891838
GATS8m,0.8451551527739899
GATS8p,1.0632894857353243
GATS8s,0.6228921139231961
GATS8v,1.0119410437316434
MATS1Z,0.043392988477567965
MATS1c,-0.4871776303418119
MATS1d,0.18932513623026412
MATS1i,-0.044962151677835495
MATS1m,0.04286056098073659
MATS1p,0.015001506944832448
MATS1s,-0.02427564138278312
MATS1v,0.031583348199045326
MATS2Z,-0.04675757242731912
MATS2c,0.056149574559919764
MATS2d,-0.22548939307068555
MATS2i,-0.029147933021772234
MATS2m,-0.046150680430830995
MATS2p,-0.045873529152459264
MATS2s,0.049823997343318494
MATS2v,-0.051173370833706454
MATS3Z,-0.1572595093065797
MATS3c,-0.004881033483621553
MATS3d,-0.16389548693586697
MATS3i,-0.17006283838610833
MATS3m,-0.15889894393618487
MATS3p,-0.20373835800093637
MATS3s,-0.012704368026793582
MATS3v,-0.19914342868285498
MATS4Z,-0.05054854130914438
MATS4c,-0.0491282379129263
MATS4d,-0.025831353919239904
MATS4i,-0.06876260011317749
MATS4m,-0.05151737098725363
MATS4p,-0.07616931477835726
MATS4s,-0.010387821648314312
MATS4v,-0.06446139235311478
MATS5Z,0.08798139401683999
MATS5c,0.06618883849894176
MATS5d,0.05707018687070397
MATS5i,0.13185006808400704
MATS5m,0.09051447347780331
MATS5p,0.1215621346736839
MATS5s,0.020616421514602558
MATS5v,0.11675516746415478
MATS6Z,-0.013827423843017916
MATS6c,-0.18497508959133677
MATS6d,0.022993853613144946
MATS6i,-0.02434000017980541
MATS6m,-0.013938995486677156
MATS6p,-0.022870714462965822
MATS6s,-0.04303874571626904
MATS6v,-0.020746926965579456
MATS7Z,0.08127524862231793
MATS7c,0.18738479986125683
MATS7d,0.03439016833625943
MATS7i,0.09969061506486665
MATS7m,0.08157705705162847
MATS7p,0.0621187728464756
MATS7s,0.2189353985803261
MATS7v,0.041172943370909265
MATS8Z,0.109209985895448
MATS8c,-0.004636286661636065
MATS8d,-0.05876546256593763
MATS8i,-0.14371846764463686
MATS8m,0.1085914956266337
MATS8p,-0.07012725750153113
MATS8s,0.05184072747028694
MATS8v,0.0031050395395737507
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,35.907639560090345
SpAD_D,339.96629839154633
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.953693949050953
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,792
TMWC10,132.2253985970176
TSRW10,62.06518905787143
VE1_Dt,5.122521749154427
VE2_Dt,0.18972302774646027
VE3_Dt,2.6268986199407633
VR1_Dt,165.39949191089838
VR2_Dt,6.125907107811051
VR3_Dt,6.1016154837142516
Xc-3dv,0.7607809402476292
Xc-4dv,0.0
Xc-5dv,0.05867701210266096
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.31804138174397717
Xch-7d,0.5114856834587245
Xp-0dv,14.990056713994752
Xp-1dv,9.122534530848341
Xp-2dv,6.887305880583201
Xp-3dv,4.934102899166397
Xp-4dv,3.445332767074278
Xp-5dv,2.5214226081603965
Xp-6dv,1.3740615556623919
Xp-7dv,0.8494505461361199
Xpc-4d,3.5121597580723973
Xpc-5d,5.02619109937843
Xpc-6d,7.331767610684491
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,51
nFRing,1
nHBAcc,2
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,6.936858880548193
AATS0dv,7.541666666666667
AATS0pe,6.194889583333334
AATS0se,7.589054166666666
AATS1dv,7.0
AATS1pe,6.39463725490196
AATS1se,7.626173725490196
AATS2dv,5.494252873563219
AATS2pe,6.311093103448276
AATS2se,7.61879075862069
AATS3dv,3.948717948717949
AATS3pe,6.156064102564103
AATS3se,7.546968615384615
AATS4dv,2.984375
AATS4pe,5.9711328125000005
AATS4se,7.45919696875
AATS5dv,3.1238938053097347
AATS5pe,5.905209734513275
AATS5se,7.41055203539823
AATS6dv,3.2989690721649483
AATS6pe,5.902932989690721
AATS6se,7.363680288659793
AATS7dv,3.717391304347826
AATS7pe,5.934634782608696
AATS7se,7.406254173913043
AATS8dv,3.4805194805194803
AATS8pe,5.9129350649350645
AATS8se,7.367850857142856
AATSC0Z,7.081597222222222
AATSC0c,0.010751827357058742
AATSC0d,0.5481770833333334
AATSC0i,1.9581643471618833
AATSC0m,34.212950143516316
AATSC0p,0.24141285266292667
AATSC0s,1.6675226658950617
AATSC0v,51.704855876284086
AATSC1Z,0.30729166666666624
AATSC1c,-0.005238049773656144
AATSC1d,0.10378370098039216
AATSC1i,-0.08804328238722231
AATSC1m,1.4663862359570816
AATSC1p,0.003621556585794707
AATSC1s,-0.04048018223493099
AATSC1v,1.6330124667221353
AATSC2Z,-0.3311182950191575
AATSC2c,0.0006037105318405549
AATSC2d,-0.12360811781609195
AATSC2i,-0.057076443236696923
AATSC2m,-1.5789509286693748
AATSC2p,-0.01107445953441112
AATSC2s,0.08308264487547894
AATSC2v,-2.6459117636604317
AATSC3Z,-1.1136485042735045
AATSC3c,-5.248002933992195e-05
AATSC3d,-0.08984375
AATSC3i,-0.33301098690483066
AATSC3m,-5.436401646746087
AATSC3p,-0.04918505820186665
AATSC3s,-0.021184821640550817
AATSC3v,-10.296682278756075
AATSC4Z,-0.3579644097222221
AATSC4c,-0.0005282183323962915
AATSC4d,-0.01416015625
AATSC4i,-0.13464847195977384
AATSC4m,-1.7625612451119426
AATSC4p,-0.018388251566023642
AATSC4s,-0.017321928047839517
AATSC4v,-3.332967001202401
AATSC5Z,0.623048795476893
AATSC5c,0.000711650964504865
AATSC5d,0.0312845685840708
AATSC5i,0.25818410249296947
AATSC5m,3.0967671683627143
AATSC5p,0.0293466617073689
AATSC5s,0.03437835016524636
