DLiP-ID,C0058O
DLiP-Mol-ID,36294
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C23H29N3O/c1-19-10-11-20(2)22(17-19)24-23(27)18-26-15-13-25(14-16-26)12-6-9-21-7-4-3-5-8-21/h3-11,17H,12-16,18H2,1-2H3,(H,24,27)/b9-6+"
Standard Inchi Key(RDKit),IBIMYYNXULPORM-RMKNXTFCSA-N
Canonical SMILES(RDKit),Cc1ccc(C)c(NC(=O)CN2CCN(C/C=C/c3ccccc3)CC2)c1
SMILES(SDF),
MW(SDF),
MW(RDKit),363.505
MW Monoisotopic(RDKit),363.231062548
MolLogP(RDKit),3.57294
XLogP(SDF),
XLogP(CDK),3.419
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),35.58
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.852159987849014
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Annexin A2/S100-A10
Common Target Pref Name,Annexin A2/S100-A10
RDKit Descriptors
Ipc,1420363.267711737
qed,0.8521599878490139
Chi0,19.06226716449869
Chi1,13.09735678832402
TPSA,35.580000000000005
Chi0n,16.318818860479325
Chi0v,16.318818860479325
Chi1n,9.634018364553786
Chi1v,9.634018364553786
Chi2n,7.256360584112481
