DLiP-ID,C001I0
DLiP-Mol-ID,32399
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H15NO3/c1-12-6-5-9-14-15(12)18(17(20)16(14)19)10-11-21-13-7-3-2-4-8-13/h2-9H,10-11H2,1H3"
Standard Inchi Key(RDKit),APZMVIUFGITNIS-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1cccc2c1N(CCOc1ccccc1)C(=O)C2=O
SMILES(SDF),
MW(SDF),
MW(RDKit),281.311
MW Monoisotopic(RDKit),281.10519334
MolLogP(RDKit),2.60332
XLogP(SDF),
XLogP(CDK),2.68
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),46.61
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),21
QED Weighted(RDKit),0.809260591873566
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,89841.21521553787
qed,0.8092605918735664
Chi0,14.819626477379408
Chi1,10.181540550352057
TPSA,46.61
Chi0n,11.704974182781651
Chi0v,11.704974182781651
Chi1n,6.8191894701866556
Chi1v,6.8191894701866556
Chi2n,4.91850697169692
Chi2v,4.91850697169692
Chi3n,3.5185241876472193
Chi3v,3.5185241876472193
Chi4n,2.524640084210783
Chi4v,2.524640084210783
MolMR,79.79950000000004
MolWt,281.31100000000004
