DLiP-ID,C003KW
DLiP-Mol-ID,33200
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H15NO6S/c22-12-5-6-13-11(7-19(24)27-15(13)8-12)10-26-18(23)9-17-20(25)21-14-3-1-2-4-16(14)28-17/h1-8,17,22H,9-10H2,(H,21,25)"
Standard Inchi Key(RDKit),CPLUPJVUVTZVJN-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(CC1Sc2ccccc2NC1=O)OCc1cc(=O)oc2cc(O)ccc12
SMILES(SDF),
MW(SDF),
MW(RDKit),397.408
MW Monoisotopic(RDKit),397.0620082
MolLogP(RDKit),3.0449
XLogP(SDF),
XLogP(CDK),2.878
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),105.84
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),28
QED Weighted(RDKit),0.514766835784493
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Runt-related transcription factor 1/Core-binding factor subunit beta
Common Target Pref Name,Runt-related transcription factor 1/Core-binding factor subunit beta
RDKit Descriptors
Ipc,2481837.642069732
qed,0.5147668357844931
Chi0,19.672997628507925
Chi1,13.491203638441375
TPSA,105.84
Chi0n,14.507069323362867
Chi0v,15.323565904290593
Chi1n,8.473617825700892
Chi1v,9.353270636955786
Chi2n,6.2278470108778725
Chi2v,7.472411270629685
Chi3n,4.261089978199208
Chi3v,5.536280476780382
Chi4n,2.933605525458982
Chi4v,4.028684805110116
MolMR,103.27850000000001
MolWt,397.40800000000013
fr_SH,0
Kappa1,18.119583515484447
Kappa2,7.396386308376045
Kappa3,3.7214673719513205
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,0
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1138.9892344244718
MolLogP,3.044900000000001
NOCount,7
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.4485236772876318
SMR_VSA1,23.849615653837745
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,23.17312509293888
SMR_VSA6,5.316788604006331
SMR_VSA7,64.5145115425397
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
