DLiP-ID,T0029N
DLiP-Mol-ID,18400
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H16N6/c1-2-8-15(9-3-1)18-20(23-14-16-10-4-6-12-21-16)24-19(26-25-18)17-11-5-7-13-22-17/h1-13H,14H2,(H,23,24,26)"
Standard Inchi Key(RDKit),HQFWYDYBGNHXPU-UHFFFAOYSA-N
Canonical SMILES(RDKit),c1ccc(-c2nnc(-c3ccccn3)nc2NCc2ccccn2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),340.39
MW Monoisotopic(RDKit),340.143644512
MolLogP(RDKit),3.6077
XLogP(SDF),
XLogP(CDK),2.715
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),76.48
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),26
QED Weighted(RDKit),0.597976216276899
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,HIF-1a/p300
Common Target Pref Name,HIF-1a/p300
RDKit Descriptors
Ipc,1775786.8460254895
qed,0.5979762162768995
Chi0,17.606237238868708
Chi1,12.898979485566358
TPSA,76.48
Chi0n,13.948728258151478
Chi0v,13.948728258151478
Chi1n,8.253179218893328
Chi1v,8.253179218893328
Chi2n,5.588255449662516
Chi2v,5.588255449662516
Chi3n,3.791047812553939
Chi3v,3.791047812553939
Chi4n,2.5201693936774507
Chi4v,2.5201693936774507
MolMR,100.0577
MolWt,340.39000000000004
fr_SH,0
Kappa1,15.834343222171638
Kappa2,7.48028260600812
Kappa3,3.5389667826074733
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,5
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,974.7997037758277
MolLogP,3.6077000000000012
NOCount,6
fr_Ar_N,5
fr_COO2,0
fr_urea,0
BalabanJ,1.7143844311028558
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,25.149299179443698
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,5.316788604006331
SMR_VSA7,84.81765289115233
SMR_VSA8,0.0
SMR_VSA9,22.775711979393844
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
