DLiP-ID,C101S5
DLiP-Mol-ID,37221
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C26H24FN3O2/c27-21-11-5-7-13-23(21)30-26(32)24(16-19-17-28-22-12-6-4-10-20(19)22)29-25(31)15-14-18-8-2-1-3-9-18/h1-13,17,24,28H,14-16H2,(H,29,31)(H,30,32)"
Standard Inchi Key(RDKit),MIQIJDUGWCCQBF-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(CCc1ccccc1)NC(Cc1c[nH]c2ccccc12)C(=O)Nc1ccccc1F
SMILES(SDF),
MW(SDF),
MW(RDKit),429.495
MW Monoisotopic(RDKit),429.185255228
MolLogP(RDKit),4.6058
XLogP(SDF),
XLogP(CDK),4.386
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),73.99
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.382810584735808
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Tumor necrosis factor ligand superfamily member 11/11A
Common Target Pref Name,Uncategorized
RDKit Descriptors
Ipc,26679018.18460192
qed,0.38281058473580787
Chi0,22.338288046437583
Chi1,15.597356788324024
TPSA,73.99
Chi0n,17.47603543534099
Chi0v,17.47603543534099
Chi1n,10.536223668493626
Chi1v,10.536223668493626
Chi2n,7.638416837724342
Chi2v,7.638416837724342
Chi3n,5.365953226905542
Chi3v,5.365953226905542
Chi4n,3.6811559415878565
Chi4v,3.6811559415878565
MolMR,123.72610000000006
MolWt,429.4950000000001
fr_SH,0
Kappa1,21.307692352235975
Kappa2,9.917919399895926
Kappa3,5.211810144641679
