DLiP-ID,C0023O
DLiP-Mol-ID,28218
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H23N5O3/c1-4-30-16-9-10-18-17(11-16)13(2)23-21(24-18)27-22-25-19(12-20(28)26-22)14-5-7-15(29-3)8-6-14/h5-11,19H,4,12H2,1-3H3,(H2,23,24,25,26,27,28)"
Standard Inchi Key(RDKit),KQAQQNMXXWWOOB-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCOc1ccc2nc(NC3=NC(=O)CC(c4ccc(OC)cc4)N3)nc(C)c2c1
SMILES(SDF),
MW(SDF),
MW(RDKit),405.458
MW Monoisotopic(RDKit),405.180089596
MolLogP(RDKit),3.37462
XLogP(SDF),
XLogP(CDK),3.549
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),97.73
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),30
QED Weighted(RDKit),0.671483569059593
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,7191271.337356252
qed,0.6714835690595935
Chi0,21.087211190881018
Chi1,14.550376490957335
TPSA,97.73
Chi0n,17.099401373781568
Chi0v,17.099401373781568
Chi1n,9.756596455446159
Chi1v,9.756596455446159
Chi2n,6.897947916450572
Chi2v,6.897947916450572
Chi3n,4.843345645094386
Chi3v,4.843345645094386
Chi4n,3.373605154683038
Chi4v,3.373605154683038
MolMR,114.99640000000002
MolWt,405.45800000000014
fr_SH,0
Kappa1,19.628420607903752
Kappa2,8.361795162252852
Kappa3,4.169609375
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,3
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1111.7061441740693
MolLogP,3.374620000000002
NOCount,8
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.5546921922291832
SMR_VSA1,14.268263091671919
SMR_VSA2,0.0
SMR_VSA3,15.284745645900749
SMR_VSA4,4.992404732635669
SMR_VSA5,26.31013685145522
SMR_VSA6,19.033468109796782
SMR_VSA7,53.721948965776726
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,1
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,2
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,173.90682299296654
NHOHCount,2
PEOE_VSA1,14.790514511606428
PEOE_VSA2,10.111325788078153
PEOE_VSA3,9.967957041894417
PEOE_VSA4,4.992404732635669
