DLiP-ID,T003TI
ATS0Z,822.0
ATS0d,126.0
ATS0i,6520.44543514998
ATS0m,3232.875316
ATS0p,57.22106609698001
ATS0s,141.94444444444446
ATS0v,8317.35521697996
ATS1Z,974.0
ATS1d,164.0
ATS1i,6168.066751159798
ATS1m,3659.5717859999986
ATS1p,74.71026218000002
ATS1s,118.47222222222223
ATS1v,10784.175001466214
ATS2Z,1454.0
ATS2d,271.0
ATS2i,11701.326468386838
ATS2m,5354.484382999998
ATS2p,115.08956662564097
ATS2s,205.9166666666667
ATS2v,16103.504579420058
ATS3Z,1620.0
ATS3d,313.0
ATS3i,15937.466451669528
ATS3m,5839.478729
ATS3p,132.97829899697996
ATS3s,253.2777777777778
ATS3v,18186.201108470017
ATS4Z,1606.0
ATS4d,306.0
ATS4i,16725.337808602293
ATS4m,5598.285657999999
ATS4p,134.580138738188
ATS4s,298.72222222222223
ATS4v,18221.72866813432
ATS5Z,1412.0
ATS5d,267.0
ATS5i,16778.446026512935
ATS5m,4830.8920450000005
ATS5p,129.123625827282
ATS5s,269.3055555555556
ATS5v,16752.07548275641
ATS6Z,1195.0
ATS6d,231.0
ATS6i,17737.104181992818
ATS6m,4000.1647000000007
ATS6p,114.19725692601698
ATS6s,253.58333333333331
ATS6v,14364.44534072578
ATS7Z,851.0
ATS7d,169.0
ATS7i,14553.447160491663
ATS7m,2794.3391699999997
ATS7p,87.201780299168
ATS7s,199.08333333333334
ATS7v,10717.17656489087
ATS8Z,608.0
ATS8d,119.0
ATS8i,10598.58507287103
ATS8m,1945.0704170000004
ATS8p,63.043916215828986
ATS8s,154.66666666666669
ATS8v,7668.102839307214
C1SP1,0
C1SP2,1
C1SP3,4
C2SP1,0
C2SP2,6
C2SP3,2
C3SP2,2
C3SP3,1
C4SP3,0
FCSP3,0.4375
GGI10,0.020000000000000004
JGI10,0.010000000000000002
JGT10,0.40489215350813174
Kier1,14.917355371900827
Kier2,6.40582726326743
Kier3,2.8450413223140494
MAXdO,11.991166540690351
MID_C,33.184079305044655
MID_N,4.153978589834032
MID_O,3.6635477251355946
MID_X,0.0
MID_h,7.817526314969626
MINdO,11.991166540690351
MPC10,91
MWC01,22.0
MWC02,4.672828834461906
MWC03,5.54907608489522
MWC04,6.447305862541213
MWC05,7.349230824613334
MWC06,8.259716961021523
MWC07,9.171495588152615
MWC08,10.087349588848662
MWC09,11.003681922386889
MWC10,11.922216577911922
NaaCH,4
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.5539000000000005
SRW02,3.8066624897703196
SRW03,0.0
SRW04,5.1298987149230735
SRW05,2.3978952727983707
SRW06,6.670766320845874
SRW07,4.844187086458591
SRW08,8.312135107648412
SRW09,7.065613363597717
SRW10,10.006269747179154
SaaCH,8.31109835600907
SaaNH,3.4737299225245653
SaaSe,0
SaaaC,2.4095534664483083
SaasC,2.470834750566894
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.14212396069538902
SdssS,0
SsCH3,3.767413968673889
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.443251133786848
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.8202209842406933
VE1_D,4.400195610201039
VE2_A,0.19101104921203466
VE2_D,0.22000978051005196
VE3_A,2.033455450782893
VE3_D,2.1747961773598563
VR1_A,183.26437630454097
VR1_D,107.07754156722527
VR2_A,9.163218815227049
VR2_D,5.353877078361263
VR3_A,5.904076970116046
VR3_D,5.366700440106787
WPath,774
Xc-3d,1.139150070743875
Xc-4d,0.0
Xc-5d,0.44935823203043684
Xc-6d,0.0
Xp-0d,14.11251969619286
Xp-1d,9.719545352812842
Xp-2d,8.491636843208129
Xp-3d,7.584462732054586
Xp-4d,6.451345982997008
Xp-5d,5.181944743118617
Xp-6d,3.5766398742946572
Xp-7d,2.7692780729614026
ZMIC0,67.24493098600576
ZMIC1,31.722495092468144
ZMIC2,23.381463438020877
ZMIC3,20.972768468458035
ZMIC4,20.806672063713666
ZMIC5,20.806672063713666
nAcid,0
nAtom,40
nBase,1
nRing,3
piPC1,3.367295829986474
piPC2,3.9560398908449206
piPC3,4.586242176102573
piPC4,5.20709258014796
piPC5,5.7180551339429195
piPC6,6.060254272962257
piPC7,6.473492758389169
piPC8,6.833456783872377
piPC9,6.739960508146862
AATS0Z,20.55
AATS0d,3.15
AATS0i,163.01113587874949
AATS0m,80.8218829
AATS0p,1.4305266524245002
AATS0s,3.5486111111111116
AATS0v,207.93388042449902
AATS1Z,23.19047619047619
AATS1d,3.9047619047619047
AATS1i,146.85873217047137
AATS1m,87.13266157142854
AATS1p,1.7788157661904767
AATS1s,2.820767195767196
AATS1v,256.7660714634813
AATS2Z,19.13157894736842
AATS2d,3.5657894736842106
AATS2i,153.9648219524584
AATS2m,70.45374188157892
AATS2p,1.51433640296896
AATS2s,2.709429824561404
AATS2v,211.88821815026392
AATS3Z,16.2
AATS3d,3.13
AATS3i,159.37466451669528
AATS3m,58.394787290000004
AATS3p,1.3297829899697995
AATS3s,2.532777777777778
AATS3v,181.86201108470016
AATS4Z,15.442307692307692
AATS4d,2.9423076923076925
AATS4i,160.82055585194513
AATS4m,53.82966978846153
AATS4p,1.2940397955595
AATS4s,2.87232905982906
AATS4v,175.20892950129155
AATS5Z,13.447619047619048
AATS5d,2.5428571428571427
AATS5i,159.79472406202794
AATS5m,46.00849566666667
AATS5p,1.2297488174026858
AATS5s,2.5648148148148153
AATS5v,159.54357602625151
AATS6Z,11.064814814814815
AATS6d,2.138888888888889
AATS6i,164.23244612956313
AATS6m,37.038562037037046
AATS6p,1.0573820085742314
AATS6s,2.3479938271604937
AATS6v,133.0041235252387
AATS7Z,9.781609195402298
AATS7d,1.9425287356321839
AATS7i,167.28100184473178
AATS7m,32.118841034482756
AATS7p,1.0023193137835402
AATS7s,2.288314176245211
AATS7v,123.18593752748126
AATS8Z,9.5
AATS8d,1.859375
AATS8i,165.60289176360985
AATS8m,30.391725265625006
AATS8p,0.9850611908723279
AATS8s,2.416666666666667
AATS8v,119.81410686417522
AMID_C,1.6592039652522328
AMID_N,0.2076989294917016
AMID_O,0.18317738625677973
AMID_X,0.0
AMID_h,0.3908763157484813
ATS0dv,252.0
ATS0pe,242.9904
ATS0se,302.12424
ATS1dv,261.0
ATS1pe,269.21750000000003
ATS1se,322.96735999999987
ATS2dv,377.0
ATS2pe,475.1336
ATS2se,580.5504039999997
ATS3dv,345.0
ATS3pe,613.0656000000001
ATS3se,759.048188
ATS4dv,325.0
ATS4pe,653.5506999999999
ATS4se,806.3998240000001
ATS5dv,268.0
ATS5pe,634.4971999999998
ATS5se,791.398228
ATS6dv,226.0
ATS6pe,632.9949999999999
ATS6se,802.636512
ATS7dv,132.0
ATS7pe,501.6305
ATS7se,641.12732
ATS8dv,94.0
ATS8pe,371.0465
ATS8se,473.8231399999999
ATSC0Z,289.1
ATSC0c,0.7177597089047607
ATSC0d,23.6
ATSC0i,57.71645592593994
ATSC0m,1378.5394884
ATSC0p,9.128883116489998
ATSC0s,42.71944444444444
ATSC0v,2032.4182337549219
ATSC1Z,15.14500000000001
ATSC1c,-0.3797969475946665
ATSC1d,12.320000000000004
ATSC1i,-2.8988163153478665
ATSC1m,72.48581018000013
ATSC1p,-0.003920508975500586
ATSC1s,-2.0415277777777763
ATSC1v,71.40695937386981
ATSC2Z,35.60999999999999
ATSC2c,0.007368466299203657
ATSC2d,6.359999999999996
ATSC2i,-5.908138333310877
ATSC2m,166.76699724000025
ATSC2p,0.4430855834489987
ATSC2s,7.781666666666668
ATSC2v,130.14443913108968
ATSC3Z,35.90000000000002
ATSC3c,0.031858262129352034
ATSC3d,-5.400000000000003
ATSC3i,0.5517978248210462
ATSC3m,175.3688599
ATSC3p,0.9476850301735
ATSC3s,-1.8722222222222225
ATSC3v,278.6083196734418
ATSC4Z,-169.35999999999999
ATSC4c,-0.09489225911544874
ATSC4d,-13.360000000000001
ATSC4i,3.0846575415400235
ATSC4m,-799.6672588399999
ATSC4p,-1.1316563048450006
ATSC4s,-15.805277777777775
ATSC4v,-691.5435523368109
ATSC5Z,-120.0875
ATSC5c,0.25253900997275036
ATSC5d,-11.4
ATSC5i,-13.96860137669894
ATSC5m,-581.5240155499998
ATSC5p,-4.0300642629327506
ATSC5s,-6.253819444444445
ATSC5v,-994.4163616266239
ATSC6Z,-5.120000000000001
ATSC6c,-0.2070005870326464
ATSC6d,-2.9199999999999977
ATSC6i,-18.07066993662206
ATSC6m,-27.163647380000057
ATSC6p,-1.9593662453244987
ATSC6s,-6.134166666666665
ATSC6v,-246.42550815853
ATSC7Z,28.107499999999995
ATSC7c,-0.0076307111784668265
ATSC7d,-0.27999999999999736
ATSC7i,12.158976369319882
ATSC7m,138.16929732999984
ATSC7p,1.29778229666125
ATSC7s,1.9852083333333326
ATSC7v,337.61153800498016
ATSC8Z,-24.910000000000004
ATSC8c,0.0645644718547199
ATSC8d,-3.5599999999999974
ATSC8i,-4.887718584439053
ATSC8m,-120.11178524000005
ATSC8p,-1.305616859449
ATSC8s,0.26416666666666644
ATSC8v,-225.44720817260225
AXp-0d,0.705625984809643
AXp-1d,0.4417975160369474
AXp-2d,0.27392376913574606
AXp-3d,0.1723741530012406
AXp-4d,0.10752243304995014
AXp-5d,0.06818348346208707
AXp-6d,0.04257904612255544
AXp-7d,0.027972505787488916
GATS1Z,0.8640114641498245
GATS1c,1.5676711900006346
GATS1d,0.708232445520581
GATS1i,1.2846940472485282
GATS1m,0.869196319270062
GATS1p,1.1214835958524425
GATS1s,0.618886607897597
GATS1v,1.0178858633163108
GATS2Z,0.8875093302262921
GATS2c,1.0843157908933516
GATS2d,1.141558876003568
GATS2i,1.1727371236145214
GATS2m,0.8906075677914697
GATS2p,1.021193676916392
GATS2s,0.5610735418427727
GATS2v,0.9751350757653235
GATS3Z,0.9287962642684192
GATS3c,1.21159120307896
GATS3d,1.3468220338983048
GATS3i,1.0455853222489726
GATS3m,0.9272838884061668
GATS3p,0.9464716013653158
GATS3s,0.8661453930684699
GATS3v,0.9206091535332858
GATS4Z,1.2452438602559666
GATS4c,1.4133070254283902
GATS4d,1.382415254237288
GATS4i,1.0429128097808276
GATS4m,1.2379087519688348
GATS4p,1.000600067643514
GATS4s,1.6140922686780677
GATS4v,1.065381025034071
GATS5Z,1.1286751988931165
GATS5c,0.8949010777797187
GATS5d,1.1803874092009685
GATS5i,1.094451782921656
GATS5m,1.1310081016319764
GATS5p,1.153706681561657
GATS5s,1.2247313126434007
GATS5v,1.161876372767073
GATS6Z,0.9936488719781698
GATS6c,0.9917874100995058
GATS6d,0.8951271186440676
GATS6i,1.0190195566062201
GATS6m,0.9932704395624206
GATS6p,1.0278803104478558
GATS6s,1.1193293885601576
GATS6v,1.0073506628558095
GATS7Z,0.9419840408401817
GATS7c,0.8884954936097462
GATS7d,0.7312974868497953
GATS7i,0.7886893212421668
GATS7m,0.9399897017625146
GATS7p,0.8573312320301119
GATS7s,0.9206575917451248
GATS7v,0.877120416325938
GATS8Z,1.0486477429955032
GATS8c,0.8451808554057463
GATS8d,0.8391816737288135
GATS8i,0.9104786379653822
GATS8m,1.0472553461979415
GATS8p,1.0287642100132204
GATS8s,1.165931424344886
GATS8v,1.0271223614255334
MATS1Z,0.049892111808403784
MATS1c,-0.5039449472770315
MATS1d,0.497175141242938
MATS1i,-0.047833454062581264
MATS1m,0.050077713053731814
MATS1p,-0.00040901148850955505
MATS1s,-0.045513517195681155
MATS1v,0.03346094167314711
MATS2Z,0.06482914307560668
MATS2c,0.005403117658127281
MATS2d,0.14183764495985718
MATS2i,-0.053876254896979975
MATS2m,0.06367035877397972
MATS2p,0.02554561556781471
MATS2s,0.09587236183312176
MATS2v,0.03370225285783821
MATS3Z,0.049671393981321366
MATS3c,0.01775427722348193
MATS3d,-0.0915254237288136
MATS3i,0.0038241975600795514
MATS3m,0.05088540774513224
MATS3p,0.04152468678064877
MATS3s,-0.017530398595487356
MATS3v,0.05483287151162956
MATS4Z,-0.22531463693691295
MATS4c,-0.05084852532667563
MATS4d,-0.2177314211212516
MATS4i,0.020555779590287475
MATS4m,-0.22310882851825378
MATS4p,-0.047678606395361194
MATS4s,-0.14229943929534278
MATS4v,-0.13086789172763577
MATS5Z,-0.1582415048343793
MATS5c,0.13403557756018009
MATS5d,-0.1840193704600484
MATS5i,-0.09219852237386848
MATS5m,-0.16070120600018775
MATS5p,-0.16817638661427325
MATS5s,-0.055768688904783585
MATS5v,-0.18639140031713902
MATS6Z,-0.00655930922274748
MATS6c,-0.10681413728718818
MATS6d,-0.04582548650345256
MATS6i,-0.11596070150002777
MATS6m,-0.007298021003676576
MATS6p,-0.07949397453245743
MATS6s,-0.05318218927686383
MATS6v,-0.04490645931509935
MATS7Z,0.04470075581372232
MATS7c,-0.004887949145223554
MATS7d,-0.005454899668809611
MATS7i,0.09685857998763896
MATS7m,0.04608218643680201
MATS7p,0.06536194056735195
MATS7s,0.02136590200250677
MATS7v,0.07637389443593784
MATS8Z,-0.0538524731926669
MATS8c,0.05622047937292944
MATS8d,-0.09427966101694908
MATS8i,-0.05292813056980264
MATS8m,-0.05445608660955354
MATS8p,-0.08938777359101255
MATS8s,0.0038648481695818943
MATS8v,-0.06932849881372757
MAXssO,5.15316940665155
MINssO,5.15316940665155
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,26.204345734110618
SpAD_D,160.6880018806691
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.309626558956916
SssNH2,0
SsssAs,0
SsssCH,-0.18772014361300138
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,731
TMWC10,116.46290224483329
TSRW10,68.23342810322151
VE1_Dt,4.4493630899122065
VE2_Dt,0.22246815449561033
VE3_Dt,2.185908140632185
VR1_Dt,100.82533393006456
VR2_Dt,5.041266696503228
VR3_Dt,5.306536833290729
Xc-3dv,0.6030072210268969
Xc-4dv,0.0
Xc-5dv,0.162142147419094
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.3634023029066286
Xch-7d,0.623909490355034
Xp-0dv,11.901918539625125
Xp-1dv,7.215196262928795
Xp-2dv,5.28533078324935
Xp-3dv,4.055277903616734
Xp-4dv,3.0469810176228287
Xp-5dv,2.196511962556949
Xp-6dv,1.2996791856905854
Xp-7dv,0.8624448241510999
Xpc-4d,3.3654283865493992
Xpc-5d,5.646648714955723
Xpc-6d,8.967251411368968
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,42
nFRing,1
nHBAcc,3
nHBDon,2
nHRing,2
nSpiro,0
naRing,2
piPC10,6.8899492509045315
AATS0dv,6.3
AATS0pe,6.0747599999999995
AATS0se,7.553106
AATS1dv,6.214285714285714
AATS1pe,6.409940476190477
AATS1se,7.689699047619045
AATS2dv,4.9605263157894735
AATS2pe,6.251757894736842
AATS2se,7.638821105263155
AATS3dv,3.45
AATS3pe,6.130656000000001
AATS3se,7.59048188
AATS4dv,3.125
AATS4pe,6.284141346153845
AATS4se,7.7538444615384625
AATS5dv,2.552380952380952
AATS5pe,6.042830476190474
AATS5se,7.537125980952381
AATS6dv,2.0925925925925926
AATS6pe,5.861064814814814
AATS6se,7.431819555555556
AATS7dv,1.5172413793103448
AATS7pe,5.765867816091954
AATS7se,7.369279540229885
AATS8dv,1.46875
AATS8pe,5.7976015625
AATS8se,7.403486562499999
AATSC0Z,7.227500000000001
AATSC0c,0.01794399272261902
AATSC0d,0.5900000000000001
AATSC0i,1.4429113981484984
AATSC0m,34.46348721
AATSC0p,0.22822207791224997
AATSC0s,1.067986111111111
AATSC0v,50.810455843873044
AATSC1Z,0.36059523809523836
AATSC1c,-0.009042784466539678
AATSC1d,0.29333333333333345
AATSC1i,-0.0690194360797111
AATSC1m,1.7258526233333364
AATSC1p,-9.3345451797633e-05
AATSC1s,-0.0486078042328042
AATSC1v,1.7001656993778527
AATSC2Z,0.4685526315789473
AATSC2c,9.695350393689023e-05
AATSC2d,0.08368421052631574
AATSC2i,-0.07773866228040627
AATSC2m,2.1943025952631614
AATSC2p,0.005830073466434193
AATSC2s,0.102390350877193
AATSC2v,1.7124268306722328
AATSC3Z,0.3590000000000002
AATSC3c,0.00031858262129352035
AATSC3d,-0.05400000000000003
AATSC3i,0.005517978248210462
AATSC3m,1.753688599
AATSC3p,0.009476850301735
AATSC3s,-0.018722222222222223
AATSC3v,2.786083196734418
AATSC4Z,-1.6284615384615384
AATSC4c,-0.0009124255684177763
AATSC4d,-0.12846153846153846
AATSC4i,0.02966016866865407
AATSC4m,-7.6891082580769226
AATSC4p,-0.01088131062350962
AATSC4s,-0.15197382478632476
AATSC4v,-6.649457234007797
AATSC5Z,-1.1436904761904763
AATSC5c,0.0024051334283119083
AATSC5d,-0.10857142857142857
AATSC5i,-0.1330342988257042
AATSC5m,-5.538323957619046
AATSC5p,-0.03838156440888334
AATSC5s,-0.05956018518518519
AATSC5v,-9.470632015491656
AATSC6Z,-0.04740740740740742
AATSC6c,-0.0019166721021541334
