DLiP-ID,C001K9
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,1
NtCH,0
NtsC,0
RNCG,0.4152720579980831
RPCG,0.13926697180202555
SIC0,0.3288818582934343
SIC1,0.6256650431784477
SIC2,0.747578465769116
SIC3,0.9162274256613736
SIC4,0.9629629629629629
SIC5,0.9629629629629629
SaaN,0
SaaO,0
SaaS,0
Sare,26.283999999999995
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.227124433106575
SssS,1.7695370370370367
StCH,0
StsC,0
TIC0,42.222498417569184
TIC1,80.32410614744373
TIC2,95.97559060184697
TIC3,117.62707505625019
TIC4,123.62707505625016
TIC5,123.62707505625016
Vabc,197.0121483517353
WPol,25
apol,33.84672299999999
bpol,15.801276999999997
nRot,1
ABCGG,9.85911340509326
ATS0Z,848.0
ATS0d,97.0
ATS0i,4186.44195724934
ATS0m,3366.617927
ATS0p,51.409645953339
ATS0s,75.80898491083676
ATS0v,6904.123098434202
ATS1Z,871.0
ATS1d,121.0
ATS1i,4117.715831111301
ATS1m,3357.308839999999
ATS1p,61.37439539999996
ATS1s,87.38271604938272
ATS1v,8569.49042815156
ATS2Z,1311.0
ATS2d,187.0
ATS2i,6890.129135079598
ATS2m,5006.675316999998
ATS2p,91.98703163254697
ATS2s,130.2530864197531
ATS2v,12428.283046293378
ATS3Z,1456.0
ATS3d,200.0
ATS3i,8356.296585964656
ATS3m,5449.771200000002
ATS3p,103.20004210139601
ATS3s,142.05246913580248
ATS3v,13354.905880133181
ATS4Z,1127.0
ATS4d,166.0
ATS4i,8362.264707038516
ATS4m,4028.2953350000007
ATS4p,89.52997964024497
ATS4s,126.0648148148148
ATS4v,11160.818893679101
ATS5Z,767.0
ATS5d,136.0
ATS5i,7623.528086397149
ATS5m,2721.326517
ATS5p,69.94955275818796
ATS5s,107.45370370370367
ATS5v,8720.71183235331
ATS6Z,554.0
ATS6d,98.0
ATS6i,5678.318992044235
ATS6m,1887.4082139999994
ATS6p,51.97177778509399
ATS6s,86.94444444444443
ATS6v,6518.722210351833
ATS7Z,358.0
ATS7d,68.0
ATS7i,4660.275677206895
ATS7m,1194.4481740000003
ATS7p,34.38214975024499
ATS7s,71.0
ATS7v,4404.170117818213
ATS8Z,203.0
ATS8d,42.0
ATS8i,3602.9496352860438
ATS8m,641.1295429999999
ATS8p,22.234409405942998
ATS8s,47.66666666666667
ATS8v,2678.7429415471124
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.07692307692307693
GGI10,0.0
JGI10,0.0
JGT10,0.3979901790963299
Kier1,11.11111111111111
Kier2,4.704
Kier3,2.204152249134948
MID_C,27.307136779464198
MID_N,2.0899824572858483
MID_O,1.9004349025535237
MID_X,0.0
MID_h,6.081082006843516
MPC10,57
MWC01,18.0
MWC02,4.465908118654584
MWC03,5.3230099791384085
MWC04,6.20050917404269
MWC05,7.077498053569231
MWC06,7.9617188159813645
MWC07,8.845201135339584
MWC08,9.731927878386204
MWC09,10.617931341885154
MWC10,11.50570949234992
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.903400000000002
SRW02,3.6109179126442243
SRW03,0.0
SRW04,4.919980925828125
SRW05,0.0
SRW06,6.456769655572163
SRW07,0.0
SRW08,8.0959035329611
SRW09,0.0
SRW10,9.785660765922685
SaaCH,14.393733938019654
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,5.6698157596371885
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,1.691066232048375
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.4153892668178383
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.7061012107616116
VE1_D,3.9424704439807545
VE2_A,0.23163132567260072
VE2_D,0.24640440274879716
VE3_A,1.7799840667094449
VE3_D,1.841811172301798
VR1_A,86.7818606339214
VR1_D,76.81907216833353
VR2_A,5.423866289620087
VR2_D,4.801192010520846
VR3_A,4.933401250201039
VR3_D,4.811456574094376
WPath,420
Xc-3d,0.8707908118985981
Xc-4d,0.0
Xc-5d,0.16666666666666666
Xc-6d,0.0
Xp-0d,10.957819157813608
Xp-1d,7.864504642955708
Xp-2d,6.883506416544026
Xp-3d,6.103299769919586
Xp-4d,5.07649820267818
Xp-5d,4.509251521067721
Xp-6d,3.0811836882810155
Xp-7d,2.2592235505214404
ZMIC0,50.86524916564533
ZMIC1,40.22157963660487
ZMIC2,28.860394325185048
ZMIC3,23.293680103730452
ZMIC4,21.661154176522466
ZMIC5,21.661154176522466
nAcid,0
nAtom,27
nBase,0
nRing,3
piPC1,3.2188758248682006
piPC2,3.828641396489095
piPC3,4.406719247264253
piPC4,4.971547905388209
piPC5,5.571203009757061
piPC6,5.745004389197783
piPC7,6.11644384963496
piPC8,6.552953579425085
piPC9,6.91196515500566
AATS0Z,31.40740740740741
AATS0d,3.5925925925925926
AATS0i,155.05340582404963
AATS0m,124.68955285185184
AATS0p,1.9040609612347779
AATS0s,2.807740181882843
AATS0v,255.70826290497044
AATS1Z,30.03448275862069
AATS1d,4.172413793103448
AATS1i,141.99020107280347
AATS1m,115.76927034482755
AATS1p,2.1163584620689644
AATS1s,3.013197105151128
AATS1v,295.49966993626066
AATS2Z,27.893617021276597
AATS2d,3.978723404255319
AATS2i,146.59849223573613
AATS2m,106.52500674468082
AATS2p,1.9571708857988717
AATS2s,2.7713422642500656
AATS2v,264.4315541764548
AATS3Z,26.0
AATS3d,3.5714285714285716
AATS3i,149.219581892226
AATS3m,97.31734285714289
AATS3p,1.8428578946677858
AATS3s,2.5366512345679015
AATS3v,238.48046214523538
AATS4Z,20.490909090909092
AATS4d,3.018181818181818
AATS4i,152.04117649160938
AATS4m,73.24173336363637
AATS4p,1.6278178116408177
AATS4s,2.292087542087542
AATS4v,202.92397988507457
AATS5Z,15.653061224489797
AATS5d,2.7755102040816326
AATS5i,155.5822058448398
AATS5m,55.53727585714286
AATS5p,1.427541893024244
AATS5s,2.1929327286470137
AATS5v,177.97371086435328
AATS6Z,14.972972972972974
AATS6d,2.6486486486486487
AATS6i,153.4680808660604
AATS6m,51.011032810810796
AATS6p,1.4046426428403782
AATS6s,2.3498498498498495
AATS6v,176.18168136086035
AATS7Z,12.344827586206897
AATS7d,2.3448275862068964
AATS7i,160.69916128299639
AATS7m,41.18786806896553
AATS7p,1.1855913706981032
AATS7s,2.4482758620689653
AATS7v,151.86793509717975
AATS8Z,9.227272727272727
AATS8d,1.9090909090909092
AATS8i,163.77043796754745
AATS8m,29.14225195454545
AATS8p,1.010654972997409
AATS8s,2.166666666666667
AATS8v,121.76104279759602
AMID_C,1.7066960487165124
AMID_N,0.13062390358036552
AMID_O,0.11877718140959523
AMID_X,0.0
AMID_h,0.38006762542771977
ATS0dv,196.44444444444446
ATS0pe,165.50410000000002
ATS0se,204.22701300000003
ATS1dv,207.33333333333331
ATS1pe,187.02400000000006
ATS1se,223.79042000000004
ATS2dv,276.33333333333337
ATS2pe,299.38950000000006
ATS2se,363.1891000000001
ATS3dv,257.3333333333333
ATS3pe,350.7802000000001
ATS3se,429.815482
ATS4dv,185.0
ATS4pe,334.5932000000001
ATS4se,415.648838
ATS5dv,161.66666666666669
ATS5pe,285.6561
ATS5se,359.35250199999996
ATS6dv,110.0
ATS6pe,219.8195
ATS6se,275.397432
ATS7dv,64.0
ATS7pe,173.92600000000004
ATS7se,217.77671199999997
ATS8dv,24.0
ATS8pe,126.893
ATS8se,162.26282
ATSC0Z,314.6666666666667
ATSC0c,0.49045605790079927
ATSC0d,15.185185185185187
ATSC0i,42.880600922728256
ATSC0m,1419.3174007407408
ATSC0p,8.979991959311999
ATSC0s,10.533252044911853
ATSC0v,1454.170097992137
ATSC1Z,21.61728395061727
ATSC1c,-0.19640939523063422
ATSC1d,6.949245541838138
ATSC1i,1.1703414148311426
ATSC1m,101.41851268587104
ATSC1p,0.5946623915575568
ATSC1s,-0.7862867185633027
ATSC1v,79.5946269535463
ATSC2Z,48.28395061728395
ATSC2c,-0.05252005046758846
ATSC2d,0.4183813443072709
ATSC2i,2.793405835950983
ATSC2m,225.98258630315502
ATSC2p,2.629858532391223
ATSC2s,-1.9321655649451213
ATSC2v,241.90027447459147
ATSC3Z,-24.493827160493844
ATSC3c,0.004041176277542337
ATSC3d,-4.569272976680383
ATSC3i,-9.394308118494955
ATSC3m,-111.23337583264754
ATSC3p,-0.6907747073207756
ATSC3s,-1.9766667419337245
ATSC3v,-181.14046238320785
ATSC4Z,-151.0246913580247
ATSC4c,-0.12744807097295696
ATSC4d,-3.30315500685871
ATSC4i,-10.89571643576904
ATSC4m,-695.9066670274348
ATSC4p,-4.744774233782888
ATSC4s,-4.833243953703234
ATSC4v,-654.2700806667681
ATSC5Z,6.012345679012361
ATSC5c,0.22900802678867385
ATSC5d,-2.743484224965706
ATSC5i,5.4975002299791695
ATSC5m,38.378307470507664
ATSC5p,-0.12286240046422314
ATSC5s,4.175377417248575
ATSC5v,121.26645130868155
ATSC6Z,-119.58024691358024
ATSC6c,-0.09909629904075029
ATSC6d,-5.735253772290809
ATSC6i,-16.5822491350538
ATSC6m,-538.0460697928668
ATSC6p,-3.9475499218388874
ATSC6s,1.819061758501884
ATSC6v,-457.54621806415923
ATSC7Z,-33.60493827160492
ATSC7c,-0.022609418696346667
ATSC7d,-4.272976680384088
ATSC7i,-0.19153733275948825
ATSC7m,-166.25149342523997
ATSC7p,-0.846417530966446
ATSC7s,-1.4187487416288922
ATSC7v,-269.04381593915775
ATSC8Z,15.345679012345697
ATSC8c,0.017757446421838748
ATSC8d,-1.0027434842249658
ATSC8i,0.7381562871797349
ATSC8m,67.58634624828542
ATSC8p,0.6554854791941095
ATSC8s,-0.4713735861553774
ATSC8v,47.27557025578297
AXp-0d,0.6848636973633505
AXp-1d,0.43691692460865045
AXp-2d,0.27534025666176104
AXp-3d,0.17950881676234076
AXp-4d,0.11281107117062622
AXp-5d,0.07272986324302776
AXp-6d,0.04814349512939087
AXp-7d,0.03182005000734423
GATS1Z,0.7066043249561659
GATS1c,1.3487200286789152
GATS1d,0.5904121110176618
GATS1i,0.9379280751292859
GATS1m,0.7022160855321735
GATS1p,0.7704740367579522
GATS1s,0.9359147279962557
GATS1v,0.7706406321606069
GATS2Z,0.8429724125495852
GATS2c,1.2388714503927485
GATS2d,1.0746756616502333
GATS2i,0.9333871293578855
GATS2m,0.8315193497172957
GATS2p,0.7705163313683593
GATS2s,1.140289057566037
GATS2v,0.7760120594930014
GATS3Z,1.2084216101694913
GATS3c,1.1046407140893608
GATS3d,1.1771341463414633
GATS3i,1.1487114928571671
GATS3m,1.1841303682430186
GATS3p,1.1276073671798132
GATS3s,1.0658857995896043
GATS3v,0.9756872579165028
GATS4Z,1.455739599383667
GATS4c,1.0914834919174783
GATS4d,1.0117516629711751
GATS4i,1.1598708892309646
GATS4m,1.4368167969970893
GATS4p,1.3870239821738695
GATS4s,1.1632506294434852
GATS4v,1.185460081580144
GATS5Z,0.9198590453130404
GATS5c,0.4224031442379041
GATS5d,1.1356396217023392
GATS5i,0.8562762505054543
GATS5m,0.9235190838270203
GATS5p,0.9644893349224679
GATS5s,0.5826031004705791
GATS5v,0.9786347615146761
GATS6Z,1.293002748511223
GATS6c,0.9905767011371707
GATS6d,1.156888595912986
GATS6i,1.1982157115817373
GATS6m,1.2900609526470315
GATS6p,1.3271891428814426
GATS6s,0.8648298306023339
GATS6v,1.2251672089756438
GATS7Z,0.7336718293395673
GATS7c,1.2794813219625412
GATS7d,1.1217830109335574
GATS7i,0.9438070782265323
GATS7m,0.7764538288354529
GATS7p,0.8075998317132173
GATS7s,1.2318223973106488
GATS7v,1.1114723615078095
GATS8Z,0.6610169491525423
GATS8c,1.1390494050529385
GATS8d,0.9728381374722838
GATS8i,0.8299742177942396
GATS8m,0.697784760241043
GATS8p,0.7142392165918575
GATS8s,1.2637947549445625
GATS8v,0.9966329787498402
MATS1Z,0.06396113383985969
MATS1c,-0.37284465499348257
MATS1d,0.4260723296888143
MATS1i,0.02541074962479743
MATS1m,0.06652784814119707
MATS1p,0.061653862792791655
MATS1s,-0.06949990802424437
MATS1v,0.050960573620914225
MATS2Z,0.08814911648034619
MATS2c,-0.061516403632450624
MATS2d,0.015827711468604073
MATS2i,0.03742304135139104
MATS2m,0.09146635104537473
MATS2p,0.16823732159769286
MATS2s,-0.10537747007949862
MATS2v,0.0955624019886004
MATS3Z,-0.03753026634382569
MATS3c,0.0039726785820765435
MATS3d,-0.14507839721254348
MATS3i,-0.10562815025128887
MATS3m,-0.037786035460150254
MATS3p,-0.03708823933681745
MATS3s,-0.09047877583405572
MATS3v,-0.06005870991172748
MATS4Z,-0.23561248073959942
MATS4c,-0.12756579443067295
MATS4d,-0.10678492239467846
MATS4i,-0.12473720365825287
MATS4m,-0.2406980349072861
MATS4p,-0.25938250459788736
MATS4s,-0.22525649109483267
MATS4v,-0.22087315022680204
MATS5Z,0.010528363887928079
MATS5c,0.2572872622551685
MATS5d,-0.09955201592832251
MATS5i,0.07064347876233153
MATS5m,0.014899578231040994
MATS5p,-0.007538947736084788
MATS5s,0.21842429658743098
MATS5v,0.045950806985292414
MATS6Z,-0.27731333027943195
MATS6c,-0.14744137492303025
MATS6d,-0.27560975609756094
MATS6i,-0.28219194505784373
MATS6m,-0.27663171950627785
MATS6p,-0.3207847568917876
MATS6s,0.12602218571561535
MATS6v,-0.22960524254200712
MATS7Z,-0.09943015780245465
MATS7c,-0.04291954009401563
MATS7d,-0.2619848612279226
MATS7i,-0.004158707147226003
MATS7m,-0.10905655994087994
MATS7p,-0.08775552491714589
MATS7s,-0.1254032463283711
MATS7v,-0.1722556875280169
MATS8Z,0.0598516949152543
MATS8c,0.04443462232438634
MATS8d,-0.08104212860310421
MATS8i,0.021126548141269498
MATS8m,0.058441388404906605
MATS8p,0.08958353809036805
MATS8s,-0.05492168460211541
MATS8v,0.039899058659850065
MAXssO,5.227124433106575
MAXssS,1.7695370370370367
MINssO,5.227124433106575
MINssS,1.7695370370370367
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,21.744763512675704
SpAD_D,108.57281823919266
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,553
TMWC10,105.72941398934714
TSRW10,48.8692327929283
VE1_Dt,3.996316418514913
VE2_Dt,0.24976977615718207
VE3_Dt,1.855376670709711
VR1_Dt,72.68318010282744
VR2_Dt,4.542698756426715
VR3_Dt,4.756113626671023
Xc-3dv,0.5659323396346574
Xc-4dv,0.0
Xc-5dv,0.10206207261596575
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.20693027063286606
Xch-7d,0.41932353775884157
Xp-0dv,9.674445046182834
Xp-1dv,5.902501447989595
Xp-2dv,4.669088324232616
Xp-3dv,3.698679428598724
Xp-4dv,2.756471790767991
Xp-5dv,2.1475131281284607
Xp-6dv,1.2950944911581221
Xp-7dv,0.8132793257403673
Xpc-4d,2.2438004992271203
Xpc-5d,3.4757090672830175
Xpc-6d,5.585348538514237
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,29
nFRing,1
nHBAcc,3
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.965139361801371
AATS0dv,7.275720164609054
AATS0pe,6.129781481481483
AATS0se,7.563963444444446
AATS1dv,7.149425287356321
AATS1pe,6.4491034482758645
AATS1se,7.71691103448276
AATS2dv,5.879432624113476
AATS2pe,6.369989361702129
AATS2se,7.72742765957447
AATS3dv,4.595238095238095
AATS3pe,6.263932142857144
AATS3se,7.675276464285714
AATS4dv,3.3636363636363638
AATS4pe,6.083512727272729
AATS4se,7.5572516
AATS5dv,3.299319727891157
AATS5pe,5.829716326530612
AATS5se,7.333724530612244
AATS6dv,2.972972972972973
AATS6pe,5.9410675675675675
AATS6se,7.443173837837837
AATS7dv,2.206896551724138
AATS7pe,5.99744827586207
AATS7se,7.509541793103447
AATS8dv,1.0909090909090908
AATS8pe,5.767863636363637
AATS8se,7.375582727272728
AATSC0Z,11.654320987654321
AATSC0c,0.018165039181511085
AATSC0d,0.5624142661179699
AATSC0i,1.588170404545491
AATSC0m,52.56731113854595
AATSC0p,0.3325922947893333
AATSC0s,0.3901204461078464
AATSC0v,53.858151777486555
AATSC1Z,0.7454235845040438
AATSC1c,-0.006772737766573594
AATSC1d,0.23962915661510822
AATSC1i,0.04035660051141871
AATSC1m,3.4971900926162425
AATSC1p,0.02050559970888127
AATSC1s,-0.027113335122872506
AATSC1v,2.744642308742976
AATSC2Z,1.027318098240084
AATSC2c,-0.0011174478822891163
AATSC2d,0.008901730729941935
AATSC2i,0.05943416672236134
AATSC2m,4.808140134109681
AATSC2p,0.055954436859387724
AATSC2s,-0.04110990563713024
AATSC2v,5.146814350523223
AATSC3Z,-0.43738977072310437
AATSC3c,7.21638620989703e-05
AATSC3d,-0.08159416029786397
AATSC3i,-0.16775550211598134
AATSC3m,-1.986310282725849
AATSC3p,-0.012335262630728136
AATSC3s,-0.035297620391673654
AATSC3v,-3.2346511139858545
AATSC4Z,-2.745903479236813
AATSC4c,-0.0023172376540537627
AATSC4d,-0.060057363761067455
AATSC4i,-0.19810393519580075
AATSC4m,-12.652848491407905
AATSC4p,-0.08626862243241615
AATSC4s,-0.08787716279460425
AATSC4v,-11.895819648486693
AATSC5Z,0.12270093222474206
AATSC5c,0.004673633199768854
AATSC5d,-0.05598947397889196
AATSC5i,0.11219388224447285
AATSC5m,0.783230764704238
AATSC5p,-0.0025073959278412885
AATSC5s,0.08521178402548113
AATSC5v,2.4748255369118684
AATSC6Z,-3.2318985652318983
AATSC6c,-0.0026782783524527108
AATSC6d,-0.1550068587105624
