DLiP-ID,P00083
DLiP-Mol-ID,23906
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C25H24N2O6/c1-31-19-9-6-16(7-10-19)12-27-24(28)20-5-3-2-4-17(20)13-26-14-18-8-11-21-23(33-15-32-21)22(18)25(29)30/h2-11,26H,12-15H2,1H3,(H,27,28)(H,29,30)/p+1"
Standard Inchi Key(RDKit),KFDRXOMFDTWNBI-UHFFFAOYSA-O
Canonical SMILES(RDKit),COc1ccc(CNC(=O)c2ccccc2C[NH2+]Cc2ccc3c(c2C(=O)O)OCO3)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),449.483
MW Monoisotopic(RDKit),449.17071294009
MolLogP(RDKit),2.3157
XLogP(SDF),
XLogP(CDK),3.49
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),110.7
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),9
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),33
QED Weighted(RDKit),0.462476213986782
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,INTEGRASE/LEDGF
Common Target Pref Name,INTEGRASE/LEDGF
RDKit Descriptors
Ipc,42398751.78698859
qed,0.4624762139867821
Chi0,23.20853153444066
Chi1,16.062881945713375
TPSA,110.7
Chi0n,18.16773513365135
Chi0v,18.16773513365135
Chi1n,10.519937303622452
Chi1v,10.519937303622452
Chi2n,7.523448197892489
Chi2v,7.523448197892489
Chi3n,5.442032732987694
Chi3v,5.442032732987694
Chi4n,3.7416759160082824
Chi4v,3.7416759160082824
MolMR,119.46390000000005
