DLiP-ID,T004TH
AATSC6i,0.2539720704887193
AATSC6m,-13.837875299886441
AATSC6p,0.017356683264404475
AATSC6s,-0.3624534445082464
AATSC6v,1.084176290449728
AATSC7Z,4.290625
AATSC7c,0.01176422845504586
AATSC7d,-0.0005859375
AATSC7i,0.03391386241573267
AATSC7m,19.186536442031308
AATSC7p,-0.04943335347973654
AATSC7s,0.13333762002743485
AATSC7v,-0.284781828718738
AATSC8Z,-3.065625
AATSC8c,-0.006387908340838491
AATSC8d,0.0275390625
AATSC8i,0.013102493689744987
AATSC8m,-13.97693694061619
AATSC8p,-0.0467085813270209
AATSC8s,-0.2810699588477366
AATSC8v,-7.050867791916595
ATS0are,213.1034
ATS1are,223.808
ATS2are,363.0965
ATS3are,436.82000000000005
ATS4are,424.327
ATS5are,333.14000000000004
ATS6are,276.17900000000003
ATS7are,255.886
ATS8are,247.024
ATSC0dv,139.05555555555554
ATSC0pe,5.453421874999999
ATSC0se,3.735583718749999
ATSC1dv,20.003472222222214
ATSC1pe,-0.37568574218750017
ATSC1se,-0.33544554492187495
ATSC2dv,-22.14062500000001
ATSC2pe,0.5144561523437503
ATSC2se,0.5775743896484372
ATSC3dv,-51.104166666666664
ATSC3pe,-1.6914058593749997
ATSC3se,-1.1068529023437494
ATSC4dv,-30.23090277777777
ATSC4pe,-1.8207739257812499
ATSC4se,-1.3456583798828121
ATSC5dv,34.855902777777786
ATSC5pe,1.4892512695312494
ATSC5se,0.7621392470703127
ATSC6dv,-18.550347222222218
ATSC6pe,-1.8428200195312496
ATSC6se,-1.277972778320312
ATSC7dv,-2.9861111111111107
ATSC7pe,2.2939851562500007
ATSC7se,2.0122642265624995
ATSC8dv,-1.124999999999996
ATSC8pe,-0.9570023437499995
ATSC8se,-0.5602674609374994
AXp-0dv,0.5556078376591653
AXp-1dv,0.28961880715699395
AXp-2dv,0.15444763493749017
AXp-3dv,0.08131574679215105
AXp-4dv,0.044186464729470014
AXp-5dv,0.023294565806206556
AXp-6dv,0.012120803495592698
AXp-7dv,0.006716614472428701
BertzCT,716.1135987239822
ECIndex,434
ETA_eta,12.666982873409646
GATS1dv,0.5216328640925009
GATS1pe,0.6600879810521018
GATS1se,0.7116629618513785
GATS2dv,0.888126974902844
GATS2pe,0.6911788756486036
GATS2se,0.6988591770899832
GATS3dv,1.027966440271674
GATS3pe,0.9837912414341844
GATS3se,0.950859578114904
GATS4dv,1.1043106481177813
GATS4pe,1.1020811465894191
GATS4se,1.0970168458781022
GATS5dv,0.8038655500192223
GATS5pe,0.6042467169571293
GATS5se,0.5969815317945182
GATS6dv,1.0541768482472198
GATS6pe,1.1367025597393676
GATS6se,1.1336476607203723
GATS7dv,0.8966839792249301
GATS7pe,0.48629513006455216
GATS7se,0.38971989643619875
GATS8dv,0.9109268877347185
GATS8pe,0.9528792415312629
GATS8se,0.9135266217890862
LogEE_A,3.980380372137727
LogEE_D,101.70347399557477
MATS1dv,0.13539047260933934
MATS1pe,-0.06483756235755246
MATS1se,-0.08451515956113055
MATS2dv,-0.09263792539861262
MATS2pe,0.054886628990503034
MATS2se,0.0899573685267176
MATS3dv,-0.17294540668844446
MATS3pe,-0.14595527666368407
MATS3se,-0.13943522438801384
MATS4dv,-0.10383360862487402
MATS4pe,-0.1594637985966038
MATS4se,-0.17204875012407353
MATS5dv,0.15134291680172476
MATS5pe,0.16488190322341206
MATS5se,0.12318276875746799
MATS6dv,-0.09927621737635765
MATS6pe,-0.2514753078345771
MATS6se,-0.2545919409258787
MATS7dv,-0.01717938473831402
MATS7pe,0.33652047596262685
MATS7se,0.43093971450027485
MATS8dv,-0.006472233320015958
MATS8pe,-0.1403892624756818
MATS8se,-0.1199849882898571
MAXaaCH,1.822493722006709
MAXaasC,0.8638538254808099
MAXdssC,0.3545578231292521
MAXssNH,2.9740785619803476
MDEC-22,6.646629065588572
MDEC-23,15.83269793326326
MDEC-33,5.508924704652951
MDEN-22,0.4999999999999999
MDEO-12,0.4999999999999999
MINaaCH,1.3435996890848982
MINaasC,-0.3087387671117827
MINdssC,-0.32772024859326443
MINssNH,2.934025179516251
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.744047619047619
SM1_Dzi,1.0635702409186472
SM1_Dzm,1.7766791905121722
SM1_Dzp,-4.775018901871012
SM1_Dzv,-1.8257190027321484
SddssSe,0
SpAD_Dt,368.12706225065904
SpAbs_A,27.18192003218178
SpAbs_D,203.40694799114968
SpMAD_A,1.2943771443896086
SpMAD_D,9.686045142435697
SpMax_A,2.412444831123455
SpMax_D,101.70347399557477
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,82.45
TpiPC10,7.82645560545009
VAdjMat,5.523561956057013
VE1_DzZ,4.525012871808843
VE1_Dzi,4.523352389203329
VE1_Dzm,4.525435283495646
VE1_Dzp,4.508277670750091
VE1_Dzv,4.524939351263415
VE2_DzZ,0.21547680341946873
VE2_Dzi,0.21539773281920616
VE2_Dzm,0.21549691826169745
VE2_Dzp,0.21467988908333765
VE2_Dzv,0.21547330244111498
VE3_DzZ,2.25155776647586
VE3_Dzi,2.2511907426928333
VE3_Dzm,2.2516511125024574
VE3_Dzp,2.247852534118722
VE3_Dzv,2.2515415187557357
VR1_DzZ,110.72438083841459
VR1_Dzi,111.19815938574479
VR1_Dzm,110.69103582314162
VR1_Dzp,111.86896806457017
VR1_Dzv,110.85943694862588
VR2_DzZ,5.272589563734028
VR2_Dzi,5.295150446940228
VR2_Dzm,5.2710017058638865
VR2_Dzp,5.327093717360484
VR2_Dzv,5.279020807077423
VR3_DzZ,5.448981402636932
VR3_Dzi,5.453251174122401
VR3_Dzm,5.448680203957744
VR3_Dzp,5.459265603129564
VR3_Dzv,5.450200409767365
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03608439182435161
Xch-6dv,0.10823209693539858
Xch-7dv,0.11693778199915816
Xpc-4dv,0.9677788431359807
Xpc-5dv,1.2700311162189581
Xpc-6dv,1.3685555361821942
Zagreb1,110.0
Zagreb2,127.0
fragCpx,109.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,2
nBondsM,14
nBondsO,23
nBondsS,20
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.65948125
AATS1are,6.582588235294118
AATS2are,6.601754545454545
AATS3are,6.423823529411766
AATS4are,6.333238805970149
AATS5are,6.285660377358491
AATS6are,6.422767441860466
AATS7are,6.39715
AATS8are,6.1756
AATSC0dv,4.345486111111111
AATSC0pe,0.17041943359374997
AATSC0se,0.11673699121093747
AATSC1dv,0.5883374183006533
AATSC1pe,-0.011049580652573535
AATSC1se,-0.009866045438878675
AATSC2dv,-0.4025568181818184
AATSC2pe,0.009353748224431824
AATSC2se,0.010501352539062495
AATSC3dv,-0.751531862745098
AATSC3pe,-0.024873615579044113
AATSC3se,-0.016277248563878667
AATSC4dv,-0.4512075041459369
AATSC4pe,-0.027175730235541044
AATSC4se,-0.02008445343108675
AATSC5dv,0.6576585429769394
AATSC5pe,0.028099080557193384
AATSC5se,0.014379985793779484
AATSC6dv,-0.4314034237726097
AATSC6pe,-0.04285627952398255
AATSC6se,-0.029720297170239815
AATSC7dv,-0.07465277777777776
AATSC7pe,0.05734962890625002
AATSC7se,0.05030660566406249
AATSC8dv,-0.0281249999999999
AATSC8pe,-0.023925058593749986
AATSC8se,-0.014006686523437483
AETA_eta,0.6031896606385546
ATSC0are,6.143887499999996
ATSC1are,-0.47973046875000025
ATSC2are,0.5279371093749992
ATSC3are,-1.7864109374999988
ATSC4are,-2.080358203124998
ATSC5are,1.8359800781250004
ATSC6are,-1.900592578124999
ATSC7are,2.298290624999999
ATSC8are,-0.9179718749999982
BCUTZ-1h,16.00441213476726
BCUTZ-1l,5.687734161901089
BCUTc-1h,0.4585079089655076
BCUTc-1l,-0.48635634274824885
BCUTd-1h,3.2070049753847956
BCUTd-1l,0.9772119641294964
BCUTi-1h,17.424770939350243
BCUTi-1l,10.313223089055114
BCUTm-1h,32.0622007693627
BCUTm-1l,11.699377894709594
BCUTp-1h,2.9352255443595006
BCUTp-1l,0.5458633877269242
BCUTs-1h,8.00191837655932
BCUTs-1l,1.1988827542441358
BCUTv-1h,24.44046079908684
BCUTv-1l,13.304121096729443
BalabanJ,1.4130187244808494
Diameter,12
ETA_beta,29.5
GATS1are,0.6816842229729286
GATS2are,0.7060904028597529
GATS3are,0.9754903456771418
GATS4are,1.0900670387814464
GATS5are,0.5653810776725741
GATS6are,1.1143175815743884
GATS7are,0.5173068354523095
GATS8are,0.9163558903056086
HybRatio,0.06666666666666667
Lipinski,True
LogEE_Dt,184.06353112532952
MATS1are,-0.07348946890901978
MATS2are,0.049994959883446564
MATS3are,-0.1368293235493383
MATS4are,-0.16172234890538725
MATS5are,0.18042587426688828
MATS6are,-0.23021164966711813
MATS7are,0.29926207144906225
MATS8are,-0.11952977654620124
MAXssCH2,0.3122247472378241
MINssCH2,0.3122247472378241
NsssssAs,0
RotRatio,0.08695652173913043
SM1_Dzpe,1.2107346709065525
SM1_Dzse,1.1623716908216677
SMR_VSA1,13.92181518554669
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,6.606881964512918
SMR_VSA6,10.633577208012662
SMR_VSA7,59.40869330367115
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,153.10335523475834
SpAD_Dzi,148.12136917084786
SpAD_Dzm,152.96551724489905
SpAD_Dzp,229.68071010359068
SpAD_Dzv,200.58175459409688
SpAbs_Dt,368.1270622506589
SpDiam_A,4.727008506622116
SpDiam_D,157.9662241104952
SpMAD_Dt,17.52986010717424
SpMax_Dt,184.06353112532952
SsssssAs,0
VE1_Dzpe,4.526786454586934
VE1_Dzse,4.526736548659371
VE2_Dzpe,0.21556125974223495
VE2_Dzse,0.21555888326949385
VE3_Dzpe,2.2519496405633945
VE3_Dzse,2.251938615920823
VMcGowan,205.03999999999982
VR1_Dzpe,110.84689788304519
VR1_Dzse,110.82126845792378
VR2_Dzpe,5.278423708716438
VR2_Dzse,5.277203259901133
VR3_Dzpe,5.450087295583202
VR3_Dzse,5.449856054213197
mZagreb1,6.527777777777778
mZagreb2,4.5555555555555545
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,26
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.1919964843749999
AATSC1are,-0.014109719669117655
AATSC2are,0.009598856534090894
AATSC3are,-0.026270749080882335
AATSC4are,-0.031050122434701465
AATSC5are,0.03464113354952831
AATSC6are,-0.044199827398255793
AATSC7are,0.057457265624999976
AATSC8are,-0.022949296874999955
AETA_beta,1.4047619047619047
BCUTdv-1h,7.004056880138558
BCUTdv-1l,0.6534671955688024
BCUTpe-1h,3.9886623714182847
BCUTpe-1l,2.236556837774145
BCUTse-1h,4.009939755030253
BCUTse-1l,2.432492843239675
ETA_alpha,10.085714285714285
ETA_dBeta,2.5
ETA_eta_B,0.3000200216434692
ETA_eta_F,20.258302252107207
ETA_eta_L,4.020200676225935
ETA_eta_R,32.92528512551685
ETA_psi_1,0.5477114041892941
LabuteASA,125.47659986211946
LogEE_DzZ,76.58768242451825
LogEE_Dzi,74.11133078737242
LogEE_Dzm,76.52146453033082
LogEE_Dzp,113.5553551885431
LogEE_Dzv,99.85618229639792
PEOE_VSA1,15.37044016181271
PEOE_VSA2,0.0
PEOE_VSA3,9.184952231746642
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,48.616075853816355
PEOE_VSA8,16.93822404106412
PEOE_VSA9,5.563451491696996
SM1_Dzare,1.308417814819163
SpAD_Dzpe,152.38056534331014
SpAD_Dzse,154.24702668227553
SpAbs_DzZ,151.691507162196
SpAbs_Dzi,147.15909133382627
SpAbs_Dzm,151.52725313829404
SpAbs_Dzp,231.88572927895723
SpAbs_Dzv,201.53808359552804
SpDiam_Dt,262.89669919954605
SpMAD_DzZ,7.290635963559921
SpMAD_Dzi,7.053398531945136
SpMAD_Dzm,7.284072249757098
SpMAD_Dzp,10.937176671599556
SpMAD_Dzv,9.551512123528422
SpMax_DzZ,76.58768242451825
SpMax_Dzi,74.11133078737242
SpMax_Dzm,76.52146453033082
SpMax_Dzp,113.5553551885431
SpMax_Dzv,99.85618229639792
VE1_Dzare,4.5266390750375765
VE2_Dzare,0.21555424166845602
VE3_Dzare,2.2519170828207176
VR1_Dzare,110.87692655296732
VR2_Dzare,5.279853645379396
VR3_Dzare,5.450358161108656
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4802721088435374
AETA_dBeta,0.11904761904761904
AETA_eta_B,0.014286667697308056
AETA_eta_F,0.9646810596241527
AETA_eta_L,0.19143812743933022
AETA_eta_R,1.5678707202627071
BCUTare-1h,4.107711555556858
BCUTare-1l,2.186769971390278
ETA_beta_s,13.5
ETA_dPsi_A,0.16628859581070587
ETA_dPsi_B,0.0
ETA_eta_BR,0.5580200216434692
ETA_eta_FL,6.093992864503692
ETA_eta_RL,10.114193540729627
LogEE_Dzpe,76.247936703603
LogEE_Dzse,77.17886437403405
PEOE_VSA10,12.424102805558814
PEOE_VSA11,5.112436884724758
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,11.081742172676607
SlogP_VSA3,11.343744918312968
SlogP_VSA4,5.817220841045895
SlogP_VSA5,15.921440167465814
SlogP_VSA6,42.46456947923127
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,150.13793866583285
SpAbs_Dzpe,151.28513873629947
SpAbs_Dzse,153.1953570572464
SpDiam_DzZ,120.85491304497262
SpDiam_Dzi,115.65954608467658
SpDiam_Dzm,120.78756018887759
SpDiam_Dzp,180.90787708469648
SpDiam_Dzv,159.7305143025648
SpMAD_Dzpe,7.256217397300483
SpMAD_Dzse,7.345096508679787
SpMax_Dzpe,76.247936703603
SpMax_Dzse,77.17886437403405
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
AETA_beta_s,0.6428571428571429
AETA_eta_BR,0.026572381983022343
AETA_eta_FL,0.2901901364049377
AETA_eta_RL,0.48162826384426793
DetourIndex,1878
EState_VSA1,0.0
EState_VSA2,11.786526128997744
EState_VSA3,28.657542890301794
EState_VSA4,5.563451491696996
EState_VSA5,12.13273413692322
EState_VSA6,18.19910120538483
EState_VSA7,12.13273413692322
EState_VSA8,10.633577208012662
EState_VSA9,16.954736396846744
ETA_beta_ns,16.0
ETA_shape_p,0.1440037771482531
ETA_shape_x,0.0
ETA_shape_y,0.34702549575070823
GhoseFilter,True
LogEE_Dzare,75.1312749431459
SlogP_VSA10,15.765187597041944
SlogP_VSA11,0.0
SpAbs_Dzare,148.9541320714726
SpDiam_Dzpe,119.91254862543344
SpDiam_Dzse,121.54389336415286
SpMAD_Dzare,7.149425650753945
SpMax_Dzare,75.1312749431459
TopoPSA(NO),50.36
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,12.814761866981279
VSA_EState9,36.34241878305651
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7619047619047619
EState_VSA10,9.184952231746642
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0197278911564626
FilterItLogS,-4.558104317744092
SpDiam_Dzare,117.99038550225423
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6785714285714287
ETA_epsilon_2,0.8768707482993195
ETA_epsilon_3,0.4423728813559325
ETA_epsilon_4,0.5753246753246756
ETA_epsilon_5,0.8267080745341614
AETA_beta_ns_d,0.07142857142857142
ETA_dEpsilon_A,0.2361985472154962
ETA_dEpsilon_B,0.10324675324675314
ETA_dEpsilon_C,-0.13295179396874307
ETA_dEpsilon_D,0.05016267376515815
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8571428571428571
MDEDescriptor,"0.0,0.0,0.0,0.0,6.646629065588572,15.83269793326326,0.0,5.508924704652951,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0"
APolDescriptor,40.99572299999999
BCUTDescriptor,"11.89999999999999,31.972072066186264,-0.3070848622742904,0.3302100247933088,4.043018633325073,11.129914046711795"
BPolDescriptor,18.562276999999995
TPSADescriptor,82.45
ALOGPDescriptor,"3.8350999999999993,14.707992009999995,79.45309999999999"
XLogPDescriptor,3.0420000000000003
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,302.05252690000003
ChiPathDescriptor,"14.819626477379408,10.11419354072963,9.360120246658472,7.48723754445995,6.118627155879609,4.841984666269716,2.94582796892672,2.1809473283380343,11.667764590842472,6.661232564610861,4.942324317999686,3.2526298716860422,2.2535097012029706,1.3976739483723941,0.6908857992487838,0.423146711763008"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.3836825234302024,0.5493591717818805,0.0,0.0,0.036084391824351615,0.10823209693539858,0.11693778199915816"
AtomCountDescriptor,32
BondCountDescriptor,23
SmallRingDescriptor,"3,2,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.524050250203626,0.0,0.1642664266089148,0.0,0.5986513773568221,0.0,0.04149091315755669,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,2,1,0,0,0"
ZagrebIndexDescriptor,110.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"42.889437885485385,2.0423541850231137,16.768938742374555,5.578292689826425,6.119360775006207"
FractionalPSADescriptor,0.2729657680609193
WienerNumbersDescriptor,"1036.0,29.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.9506675667767936,4.4820097578029285,5.660275209197764,0.9677788431359804,1.270031116218958,1.2788778184188554"
FractionalCSP3Descriptor,0.06666666666666667
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,2,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.879017013232515,7.05078125,4.05"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,736.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.06666666666666667
AutocorrelationDescriptorMass,"30.89869585112751,26.91257398019762,40.1859337660315,36.16069211690177,32.752567370530464"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.4146626284726588,-0.27270525569473975,0.14790763787430333,-0.06227828273223204,-0.0887136055753901"
EccentricConnectivityIndexDescriptor,434
AutocorrelationDescriptorPolarizability,"1383.5456767025903,1592.9596399280106,2143.0944467066333,1957.1387864008595,1614.3335839841802"
