DLiP-ID,T003T3
DLiP-Mol-ID,20795
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C14H13ClO2/c1-16-14-9-11(10-15)7-8-13(14)17-12-5-3-2-4-6-12/h2-9H,10H2,1H3"
Standard Inchi Key(RDKit),MFZKFMUYNLFXKY-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1cc(CCl)ccc1Oc1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),248.709
MW Monoisotopic(RDKit),248.060407336
MolLogP(RDKit),4.2263
XLogP(SDF),
XLogP(CDK),3.613
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),18.46
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),17
QED Weighted(RDKit),0.754306243631487
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Transthyretin tetramer
Common Target Pref Name,Transthyretin tetramer
RDKit Descriptors
Ipc,10230.296519742209
qed,0.7543062436314866
Chi0,12.08757566981053
Chi1,8.33002980034506
TPSA,18.46
Chi0n,9.520369988640509
Chi0v,10.276298934658964
Chi1n,5.2901528329009
Chi1v,5.824675316725749
Chi2n,3.533956766372781
Chi2v,3.8012180082852054
Chi3n,2.3533545579183412
Chi3v,2.661961257842525
Chi4n,1.4949432283711952
Chi4v,1.6611819839897162
MolMR,69.06700000000004
MolWt,248.70900000000003
fr_SH,0
Kappa1,11.804896022745806
Kappa2,5.59660657464719
Kappa3,2.916708855421178
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,482.8358125246547
MolLogP,4.226300000000003
NOCount,2
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.2643110544098093
SMR_VSA1,9.473725907600098
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,5.880003444970339
SMR_VSA6,7.109797541277533
SMR_VSA7,54.09438803938988
SMR_VSA8,0.0
SMR_VSA9,17.248535499851716
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,2
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,105.74873824024968
NHOHCount,0
PEOE_VSA1,9.473725907600098
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
