DLiP-ID,C0004Z
IC5,4.700439718141092
MID,35.008900512183764
Mpe,1.001508295625943
Mse,1.0248473303826544
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,62.95010000000002
SdO,22.338339238473168
SdS,0
Spe,26.039215686274513
SsF,0
SsI,0
Sse,26.646030589949014
StN,0
fMF,0.5769230769230769
nBr,0
nCl,0
AMID,2.059347088951986
BIC0,0.3292383240639916
BIC1,0.596741388353828
BIC2,0.7786881140787586
BIC3,0.9013962820815083
BIC4,0.9163931299194918
BIC5,0.9163931299194918
CIC0,3.0116831739922363
CIC1,1.639584249349641
CIC2,0.7063279991000107
CIC3,0.07692307692307665
CIC4,0.0
CIC5,0.0
GGI1,3.5
GGI2,2.000000000000001
GGI3,1.5833333333333335
GGI4,0.37722222222222224
GGI5,0.4169444444444444
GGI6,0.27519274376417224
GGI7,0.1693239795918367
GGI8,0.05744520030234315
GGI9,0.015625
JGI1,0.18421052631578944
JGI2,0.07407407407407413
JGI3,0.06884057971014493
JGI4,0.020956790123456793
JGI5,0.026059027777777775
JGI6,0.017199546485260765
JGI7,0.015393089053803339
JGI8,0.01148904006046863
JGI9,0.015625
MIC0,16.307035771743976
MIC1,29.289774357206415
MIC2,39.520406533644625
MIC3,41.00123131058358
MIC4,41.078769772122044
MIC5,41.078769772122044
MPC2,27
MPC3,36
MPC4,48
MPC5,52
MPC6,51
MPC7,59
MPC8,64
MPC9,56
Mare,1.0155384615384615
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.21385172693475687
RPCG,0.19326526954080964
SIC0,0.35927629018008495
SIC1,0.6511849214826105
SIC2,0.8497315056772293
SIC3,0.9836349189574337
SIC4,1.0
SIC5,1.0
SaaN,0
SaaO,0
SaaS,0
Sare,26.403999999999996
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,43.90767014787024
TIC1,79.58224218857772
TIC2,103.8469046950681
TIC3,120.21143267166839
TIC4,122.21143267166839
TIC5,122.21143267166839
Vabc,189.35442785275214
WPol,23
apol,30.945136999999995
bpol,12.474862999999997
nRot,1
ABCGG,11.838206338250847
ATS0Z,716.0
ATS0d,101.0
ATS0i,4190.4139013332415
ATS0m,2840.8381769999996
ATS0p,42.384724143641
ATS0s,166.41666666666669
ATS0v,6524.680594464093
ATS1Z,801.0
ATS1d,127.0
ATS1i,4195.033208696302
ATS1m,3095.661466999998
ATS1p,53.26026275999998
ATS1s,105.66666666666669
ATS1v,8139.525433111584
ATS2Z,1202.0
ATS2d,193.0
ATS2i,6769.745789085601
ATS2m,4598.2479669999975
ATS2p,80.50406556999997
ATS2s,183.36111111111114
ATS2v,11974.238842103672
ATS3Z,1108.0
ATS3d,181.0
ATS3i,8579.279136266548
ATS3m,4072.548211
ATS3p,81.38133528739601
ATS3s,208.22222222222226
ATS3v,11678.857082630058
ATS4Z,900.0
ATS4d,157.0
ATS4i,7911.263076103493
ATS4m,3261.0959259999995
ATS4p,69.337872801094
ATS4s,198.83333333333334
ATS4v,9655.197459118954
ATS5Z,781.0
ATS5d,135.0
ATS5i,6886.890688944142
ATS5m,2869.9342719999995
ATS5p,57.31064478479201
ATS5s,138.97222222222223
ATS5v,8061.574695157184
ATS6Z,795.0
ATS6d,117.0
ATS6i,6244.405623883744
ATS6m,2963.338556
ATS6p,48.964382025094004
ATS6s,157.1944444444445
ATS6v,7284.810105762846
ATS7Z,599.0
ATS7d,82.0
ATS7i,5344.189480758046
ATS7m,2162.2648470000004
ATS7p,37.189275867396
ATS7s,149.6666666666667
ATS7v,5511.7940813270525
ATS8Z,315.0
ATS8d,45.0
ATS8i,3742.5490599428967
ATS8m,1072.5660850000002
ATS8p,21.443126323395997
ATS8s,100.83333333333333
ATS8v,3054.4235122594205
C1SP1,0
C1SP2,2
C1SP3,0
C2SP1,0
C2SP2,7
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.0
JGI10,0.0
JGT10,0.4338476736007758
Kier1,12.055401662049862
Kier2,4.938271604938271
Kier3,2.419753086419753
MAXdO,11.374079113126733
MID_C,25.4366163213024
MID_N,6.04824661690242
MID_O,3.5240375739789442
MID_X,0.0
MID_h,9.572284190881364
MINdO,10.964260125346435
MPC10,52
MWC01,19.0
MWC02,4.532599493153256
MWC03,5.389071729816501
MWC04,6.274762021241939
MWC05,7.147559271189454
MWC06,8.035602692918582
MWC07,8.914491710191342
MWC08,9.802506322682014
MWC09,10.684393747202078
MWC10,11.572052495367984
NaaCH,5
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,1
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,3
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.3481999999999998
SRW02,3.6635616461296463
SRW03,0.0
SRW04,4.990432586778736
SRW05,3.044522437723423
SRW06,6.4967749901858625
SRW07,5.41610040220442
SRW08,8.084254106307318
SRW09,7.48605261786314
SRW10,9.715892113239466
SaaCH,9.553827449189553
SaaNH,3.099163123582766
SaaSe,0
SaaaC,1.9981764928193506
SaasC,0.8684722222222223
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.651851851851852
SdssC,-0.6239579134122784
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,4.614127535273369
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.8226821526676997
VE1_D,4.071000315494331
VE2_A,0.22486365603927647
VE2_D,0.23947060679378418
VE3_A,1.8715805615059582
VE3_D,1.9345169980810026
VR1_A,89.01266047468566
VR1_D,83.60100107937117
VR2_A,5.236038851452098
VR2_D,4.917705945845363
VR3_A,5.0194068632019375
VR3_D,4.9566837457147574
WPath,516
Xc-3d,1.160460158478283
Xc-4d,0.0
Xc-5d,0.2539338936857123
Xc-6d,0.0
Xp-0d,11.828062645816686
Xp-1d,8.237183443017882
Xp-2d,7.595463277146038
Xp-3d,6.371127469374207
Xp-4d,5.540119607399093
Xp-5d,4.001344324349421
Xp-6d,2.448701224484802
Xp-7d,1.844186462318891
ZMIC0,53.93973629159218
ZMIC1,39.91889905181691
ZMIC2,24.498297351974458
ZMIC3,21.54049100680504
ZMIC4,21.33276487464034
ZMIC5,21.33276487464034
nAcid,0
nAtom,26
nBase,0
nRing,3
piPC1,3.332204510175204
piPC2,3.9560398908449206
piPC3,4.565649427825808
piPC4,5.189130093741584
piPC5,5.649634231585229
piPC6,5.983581998793194
piPC7,6.430815147735102
piPC8,6.827955054927905
piPC9,6.849227821812237
AATS0Z,27.53846153846154
AATS0d,3.8846153846153846
AATS0i,161.1697654358939
AATS0m,109.26300680769229
AATS0p,1.6301816978323462
AATS0s,6.400641025641026
AATS0v,250.94925363323435
AATS1Z,28.607142857142858
AATS1d,4.535714285714286
AATS1i,149.8226145962965
AATS1m,110.55933810714279
AATS1p,1.9021522414285708
AATS1s,3.7738095238095246
AATS1v,290.6973368968423
AATS2Z,26.711111111111112
AATS2d,4.288888888888889
AATS2i,150.43879531301337
AATS2m,102.1832881555555
AATS2p,1.7889792348888882
AATS2s,4.074691358024692
AATS2v,266.0941964911927
AATS3Z,20.145454545454545
AATS3d,3.290909090909091
AATS3i,155.98689338666452
AATS3m,74.0463311090909
AATS3p,1.4796606415890183
AATS3s,3.7858585858585867
AATS3v,212.34285604781925
AATS4Z,18.0
AATS4d,3.14
AATS4i,158.22526152206987
AATS4m,65.22191851999999
AATS4p,1.3867574560218798
AATS4s,3.976666666666667
AATS4v,193.10394918237907
AATS5Z,18.162790697674417
AATS5d,3.13953488372093
AATS5i,160.16024858009632
AATS5m,66.74265748837207
AATS5p,1.3328056926695817
AATS5s,3.2319121447028425
AATS5v,187.4784812827252
AATS6Z,20.92105263157895
AATS6d,3.0789473684210527
AATS6i,164.3264637864143
AATS6m,77.98259357894737
AATS6p,1.288536369081421
AATS6s,4.136695906432751
AATS6v,191.70552909902227
AATS7Z,18.71875
AATS7d,2.5625
AATS7i,167.00592127368893
AATS7m,67.57077646875001
AATS7p,1.162164870856125
AATS7s,4.677083333333335
AATS7v,172.2435650414704
AATS8Z,14.318181818181818
AATS8d,2.0454545454545454
AATS8i,170.11586636104076
AATS8m,48.75300386363637
AATS8p,0.9746875601543635
AATS8s,4.583333333333333
AATS8v,138.8374323754282
AMID_C,1.4962715483119058
AMID_N,0.35577921275896585
AMID_O,0.20729632788111438
AMID_X,0.0
AMID_h,0.5630755406400803
ATS0dv,270.0
ATS0pe,172.982
ATS0se,208.26070800000002
ATS1dv,275.0
ATS1pe,189.3075
ATS1se,223.180124
ATS2dv,399.0
ATS2pe,301.99640000000005
ATS2se,357.7993400000001
ATS3dv,330.0
ATS3pe,355.4640999999999
ATS3se,431.559764
ATS4dv,270.0
ATS4pe,316.2905999999999
ATS4se,387.399416
ATS5dv,243.0
ATS5pe,269.25910000000005
ATS5se,330.59920800000003
ATS6dv,256.0
ATS6pe,251.12969999999999
ATS6se,304.755544
ATS7dv,174.0
ATS7pe,214.30309999999997
ATS7se,261.48042000000004
ATS8dv,78.0
ATS8pe,143.92650000000003
ATS8se,178.71375600000002
ATSC0Z,180.46153846153845
ATSC0c,0.7514182708715753
ATSC0d,16.03846153846154
ATSC0i,43.783110296619085
ATSC0m,855.0577258846154
ATSC0p,5.553897068688347
ATSC0s,60.407051282051285
ATSC0v,1163.5790622605637
ATSC1Z,-1.9585798816567985
ATSC1c,-0.608255839348838
ATSC1d,3.3816568047337263
ATSC1i,-0.17130659036755558
ATSC1m,-5.297199760355166
ATSC1p,0.5349804134578973
ATSC1s,-5.31336291913215
ATSC1v,115.69433634190108
ATSC2Z,-4.183431952662712
ATSC2c,0.4411186226524271
ATSC2d,-3.412721893491125
ATSC2i,1.5392805889941037
ATSC2m,-29.84253376183443
ATSC2p,-0.8713888532564829
ATSC2s,8.762368507560815
ATSC2v,-269.45740531321496
ATSC3Z,-55.59171597633135
ATSC3c,-0.22556636683853204
ATSC3d,-8.042899408284024
ATSC3i,-6.059267933833702
ATSC3m,-264.80642771745556
ATSC3p,-1.313213004630155
ATSC3s,-11.084360618014463
ATSC3v,-340.88130731189915
ATSC4Z,-26.195266272189347
ATSC4c,-0.036580055299999005
ATSC4d,0.42603550295858017
ATSC4i,-7.627793374550756
ATSC4m,-128.9898908550295
ATSC4p,-0.9197938481646656
ATSC4s,20.053747534516763
ATSC4v,-249.5755517029296
ATSC5Z,41.92899408284023
ATSC5c,0.017157012980254245
ATSC5d,0.7440828402366865
ATSC5i,-9.41407400421161
ATSC5m,195.99921765236692
ATSC5p,-0.6844210359953415
ATSC5s,0.9785092044707419
ATSC5v,35.67909475311412
ATSC6Z,34.63313609467457
ATSC6c,0.03802108219018666
ATSC6d,-2.863905325443787
ATSC6i,-4.178969667125858
ATSC6m,162.0561023994083
ATSC6p,-0.4939165554347368
ATSC6s,0.4969592373438531
ATSC6v,58.01469519022307
ATSC7Z,-30.79881656804733
ATSC7c,0.024456423528621082
ATSC7d,-3.239644970414201
ATSC7i,-1.8003843735472538
ATSC7m,-143.50609128106504
ATSC7p,-0.4679833889324648
ATSC7s,-10.965729783037474
ATSC7v,-98.4052110249196
ATSC8Z,-35.15976331360947
ATSC8c,-0.013991696529452011
ATSC8d,1.1982248520710066
ATSC8i,0.3829526951717892
ATSC8m,-160.16574801775138
ATSC8p,0.17155066195359095
ATSC8s,-16.773915187376726
ATSC8v,-11.21000758081464
AXp-0d,0.6957683909303933
AXp-1d,0.43353597068515165
AXp-2d,0.2813134547091125
AXp-3d,0.17697576303817242
AXp-4d,0.11541915848748109
AXp-5d,0.07694892931441194
AXp-6d,0.048013749499702
AXp-7d,0.03125739766642188
GATS1Z,0.6728778467908902
GATS1c,1.7682081638034708
GATS1d,0.7515416238437821
GATS1i,1.1302915974582781
GATS1m,0.6730072144640513
GATS1p,0.8084573076772413
GATS1s,0.546269205405938
GATS1v,0.717429458984031
GATS2Z,0.7296106848536517
GATS2c,0.6125434135607659
GATS2d,1.177724487077005
GATS2i,1.0544146863263253
GATS2m,0.7403036845788581
GATS2p,1.01360844749786
GATS2s,0.49279873602046886
GATS2v,0.9819581509423702
GATS3Z,1.0553747190575835
GATS3c,0.9367856532317422
GATS3d,1.2186614344887725
GATS3i,1.0120759029254314
GATS3m,1.0578704049384084
GATS3p,1.0912659275738394
GATS3s,0.9926344679886359
GATS3v,1.1021079981030544
GATS4Z,1.045929241261722
GATS4c,0.7783508930444709
GATS4d,0.9196642685851317
GATS4i,1.0137907051750958
GATS4m,1.052094088231647
GATS4p,1.0824412338160756
GATS4s,0.6328593410091792
GATS4v,1.1310477611443972
GATS5Z,0.8666408929598128
GATS5c,0.8187703672781759
GATS5d,0.9425018125034854
GATS5i,1.0589174272375363
GATS5m,0.8728387777969612
GATS5p,1.066775455566503
GATS5s,0.6645003029289713
GATS5v,1.0277568370234336
GATS6Z,0.8931776371875982
GATS6c,1.1695961878281056
GATS6d,1.0870251167487062
GATS6i,1.054105705403456
GATS6m,0.892467023667578
GATS6p,0.9812112842789974
GATS6s,0.9901757364706933
GATS6v,0.9115326202883757
GATS7Z,1.2381447144075022
GATS7c,1.2599816550120322
GATS7d,1.047287170263789
GATS7i,0.9707744611287137
GATS7m,1.2280745313765233
GATS7p,0.993685908157506
GATS7s,1.6146607108116233
GATS7v,1.0043872790693402
GATS8Z,1.4703460435557623
GATS8c,1.1606659103609938
GATS8d,0.7793764988009592
GATS8i,0.8152803612163999
GATS8m,1.4512143734483558
GATS8p,0.9473125398292176
GATS8s,2.1675340983453677
GATS8v,1.0323294296962406
MATS1Z,-0.010077944221166696
MATS1c,-0.7516572534574358
MATS1d,0.19578622816032878
MATS1i,-0.0036331453901662382
MATS1m,-0.005752627220357975
MATS1p,0.08944485658241662
MATS1s,-0.08167650781859939
MATS1v,0.09232759393754476
MATS2Z,-0.01339395661646298
MATS2c,0.3391833116286747
MATS2d,-0.1229416466826539
MATS2i,0.02031290404131381
MATS2m,-0.02016513308774869
MATS2p,-0.09065150271748917
MATS2s,0.08380978208536971
MATS2v,-0.13379967541283583
MATS3Z,-0.14562504843834764
MATS3c,-0.14190681481686135
MATS3d,-0.2370612600828428
MATS3i,-0.0654220585444842
MATS3m,-0.14640089971237435
MATS3p,-0.11177585657622056
MATS3s,-0.08674284630139671
MATS3v,-0.13848985080239953
MATS4Z,-0.07548167092924127
MATS4c,-0.025314301625825732
MATS4d,0.013812949640287779
MATS4i,-0.09059321112398634
MATS4m,-0.07844469585398103
MATS4p,-0.08611841291444453
MATS4s,0.1726280044569427
MATS4v,-0.11153456700517832
MATS5Z,0.14048652828168676
MATS5c,0.013805903117704257
MATS5d,0.028051977023032734
MATS5i,-0.13000974016420622
MATS5m,0.13860018016557052
MATS5p,-0.0745127196515963
MATS5s,0.009794497756927149
MATS5v,0.018540558892386583
MATS6Z,0.13130973213083866
MATS6c,0.0346204313428115
MATS6d,-0.12217594345576169
MATS6i,-0.0653058911537104
MATS6m,0.12967602976824893
MATS6p,-0.06084788791915699
MATS6s,0.005628891563551
MATS6v,0.03411393898153848
MATS7Z,-0.13866687979539638
MATS7c,0.026444451628726433
MATS7d,-0.1641187050359712
MATS7i,-0.03341042455862487
MATS7m,-0.1363635408886997
MATS7p,-0.06846300873152973
MATS7s,-0.14749363293892928
MATS7v,-0.0687140535189888
MATS8Z,-0.2302565294892661
MATS8c,-0.022005908019522784
MATS8d,0.08829300196206676
MATS8i,0.01033687316556961
MATS8m,-0.2213731159683493
MATS8p,0.03650440202478933
MATS8s,-0.3281689393537433
MATS8v,-0.011385724620713128
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,22.216367033438804
SpAD_D,124.9125248791523
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,481
TMWC10,108.35303948376315
TSRW10,65.89759090043201
VE1_Dt,4.088107607842907
VE2_Dt,0.24047691810840627
VE3_Dt,1.9387104264749875
VR1_Dt,81.80800510964377
VR2_Dt,4.812235594684928
VR3_Dt,4.935003351858787
Xc-3dv,0.40190175689540875
Xc-4dv,0.0
Xc-5dv,0.05962098582428747
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.19245008972987526
Xch-6d,0.5479489500391173
Xch-7d,0.6584759281784223
Xp-0dv,8.780598196065482
Xp-1dv,5.140299098032741
Xp-2dv,3.755861710195085
Xp-3dv,2.6409696482895693
Xp-4dv,1.8512918777680796
Xp-5dv,1.098760558612717
Xp-6dv,0.5733186906435525
Xp-7dv,0.34650407521207416
Xpc-4d,2.63877332665721
Xpc-5d,4.313387235553144
Xpc-6d,5.5793818866807445
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,28
nFRing,1
nHBAcc,2
nHBDon,3
nHRing,2
nSpiro,0
naRing,2
piPC10,7.109719881303831
AATS0dv,10.384615384615385
AATS0pe,6.653153846153846
AATS0se,8.010027230769232
AATS1dv,9.821428571428571
AATS1pe,6.760982142857143
AATS1se,7.970718714285715
AATS2dv,8.866666666666667
AATS2pe,6.7110311111111125
AATS2se,7.951096444444446
AATS3dv,6.0
AATS3pe,6.462983636363635
AATS3se,7.846541163636363
AATS4dv,5.4
AATS4pe,6.325811999999998
AATS4se,7.747988319999999
AATS5dv,5.651162790697675
AATS5pe,6.261839534883722
AATS5se,7.688353674418606
AATS6dv,6.7368421052631575
AATS6pe,6.608676315789474
AATS6se,8.019882736842105
AATS7dv,5.4375
AATS7pe,6.696971874999999
AATS7se,8.171263125000001
AATS8dv,3.5454545454545454
AATS8pe,6.542113636363638
AATS8se,8.123352545454546
AATSC0Z,6.940828402366863
AATSC0c,0.02890070272582982
AATSC0d,0.6168639053254439
AATSC0i,1.6839657806391957
AATSC0m,32.88683561094675
AATSC0p,0.21361142571878255
AATSC0s,2.323348126232742
AATSC0v,44.753040856175524
AATSC1Z,-0.0699492814877428
AATSC1c,-0.02172342283388707
AATSC1d,0.1207734573119188
AATSC1i,-0.006118092513126985
AATSC1m,-0.18918570572697022
AATSC1p,0.019106443337782046
AATSC1s,-0.18976296139757678
AATSC1v,4.131940583639325
AATSC2Z,-0.09296515450361582
AATSC2c,0.009802636058942825
AATSC2d,-0.07583826429980278
AATSC2i,0.03420623531098008
AATSC2m,-0.6631674169296541
AATSC2p,-0.019364196739032953
AATSC2s,0.1947193001680181
AATSC2v,-5.987942340293666
AATSC3Z,-1.0107584722969336
AATSC3c,-0.004101206669791492
AATSC3d,-0.14623453469607317
AATSC3i,-0.11016850788788549
AATSC3m,-4.814662322135556
AATSC3p,-0.023876600084184633
AATSC3s,-0.20153382941844478
AATSC3v,-6.197841951125439
AATSC4Z,-0.523905325443787
AATSC4c,-0.0007316011059999801
AATSC4d,0.008520710059171604
AATSC4i,-0.15255586749101513
AATSC4m,-2.57979781710059
AATSC4p,-0.01839587696329331
AATSC4s,0.4010749506903353
AATSC4v,-4.991511034058592
AATSC5Z,0.9750928856474471
AATSC5c,0.0003990003018663778
AATSC5d,0.01730425209852759
AATSC5i,-0.2189319535863165
AATSC5m,4.558121340752719
AATSC5p,-0.01591676827896143
AATSC5s,0.022756028010947484
AATSC5v,0.8297463896073052
AATSC6Z,0.9113983182809097
AATSC6c,0.0010005547944785965
