DLiP-ID,C000CR
GGI4,1.177777777777778
GGI5,0.48611111111111116
GGI6,0.20163265306122452
GGI7,0.11805555555555555
GGI8,0.0
GGI9,0.0
JGI1,0.25
JGI2,0.08695652173913049
JGI3,0.05163043478260869
JGI4,0.0654320987654321
JGI5,0.040509259259259266
JGI6,0.025204081632653065
JGI7,0.03935185185185185
JGI8,0.0
JGI9,0.0
MIC0,13.668601689726025
MIC1,31.94080335423896
MIC2,39.598629441195484
MIC3,39.94923813684766
MIC4,39.94923813684766
MIC5,39.94923813684766
MPC2,23
MPC3,29
MPC4,37
MPC5,47
MPC6,47
MPC7,44
MPC8,45
MPC9,30
Mare,1.0278260869565214
NaaN,0
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.32341102845047437
RPCG,0.22079923443219573
SIC0,0.326677704087009
SIC1,0.7428451318551429
SIC2,0.8774062715249278
SIC3,0.9542983513362333
SIC4,0.9542983513362333
SIC5,0.9542983513362333
SaaN,0
SaaO,4.898518518518518
SaaS,0
Sare,23.639999999999993
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.170642951625094
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,33.98817718430102
TIC1,77.28703748714784
TIC2,91.28703748714784
TIC3,99.28703748714783
TIC4,99.28703748714783
TIC5,99.28703748714783
Vabc,171.64153263419993
WPol,23
apol,26.91234399999999
bpol,11.497655999999997
nRot,1
ABCGG,10.002335276041503
ATS0Z,660.0
ATS0d,86.0
ATS0i,3615.884276393993
ATS0m,2618.9058469999995
ATS0p,36.80761923879201
ATS0s,190.91666666666669
ATS0v,5772.918982547496
ATS1Z,686.0
ATS1d,103.0
ATS1i,3418.4966697514506
ATS1m,2648.6018839999992
ATS1p,45.70417815599998
ATS1s,100.66666666666667
ATS1v,7057.503374840832
ATS2Z,1027.0
ATS2d,155.0
ATS2i,5579.542427010047
ATS2m,3961.310855
ATS2p,65.09889443454699
ATS2s,173.94444444444449
ATS2v,10037.554047800562
ATS3Z,1105.0
ATS3d,159.0
ATS3i,6954.2929612525495
ATS3m,4136.464755
ATS3p,69.66946978084898
ATS3s,217.2777777777778
ATS3v,10771.178733938024
ATS4Z,968.0
ATS4d,127.0
ATS4i,7065.909855442447
ATS4m,3569.7916940000005
ATS4p,58.11228112939599
ATS4s,260.05555555555554
ATS4v,8756.076284938847
ATS5Z,637.0
ATS5d,95.0
ATS5i,6020.011090881193
ATS5m,2279.7878279999995
ATS5p,42.716540997943
ATS5s,160.94444444444449
ATS5v,6345.8168569312875
ATS6Z,460.0
ATS6d,56.0
ATS6i,3572.2310703757507
ATS6m,1651.082352
ATS6p,29.334099678000005
ATS6s,146.44444444444446
ATS6v,4320.739778838256
ATS7Z,222.0
ATS7d,34.0
ATS7i,3291.9916572176962
ATS7m,706.128115
ATS7p,19.407002353396
ATS7s,74.66666666666666
ATS7v,2513.9949534612283
ATS8Z,142.0
ATS8d,20.0
ATS8i,2060.790717214594
ATS8m,502.65672599999994
ATS8p,9.104398669094
ATS8s,66.66666666666667
ATS8v,1164.5692111078345
C1SP1,0
C1SP2,1
C1SP3,1
C2SP1,0
C2SP2,7
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.09090909090909091
GGI10,0.0
JGI10,0.0
JGT10,0.5590842480309354
Kier1,11.484375
Kier2,4.472589792060491
Kier3,2.397146254458977
MAXdO,11.316800831443688
MID_C,22.772550062790067
MID_N,0.0
MID_O,7.292815734895045
MID_X,0.0
MID_h,7.292815734895045
MINdO,11.067445830183924
MPC10,14
MWC01,16.0
MWC02,4.3694478524670215
MWC03,5.209486152841421
MWC04,6.093569770045136
MWC05,6.957497370876951
MWC06,7.8434564043761155
MWC07,8.714895850248494
MWC08,9.60123315090109
MWC09,10.475285972792834
MWC10,11.361742045136198
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.7011999999999998
SRW02,3.4965075614664802
SRW03,0.0
SRW04,4.8283137373023015
SRW05,0.0
SRW06,6.361302477572996
SRW07,0.0
SRW08,7.9919305198524775
SRW09,0.0
SRW10,9.673004633835156
SaaCH,5.843136810279668
SaaNH,0
SaaSe,0
SaaaC,0.8774074074074079
SaasC,0.03649518140589625
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.3345138888888888
SdssS,0
SsCH3,1.3040663580246912
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.5733144292085517
VE1_D,3.815423048856102
VE2_A,0.23822096194723677
VE2_D,0.2543615365904068
VE3_A,1.678958684735289
VE3_D,1.7445166576156719
VR1_A,67.54381069181265
VR1_D,67.42198682146962
VR2_A,4.50292071278751
VR2_D,4.494799121431308
VR3_A,4.618241542732667
VR3_D,4.61643628679861
WPath,348
Xc-3d,1.3271268251449497
Xc-4d,0.0
Xc-5d,0.3156411416862253
Xc-6d,0.0
Xp-0d,10.999635521070495
Xp-1d,7.075387400469408
Xp-2d,6.794943507240313
Xp-3d,5.238697673974896
Xp-4d,4.323857743896216
Xp-5d,3.427809215717526
Xp-6d,2.3717889914794155
Xp-7d,1.3696246755591133
ZMIC0,51.87315306650696
ZMIC1,32.57808517925933
ZMIC2,22.376392175851272
ZMIC3,21.407577242256306
ZMIC4,21.407577242256306
ZMIC5,21.407577242256306
nAcid,0
nAtom,23
nBase,0
nRing,2
piPC1,3.1986731175506815
piPC2,3.901972669574645
piPC3,4.51906748693468
piPC4,5.166926538422625
piPC5,5.799282030467152
piPC6,6.161932269827132
piPC7,6.447751484314735
piPC8,6.858688123329106
piPC9,6.89970735615276
AATS0Z,28.695652173913043
AATS0d,3.739130434782609
AATS0i,157.2123598432171
AATS0m,113.86547160869563
AATS0p,1.6003312712518265
AATS0s,8.30072463768116
AATS0v,250.99647750206503
AATS1Z,28.583333333333332
AATS1d,4.291666666666667
AATS1i,142.43736123964376
AATS1m,110.3584118333333
AATS1p,1.9043407564999992
AATS1s,4.194444444444445
AATS1v,294.062640618368
AATS2Z,27.026315789473685
AATS2d,4.078947368421052
AATS2i,146.83006386868544
AATS2m,104.2450225
AATS2p,1.7131288009091314
AATS2s,4.57748538011696
AATS2v,264.14615915264636
AATS3Z,24.02173913043478
AATS3d,3.4565217391304346
AATS3i,151.18028176635977
AATS3m,89.92314684782609
AATS3p,1.5145536908880215
AATS3s,4.723429951690822
AATS3v,234.1560594334353
AATS4Z,21.511111111111113
AATS4d,2.8222222222222224
AATS4i,157.02021900983215
AATS4m,79.32870431111112
AATS4p,1.2913840250976887
AATS4s,5.779012345679012
AATS4v,194.57947299864102
AATS5Z,17.216216216216218
AATS5d,2.5675675675675675
AATS5i,162.70300245624847
AATS5m,61.61588724324323
AATS5p,1.1545011080525136
AATS5s,4.349849849849851
AATS5v,171.5085637008456
AATS6Z,20.0
AATS6d,2.4347826086956523
AATS6i,155.31439436416306
AATS6m,71.7861892173913
AATS6p,1.2753956381739133
AATS6s,6.367149758454107
AATS6v,187.8582512538372
AATS7Z,11.1
AATS7d,1.7
AATS7i,164.59958286088482
AATS7m,35.306405749999996
AATS7p,0.9703501176698
AATS7s,3.733333333333333
AATS7v,125.69974767306141
AATS8Z,11.833333333333334
AATS8d,1.6666666666666667
AATS8i,171.73255976788286
AATS8m,41.888060499999995
AATS8p,0.7586998890911666
AATS8s,5.555555555555556
AATS8v,97.0474342589862
AMID_C,1.5181700041860045
AMID_N,0.0
AMID_O,0.4861877156596697
AMID_X,0.0
AMID_h,0.4861877156596697
ATS0dv,266.0
ATS0pe,157.58190000000002
ATS0se,190.1002520000001
ATS1dv,249.0
ATS1pe,162.2255
ATS1se,192.40968800000005
ATS2dv,356.0
ATS2pe,254.88460000000006
ATS2se,304.75698800000004
ATS3dv,361.0
ATS3pe,314.53000000000003
ATS3se,378.28650000000005
ATS4dv,314.0
ATS4pe,307.1048
ATS4se,372.96353600000003
ATS5dv,178.0
ATS5pe,244.12900000000002
ATS5se,301.774848
ATS6dv,126.0
ATS6pe,156.45310000000003
ATS6se,189.93388800000005
ATS7dv,48.0
ATS7pe,124.16850000000002
ATS7se,156.4255
ATS8dv,35.0
ATS8pe,72.08560000000001
ATS8se,92.166912
ATSC0Z,171.47826086956525
ATSC0c,0.88664297808224
ATSC0d,16.43478260869565
ATSC0i,31.551998314603438
ATSC0m,806.3023356521741
ATSC0p,5.317434039907823
ATSC0s,75.6014492753623
ATSC0v,1043.35940817395
ATSC1Z,-2.4990548204158767
ATSC1c,-0.49886766421508605
ATSC1d,5.155009451795842
ATSC1i,1.240724328292889
ATSC1m,-9.06741685444264
ATSC1p,0.2528586943862733
ATSC1s,-9.634845620667923
ATSC1v,53.752873851776
ATSC2Z,55.1663516068053
ATSC2c,0.16160639613036207
ATSC2d,-1.370510396975424
ATSC2i,-1.5012590833310147
ATSC2m,256.5844032268427
ATSC2p,-0.09731352339462043
ATSC2s,10.682629699642934
ATSC2v,137.88262242271495
ATSC3Z,-65.6086956521739
ATSC3c,-0.32426660633376797
ATSC3d,-4.478260869565217
ATSC3i,-10.29709374330044
ATSC3m,-305.5727969130438
ATSC3p,-1.6860875954264747
ATSC3s,-31.638888888888893
ATSC3v,-325.0515722467042
ATSC4Z,-16.45746691871455
ATSC4c,0.4505728626621466
ATSC4d,-2.9810964083175806
ATSC4i,-7.134832537535214
ATSC4m,-89.4552734064272
ATSC4p,-1.471644874550269
ATSC4s,19.18677798781768
ATSC4v,-365.2878678173207
ATSC5Z,-24.247637051039696
ATSC5c,-0.3310046110700918
ATSC5d,-5.264650283553877
ATSC5i,8.460572836942244
ATSC5m,-100.0119745274101
ATSC5p,1.5715392635677978
ATSC5s,-24.124553665196384
ATSC5v,263.78932127133766
ATSC6Z,-60.782608695652165
ATSC6c,0.17535927781525548
ATSC6d,-4.8695652173913055
ATSC6i,-12.345973856843203
ATSC6m,-294.6027841739131
ATSC6p,-2.3142914902410436
ATSC6s,2.7669082125603817
ATSC6v,-539.8141180426903
ATSC7Z,-30.676748582230623
ATSC7c,-0.19269049140225608
ATSC7d,0.5784499054820407
ATSC7i,-3.522887099667494
ATSC7m,-143.9422318714553
ATSC7p,-0.6282019091669818
ATSC7s,-19.117202268431
ATSC7v,-154.34505288035172
ATSC8Z,74.27221172022684
ATSC8c,0.22261339352934068
ATSC8d,0.6427221172022678
ATSC8i,1.9011433896457985
ATSC8m,345.96305452930085
ATSC8p,0.46499209683043563
ATSC8s,29.05576559546314
ATSC8v,244.60853477941876
AXp-0d,0.733309034738033
AXp-1d,0.442211712529338
AXp-2d,0.2954323264017527
AXp-3d,0.1806447473784447
AXp-4d,0.11686102010530314
AXp-5d,0.07293211097271332
AXp-6d,0.05046359556339182
AXp-7d,0.031127833535434392
GATS1Z,0.6521720757268423
GATS1c,1.403649620556367
GATS1d,0.7808641975308644
GATS1i,0.9596601417828784
GATS1m,0.6546779944188504
GATS1p,0.9335179281695516
GATS1s,0.6981972267484585
GATS1v,0.8045888294212747
GATS2Z,0.5604515853528343
GATS2c,0.6798013336014299
GATS2d,1.1624895572263998
GATS2i,1.0098811194328938
GATS2m,0.5672509094097421
GATS2p,0.9855827973527829
GATS2s,0.5454117417573457
GATS2v,0.8259832734550208
GATS3Z,1.029158215010142
GATS3c,1.1826748039703014
GATS3d,1.105820105820106
GATS3i,1.126394031199363
GATS3m,1.0262685183449463
GATS3p,1.1017962132095744
GATS3s,1.1275360235151286
GATS3v,1.0271635268733785
GATS4Z,1.0306457065584853
GATS4c,0.8125027009257483
GATS4d,0.9667842445620226
GATS4i,1.0638605664767213
GATS4m,1.0350637213968499
GATS4p,1.0794308590208437
GATS4s,0.8825194983155304
GATS4v,1.1036438792324121
GATS5Z,1.1962748752809602
GATS5c,1.178774222744925
GATS5d,1.1577291577291582
GATS5i,0.7779140036545111
GATS5m,1.1826925196087863
GATS5p,0.7683638966806675
GATS5s,1.263729607111185
GATS5v,0.8502292961984377
GATS6Z,1.2913286004056792
GATS6c,0.8036585942123705
GATS6d,1.1931216931216935
GATS6i,1.3314673852070933
GATS6m,1.2993609237758723
GATS6p,1.3622288914550367
GATS6s,1.2645132432346082
GATS6v,1.4162579724691013
GATS7Z,1.3759761663286
GATS7c,0.8676654345421022
GATS7d,0.7362433862433865
GATS7i,1.0515006625429744
GATS7m,1.3781151709690003
GATS7p,1.1003022545008894
GATS7s,1.453381897185214
GATS7v,1.2803432838142994
GATS8Z,0.5559499661933738
GATS8c,0.3618081459715739
GATS8d,0.8924162257495593
GATS8i,0.7968142803800929
GATS8m,0.5686297534565465
GATS8p,0.8238674916449503
GATS8s,0.22768033057499176
GATS8v,0.8214284814782341
MATS1Z,-0.013966362407031764
MATS1c,-0.5392040802866578
MATS1d,0.30059523809523825
MATS1i,0.03768469652618989
MATS1m,-0.010777108579019945
MATS1p,0.04557140034739623
MATS1s,-0.12213249624588643
MATS1v,0.04937241220144376
MATS2Z,0.19471949396818616
MATS2c,0.11031993719661311
MATS2d,-0.050473405736563594
MATS2i,-0.028798708865755984
MATS2m,0.19260899949892954
MATS2p,-0.01107682578357142
MATS2s,0.08552484441238248
MATS2v,0.07998707905690955
MATS3Z,-0.1913032454361054
MATS3c,-0.1828619942579023
MATS3d,-0.13624338624338625
MATS3i,-0.16317657031780713
MATS3m,-0.18949020944226996
MATS3p,-0.1585433484244689
MATS3s,-0.20924789929390725
MATS3v,-0.1557716208337057
MATS4Z,-0.04905341446923595
MATS4c,0.2597356570396288
MATS4d,-0.0927101704879483
MATS4i,-0.11557721794639887
MATS4m,-0.05670526074878046
MATS4p,-0.14145432577954434
MATS4s,0.12971411937193592
MATS4v,-0.1789437911163132
MATS5Z,-0.08789951208815304
MATS5c,-0.2320659252754377
MATS5d,-0.19912769912769923
MATS5i,0.16668595612575493
MATS5m,-0.07710458352700092
MATS5p,0.1837169541040509
MATS5s,-0.19836053824360164
MATS5v,0.15716266549236638
MATS6Z,-0.35446247464503033
MATS6c,0.19777890554611727
MATS6d,-0.29629629629629645
MATS6i,-0.391289760278956
MATS6m,-0.36537508468907626
MATS6p,-0.43522711760448307
MATS6s,0.03659861337422916
MATS6v,-0.517380793055246
MATS7Z,-0.2057302231237322
MATS7c,-0.24992479565099615
MATS7d,0.04047619047619042
MATS7i,-0.12840138124444933
MATS7m,-0.20529962438752275
MATS7p,-0.1358610544334185
MATS7s,-0.2907984280647945
MATS7v,-0.17012048717043055
MATS8Z,0.8301639621365785
MATS8c,0.4812260193546136
MATS8d,0.07495590828924156
MATS8i,0.115487397253101
MATS8m,0.8223910873061667
MATS8p,0.16760618854310874
MATS8s,0.7366289657816546
MATS8v,0.4493494967514795
MAXaaO,4.898518518518518
MAXsOH,9.170642951625094
MINaaO,4.898518518518518
MINsOH,9.170642951625094
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,18.39332783276135
SpAD_D,95.97343207149164
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,347
TMWC10,101.62661456968526
TSRW10,47.35105893002941
VE1_Dt,3.8648079586735187
VE2_Dt,0.2576538639115679
VE3_Dt,1.7573771016358692
VR1_Dt,63.45936875808079
VR2_Dt,4.230624583872053
VR3_Dt,4.555864947130237
Xc-3dv,0.43269202061354095
Xc-4dv,0.0
Xc-5dv,0.06113276819051633
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.12359693729953272
Xch-7d,0.33046441725128817
Xp-0dv,7.981359543650051
Xp-1dv,4.355487519579916
Xp-2dv,3.2258474993385255
Xp-3dv,2.0988489172076106
Xp-4dv,1.345317615633661
Xp-5dv,0.899451183035162
Xp-6dv,0.463454377129956
Xp-7dv,0.22974964175409698
Xpc-4d,2.6987468967108055
Xpc-5d,4.025883911808836
Xpc-6d,5.942279936474395
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,24
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.380910097455232
AATS0dv,11.565217391304348
AATS0pe,6.85138695652174
AATS0se,8.265228347826092
AATS1dv,10.375
AATS1pe,6.7593958333333335
AATS1se,8.017070333333335
AATS2dv,9.368421052631579
AATS2pe,6.7074894736842126
AATS2se,8.019920736842106
AATS3dv,7.8478260869565215
AATS3pe,6.837608695652174
AATS3se,8.223619565217392
AATS4dv,6.977777777777778
AATS4pe,6.824551111111111
AATS4se,8.288078577777778
AATS5dv,4.8108108108108105
AATS5pe,6.598081081081082
AATS5se,8.156076972972974
AATS6dv,5.478260869565218
AATS6pe,6.802308695652175
AATS6se,8.257995130434784
AATS7dv,2.4
AATS7pe,6.208425000000001
AATS7se,7.821275
AATS8dv,2.9166666666666665
AATS8pe,6.007133333333335
AATS8se,7.680575999999999
AATSC0Z,7.455576559546315
AATSC0c,0.038549694699227824
AATSC0d,0.714555765595463
AATSC0i,1.3718260136784104
AATSC0m,35.05662328922496
AATSC0p,0.2311927843438184
AATSC0s,3.2870195337114043
AATSC0v,45.36345252930217
AATSC1Z,-0.10412728418399486
AATSC1c,-0.020786152675628587
AATSC1d,0.21479206049149344
AATSC1i,0.05169684701220371
AATSC1m,-0.3778090356017767
AATSC1p,0.010535778932761386
AATSC1s,-0.40145190086116345
AATSC1v,2.2397030771573334
AATSC2Z,1.4517460949159289
AATSC2c,0.004252799898167423
AATSC2d,-0.03606606307830063
AATSC2i,-0.03950681798239512
AATSC2m,6.752221137548492
AATSC2p,-0.0025608821945952744
AATSC2s,0.28112183420112985
AATSC2v,3.6284900637556565
AATSC3Z,-1.4262759924385633
AATSC3c,-0.0070492740507340865
AATSC3d,-0.09735349716446123
AATSC3i,-0.22384986398479217
AATSC3m,-6.642886889413996
AATSC3p,-0.0366540781614451
AATSC3s,-0.6878019323671498
AATSC3v,-7.066338527102266
AATSC4Z,-0.3657214870825456
AATSC4c,0.010012730281381036
AATSC4d,-0.0662465868515018
AATSC4i,-0.1585518341674492
AATSC4m,-1.987894964587271
AATSC4p,-0.032703219434450426
AATSC4s,0.42637284417372623
AATSC4v,-8.117508173718239
AATSC5Z,-0.6553415419199918
AATSC5c,-0.008946070569461942
AATSC5d,-0.14228784550145612
AATSC5i,0.22866413072816877
AATSC5m,-2.7030263385786513
AATSC5p,0.042474034150481024
AATSC5s,-0.6520149639242266
AATSC5v,7.1294411154415585
AATSC6Z,-2.642722117202268
AATSC6c,0.007624316426750238
