DLiP-ID,C000Y8
nAtom,39
nBase,0
nRing,4
piPC1,3.7013019741124933
piPC2,4.3694478524670215
piPC3,5.012300573415317
piPC4,5.65861075600948
piPC5,6.130002915134306
piPC6,6.470436628353753
piPC7,6.883630669110175
piPC8,7.2891864767787755
piPC9,7.524862634581007
AATS0Z,34.61538461538461
AATS0d,3.923076923076923
AATS0i,163.37516424443174
AATS0m,138.64538492691725
AATS0p,1.7610545836676146
AATS0s,5.241540923639689
AATS0v,256.4134941940846
AATS1Z,32.904761904761905
AATS1d,4.428571428571429
AATS1i,148.24256949659758
AATS1m,128.37574454369528
AATS1p,1.9341889052380956
AATS1s,3.8014403292181074
AATS1v,291.29954979207054
AATS2Z,31.313432835820894
AATS2d,4.1940298507462686
AATS2i,155.64646949299984
AATS2m,121.62671935328953
AATS2p,1.7331132191805072
AATS2s,3.812142988759904
AATS2v,259.166857019068
AATS3Z,28.464788732394368
AATS3d,3.887323943661972
AATS3i,156.20960451497336
AATS3m,108.48204398194927
AATS3p,1.6807135160661688
AATS3s,3.9464440966788383
AATS3v,246.14333496153313
AATS4Z,27.88
AATS4d,3.4266666666666667
AATS4i,159.30072412014704
AATS4m,106.13675024917332
AATS4p,1.4983777140319463
AATS4s,3.6945679012345676
AATS4v,220.12554193016422
AATS5Z,24.23611111111111
AATS5d,3.3333333333333335
AATS5i,164.76524605229608
AATS5m,91.56507168122222
AATS5p,1.3470566337665
AATS5s,3.654406721536351
AATS5v,196.55238604448112
AATS6Z,24.147540983606557
AATS6d,3.4262295081967213
AATS6i,162.21897800225085
AATS6m,89.9118276928
AATS6p,1.4039168179975245
AATS6s,3.8464885650678005
AATS6v,212.2014051572532
AATS7Z,22.238095238095237
AATS7d,2.9523809523809526
AATS7i,168.74301878554985
AATS7m,83.08547948284443
AATS7p,1.3105722758807932
AATS7s,3.875367430922987
AATS7v,187.6603049130427
AATS8Z,21.178571428571427
AATS8d,3.1785714285714284
AATS8i,167.78464401886612
AATS8m,77.87768184745718
AATS8p,1.388351420850732
AATS8s,3.3226410934744277
AATS8v,190.5664112501459
AMID_C,1.3722305183799952
AMID_N,0.3178508167895879
AMID_O,0.22582989938922252
AMID_X,0.0684706864617391
AMID_h,0.6920659696401026
ATS0dv,448.44444444444446
ATS0pe,268.4265
ATS0se,321.1343449999999
ATS1dv,440.3333333333333
ATS1pe,290.2331
ATS1se,341.9702679999999
ATS2dv,623.6666666666667
ATS2pe,464.6564000000001
ATS2se,554.1310599999998
ATS3dv,595.3333333333333
ATS3pe,491.04130000000004
ATS3se,585.7577619999998
ATS4dv,559.0
ATS4pe,514.0546
ATS4se,617.317106
ATS5dv,522.0
ATS5pe,486.8479
ATS5se,589.3931840000001
ATS6dv,437.6666666666667
ATS6pe,426.4172
ATS6se,510.69423400000005
ATS7dv,382.0
ATS7pe,427.0056000000001
ATS7se,518.5448239999998
ATS8dv,306.33333333333337
ATS8pe,368.30469999999997
ATS8se,450.52376799999996
ATSC0Z,404.76923076923066
ATSC0c,1.2299987508707761
ATSC0d,23.743589743589737
ATSC0i,89.49198798381231
ATSC0m,1851.7162644944842
ATSC0p,11.263018879101589
ATSC0s,61.53942879251519
ATSC0v,1768.7299442642236
ATSC1Z,22.094674556213
ATSC1c,-0.7309111090237996
ATSC1d,10.250493096646949
ATSC1i,-7.748151250045414
ATSC1m,103.64639575325818
ATSC1p,-0.40654886415880914
ATSC1s,-3.811261678070795
ATSC1v,-24.56323885730457
ATSC2Z,118.16568047337275
ATSC2c,0.3274138403727561
ATSC2d,4.235371466140697
ATSC2i,9.413876733902793
ATSC2m,552.5077072229298
ATSC2p,3.343662878952683
ATSC2s,0.17260840234882519
ATSC2v,612.0812663470304
ATSC3Z,-112.96449704142013
ATSC3c,-0.4981238032424733
ATSC3d,-3.892176199868506
ATSC3i,-13.051004142273577
ATSC3m,-504.69893644439327
ATSC3p,-1.5375640464261975
ATSC3s,-4.376834964362666
ATSC3v,-330.29529052487925
ATSC4Z,24.443786982248525
ATSC4c,0.13260388120146843
ATSC4d,-4.173570019723865
ATSC4i,-47.08671944568766
ATSC4m,88.88209248070278
ATSC4p,-5.781259092999774
ATSC4s,-16.753034336842504
ATSC4v,-665.7179040403868
ATSC5Z,112.81065088757396
ATSC5c,0.61232809654155
ATSC5d,-5.629191321499013
ATSC5i,-3.834675571969875
ATSC5m,521.5180053213405
ATSC5p,0.24534068445531942
ATSC5s,14.355561237327617
ATSC5v,229.65523508928317
ATSC6Z,-125.48520710059171
ATSC6c,-0.7261258205526714
ATSC6d,-2.086127547666008
ATSC6i,-23.27379671170904
ATSC6m,-593.5222233698223
ATSC6p,-1.6137796071560766
ATSC6s,-16.853403291279207
ATSC6v,-580.3422847666624
ATSC7Z,42.98816568047338
ATSC7c,0.521098763597476
ATSC7d,7.0295857988165675
ATSC7i,23.783790564003088
ATSC7m,216.2780206724384
ATSC7p,4.61699847710935
ATSC7s,10.22989532011374
ATSC7v,481.27342658859584
ATSC8Z,-61.053254437869825
ATSC8c,-0.49680986215839684
ATSC8d,-0.5036160420775808
ATSC8i,24.77792368159779
ATSC8m,-245.13412796837707
ATSC8p,2.996578970378305
ATSC8s,-1.3286339216222083
ATSC8v,470.90906253582955
AXp-0d,0.6959864368968577
AXp-1d,0.43643205658068907
AXp-2d,0.2770767172848238
AXp-3d,0.1785639593796843
AXp-4d,0.11228553406935585
AXp-5d,0.07369533898893926
AXp-6d,0.047972895911509356
AXp-7d,0.030776906336411225
GATS1Z,0.6426354274130787
GATS1c,1.538273491996184
GATS1d,0.6287411292810863
GATS1i,1.0298849453877004
GATS1m,0.6336853514156634
GATS1p,0.92376946271679
GATS1s,0.6157936985362397
GATS1v,0.8287055671600684
GATS2Z,0.7370331920783768
GATS2c,1.044874172170326
GATS2d,0.9077076818929115
GATS2i,0.8646390168462909
GATS2m,0.7210158900531525
GATS2p,0.8016976761147444
GATS2s,0.7281772280014318
GATS2v,0.6802097668642698
GATS3Z,1.1179731371887733
GATS3c,1.276410421965549
GATS3d,1.0707115261764977
GATS3i,1.1348428061941207
GATS3m,1.1004503532726728
GATS3p,1.1028233139591808
GATS3s,1.0462299268892674
GATS3v,0.9889113970239897
GATS4Z,0.9782364120106426
GATS4c,0.9287158022463191
GATS4d,1.0242764578833696
GATS4i,1.2935822153647167
GATS4m,0.973985893518562
GATS4p,1.2774911189194578
GATS4s,1.1398356964553888
GATS4v,1.1150840262776502
GATS5Z,0.8136323324464717
GATS5c,0.8681283875913964
GATS5d,1.1780957523398132
GATS5i,0.8881113617422116
GATS5m,0.8143961101023709
GATS5p,0.8939936503056813
GATS5s,0.6317752278699326
GATS5v,0.8961517783723878
GATS6Z,0.9288028612196325
GATS6c,1.8301606303123668
GATS6d,0.9576355203059168
GATS6i,1.0576278470114788
GATS6m,0.9480053940706873
GATS6p,0.8545093543485466
GATS6s,0.9738049253622163
GATS6v,1.0474038793086629
GATS7Z,0.8791997731564439
GATS7c,0.7394396001992649
GATS7d,0.7240049367479175
GATS7i,0.7136770852427472
GATS7m,0.8814794109427508
GATS7p,0.6078878752481014
GATS7s,0.7332806486496346
GATS7v,0.7920469661845403
GATS8Z,1.2615212846826305
GATS8c,1.2032336166701356
GATS8d,0.9716908361616787
GATS8i,0.7528790552377671
GATS8m,1.2380631473193893
GATS8p,0.8545126892530875
GATS8s,0.8626187701790405
GATS8v,0.8357568410611418
MATS1Z,0.0506868653961014
MATS1c,-0.5517917576619242
MATS1d,0.4008793582227711
MATS1i,-0.08039503912175446
MATS1m,0.05197506962393982
MATS1p,-0.033517626457725484
MATS1s,-0.057508312483657266
MATS1v,-0.012895536636349967
MATS2Z,0.16993141476199392
MATS2c,0.15494664169735267
MATS2d,0.10383288739885888
MATS2i,0.06123139530501864
MATS2m,0.17368155698177834
MATS2p,0.17280546618442094
MATS2s,0.0016326694869826864
MATS2v,0.20143612732802815
MATS3Z,-0.15329950053800573
MATS3c,-0.22245331564679974
MATS3d,-0.09004350074529248
MATS3i,-0.08010618147805237
MATS3m,-0.14971461804050792
MATS3p,-0.07498677246466512
MATS3s,-0.03906726141968935
MATS3v,-0.1025763192734806
MATS4Z,0.031402508551881425
MATS4c,0.056060234350602124
MATS4d,-0.09140388768898489
MATS4i,-0.2736009632078634
MATS4m,0.024959919063292927
MATS4p,-0.2669137609223008
MATS4s,-0.14156091510907326
MATS4v,-0.19571857830733239
MATS5Z,0.15096446218168
MATS5c,0.26965695593202466
MATS5d,-0.12841972642188626
MATS5i,-0.02321007703161911
MATS5m,0.15255518621595004
MATS5p,0.011799045369018485
MATS5s,0.12635686024596668
MATS5v,0.07033102259435632
MATS6Z,-0.1982073761145485
MATS6c,-0.3774348362110103
MATS6d,-0.05617321106114788
MATS6i,-0.1662715146315095
MATS6m,-0.20492611926142437
MATS6p,-0.09160605549178916
MATS6s,-0.17509305669302783
MATS6v,-0.20977680122169975
MATS7Z,0.06574541637255436
MATS7c,0.26226445243566465
MATS7d,0.1832767664301142
MATS7i,0.16452086105447286
MATS7m,0.07230394651534558
MATS7p,0.2537633955052919
MATS7s,0.10290625807357227
MATS7v,0.16844356019793408
MATS8Z,-0.10504561003420756
MATS8c,-0.2812950682508033
MATS8d,-0.014771675408824446
MATS8i,0.1928223339463938
MATS8m,-0.0921946919313858
MATS8p,0.18528808607305888
MATS8s,-0.015035866307869203
MATS8v,0.18541808870150714
MAXaaN,4.208930139191683
MAXaaO,5.62734197845805
MAXaaS,1.2934886177968787
MAXssO,5.236842120170111
MINaaN,3.9549570105820107
MINaaO,5.62734197845805
MINaaS,1.2934886177968787
MINssO,5.236842120170111
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.40279903878372
SpAD_D,289.5061985875014
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,907
TMWC10,131.18692456427675
TSRW10,76.89546319824484
VE1_Dt,5.042364155065283
VE2_Dt,0.19393708288712627
VE3_Dt,2.573386495513809
VR1_Dt,156.35048445883606
VR2_Dt,6.013480171493695
VR3_Dt,6.007611627479963
Xc-3dv,0.7348666964082367
Xc-4dv,0.0
Xc-5dv,0.06694173715021602
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.21407617506269555
Xch-6d,0.4790957976087747
Xch-7d,0.8011407119538174
Xp-0dv,14.633196617430038
Xp-1dv,8.367215204176741
Xp-2dv,6.274953388592691
Xp-3dv,4.543049594295232
Xp-4dv,3.251190735209035
Xp-5dv,2.0959023454502157
Xp-6dv,1.1948109671957208
Xp-7dv,0.6895046526461739
Xpc-4d,3.892070580285976
Xpc-5d,6.292015896243149
Xpc-6d,9.039368465317892
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,42
nFRing,1
nHBAcc,8
nHBDon,1
nHRing,2
nSpiro,0
naRing,4
piPC10,7.90962146156372
AATS0dv,11.4985754985755
AATS0pe,6.882730769230768
AATS0se,8.23421397435897
AATS1dv,10.484126984126984
AATS1pe,6.910311904761905
AATS1se,8.142149238095236
AATS2dv,9.308457711442788
AATS2pe,6.935170149253732
AATS2se,8.270612835820893
AATS3dv,8.384976525821596
AATS3pe,6.916074647887324
AATS3se,8.25010932394366
AATS4dv,7.453333333333333
AATS4pe,6.854061333333334
AATS4se,8.230894746666666
AATS5dv,7.25
AATS5pe,6.761776388888888
AATS5se,8.186016444444446
AATS6dv,7.174863387978142
AATS6pe,6.990445901639344
AATS6se,8.372036622950821
AATS7dv,6.063492063492063
AATS7pe,6.777866666666668
AATS7se,8.230870222222219
AATS8dv,5.470238095238096
AATS8pe,6.576869642857142
AATS8se,8.045067285714286
AATSC0Z,10.378698224852068
AATSC0c,0.03153842950950708
AATSC0d,0.6088099934253779
AATSC0i,2.29466635855929
AATSC0m,47.47990421780729
AATSC0p,0.2887953558743997
AATSC0s,1.5779340716029535
AATSC0v,45.35204985292881
AATSC1Z,0.5260636799098334
AATSC1c,-0.01740264545294761
AATSC1d,0.24405935944397497
AATSC1i,-0.18447979166774794
AATSC1m,2.467771327458528
AATSC1p,-0.009679734860924027
AATSC1s,-0.09074432566835226
AATSC1v,-0.5848390204120135
AATSC2Z,1.7636668727369067
AATSC2c,0.004886773736906808
AATSC2d,0.06321449949463727
AATSC2i,0.14050562289407154
AATSC2m,8.246383689894474
AATSC2p,0.04990541610377139
AATSC2s,0.0025762448111764954
AATSC2v,9.135541288761647
AATSC3Z,-1.591049254104509
AATSC3c,-0.007015828214682722
AATSC3d,-0.05481938309673952
AATSC3i,-0.18381695975033208
AATSC3m,-7.10843572456892
AATSC3p,-0.021655831639805598
AATSC3s,-0.0616455628783474
AATSC3v,-4.6520463454208345
AATSC4Z,0.32591715976331365
AATSC4c,0.0017680517493529125
